Individual,Fitness,RobotStructure
0,5.659492315652121,"0.0,1.0,3.0,0.0,0.0|3.0,3.0,3.0,3.0,4.0|3.0,2.0,4.0,2.0,1.0|0.0,4.0,3.0,3.0,3.0|3.0,4.0,0.0,0.0,3.0"
1,5.6111439258491815,"0.0,1.0,3.0,0.0,0.0|3.0,3.0,3.0,3.0,4.0|3.0,2.0,4.0,0.0,1.0|0.0,4.0,3.0,3.0,3.0|3.0,4.0,0.0,0.0,3.0"
2,5.598586730116813,"3.0,3.0,2.0,1.0,0.0|0.0,3.0,3.0,0.0,4.0|3.0,2.0,4.0,1.0,1.0|0.0,4.0,3.0,3.0,1.0|3.0,4.0,0.0,0.0,3.0"
3,5.508889702930996,"0.0,3.0,3.0,0.0,0.0|0.0,3.0,3.0,3.0,4.0|3.0,2.0,4.0,1.0,1.0|0.0,4.0,3.0,3.0,3.0|3.0,4.0,0.0,0.0,3.0"
4,5.484495511440101,"0.0,3.0,3.0,1.0,0.0|3.0,3.0,3.0,3.0,4.0|3.0,2.0,4.0,0.0,1.0|0.0,4.0,3.0,3.0,3.0|3.0,4.0,0.0,0.0,2.0"
5,5.4377736829385555,"0.0,3.0,3.0,3.0,0.0|0.0,2.0,3.0,3.0,4.0|3.0,2.0,4.0,0.0,1.0|0.0,4.0,3.0,3.0,1.0|3.0,4.0,0.0,0.0,3.0"
6,5.399054394351352,"0.0,3.0,3.0,3.0,0.0|2.0,3.0,3.0,3.0,4.0|3.0,2.0,4.0,0.0,1.0|0.0,4.0,3.0,3.0,3.0|3.0,4.0,0.0,0.0,2.0"
7,5.334361714393458,"0.0,3.0,3.0,3.0,0.0|4.0,3.0,3.0,3.0,4.0|3.0,2.0,4.0,0.0,1.0|0.0,4.0,3.0,3.0,1.0|3.0,3.0,0.0,0.0,3.0"
8,5.324576451925391,"0.0,0.0,3.0,3.0,0.0|0.0,3.0,3.0,3.0,4.0|3.0,2.0,4.0,1.0,1.0|0.0,4.0,3.0,3.0,3.0|3.0,4.0,0.0,0.0,3.0"
9,5.312901451572425,"0.0,3.0,3.0,1.0,0.0|0.0,3.0,3.0,3.0,4.0|3.0,2.0,4.0,1.0,1.0|0.0,4.0,3.0,3.0,3.0|3.0,4.0,0.0,0.0,3.0"
10,5.241474647790811,"0.0,3.0,2.0,3.0,0.0|0.0,3.0,3.0,3.0,4.0|3.0,2.0,4.0,1.0,1.0|0.0,4.0,3.0,3.0,3.0|3.0,4.0,0.0,0.0,3.0"
11,5.020426100922632,"3.0,1.0,3.0,3.0,0.0|0.0,3.0,3.0,3.0,4.0|1.0,2.0,4.0,2.0,1.0|0.0,4.0,3.0,3.0,3.0|3.0,4.0,0.0,0.0,3.0"
12,4.847618417700378,"0.0,3.0,3.0,0.0,0.0|0.0,3.0,3.0,2.0,4.0|3.0,2.0,4.0,0.0,1.0|0.0,4.0,3.0,3.0,1.0|3.0,4.0,0.0,0.0,3.0"
13,4.743822590591757,"0.0,3.0,3.0,1.0,0.0|0.0,3.0,3.0,3.0,4.0|3.0,2.0,4.0,3.0,1.0|0.0,4.0,3.0,3.0,3.0|3.0,4.0,0.0,0.0,3.0"
14,4.573933043812258,"0.0,1.0,3.0,0.0,0.0|0.0,3.0,4.0,3.0,4.0|3.0,2.0,4.0,0.0,1.0|0.0,4.0,3.0,3.0,3.0|2.0,4.0,0.0,0.0,3.0"
15,4.224632626868446,"0.0,0.0,3.0,3.0,0.0|0.0,3.0,1.0,3.0,4.0|4.0,2.0,4.0,1.0,1.0|0.0,4.0,3.0,3.0,3.0|3.0,4.0,0.0,0.0,3.0"
16,4.21130159688,"3.0,3.0,2.0,3.0,0.0|2.0,3.0,4.0,0.0,4.0|3.0,2.0,4.0,1.0,1.0|0.0,4.0,3.0,3.0,1.0|3.0,4.0,0.0,0.0,3.0"
17,3.8992506031991185,"3.0,3.0,1.0,1.0,0.0|0.0,3.0,3.0,3.0,4.0|3.0,3.0,4.0,1.0,1.0|0.0,4.0,3.0,4.0,3.0|3.0,4.0,0.0,0.0,2.0"
18,3.829892936937538,"0.0,1.0,3.0,0.0,3.0|1.0,3.0,3.0,3.0,4.0|4.0,2.0,4.0,0.0,1.0|0.0,4.0,3.0,3.0,3.0|4.0,4.0,0.0,0.0,3.0"
19,3.7308303449037483,"3.0,3.0,3.0,3.0,0.0|0.0,3.0,3.0,3.0,4.0|3.0,2.0,4.0,1.0,1.0|0.0,2.0,3.0,3.0,3.0|3.0,4.0,0.0,0.0,3.0"
20,3.461691368252978,"3.0,3.0,0.0,1.0,0.0|0.0,3.0,3.0,3.0,4.0|3.0,2.0,4.0,1.0,1.0|0.0,4.0,3.0,1.0,3.0|3.0,4.0,0.0,0.0,3.0"
21,3.241195350135901,"0.0,3.0,3.0,0.0,0.0|0.0,3.0,3.0,3.0,4.0|3.0,2.0,4.0,1.0,4.0|2.0,4.0,3.0,1.0,3.0|3.0,3.0,0.0,0.0,3.0"
22,2.683152916691984,"3.0,3.0,3.0,0.0,0.0|0.0,3.0,0.0,3.0,4.0|4.0,3.0,4.0,4.0,1.0|0.0,4.0,3.0,3.0,1.0|3.0,3.0,0.0,4.0,3.0"
23,2.5896835378983307,"0.0,0.0,3.0,3.0,1.0|1.0,3.0,3.0,3.0,4.0|3.0,2.0,4.0,0.0,3.0|4.0,4.0,3.0,3.0,3.0|3.0,4.0,0.0,0.0,3.0"
24,1.9725578253189076,"0.0,3.0,2.0,1.0,0.0|0.0,1.0,3.0,0.0,4.0|1.0,2.0,4.0,1.0,1.0|0.0,3.0,3.0,3.0,3.0|3.0,4.0,0.0,0.0,3.0"
25,1.713155207000104,"0.0,0.0,4.0,2.0,0.0|0.0,3.0,3.0,3.0,4.0|3.0,2.0,4.0,1.0,1.0|0.0,4.0,3.0,4.0,3.0|3.0,4.0,2.0,0.0,3.0"
26,1.2936600594538192,"3.0,3.0,2.0,2.0,0.0|0.0,3.0,3.0,3.0,4.0|1.0,2.0,3.0,1.0,1.0|0.0,4.0,3.0,3.0,1.0|3.0,4.0,0.0,1.0,2.0"
