Individual,Fitness,RobotStructure
0,2.04438994312018,"0.0,0.0,0.0,0.0,3.0|3.0,4.0,0.0,3.0,3.0|0.0,2.0,0.0,1.0,4.0|2.0,3.0,3.0,3.0,2.0|3.0,4.0,3.0,0.0,2.0"
1,1.9331295744901869,"0.0,0.0,0.0,0.0,3.0|4.0,3.0,0.0,3.0,3.0|0.0,3.0,4.0,1.0,4.0|2.0,1.0,3.0,3.0,2.0|3.0,4.0,2.0,0.0,0.0"
2,1.9163713979664159,"2.0,4.0,4.0,1.0,3.0|4.0,4.0,3.0,2.0,0.0|0.0,1.0,4.0,2.0,4.0|0.0,1.0,4.0,4.0,0.0|0.0,4.0,2.0,4.0,0.0"
3,1.8388363768007774,"0.0,4.0,2.0,1.0,1.0|4.0,1.0,4.0,2.0,1.0|0.0,3.0,1.0,3.0,4.0|0.0,1.0,0.0,4.0,0.0|0.0,4.0,2.0,4.0,0.0"
4,1.8289113142225184,"0.0,0.0,0.0,0.0,1.0|1.0,4.0,4.0,3.0,3.0|0.0,2.0,3.0,1.0,4.0|2.0,3.0,3.0,3.0,3.0|4.0,4.0,2.0,0.0,2.0"
5,1.7891842152818895,"0.0,0.0,0.0,0.0,3.0|1.0,4.0,4.0,3.0,3.0|0.0,2.0,0.0,1.0,4.0|3.0,3.0,3.0,3.0,2.0|0.0,4.0,2.0,0.0,3.0"
6,1.7402293541505691,"4.0,0.0,0.0,0.0,1.0|1.0,2.0,1.0,3.0,3.0|0.0,3.0,3.0,1.0,4.0|0.0,4.0,3.0,3.0,2.0|0.0,4.0,2.0,4.0,0.0"
7,1.7363266919534903,"4.0,4.0,4.0,1.0,1.0|1.0,2.0,1.0,3.0,3.0|0.0,3.0,4.0,1.0,4.0|0.0,1.0,3.0,3.0,0.0|2.0,4.0,2.0,4.0,2.0"
8,1.7207115863475388,"0.0,0.0,0.0,0.0,3.0|1.0,4.0,4.0,3.0,4.0|0.0,2.0,3.0,1.0,2.0|3.0,3.0,3.0,3.0,2.0|0.0,4.0,2.0,0.0,3.0"
9,1.7101205299557263,"0.0,0.0,0.0,4.0,1.0|1.0,2.0,1.0,2.0,3.0|0.0,3.0,3.0,3.0,4.0|0.0,1.0,3.0,4.0,2.0|4.0,4.0,2.0,4.0,0.0"
10,1.703559705629533,"4.0,0.0,0.0,0.0,3.0|4.0,4.0,2.0,2.0,3.0|0.0,3.0,4.0,1.0,4.0|0.0,1.0,0.0,4.0,2.0|0.0,4.0,2.0,4.0,0.0"
11,1.6591416196440019,"0.0,0.0,0.0,0.0,1.0|1.0,2.0,4.0,3.0,3.0|0.0,3.0,3.0,1.0,4.0|0.0,3.0,3.0,3.0,2.0|0.0,4.0,2.0,4.0,0.0"
12,1.655344392152087,"2.0,3.0,3.0,0.0,2.0|2.0,0.0,4.0,4.0,3.0|1.0,3.0,3.0,1.0,4.0|4.0,0.0,2.0,4.0,0.0|0.0,4.0,3.0,4.0,0.0"
13,1.6109012597425993,"4.0,4.0,4.0,1.0,1.0|4.0,1.0,4.0,2.0,3.0|0.0,4.0,4.0,3.0,4.0|0.0,1.0,0.0,4.0,0.0|0.0,4.0,2.0,4.0,0.0"
14,1.3679773602170966,"3.0,4.0,0.0,3.0,3.0|4.0,4.0,3.0,3.0,0.0|0.0,1.0,4.0,2.0,4.0|0.0,4.0,0.0,4.0,0.0|2.0,4.0,2.0,4.0,0.0"
15,1.2577665574017631,"2.0,4.0,4.0,3.0,1.0|4.0,0.0,4.0,2.0,3.0|0.0,3.0,4.0,1.0,4.0|0.0,3.0,2.0,4.0,0.0|0.0,4.0,2.0,4.0,0.0"
16,0.8687676114765874,"2.0,0.0,0.0,0.0,1.0|2.0,2.0,1.0,4.0,4.0|4.0,3.0,3.0,3.0,4.0|0.0,3.0,3.0,4.0,2.0|3.0,4.0,2.0,4.0,0.0"
17,0.5581054908499471,"4.0,4.0,0.0,1.0,2.0|4.0,4.0,4.0,2.0,0.0|0.0,3.0,4.0,1.0,4.0|0.0,4.0,2.0,2.0,0.0|0.0,4.0,2.0,4.0,0.0"
18,0.3944195321984404,"0.0,0.0,0.0,0.0,3.0|3.0,3.0,4.0,3.0,3.0|0.0,2.0,0.0,1.0,4.0|3.0,4.0,3.0,3.0,4.0|0.0,4.0,2.0,0.0,0.0"
19,0.12078793285940315,"1.0,4.0,4.0,1.0,3.0|4.0,1.0,3.0,0.0,0.0|0.0,2.0,4.0,2.0,4.0|0.0,1.0,0.0,4.0,0.0|0.0,3.0,2.0,4.0,0.0"
20,0.08604792180294835,"2.0,4.0,2.0,4.0,3.0|2.0,1.0,0.0,3.0,3.0|1.0,2.0,1.0,3.0,3.0|3.0,3.0,3.0,2.0,4.0|0.0,4.0,1.0,4.0,0.0"
21,0.02127104960681392,"4.0,4.0,2.0,1.0,1.0|4.0,1.0,4.0,3.0,3.0|0.0,2.0,1.0,4.0,4.0|0.0,3.0,0.0,4.0,2.0|0.0,4.0,1.0,4.0,2.0"
22,-0.0010981105406255298,"0.0,0.0,0.0,0.0,3.0|1.0,4.0,4.0,3.0,4.0|0.0,2.0,3.0,1.0,2.0|4.0,3.0,3.0,3.0,2.0|0.0,4.0,2.0,0.0,0.0"
23,-0.043427849722549094,"0.0,0.0,0.0,0.0,1.0|1.0,1.0,4.0,4.0,1.0|0.0,3.0,0.0,0.0,2.0|3.0,1.0,3.0,3.0,2.0|0.0,4.0,2.0,4.0,4.0"
24,-0.04436194339934385,"4.0,0.0,0.0,0.0,1.0|1.0,4.0,1.0,2.0,3.0|0.0,1.0,4.0,1.0,4.0|0.0,1.0,3.0,3.0,2.0|4.0,4.0,2.0,4.0,4.0"
25,-0.16662814238829346,"4.0,0.0,4.0,0.0,3.0|1.0,4.0,4.0,2.0,3.0|0.0,3.0,3.0,1.0,4.0|3.0,4.0,4.0,4.0,4.0|0.0,4.0,2.0,1.0,0.0"
26,-0.1988707078042678,"0.0,0.0,0.0,0.0,1.0|1.0,2.0,2.0,2.0,3.0|0.0,3.0,3.0,1.0,4.0|0.0,4.0,0.0,4.0,2.0|0.0,4.0,2.0,4.0,0.0"
27,-0.280229751461885,"0.0,0.0,0.0,0.0,3.0|3.0,4.0,0.0,3.0,3.0|1.0,2.0,3.0,3.0,4.0|0.0,3.0,2.0,3.0,2.0|0.0,4.0,2.0,0.0,0.0"
28,-0.4131624757901284,"0.0,0.0,0.0,0.0,1.0|0.0,2.0,3.0,3.0,3.0|0.0,2.0,0.0,1.0,4.0|1.0,4.0,3.0,3.0,2.0|3.0,4.0,2.0,4.0,2.0"
29,-0.7122880795029991,"4.0,2.0,3.0,0.0,2.0|2.0,0.0,4.0,3.0,3.0|1.0,3.0,0.0,1.0,4.0|2.0,0.0,1.0,4.0,2.0|3.0,4.0,3.0,4.0,2.0"
