Individual,Fitness,RobotStructure
0,1.531109684595243,"0.0,4.0,2.0,3.0,0.0|1.0,2.0,0.0,1.0,0.0|1.0,3.0,4.0,3.0,4.0|3.0,1.0,0.0,4.0,4.0|1.0,0.0,0.0,4.0,0.0"
1,1.3577353945216621,"1.0,1.0,2.0,1.0,3.0|1.0,0.0,1.0,2.0,3.0|1.0,2.0,4.0,2.0,4.0|1.0,1.0,0.0,2.0,4.0|1.0,4.0,0.0,4.0,0.0"
2,1.346848531719169,"1.0,1.0,2.0,1.0,3.0|1.0,2.0,4.0,2.0,3.0|2.0,4.0,3.0,4.0,4.0|1.0,3.0,0.0,3.0,4.0|1.0,0.0,0.0,4.0,0.0"
3,1.2367529710482905,"0.0,2.0,2.0,4.0,0.0|1.0,2.0,0.0,1.0,0.0|1.0,4.0,4.0,3.0,4.0|1.0,4.0,0.0,4.0,4.0|1.0,0.0,0.0,4.0,0.0"
4,1.216306760704306,"2.0,2.0,3.0,1.0,3.0|1.0,2.0,1.0,1.0,3.0|2.0,1.0,3.0,0.0,4.0|2.0,4.0,0.0,2.0,4.0|1.0,0.0,0.0,4.0,0.0"
5,1.2046072391046112,"1.0,4.0,2.0,1.0,3.0|1.0,2.0,4.0,2.0,3.0|2.0,1.0,3.0,2.0,4.0|1.0,3.0,0.0,3.0,4.0|1.0,0.0,0.0,4.0,0.0"
6,1.1966438320829937,"4.0,2.0,2.0,4.0,0.0|0.0,2.0,1.0,1.0,2.0|1.0,4.0,4.0,3.0,4.0|1.0,4.0,0.0,4.0,4.0|4.0,0.0,0.0,4.0,0.0"
7,1.196598681004047,"1.0,4.0,2.0,3.0,0.0|1.0,2.0,1.0,1.0,2.0|1.0,3.0,3.0,2.0,4.0|1.0,1.0,0.0,4.0,4.0|1.0,4.0,0.0,4.0,0.0"
8,1.1934962414518964,"1.0,1.0,2.0,4.0,0.0|1.0,2.0,1.0,1.0,0.0|1.0,4.0,4.0,3.0,4.0|1.0,1.0,0.0,4.0,4.0|3.0,0.0,0.0,4.0,0.0"
9,1.19337966918512,"2.0,4.0,2.0,4.0,3.0|1.0,1.0,0.0,1.0,2.0|2.0,1.0,4.0,3.0,4.0|1.0,3.0,0.0,3.0,4.0|1.0,0.0,0.0,4.0,0.0"
10,1.187623497612966,"1.0,4.0,4.0,2.0,3.0|1.0,2.0,4.0,2.0,3.0|2.0,4.0,4.0,2.0,4.0|2.0,1.0,0.0,2.0,4.0|1.0,0.0,0.0,4.0,0.0"
11,1.1774941934087735,"1.0,2.0,2.0,1.0,3.0|1.0,2.0,1.0,2.0,3.0|2.0,1.0,3.0,2.0,4.0|1.0,4.0,0.0,2.0,4.0|1.0,0.0,0.0,4.0,0.0"
12,1.1773385860762753,"0.0,0.0,2.0,4.0,0.0|1.0,2.0,0.0,1.0,0.0|1.0,4.0,4.0,3.0,4.0|1.0,3.0,0.0,4.0,4.0|2.0,0.0,0.0,4.0,0.0"
13,1.1735747464688389,"0.0,2.0,2.0,1.0,4.0|1.0,2.0,4.0,2.0,0.0|1.0,1.0,4.0,3.0,4.0|2.0,3.0,0.0,4.0,4.0|1.0,0.0,0.0,4.0,0.0"
14,1.1544960865628002,"1.0,4.0,2.0,3.0,0.0|1.0,2.0,1.0,1.0,0.0|2.0,3.0,4.0,3.0,4.0|2.0,1.0,0.0,2.0,4.0|1.0,0.0,0.0,4.0,0.0"
15,1.088574479947179,"4.0,4.0,2.0,1.0,0.0|1.0,2.0,4.0,1.0,2.0|1.0,0.0,4.0,3.0,4.0|1.0,2.0,0.0,4.0,4.0|1.0,0.0,0.0,4.0,4.0"
16,1.070457916902159,"4.0,1.0,2.0,1.0,3.0|1.0,0.0,1.0,2.0,3.0|1.0,0.0,0.0,0.0,4.0|1.0,1.0,0.0,4.0,4.0|1.0,2.0,0.0,4.0,0.0"
17,1.0702819366402903,"1.0,1.0,3.0,2.0,3.0|1.0,0.0,4.0,2.0,0.0|2.0,4.0,1.0,2.0,4.0|1.0,1.0,0.0,2.0,4.0|2.0,0.0,0.0,4.0,0.0"
18,1.035294821284529,"2.0,2.0,2.0,4.0,3.0|1.0,1.0,1.0,1.0,0.0|2.0,1.0,4.0,3.0,1.0|3.0,1.0,0.0,4.0,4.0|1.0,3.0,0.0,4.0,0.0"
19,0.7782261283550445,"0.0,4.0,2.0,4.0,3.0|1.0,2.0,0.0,0.0,1.0|0.0,3.0,4.0,3.0,4.0|1.0,1.0,0.0,4.0,4.0|1.0,0.0,0.0,4.0,0.0"
20,0.43724153028988605,"2.0,4.0,2.0,3.0,3.0|4.0,2.0,1.0,1.0,3.0|1.0,3.0,3.0,0.0,4.0|2.0,1.0,0.0,2.0,4.0|1.0,0.0,0.0,4.0,0.0"
21,0.40870153667619,"1.0,1.0,4.0,1.0,0.0|1.0,0.0,4.0,1.0,0.0|2.0,2.0,3.0,2.0,4.0|2.0,0.0,0.0,2.0,4.0|1.0,0.0,0.0,4.0,0.0"
22,0.3953388942878626,"1.0,1.0,1.0,1.0,3.0|0.0,2.0,1.0,4.0,2.0|2.0,1.0,3.0,3.0,4.0|1.0,4.0,0.0,2.0,4.0|2.0,0.0,0.0,4.0,0.0"
23,0.3710782537223382,"2.0,2.0,2.0,1.0,0.0|0.0,2.0,1.0,1.0,3.0|2.0,1.0,4.0,4.0,4.0|2.0,1.0,0.0,4.0,4.0|1.0,0.0,0.0,1.0,0.0"
24,0.3559961215778355,"1.0,1.0,1.0,1.0,0.0|1.0,0.0,4.0,0.0,3.0|1.0,2.0,1.0,2.0,4.0|1.0,1.0,0.0,4.0,0.0|1.0,0.0,0.0,4.0,0.0"
25,0.3554619103103757,"1.0,4.0,2.0,1.0,0.0|1.0,2.0,4.0,4.0,2.0|2.0,4.0,3.0,2.0,1.0|2.0,3.0,0.0,2.0,4.0|2.0,4.0,0.0,4.0,0.0"
26,0.355447594912537,"2.0,4.0,2.0,1.0,3.0|1.0,2.0,0.0,2.0,2.0|1.0,0.0,3.0,3.0,2.0|1.0,0.0,0.0,3.0,4.0|1.0,0.0,0.0,4.0,0.0"
27,0.35084991695786055,"1.0,0.0,2.0,4.0,1.0|1.0,4.0,1.0,1.0,0.0|1.0,4.0,3.0,3.0,4.0|1.0,1.0,0.0,4.0,4.0|2.0,0.0,0.0,3.0,0.0"
28,0.3442476377658343,"2.0,3.0,2.0,4.0,3.0|1.0,2.0,2.0,1.0,3.0|2.0,1.0,4.0,3.0,4.0|4.0,4.0,0.0,2.0,2.0|1.0,0.0,0.0,4.0,0.0"
29,0.34002317206945737,"0.0,3.0,4.0,3.0,3.0|1.0,2.0,1.0,1.0,2.0|2.0,3.0,0.0,1.0,2.0|1.0,4.0,0.0,2.0,4.0|1.0,4.0,0.0,4.0,0.0"
30,0.33882288368010643,"2.0,4.0,2.0,3.0,3.0|1.0,2.0,4.0,2.0,3.0|2.0,1.0,3.0,2.0,4.0|2.0,3.0,1.0,2.0,4.0|1.0,0.0,0.0,4.0,0.0"
31,0.33095965080239775,"0.0,1.0,2.0,3.0,0.0|1.0,2.0,1.0,3.0,0.0|1.0,1.0,4.0,4.0,4.0|1.0,0.0,0.0,2.0,4.0|1.0,0.0,4.0,4.0,0.0"
32,0.30707917178507077,"0.0,0.0,2.0,4.0,0.0|1.0,2.0,1.0,1.0,0.0|1.0,4.0,3.0,3.0,4.0|1.0,1.0,1.0,4.0,4.0|2.0,0.0,0.0,4.0,0.0"
33,0.304516326502102,"1.0,3.0,2.0,1.0,3.0|1.0,2.0,1.0,2.0,3.0|1.0,2.0,4.0,2.0,4.0|1.0,4.0,0.0,3.0,4.0|1.0,4.0,0.0,4.0,0.0"
