Individual,Fitness,RobotStructure
0,4.088299273217361,"2.0,3.0,4.0,0.0,0.0|0.0,1.0,3.0,4.0,0.0|1.0,3.0,0.0,1.0,4.0|3.0,3.0,1.0,3.0,3.0|4.0,0.0,0.0,2.0,3.0"
1,3.8578974965083117,"2.0,3.0,4.0,0.0,0.0|0.0,1.0,3.0,4.0,0.0|0.0,3.0,0.0,1.0,4.0|3.0,3.0,1.0,3.0,3.0|4.0,0.0,3.0,2.0,3.0"
2,3.631862980155664,"1.0,3.0,4.0,0.0,0.0|0.0,2.0,2.0,4.0,0.0|1.0,3.0,0.0,1.0,4.0|3.0,3.0,1.0,3.0,1.0|4.0,0.0,0.0,2.0,3.0"
3,3.602304883178889,"3.0,3.0,0.0,1.0,0.0|2.0,1.0,3.0,4.0,0.0|0.0,3.0,0.0,1.0,2.0|2.0,3.0,1.0,3.0,3.0|4.0,0.0,0.0,2.0,3.0"
4,3.5098613849881897,"3.0,3.0,3.0,1.0,0.0|2.0,1.0,3.0,4.0,0.0|1.0,3.0,0.0,1.0,2.0|2.0,3.0,1.0,3.0,3.0|4.0,0.0,0.0,2.0,3.0"
5,3.501445338033188,"0.0,3.0,2.0,1.0,0.0|2.0,1.0,3.0,4.0,0.0|1.0,3.0,0.0,1.0,2.0|1.0,3.0,1.0,3.0,3.0|4.0,0.0,0.0,2.0,3.0"
6,3.4988567324575945,"0.0,3.0,4.0,1.0,0.0|2.0,1.0,3.0,4.0,0.0|1.0,3.0,0.0,1.0,2.0|2.0,3.0,2.0,3.0,3.0|4.0,0.0,0.0,2.0,3.0"
7,3.4210452188973433,"2.0,3.0,4.0,1.0,0.0|2.0,1.0,3.0,4.0,0.0|1.0,3.0,0.0,1.0,2.0|2.0,3.0,1.0,3.0,3.0|4.0,0.0,0.0,2.0,3.0"
8,3.341034779055485,"2.0,3.0,3.0,2.0,0.0|1.0,3.0,3.0,4.0,0.0|1.0,3.0,4.0,2.0,3.0|2.0,3.0,1.0,2.0,3.0|4.0,0.0,0.0,2.0,3.0"
9,3.32980208962692,"0.0,3.0,2.0,4.0,0.0|2.0,1.0,3.0,4.0,0.0|1.0,3.0,0.0,3.0,2.0|2.0,3.0,1.0,3.0,3.0|4.0,0.0,0.0,2.0,1.0"
