Individual,Fitness,RobotStructure
0,2.6179102924207904,"2.0,3.0,4.0,1.0,0.0|2.0,3.0,3.0,4.0,3.0|1.0,3.0,0.0,1.0,2.0|2.0,3.0,1.0,3.0,3.0|4.0,0.0,0.0,2.0,3.0"
1,2.5494629067730905,"2.0,3.0,4.0,2.0,0.0|2.0,3.0,3.0,4.0,0.0|1.0,3.0,4.0,1.0,2.0|2.0,3.0,1.0,2.0,3.0|4.0,0.0,0.0,2.0,3.0"
2,2.3130507201744113,"3.0,4.0,4.0,1.0,0.0|3.0,1.0,0.0,3.0,3.0|1.0,4.0,4.0,3.0,2.0|2.0,3.0,2.0,2.0,1.0|4.0,0.0,0.0,4.0,3.0"
3,2.3115670330120226,"3.0,4.0,4.0,1.0,0.0|3.0,1.0,0.0,4.0,3.0|1.0,4.0,4.0,1.0,2.0|2.0,3.0,2.0,2.0,1.0|4.0,0.0,2.0,2.0,3.0"
4,2.26087496552933,"3.0,4.0,4.0,1.0,0.0|3.0,1.0,0.0,4.0,3.0|1.0,4.0,4.0,1.0,2.0|2.0,3.0,2.0,3.0,1.0|4.0,0.0,2.0,2.0,2.0"
5,2.229853249535126,"2.0,3.0,4.0,1.0,0.0|2.0,3.0,3.0,4.0,3.0|1.0,3.0,4.0,1.0,2.0|2.0,3.0,1.0,2.0,3.0|4.0,0.0,0.0,2.0,3.0"
6,2.155662174529323,"1.0,4.0,4.0,1.0,0.0|3.0,1.0,0.0,4.0,3.0|1.0,4.0,3.0,1.0,2.0|2.0,3.0,2.0,2.0,1.0|4.0,0.0,2.0,2.0,3.0"
7,2.1015458559612017,"3.0,4.0,4.0,1.0,0.0|1.0,1.0,0.0,4.0,3.0|1.0,4.0,4.0,1.0,2.0|2.0,3.0,2.0,0.0,1.0|4.0,0.0,2.0,2.0,3.0"
8,2.0645585138667424,"2.0,3.0,4.0,1.0,0.0|2.0,3.0,3.0,4.0,3.0|1.0,3.0,4.0,1.0,4.0|2.0,3.0,4.0,2.0,3.0|4.0,0.0,0.0,2.0,3.0"
9,2.061244800122777,"3.0,4.0,4.0,1.0,0.0|3.0,1.0,0.0,2.0,2.0|1.0,4.0,4.0,1.0,2.0|2.0,3.0,2.0,2.0,1.0|4.0,0.0,2.0,2.0,3.0"
10,2.008408763920044,"3.0,4.0,4.0,1.0,0.0|3.0,3.0,0.0,4.0,3.0|1.0,4.0,4.0,1.0,2.0|3.0,3.0,0.0,2.0,0.0|4.0,0.0,2.0,2.0,3.0"
11,1.9701030111913898,"3.0,4.0,1.0,1.0,0.0|3.0,1.0,0.0,3.0,3.0|1.0,4.0,4.0,3.0,2.0|2.0,3.0,2.0,2.0,1.0|4.0,0.0,0.0,1.0,3.0"
12,1.9427898325284814,"2.0,3.0,4.0,1.0,0.0|2.0,3.0,3.0,4.0,2.0|1.0,3.0,4.0,0.0,2.0|2.0,3.0,1.0,2.0,3.0|4.0,0.0,0.0,2.0,3.0"
13,1.905306280229081,"3.0,4.0,4.0,1.0,0.0|3.0,3.0,0.0,4.0,3.0|1.0,4.0,4.0,1.0,2.0|3.0,4.0,0.0,2.0,0.0|4.0,0.0,3.0,2.0,3.0"
14,1.9037450120092334,"2.0,0.0,4.0,1.0,0.0|2.0,3.0,3.0,1.0,3.0|1.0,3.0,4.0,1.0,2.0|2.0,3.0,1.0,2.0,3.0|4.0,0.0,0.0,2.0,3.0"
15,1.7752241208258,"3.0,4.0,4.0,1.0,0.0|3.0,1.0,0.0,4.0,3.0|1.0,4.0,4.0,3.0,2.0|2.0,3.0,2.0,2.0,1.0|4.0,0.0,2.0,4.0,3.0"
16,1.4134675475520806,"3.0,4.0,4.0,3.0,0.0|3.0,1.0,0.0,4.0,3.0|4.0,4.0,4.0,1.0,2.0|2.0,3.0,2.0,3.0,1.0|4.0,0.0,2.0,2.0,2.0"
17,1.394525834265945,"3.0,0.0,4.0,1.0,0.0|3.0,1.0,0.0,4.0,3.0|2.0,4.0,4.0,3.0,2.0|2.0,3.0,2.0,2.0,1.0|4.0,0.0,2.0,4.0,3.0"
18,1.3438832719805494,"3.0,4.0,4.0,1.0,4.0|3.0,1.0,0.0,4.0,3.0|1.0,4.0,4.0,4.0,2.0|2.0,3.0,2.0,2.0,1.0|4.0,0.0,2.0,4.0,3.0"
