Individual,Fitness,RobotStructure
0,0.8735578129800464,"0.0,0.0,0.0,3.0,4.0|4.0,0.0,0.0,2.0,1.0|1.0,3.0,0.0,3.0,0.0|0.0,3.0,3.0,1.0,0.0|0.0,0.0,0.0,4.0,4.0"
1,0.7062370421276961,"4.0,0.0,1.0,2.0,3.0|3.0,1.0,4.0,2.0,3.0|3.0,2.0,1.0,4.0,1.0|4.0,3.0,0.0,3.0,4.0|1.0,0.0,0.0,3.0,0.0"
2,0.5792270465949398,"2.0,2.0,0.0,0.0,1.0|2.0,2.0,4.0,3.0,2.0|0.0,4.0,2.0,0.0,3.0|2.0,0.0,3.0,0.0,0.0|2.0,3.0,1.0,0.0,0.0"
3,0.5054559737402173,"1.0,4.0,1.0,1.0,2.0|2.0,1.0,0.0,1.0,3.0|4.0,2.0,0.0,0.0,1.0|2.0,3.0,3.0,0.0,4.0|0.0,4.0,0.0,4.0,1.0"
4,0.49010545230095126,"4.0,0.0,0.0,0.0,0.0|2.0,0.0,0.0,0.0,1.0|3.0,0.0,1.0,0.0,4.0|2.0,4.0,2.0,3.0,1.0|2.0,4.0,0.0,2.0,4.0"
5,0.48211054752563587,"0.0,0.0,0.0,0.0,0.0|3.0,3.0,0.0,2.0,1.0|1.0,1.0,0.0,4.0,2.0|0.0,3.0,1.0,3.0,0.0|4.0,3.0,2.0,2.0,0.0"
6,0.47626428288010764,"0.0,0.0,0.0,0.0,0.0|2.0,0.0,0.0,4.0,4.0|3.0,1.0,4.0,0.0,2.0|0.0,2.0,1.0,3.0,3.0|0.0,0.0,2.0,0.0,3.0"
7,0.4622626644758473,"2.0,0.0,0.0,0.0,0.0|2.0,4.0,1.0,1.0,0.0|1.0,0.0,4.0,4.0,1.0|0.0,0.0,3.0,0.0,0.0|0.0,1.0,3.0,0.0,0.0"
8,0.44605692936827906,"1.0,3.0,0.0,3.0,2.0|4.0,4.0,2.0,3.0,4.0|0.0,3.0,0.0,3.0,1.0|0.0,3.0,3.0,0.0,3.0|4.0,4.0,4.0,3.0,0.0"
9,0.36082556283791783,"4.0,3.0,2.0,4.0,3.0|3.0,0.0,0.0,1.0,4.0|1.0,0.0,3.0,1.0,0.0|4.0,1.0,3.0,2.0,1.0|0.0,2.0,4.0,3.0,3.0"
10,0.3558036026645785,"4.0,1.0,3.0,1.0,1.0|3.0,4.0,0.0,1.0,3.0|0.0,0.0,0.0,4.0,0.0|0.0,3.0,1.0,2.0,2.0|0.0,2.0,0.0,0.0,0.0"
11,0.23817600922811905,"0.0,3.0,0.0,3.0,3.0|2.0,2.0,0.0,3.0,0.0|0.0,3.0,2.0,2.0,0.0|0.0,3.0,2.0,4.0,3.0|0.0,3.0,4.0,0.0,0.0"
