Individual,Fitness,RobotStructure
0,7.235182600656131,"2.0,4.0,0.0,3.0,3.0|3.0,3.0,3.0,3.0,4.0|4.0,1.0,0.0,4.0,1.0|4.0,3.0,3.0,3.0,1.0|4.0,0.0,0.0,0.0,3.0"
1,7.205472575559162,"1.0,3.0,0.0,3.0,4.0|3.0,2.0,3.0,1.0,4.0|1.0,3.0,2.0,4.0,1.0|4.0,3.0,3.0,3.0,3.0|4.0,0.0,0.0,0.0,3.0"
2,7.125802829013029,"2.0,0.0,3.0,3.0,1.0|3.0,3.0,3.0,3.0,4.0|3.0,1.0,4.0,4.0,1.0|4.0,3.0,3.0,3.0,3.0|4.0,0.0,0.0,0.0,1.0"
3,7.093863923565186,"1.0,4.0,0.0,3.0,1.0|3.0,3.0,3.0,1.0,4.0|3.0,1.0,0.0,4.0,1.0|4.0,3.0,3.0,3.0,3.0|4.0,0.0,0.0,0.0,3.0"
4,7.081480561817007,"1.0,4.0,0.0,2.0,4.0|3.0,3.0,3.0,3.0,4.0|3.0,1.0,4.0,4.0,1.0|4.0,3.0,3.0,3.0,3.0|4.0,0.0,0.0,0.0,3.0"
5,7.021629074585593,"1.0,4.0,0.0,3.0,1.0|3.0,3.0,3.0,1.0,4.0|3.0,1.0,2.0,4.0,1.0|4.0,3.0,3.0,3.0,3.0|4.0,0.0,0.0,0.0,3.0"
6,6.988579926856133,"1.0,4.0,0.0,3.0,1.0|3.0,3.0,3.0,2.0,4.0|3.0,1.0,1.0,4.0,1.0|4.0,3.0,3.0,3.0,3.0|4.0,0.0,0.0,0.0,3.0"
7,6.973802209570374,"1.0,2.0,0.0,3.0,4.0|1.0,3.0,3.0,1.0,4.0|3.0,1.0,2.0,4.0,1.0|4.0,3.0,3.0,3.0,1.0|4.0,0.0,0.0,0.0,3.0"
8,6.820375213281808,"2.0,3.0,3.0,3.0,4.0|3.0,3.0,3.0,1.0,4.0|3.0,2.0,4.0,4.0,1.0|4.0,3.0,3.0,3.0,3.0|4.0,0.0,0.0,0.0,3.0"
9,6.718577054394585,"2.0,4.0,0.0,3.0,0.0|3.0,3.0,3.0,1.0,4.0|3.0,1.0,1.0,4.0,1.0|4.0,3.0,3.0,3.0,2.0|4.0,0.0,0.0,0.0,3.0"
10,6.462417400307509,"2.0,4.0,0.0,3.0,0.0|3.0,3.0,3.0,1.0,4.0|1.0,1.0,1.0,4.0,1.0|4.0,3.0,3.0,3.0,2.0|4.0,0.0,0.0,0.0,3.0"
11,6.31125658901249,"2.0,4.0,0.0,3.0,3.0|3.0,3.0,3.0,3.0,4.0|4.0,1.0,1.0,0.0,1.0|4.0,3.0,3.0,3.0,3.0|4.0,0.0,0.0,0.0,3.0"
12,6.284489822256081,"1.0,4.0,0.0,3.0,3.0|3.0,3.0,3.0,2.0,4.0|0.0,1.0,2.0,4.0,1.0|4.0,3.0,3.0,3.0,1.0|4.0,0.0,0.0,0.0,3.0"
13,5.9933093667317445,"1.0,4.0,0.0,2.0,1.0|3.0,3.0,3.0,1.0,4.0|3.0,1.0,4.0,4.0,1.0|4.0,3.0,3.0,3.0,3.0|4.0,0.0,0.0,0.0,3.0"
14,5.810494562105459,"2.0,0.0,3.0,3.0,1.0|3.0,3.0,3.0,1.0,4.0|3.0,3.0,4.0,4.0,1.0|4.0,3.0,3.0,3.0,3.0|3.0,0.0,0.0,0.0,3.0"
15,5.796934584392698,"2.0,4.0,0.0,3.0,1.0|3.0,3.0,4.0,1.0,4.0|3.0,1.0,2.0,4.0,1.0|4.0,3.0,3.0,3.0,1.0|4.0,0.0,0.0,0.0,3.0"
16,5.724345734816389,"0.0,3.0,3.0,3.0,1.0|3.0,3.0,3.0,3.0,4.0|3.0,3.0,2.0,3.0,2.0|4.0,3.0,3.0,3.0,3.0|4.0,0.0,0.0,0.0,3.0"
17,5.692306145742175,"2.0,4.0,3.0,3.0,1.0|3.0,3.0,3.0,1.0,4.0|3.0,1.0,4.0,4.0,2.0|4.0,3.0,3.0,3.0,3.0|4.0,0.0,0.0,0.0,3.0"
18,5.598410739211979,"2.0,0.0,0.0,3.0,1.0|3.0,3.0,3.0,0.0,4.0|3.0,1.0,4.0,4.0,1.0|4.0,3.0,3.0,3.0,3.0|4.0,0.0,0.0,0.0,3.0"
19,5.366089526688132,"4.0,3.0,2.0,1.0,0.0|3.0,0.0,3.0,1.0,4.0|3.0,1.0,4.0,4.0,1.0|4.0,3.0,3.0,3.0,3.0|4.0,0.0,0.0,0.0,3.0"
20,5.085546310987211,"2.0,1.0,0.0,3.0,1.0|3.0,3.0,1.0,1.0,4.0|3.0,1.0,0.0,4.0,1.0|4.0,3.0,3.0,3.0,1.0|4.0,0.0,0.0,0.0,3.0"
