Individual,Fitness,RobotStructure
0,5.967242749149017,"1.0,0.0,3.0,0.0,1.0|4.0,3.0,3.0,3.0,1.0|4.0,4.0,4.0,1.0,3.0|1.0,3.0,3.0,0.0,2.0|4.0,4.0,0.0,0.0,0.0"
1,5.747706307940372,"1.0,0.0,0.0,0.0,1.0|4.0,3.0,3.0,3.0,2.0|4.0,3.0,4.0,1.0,1.0|1.0,3.0,3.0,0.0,2.0|4.0,4.0,0.0,0.0,0.0"
2,5.69474669263749,"0.0,3.0,1.0,0.0,1.0|4.0,3.0,3.0,3.0,1.0|4.0,4.0,4.0,1.0,1.0|1.0,3.0,3.0,0.0,2.0|4.0,4.0,0.0,0.0,0.0"
3,5.51952132393097,"3.0,3.0,2.0,0.0,1.0|3.0,3.0,3.0,3.0,2.0|4.0,3.0,4.0,1.0,3.0|1.0,3.0,3.0,0.0,2.0|4.0,4.0,0.0,0.0,0.0"
4,5.493356130062701,"3.0,3.0,2.0,0.0,1.0|0.0,3.0,3.0,3.0,1.0|4.0,3.0,4.0,1.0,1.0|1.0,3.0,3.0,0.0,2.0|4.0,4.0,0.0,0.0,0.0"
5,5.463221968776274,"1.0,0.0,3.0,0.0,1.0|4.0,3.0,3.0,3.0,1.0|4.0,4.0,4.0,1.0,1.0|1.0,3.0,3.0,0.0,2.0|4.0,4.0,0.0,0.0,0.0"
6,5.323255940012617,"0.0,3.0,1.0,0.0,1.0|0.0,3.0,3.0,3.0,1.0|4.0,3.0,4.0,1.0,3.0|2.0,3.0,3.0,0.0,1.0|4.0,4.0,0.0,0.0,0.0"
7,5.301678745832103,"3.0,0.0,2.0,0.0,1.0|3.0,3.0,3.0,3.0,2.0|4.0,3.0,4.0,2.0,3.0|2.0,3.0,3.0,0.0,2.0|4.0,4.0,0.0,0.0,0.0"
8,5.257019761100325,"0.0,1.0,1.0,0.0,3.0|0.0,1.0,3.0,3.0,1.0|4.0,3.0,4.0,1.0,3.0|2.0,3.0,3.0,0.0,1.0|4.0,4.0,0.0,0.0,0.0"
9,5.225492105336464,"1.0,0.0,0.0,0.0,1.0|4.0,3.0,3.0,3.0,1.0|4.0,3.0,4.0,1.0,1.0|0.0,3.0,3.0,0.0,1.0|4.0,4.0,0.0,0.0,0.0"
10,5.216467232904991,"3.0,0.0,3.0,0.0,1.0|3.0,3.0,3.0,3.0,2.0|4.0,4.0,4.0,2.0,3.0|2.0,3.0,3.0,0.0,2.0|4.0,4.0,0.0,0.0,0.0"
11,5.1759809398531,"2.0,3.0,1.0,0.0,1.0|1.0,3.0,3.0,3.0,3.0|4.0,3.0,4.0,1.0,3.0|2.0,3.0,3.0,0.0,1.0|4.0,4.0,0.0,0.0,0.0"
12,5.137218786996351,"0.0,0.0,1.0,0.0,1.0|4.0,3.0,3.0,3.0,2.0|1.0,3.0,4.0,3.0,1.0|1.0,3.0,3.0,0.0,2.0|2.0,4.0,0.0,0.0,0.0"
13,4.522536459701158,"2.0,0.0,1.0,0.0,1.0|4.0,3.0,3.0,3.0,1.0|1.0,0.0,4.0,3.0,2.0|2.0,3.0,1.0,0.0,2.0|2.0,4.0,0.0,0.0,0.0"
14,4.519790417674399,"2.0,0.0,4.0,0.0,1.0|4.0,3.0,3.0,3.0,2.0|2.0,3.0,4.0,4.0,3.0|1.0,3.0,3.0,0.0,2.0|4.0,4.0,0.0,0.0,0.0"
15,4.454818885469968,"2.0,4.0,0.0,3.0,1.0|4.0,3.0,3.0,3.0,1.0|3.0,3.0,4.0,2.0,3.0|2.0,3.0,3.0,0.0,3.0|4.0,4.0,0.0,0.0,0.0"
16,4.398266221061361,"1.0,0.0,0.0,0.0,1.0|4.0,2.0,3.0,3.0,2.0|4.0,2.0,4.0,1.0,2.0|1.0,3.0,3.0,0.0,2.0|4.0,4.0,0.0,0.0,0.0"
17,4.266002403392755,"3.0,0.0,3.0,0.0,0.0|4.0,3.0,2.0,3.0,1.0|2.0,4.0,4.0,1.0,2.0|1.0,3.0,3.0,0.0,2.0|4.0,4.0,0.0,0.0,0.0"
18,4.210742417392134,"3.0,0.0,2.0,0.0,1.0|3.0,3.0,3.0,2.0,1.0|4.0,3.0,4.0,2.0,3.0|1.0,3.0,3.0,0.0,2.0|4.0,4.0,0.0,0.0,0.0"
19,4.051997323538277,"0.0,0.0,1.0,3.0,1.0|4.0,3.0,3.0,3.0,2.0|1.0,3.0,4.0,1.0,1.0|0.0,3.0,3.0,0.0,2.0|4.0,4.0,0.0,0.0,0.0"
20,3.950008262958106,"1.0,0.0,4.0,1.0,1.0|4.0,3.0,3.0,3.0,2.0|4.0,3.0,4.0,2.0,1.0|2.0,3.0,3.0,0.0,2.0|1.0,4.0,0.0,0.0,0.0"
21,3.9450024686686187,"0.0,3.0,1.0,0.0,1.0|0.0,3.0,3.0,3.0,1.0|4.0,4.0,4.0,1.0,1.0|2.0,3.0,3.0,0.0,1.0|0.0,4.0,0.0,0.0,0.0"
22,3.929983813245867,"0.0,0.0,0.0,0.0,1.0|4.0,2.0,3.0,3.0,1.0|4.0,4.0,4.0,1.0,1.0|1.0,3.0,3.0,0.0,2.0|4.0,4.0,0.0,0.0,0.0"
23,3.904021524688038,"0.0,3.0,1.0,0.0,1.0|0.0,3.0,3.0,3.0,1.0|4.0,4.0,4.0,1.0,3.0|2.0,3.0,3.0,0.0,4.0|4.0,4.0,0.0,0.0,0.0"
24,3.667024250001801,"0.0,0.0,1.0,0.0,1.0|4.0,3.0,3.0,3.0,2.0|0.0,3.0,4.0,2.0,3.0|2.0,3.0,3.0,0.0,2.0|0.0,4.0,0.0,0.0,0.0"
25,3.65253079844152,"0.0,0.0,2.0,0.0,1.0|2.0,3.0,3.0,3.0,2.0|4.0,3.0,4.0,1.0,4.0|2.0,3.0,3.0,0.0,2.0|4.0,4.0,0.0,0.0,0.0"
26,3.546767313973737,"0.0,1.0,3.0,0.0,1.0|4.0,1.0,3.0,3.0,1.0|3.0,4.0,4.0,1.0,3.0|2.0,3.0,3.0,0.0,1.0|4.0,4.0,0.0,0.0,0.0"
27,3.5209839603721176,"1.0,3.0,2.0,0.0,4.0|3.0,3.0,3.0,3.0,3.0|4.0,2.0,4.0,1.0,3.0|4.0,3.0,3.0,0.0,2.0|4.0,4.0,0.0,0.0,3.0"
28,3.4142200000391476,"2.0,3.0,4.0,0.0,1.0|0.0,3.0,3.0,3.0,1.0|1.0,0.0,4.0,3.0,3.0|2.0,3.0,3.0,0.0,2.0|2.0,4.0,0.0,0.0,0.0"
29,3.370587949649935,"1.0,0.0,2.0,0.0,1.0|4.0,3.0,3.0,1.0,1.0|4.0,3.0,4.0,1.0,4.0|1.0,3.0,3.0,0.0,2.0|4.0,4.0,0.0,0.0,0.0"
30,3.3027712304849755,"1.0,3.0,4.0,0.0,1.0|2.0,3.0,3.0,3.0,2.0|4.0,3.0,4.0,2.0,3.0|2.0,3.0,3.0,0.0,2.0|4.0,1.0,1.0,0.0,0.0"
31,3.035312026626564,"1.0,0.0,1.0,0.0,1.0|4.0,3.0,3.0,3.0,1.0|4.0,3.0,4.0,1.0,4.0|1.0,3.0,3.0,0.0,2.0|0.0,4.0,0.0,0.0,0.0"
32,2.756314818683456,"1.0,0.0,0.0,0.0,1.0|4.0,3.0,3.0,3.0,1.0|4.0,3.0,4.0,1.0,1.0|1.0,3.0,3.0,0.0,1.0|4.0,4.0,0.0,0.0,1.0"
33,2.647513520849074,"4.0,4.0,3.0,0.0,1.0|3.0,3.0,3.0,3.0,1.0|2.0,2.0,4.0,1.0,3.0|1.0,3.0,3.0,0.0,2.0|4.0,4.0,0.0,0.0,0.0"
34,2.63721938356653,"3.0,1.0,1.0,0.0,1.0|3.0,1.0,3.0,3.0,1.0|4.0,3.0,4.0,2.0,3.0|2.0,3.0,3.0,0.0,2.0|4.0,2.0,0.0,0.0,0.0"
35,2.6052058075638587,"3.0,0.0,3.0,0.0,1.0|3.0,3.0,3.0,3.0,2.0|2.0,3.0,4.0,2.0,3.0|1.0,3.0,3.0,0.0,4.0|4.0,4.0,0.0,0.0,2.0"
36,2.5861800584634875,"0.0,0.0,1.0,0.0,0.0|4.0,1.0,3.0,3.0,2.0|4.0,3.0,4.0,1.0,3.0|2.0,3.0,3.0,0.0,2.0|4.0,2.0,0.0,0.0,0.0"
37,2.4623284589211782,"1.0,3.0,1.0,0.0,1.0|1.0,1.0,3.0,3.0,2.0|4.0,3.0,4.0,3.0,3.0|2.0,3.0,3.0,0.0,1.0|4.0,2.0,0.0,0.0,0.0"
38,2.3257756231113818,"3.0,3.0,1.0,0.0,1.0|0.0,1.0,3.0,3.0,1.0|4.0,0.0,4.0,1.0,3.0|2.0,2.0,3.0,0.0,1.0|4.0,4.0,0.0,0.0,0.0"
39,2.1894810925661203,"2.0,3.0,1.0,0.0,1.0|1.0,3.0,3.0,3.0,1.0|4.0,3.0,3.0,1.0,3.0|2.0,3.0,3.0,1.0,1.0|4.0,4.0,0.0,0.0,0.0"
40,2.1577607999939916,"4.0,0.0,4.0,0.0,1.0|4.0,3.0,3.0,3.0,1.0|4.0,1.0,4.0,4.0,3.0|4.0,2.0,3.0,0.0,2.0|4.0,4.0,3.0,0.0,0.0"
41,1.9515531657869571,"4.0,1.0,0.0,0.0,3.0|4.0,3.0,3.0,3.0,1.0|4.0,3.0,4.0,1.0,0.0|2.0,3.0,3.0,2.0,2.0|4.0,4.0,0.0,0.0,0.0"
42,1.7479547527664974,"2.0,3.0,3.0,0.0,1.0|1.0,3.0,3.0,3.0,3.0|4.0,4.0,4.0,1.0,3.0|0.0,3.0,3.0,1.0,1.0|4.0,4.0,0.0,0.0,0.0"
43,1.126727065986319,"0.0,1.0,4.0,0.0,1.0|3.0,3.0,3.0,3.0,2.0|4.0,3.0,4.0,0.0,3.0|1.0,3.0,3.0,0.0,1.0|4.0,4.0,0.0,0.0,0.0"
44,1.033486299216814,"0.0,3.0,0.0,0.0,1.0|4.0,3.0,4.0,3.0,1.0|4.0,3.0,4.0,1.0,1.0|2.0,3.0,3.0,0.0,2.0|4.0,4.0,4.0,0.0,3.0"
45,0.573480790098453,"1.0,3.0,2.0,1.0,1.0|0.0,1.0,1.0,3.0,2.0|1.0,3.0,4.0,1.0,3.0|2.0,3.0,3.0,0.0,1.0|4.0,4.0,3.0,0.0,0.0"
46,0.47863041536458556,"0.0,0.0,1.0,2.0,1.0|4.0,3.0,3.0,3.0,2.0|1.0,3.0,4.0,3.0,1.0|1.0,2.0,3.0,0.0,2.0|2.0,4.0,0.0,4.0,4.0"
47,0.2714995599044547,"1.0,3.0,2.0,2.0,1.0|4.0,3.0,3.0,3.0,2.0|3.0,3.0,4.0,1.0,4.0|2.0,3.0,2.0,0.0,2.0|4.0,0.0,0.0,0.0,0.0"
48,-0.03205589178880269,"1.0,1.0,2.0,4.0,1.0|2.0,1.0,3.0,2.0,2.0|4.0,3.0,4.0,2.0,3.0|1.0,3.0,3.0,0.0,4.0|4.0,3.0,0.0,0.0,4.0"
