Individual,Fitness,RobotStructure
0,3.8771774786900717,"3.0,0.0,0.0,0.0,4.0|2.0,3.0,3.0,3.0,2.0|4.0,3.0,4.0,1.0,3.0|1.0,1.0,3.0,0.0,2.0|4.0,1.0,4.0,0.0,0.0"
1,3.8080218432563986,"0.0,3.0,1.0,0.0,1.0|4.0,1.0,3.0,3.0,1.0|4.0,3.0,4.0,1.0,4.0|2.0,3.0,3.0,0.0,3.0|4.0,1.0,4.0,0.0,0.0"
2,3.6575460048584945,"1.0,0.0,0.0,0.0,0.0|2.0,3.0,3.0,3.0,2.0|4.0,3.0,2.0,1.0,3.0|2.0,3.0,3.0,0.0,2.0|4.0,2.0,4.0,0.0,0.0"
3,3.610264410765275,"0.0,3.0,4.0,0.0,2.0|2.0,1.0,3.0,3.0,2.0|4.0,3.0,4.0,1.0,2.0|2.0,3.0,3.0,0.0,3.0|4.0,2.0,1.0,0.0,0.0"
4,3.584461866844156,"4.0,4.0,1.0,0.0,1.0|2.0,3.0,3.0,3.0,1.0|4.0,3.0,4.0,1.0,2.0|2.0,3.0,3.0,0.0,2.0|4.0,4.0,4.0,0.0,0.0"
5,3.581774359358179,"0.0,3.0,1.0,4.0,0.0|2.0,3.0,3.0,3.0,2.0|4.0,3.0,4.0,1.0,2.0|2.0,3.0,3.0,0.0,1.0|4.0,4.0,4.0,0.0,0.0"
6,3.5041801698879023,"0.0,3.0,1.0,0.0,3.0|2.0,1.0,3.0,3.0,2.0|4.0,3.0,4.0,1.0,2.0|2.0,3.0,3.0,0.0,3.0|3.0,1.0,4.0,0.0,0.0"
7,3.423573778079695,"0.0,1.0,1.0,0.0,0.0|2.0,3.0,3.0,3.0,2.0|4.0,4.0,4.0,1.0,3.0|1.0,3.0,1.0,0.0,1.0|4.0,1.0,4.0,0.0,0.0"
8,3.416831418303717,"0.0,1.0,0.0,2.0,3.0|2.0,3.0,3.0,3.0,2.0|4.0,3.0,4.0,2.0,2.0|2.0,3.0,3.0,0.0,2.0|0.0,1.0,3.0,0.0,0.0"
9,3.3755192342274207,"0.0,3.0,1.0,4.0,0.0|2.0,3.0,3.0,3.0,2.0|4.0,3.0,4.0,1.0,2.0|3.0,0.0,3.0,0.0,2.0|4.0,4.0,4.0,0.0,0.0"
10,3.341225267660474,"0.0,3.0,1.0,4.0,0.0|2.0,3.0,3.0,3.0,2.0|4.0,3.0,4.0,1.0,2.0|3.0,0.0,3.0,0.0,1.0|4.0,4.0,4.0,0.0,0.0"
11,3.318099353697976,"0.0,0.0,0.0,0.0,0.0|2.0,3.0,3.0,3.0,2.0|4.0,4.0,4.0,1.0,3.0|1.0,0.0,3.0,0.0,2.0|4.0,1.0,4.0,0.0,0.0"
12,3.3108033941302626,"0.0,0.0,0.0,0.0,0.0|2.0,3.0,3.0,3.0,2.0|4.0,3.0,4.0,1.0,3.0|1.0,0.0,3.0,0.0,2.0|4.0,1.0,4.0,0.0,0.0"
13,3.297148427873075,"0.0,3.0,1.0,3.0,3.0|2.0,3.0,3.0,3.0,2.0|4.0,3.0,4.0,1.0,2.0|2.0,0.0,3.0,0.0,3.0|4.0,4.0,4.0,0.0,0.0"
14,3.2216092147604494,"1.0,4.0,1.0,0.0,1.0|2.0,3.0,3.0,3.0,1.0|4.0,2.0,2.0,1.0,2.0|2.0,3.0,3.0,0.0,3.0|4.0,4.0,4.0,0.0,0.0"
15,3.177808767867646,"0.0,4.0,1.0,0.0,1.0|0.0,3.0,3.0,3.0,1.0|4.0,4.0,4.0,1.0,3.0|0.0,3.0,3.0,0.0,2.0|4.0,4.0,4.0,0.0,0.0"
16,2.93052807685405,"0.0,0.0,0.0,0.0,0.0|2.0,3.0,3.0,3.0,2.0|4.0,3.0,4.0,1.0,3.0|1.0,0.0,3.0,0.0,4.0|4.0,1.0,4.0,0.0,0.0"
17,2.6367923098246018,"0.0,1.0,2.0,2.0,0.0|2.0,3.0,0.0,3.0,3.0|4.0,4.0,4.0,1.0,3.0|1.0,3.0,1.0,0.0,1.0|4.0,1.0,4.0,0.0,0.0"
18,2.4756696673474177,"1.0,1.0,1.0,4.0,2.0|2.0,3.0,3.0,3.0,2.0|4.0,3.0,4.0,1.0,2.0|2.0,3.0,3.0,0.0,3.0|4.0,4.0,4.0,0.0,0.0"
