Individual,Fitness,RobotStructure
0,3.891847622174801,"4.0,3.0,2.0,3.0,2.0|4.0,3.0,3.0,2.0,4.0|0.0,1.0,2.0,4.0,0.0|0.0,3.0,1.0,4.0,4.0|0.0,1.0,4.0,0.0,0.0"
1,3.8813065187599527,"4.0,3.0,3.0,3.0,2.0|4.0,3.0,3.0,2.0,4.0|0.0,1.0,0.0,4.0,0.0|0.0,2.0,1.0,4.0,4.0|0.0,2.0,4.0,0.0,0.0"
2,3.628136511604362,"3.0,3.0,2.0,3.0,3.0|4.0,3.0,3.0,3.0,4.0|0.0,1.0,2.0,4.0,0.0|0.0,2.0,2.0,4.0,4.0|0.0,2.0,1.0,0.0,0.0"
3,3.5714641937541334,"4.0,3.0,2.0,3.0,2.0|4.0,3.0,3.0,2.0,4.0|0.0,3.0,2.0,4.0,0.0|0.0,2.0,2.0,4.0,4.0|0.0,2.0,4.0,0.0,0.0"
4,3.522545238560511,"4.0,3.0,2.0,3.0,2.0|4.0,3.0,3.0,2.0,4.0|0.0,1.0,2.0,4.0,0.0|0.0,2.0,2.0,4.0,4.0|0.0,2.0,4.0,0.0,0.0"
5,3.47683028861955,"4.0,3.0,2.0,3.0,2.0|4.0,3.0,3.0,2.0,4.0|0.0,1.0,0.0,4.0,0.0|0.0,3.0,1.0,4.0,4.0|0.0,2.0,4.0,0.0,0.0"
6,3.465035819348074,"4.0,0.0,4.0,3.0,3.0|4.0,3.0,3.0,2.0,4.0|0.0,3.0,4.0,4.0,0.0|0.0,3.0,3.0,4.0,4.0|0.0,2.0,2.0,0.0,0.0"
7,3.46474985977176,"2.0,0.0,2.0,3.0,3.0|4.0,3.0,3.0,2.0,4.0|0.0,1.0,0.0,4.0,0.0|0.0,2.0,2.0,4.0,4.0|0.0,4.0,1.0,0.0,0.0"
8,3.4639675465584694,"4.0,3.0,2.0,3.0,2.0|4.0,3.0,3.0,2.0,4.0|0.0,1.0,4.0,4.0,0.0|2.0,2.0,4.0,4.0,4.0|0.0,1.0,0.0,0.0,4.0"
9,3.435535038191702,"4.0,3.0,2.0,2.0,2.0|4.0,3.0,3.0,2.0,4.0|0.0,1.0,0.0,4.0,0.0|0.0,2.0,1.0,4.0,4.0|0.0,4.0,4.0,0.0,0.0"
10,3.433716739723727,"4.0,3.0,2.0,3.0,2.0|4.0,3.0,3.0,3.0,4.0|0.0,3.0,2.0,4.0,0.0|0.0,3.0,2.0,4.0,4.0|0.0,1.0,4.0,0.0,0.0"
11,3.4304797921905954,"4.0,3.0,2.0,1.0,2.0|4.0,3.0,3.0,2.0,4.0|0.0,1.0,0.0,4.0,0.0|0.0,2.0,2.0,4.0,4.0|0.0,4.0,4.0,0.0,0.0"
12,3.38209853532609,"4.0,2.0,2.0,3.0,2.0|4.0,3.0,3.0,3.0,4.0|0.0,1.0,2.0,4.0,0.0|0.0,2.0,4.0,4.0,4.0|0.0,4.0,4.0,0.0,0.0"
13,3.2626956749512375,"4.0,1.0,2.0,3.0,2.0|3.0,3.0,3.0,2.0,4.0|0.0,1.0,0.0,4.0,0.0|0.0,2.0,1.0,4.0,4.0|0.0,4.0,4.0,0.0,0.0"
14,3.1937604040538017,"4.0,3.0,2.0,3.0,2.0|4.0,3.0,3.0,2.0,4.0|0.0,1.0,2.0,3.0,0.0|3.0,2.0,4.0,4.0,4.0|0.0,1.0,0.0,0.0,4.0"
15,3.117573199056065,"4.0,3.0,3.0,3.0,3.0|4.0,3.0,3.0,2.0,4.0|0.0,1.0,0.0,4.0,0.0|0.0,2.0,2.0,4.0,4.0|0.0,2.0,4.0,0.0,0.0"
16,2.796725960056627,"4.0,3.0,3.0,3.0,2.0|4.0,3.0,3.0,2.0,4.0|3.0,1.0,4.0,4.0,0.0|0.0,3.0,1.0,4.0,4.0|0.0,2.0,4.0,0.0,0.0"
17,2.6834877952596297,"4.0,0.0,3.0,3.0,3.0|4.0,3.0,3.0,2.0,4.0|3.0,1.0,0.0,4.0,0.0|1.0,2.0,3.0,4.0,4.0|0.0,2.0,2.0,0.0,0.0"
18,2.651700208244196,"4.0,3.0,2.0,1.0,2.0|4.0,3.0,3.0,3.0,4.0|0.0,1.0,2.0,4.0,0.0|0.0,2.0,2.0,4.0,4.0|0.0,2.0,1.0,0.0,0.0"
19,2.5748261839292828,"4.0,3.0,2.0,3.0,2.0|4.0,3.0,3.0,2.0,4.0|0.0,1.0,2.0,1.0,0.0|0.0,2.0,1.0,4.0,4.0|0.0,2.0,4.0,0.0,0.0"
20,2.4381066609819295,"4.0,3.0,2.0,3.0,3.0|2.0,3.0,3.0,2.0,4.0|4.0,3.0,1.0,4.0,0.0|0.0,2.0,4.0,4.0,0.0|0.0,4.0,0.0,0.0,0.0"
21,2.407832738325445,"0.0,3.0,2.0,3.0,3.0|0.0,3.0,3.0,2.0,4.0|0.0,1.0,2.0,4.0,0.0|0.0,2.0,2.0,4.0,4.0|0.0,4.0,1.0,0.0,0.0"
22,2.4035692013478505,"4.0,3.0,2.0,3.0,2.0|4.0,1.0,2.0,2.0,1.0|0.0,1.0,0.0,4.0,0.0|0.0,2.0,2.0,4.0,4.0|0.0,2.0,4.0,0.0,0.0"
23,2.347542266173477,"4.0,3.0,4.0,2.0,3.0|4.0,3.0,3.0,3.0,2.0|0.0,3.0,4.0,4.0,0.0|0.0,2.0,3.0,4.0,4.0|0.0,4.0,2.0,0.0,0.0"
24,2.3097139213882634,"4.0,3.0,4.0,3.0,2.0|4.0,3.0,3.0,2.0,4.0|0.0,0.0,1.0,4.0,0.0|0.0,3.0,4.0,4.0,0.0|0.0,2.0,4.0,0.0,0.0"
25,2.3071971773053295,"4.0,3.0,2.0,3.0,0.0|4.0,3.0,4.0,3.0,4.0|0.0,3.0,2.0,4.0,0.0|0.0,2.0,2.0,4.0,4.0|0.0,4.0,4.0,0.0,0.0"
26,2.270987897405706,"0.0,3.0,2.0,3.0,2.0|3.0,3.0,3.0,2.0,1.0|0.0,1.0,0.0,4.0,0.0|0.0,2.0,2.0,4.0,1.0|0.0,4.0,4.0,0.0,0.0"
27,2.164971953566835,"4.0,3.0,2.0,3.0,4.0|4.0,3.0,3.0,2.0,4.0|0.0,1.0,0.0,4.0,0.0|0.0,2.0,4.0,4.0,4.0|0.0,2.0,0.0,3.0,4.0"
28,2.0186473666301565,"4.0,3.0,2.0,3.0,2.0|4.0,3.0,3.0,2.0,2.0|4.0,1.0,2.0,4.0,0.0|2.0,2.0,4.0,4.0,4.0|0.0,2.0,0.0,0.0,0.0"
29,1.9785303858467813,"3.0,3.0,2.0,2.0,3.0|4.0,3.0,3.0,2.0,4.0|0.0,1.0,0.0,4.0,0.0|0.0,2.0,0.0,4.0,4.0|0.0,4.0,3.0,2.0,0.0"
30,1.939860559065939,"4.0,1.0,2.0,3.0,3.0|3.0,3.0,3.0,3.0,0.0|0.0,1.0,2.0,4.0,0.0|0.0,4.0,2.0,4.0,1.0|0.0,4.0,2.0,0.0,0.0"
31,1.8439147434480887,"1.0,0.0,2.0,3.0,2.0|4.0,3.0,3.0,2.0,4.0|0.0,1.0,0.0,4.0,0.0|0.0,3.0,2.0,4.0,4.0|0.0,4.0,4.0,0.0,0.0"
32,1.739482938067622,"4.0,3.0,4.0,0.0,2.0|4.0,1.0,3.0,2.0,4.0|0.0,1.0,0.0,4.0,0.0|0.0,2.0,3.0,4.0,4.0|0.0,1.0,1.0,0.0,0.0"
33,1.7095023053356948,"4.0,3.0,4.0,3.0,1.0|4.0,3.0,2.0,2.0,0.0|0.0,1.0,4.0,4.0,0.0|2.0,2.0,4.0,4.0,4.0|0.0,1.0,2.0,0.0,4.0"
34,1.623543734779822,"4.0,3.0,2.0,0.0,2.0|4.0,3.0,3.0,1.0,4.0|0.0,1.0,0.0,4.0,0.0|4.0,2.0,2.0,4.0,4.0|0.0,4.0,4.0,0.0,0.0"
35,1.5772014244967427,"4.0,0.0,2.0,3.0,2.0|4.0,3.0,3.0,2.0,4.0|0.0,3.0,4.0,4.0,4.0|0.0,2.0,3.0,4.0,4.0|3.0,2.0,2.0,0.0,0.0"
36,1.46359226178922,"0.0,0.0,2.0,3.0,2.0|4.0,3.0,3.0,2.0,4.0|4.0,4.0,1.0,4.0,0.0|0.0,2.0,4.0,4.0,4.0|0.0,4.0,0.0,0.0,0.0"
37,1.3883655777719324,"3.0,0.0,4.0,3.0,0.0|4.0,3.0,3.0,2.0,1.0|0.0,1.0,2.0,4.0,0.0|4.0,2.0,2.0,4.0,4.0|0.0,2.0,2.0,0.0,0.0"
38,1.3442726484722773,"4.0,3.0,4.0,3.0,2.0|4.0,3.0,3.0,2.0,4.0|0.0,3.0,1.0,2.0,0.0|0.0,2.0,2.0,4.0,4.0|4.0,2.0,4.0,0.0,0.0"
39,1.2602866490148292,"0.0,3.0,2.0,3.0,2.0|4.0,3.0,3.0,2.0,4.0|0.0,1.0,2.0,4.0,0.0|0.0,4.0,4.0,4.0,4.0|0.0,1.0,4.0,0.0,4.0"
40,1.1077959204916021,"1.0,3.0,2.0,2.0,2.0|4.0,4.0,3.0,2.0,4.0|0.0,1.0,0.0,4.0,0.0|0.0,2.0,2.0,1.0,4.0|3.0,4.0,4.0,0.0,0.0"
41,0.8519163528415102,"2.0,3.0,2.0,3.0,1.0|4.0,3.0,3.0,2.0,4.0|0.0,1.0,1.0,4.0,3.0|0.0,2.0,2.0,4.0,4.0|0.0,4.0,1.0,0.0,3.0"
42,0.7811398393499847,"3.0,3.0,2.0,3.0,2.0|4.0,3.0,3.0,2.0,4.0|0.0,1.0,4.0,4.0,0.0|0.0,2.0,0.0,4.0,4.0|0.0,4.0,1.0,0.0,0.0"
43,0.7696759575589083,"4.0,3.0,2.0,3.0,2.0|4.0,3.0,3.0,2.0,4.0|0.0,1.0,3.0,4.0,0.0|0.0,2.0,1.0,4.0,4.0|0.0,3.0,3.0,0.0,4.0"
44,0.6783687791709754,"4.0,3.0,2.0,3.0,2.0|4.0,0.0,3.0,2.0,4.0|0.0,1.0,4.0,4.0,0.0|4.0,2.0,0.0,4.0,4.0|0.0,4.0,0.0,0.0,0.0"
45,0.6485989309959661,"2.0,0.0,2.0,3.0,3.0|4.0,3.0,3.0,1.0,4.0|0.0,1.0,1.0,4.0,0.0|0.0,2.0,0.0,4.0,2.0|0.0,4.0,1.0,0.0,4.0"
46,0.5695719678009113,"4.0,3.0,2.0,3.0,2.0|3.0,3.0,3.0,2.0,4.0|4.0,4.0,2.0,4.0,0.0|0.0,3.0,4.0,4.0,1.0|0.0,2.0,4.0,0.0,0.0"
47,0.4608977491206762,"4.0,3.0,1.0,3.0,2.0|4.0,3.0,3.0,2.0,4.0|0.0,1.0,1.0,4.0,0.0|0.0,3.0,0.0,4.0,4.0|0.0,2.0,0.0,0.0,0.0"
48,-0.05649670428157577,"4.0,3.0,2.0,3.0,2.0|4.0,3.0,3.0,2.0,1.0|0.0,3.0,4.0,4.0,4.0|0.0,3.0,3.0,4.0,4.0|0.0,2.0,2.0,0.0,1.0"
49,-0.3844990597095692,"4.0,3.0,2.0,3.0,2.0|0.0,3.0,3.0,2.0,4.0|0.0,1.0,2.0,3.0,0.0|2.0,2.0,0.0,4.0,4.0|3.0,2.0,0.0,0.0,0.0"
