Individual,Fitness,RobotStructure
0,3.071268754276772,"1.0,3.0,2.0,3.0,2.0|4.0,3.0,3.0,3.0,4.0|0.0,1.0,0.0,4.0,0.0|1.0,1.0,2.0,4.0,4.0|0.0,2.0,4.0,0.0,0.0"
1,2.891540964307802,"4.0,1.0,2.0,3.0,2.0|0.0,3.0,3.0,3.0,4.0|0.0,1.0,0.0,4.0,0.0|1.0,1.0,2.0,4.0,4.0|0.0,2.0,4.0,0.0,0.0"
2,2.64014023127103,"0.0,0.0,2.0,3.0,2.0|4.0,3.0,3.0,2.0,4.0|3.0,1.0,2.0,4.0,0.0|2.0,1.0,2.0,4.0,0.0|0.0,4.0,1.0,0.0,0.0"
3,2.5126331771215336,"0.0,3.0,2.0,3.0,2.0|4.0,3.0,3.0,3.0,4.0|4.0,2.0,0.0,4.0,4.0|2.0,2.0,2.0,4.0,0.0|0.0,2.0,4.0,0.0,0.0"
4,2.4781216173016345,"0.0,0.0,4.0,0.0,3.0|4.0,3.0,3.0,3.0,4.0|2.0,1.0,3.0,4.0,4.0|1.0,1.0,3.0,0.0,4.0|0.0,2.0,4.0,0.0,0.0"
5,2.402934390132001,"0.0,3.0,2.0,0.0,3.0|4.0,3.0,3.0,3.0,4.0|4.0,1.0,0.0,4.0,0.0|1.0,1.0,2.0,4.0,4.0|0.0,2.0,4.0,0.0,0.0"
6,2.398994527048401,"0.0,3.0,2.0,3.0,2.0|4.0,0.0,3.0,3.0,4.0|4.0,1.0,0.0,4.0,0.0|1.0,2.0,2.0,4.0,4.0|0.0,2.0,4.0,0.0,0.0"
7,2.3752363863366748,"0.0,3.0,2.0,3.0,2.0|4.0,3.0,3.0,3.0,4.0|4.0,3.0,0.0,4.0,0.0|2.0,2.0,2.0,4.0,0.0|0.0,2.0,0.0,0.0,0.0"
8,2.3661632162702153,"0.0,1.0,2.0,3.0,0.0|4.0,1.0,3.0,3.0,4.0|0.0,1.0,0.0,1.0,0.0|0.0,1.0,2.0,4.0,4.0|0.0,2.0,4.0,0.0,0.0"
9,2.3195931178282607,"2.0,0.0,4.0,4.0,3.0|2.0,1.0,3.0,3.0,1.0|0.0,2.0,0.0,1.0,4.0|0.0,1.0,4.0,4.0,0.0|0.0,4.0,4.0,4.0,0.0"
10,2.3085691351091855,"0.0,1.0,2.0,3.0,2.0|4.0,1.0,3.0,3.0,4.0|0.0,1.0,0.0,1.0,4.0|0.0,1.0,2.0,4.0,4.0|0.0,2.0,4.0,0.0,0.0"
11,2.2790456897749003,"1.0,3.0,2.0,3.0,2.0|4.0,3.0,3.0,3.0,4.0|2.0,4.0,2.0,4.0,0.0|1.0,2.0,2.0,4.0,0.0|0.0,2.0,4.0,0.0,0.0"
12,2.2673885350472736,"4.0,3.0,0.0,4.0,2.0|0.0,3.0,3.0,3.0,4.0|4.0,1.0,0.0,4.0,0.0|2.0,1.0,2.0,4.0,4.0|0.0,2.0,4.0,0.0,0.0"
13,2.263240513671081,"4.0,3.0,2.0,4.0,2.0|4.0,3.0,3.0,3.0,4.0|4.0,1.0,0.0,4.0,0.0|1.0,2.0,2.0,4.0,4.0|0.0,2.0,4.0,0.0,0.0"
14,2.2478318622082787,"0.0,4.0,2.0,4.0,2.0|4.0,3.0,3.0,3.0,4.0|2.0,1.0,0.0,4.0,0.0|1.0,2.0,2.0,4.0,4.0|2.0,2.0,4.0,0.0,0.0"
15,1.9303906522311716,"4.0,3.0,0.0,0.0,4.0|0.0,1.0,2.0,2.0,3.0|0.0,1.0,3.0,0.0,4.0|0.0,1.0,4.0,4.0,4.0|0.0,2.0,3.0,4.0,0.0"
16,1.888576723757629,"0.0,4.0,2.0,4.0,4.0|4.0,3.0,2.0,3.0,4.0|2.0,1.0,0.0,4.0,1.0|2.0,1.0,2.0,4.0,4.0|0.0,2.0,3.0,4.0,0.0"
17,1.8874486657142864,"0.0,3.0,4.0,0.0,3.0|1.0,0.0,3.0,3.0,2.0|4.0,1.0,3.0,4.0,4.0|1.0,2.0,3.0,4.0,4.0|0.0,2.0,4.0,0.0,0.0"
18,1.8181262831709117,"0.0,0.0,1.0,3.0,3.0|1.0,1.0,3.0,3.0,3.0|0.0,1.0,3.0,0.0,3.0|1.0,1.0,4.0,3.0,0.0|1.0,4.0,1.0,4.0,0.0"
19,1.7964286168654835,"0.0,2.0,1.0,3.0,2.0|3.0,3.0,3.0,3.0,1.0|2.0,1.0,0.0,4.0,1.0|3.0,2.0,3.0,4.0,0.0|0.0,2.0,4.0,4.0,0.0"
20,1.6454680965029282,"1.0,3.0,1.0,3.0,2.0|0.0,3.0,1.0,4.0,3.0|2.0,1.0,4.0,0.0,4.0|3.0,1.0,1.0,4.0,0.0|0.0,2.0,4.0,0.0,0.0"
21,1.6176929812748782,"0.0,3.0,2.0,4.0,2.0|4.0,0.0,3.0,3.0,4.0|4.0,1.0,0.0,4.0,1.0|1.0,2.0,2.0,4.0,4.0|0.0,2.0,4.0,0.0,0.0"
22,1.4831052314526014,"0.0,0.0,4.0,0.0,2.0|4.0,3.0,3.0,3.0,4.0|0.0,2.0,3.0,4.0,3.0|2.0,1.0,2.0,0.0,4.0|0.0,2.0,4.0,0.0,0.0"
23,1.4434808381754207,"0.0,0.0,2.0,3.0,3.0|4.0,3.0,3.0,1.0,4.0|2.0,2.0,0.0,4.0,4.0|2.0,1.0,3.0,4.0,4.0|0.0,2.0,4.0,0.0,0.0"
24,1.3703642960754492,"0.0,0.0,0.0,0.0,2.0|4.0,1.0,3.0,3.0,4.0|0.0,4.0,3.0,4.0,4.0|1.0,2.0,3.0,3.0,2.0|0.0,2.0,4.0,4.0,0.0"
25,1.2953392363763627,"0.0,1.0,2.0,4.0,3.0|0.0,3.0,4.0,2.0,4.0|0.0,2.0,0.0,4.0,1.0|0.0,2.0,4.0,3.0,2.0|0.0,2.0,2.0,4.0,0.0"
26,1.2800576735132172,"0.0,0.0,0.0,0.0,3.0|4.0,1.0,3.0,3.0,4.0|0.0,1.0,3.0,4.0,4.0|1.0,1.0,3.0,3.0,2.0|0.0,2.0,4.0,0.0,0.0"
27,1.254941531680584,"2.0,3.0,4.0,4.0,3.0|2.0,1.0,3.0,3.0,3.0|0.0,4.0,2.0,1.0,4.0|0.0,1.0,2.0,4.0,4.0|3.0,2.0,4.0,4.0,0.0"
28,1.2507269964190786,"1.0,3.0,3.0,3.0,2.0|0.0,1.0,1.0,3.0,2.0|4.0,1.0,3.0,4.0,3.0|0.0,1.0,1.0,4.0,0.0|3.0,2.0,4.0,4.0,2.0"
29,1.1438661267946597,"0.0,3.0,2.0,3.0,2.0|0.0,1.0,1.0,3.0,3.0|2.0,1.0,0.0,1.0,0.0|0.0,1.0,2.0,4.0,0.0|3.0,1.0,1.0,4.0,0.0"
30,1.132416006963633,"0.0,3.0,2.0,3.0,3.0|0.0,3.0,3.0,3.0,4.0|2.0,1.0,0.0,4.0,0.0|0.0,1.0,1.0,4.0,2.0|3.0,2.0,4.0,0.0,2.0"
31,1.1027643939337999,"0.0,0.0,2.0,3.0,2.0|2.0,1.0,3.0,3.0,1.0|0.0,1.0,0.0,1.0,0.0|0.0,1.0,2.0,4.0,4.0|0.0,4.0,1.0,0.0,0.0"
32,1.0958673509957388,"0.0,4.0,2.0,3.0,2.0|2.0,4.0,3.0,2.0,4.0|0.0,1.0,4.0,1.0,1.0|0.0,1.0,2.0,4.0,4.0|0.0,2.0,4.0,4.0,0.0"
