Individual,Fitness,RobotStructure
0,3.5714641937541334,"4.0,3.0,2.0,3.0,2.0|4.0,3.0,3.0,2.0,4.0|0.0,3.0,2.0,4.0,0.0|0.0,2.0,2.0,4.0,4.0|0.0,2.0,4.0,0.0,0.0"
1,3.522545238560511,"4.0,3.0,2.0,3.0,2.0|4.0,3.0,3.0,2.0,4.0|0.0,1.0,2.0,4.0,0.0|0.0,2.0,2.0,4.0,4.0|0.0,2.0,4.0,0.0,0.0"
2,3.47683028861955,"4.0,3.0,2.0,3.0,2.0|4.0,3.0,3.0,2.0,4.0|0.0,1.0,0.0,4.0,0.0|0.0,3.0,1.0,4.0,4.0|0.0,2.0,4.0,0.0,0.0"
3,3.465035819348074,"4.0,0.0,4.0,3.0,3.0|4.0,3.0,3.0,2.0,4.0|0.0,3.0,4.0,4.0,0.0|0.0,3.0,3.0,4.0,4.0|0.0,2.0,2.0,0.0,0.0"
4,3.4639675465584694,"4.0,3.0,2.0,3.0,2.0|4.0,3.0,3.0,2.0,4.0|0.0,1.0,4.0,4.0,0.0|2.0,2.0,4.0,4.0,4.0|0.0,1.0,0.0,0.0,4.0"
5,3.435535038191702,"4.0,3.0,2.0,2.0,2.0|4.0,3.0,3.0,2.0,4.0|0.0,1.0,0.0,4.0,0.0|0.0,2.0,1.0,4.0,4.0|0.0,4.0,4.0,0.0,0.0"
6,3.4304797921905954,"4.0,3.0,2.0,1.0,2.0|4.0,3.0,3.0,2.0,4.0|0.0,1.0,0.0,4.0,0.0|0.0,2.0,2.0,4.0,4.0|0.0,4.0,4.0,0.0,0.0"
7,3.4284005926192838,"3.0,3.0,2.0,3.0,3.0|4.0,3.0,3.0,2.0,4.0|0.0,1.0,0.0,4.0,0.0|0.0,2.0,2.0,4.0,4.0|0.0,4.0,1.0,0.0,0.0"
8,3.404757528970745,"4.0,3.0,2.0,3.0,2.0|4.0,3.0,3.0,2.0,4.0|0.0,1.0,2.0,3.0,0.0|2.0,2.0,4.0,4.0,4.0|0.0,1.0,0.0,0.0,4.0"
9,3.3963290247987077,"4.0,3.0,4.0,3.0,2.0|4.0,3.0,3.0,2.0,4.0|4.0,1.0,1.0,4.0,0.0|2.0,2.0,4.0,4.0,0.0|0.0,4.0,0.0,0.0,0.0"
10,3.364768685233453,"4.0,3.0,2.0,3.0,2.0|4.0,3.0,2.0,2.0,4.0|0.0,1.0,0.0,4.0,0.0|0.0,2.0,2.0,4.0,4.0|0.0,4.0,4.0,0.0,0.0"
11,3.1805526790827567,"4.0,3.0,2.0,3.0,3.0|4.0,3.0,0.0,2.0,4.0|0.0,1.0,0.0,4.0,0.0|0.0,2.0,1.0,4.0,4.0|0.0,2.0,4.0,0.0,4.0"
12,3.0787950729330182,"4.0,3.0,2.0,3.0,3.0|4.0,3.0,3.0,2.0,4.0|0.0,1.0,2.0,2.0,0.0|0.0,2.0,2.0,4.0,4.0|0.0,2.0,4.0,0.0,0.0"
13,3.0379166411877208,"2.0,3.0,2.0,3.0,2.0|4.0,4.0,3.0,2.0,4.0|0.0,1.0,0.0,4.0,0.0|0.0,2.0,2.0,4.0,4.0|0.0,4.0,1.0,0.0,0.0"
14,2.9500847317840386,"4.0,3.0,2.0,3.0,2.0|3.0,3.0,3.0,2.0,4.0|0.0,1.0,0.0,4.0,0.0|0.0,2.0,2.0,4.0,4.0|0.0,4.0,4.0,0.0,0.0"
15,2.7895514078865484,"4.0,3.0,3.0,0.0,2.0|4.0,3.0,3.0,2.0,4.0|0.0,1.0,3.0,4.0,0.0|0.0,2.0,4.0,4.0,4.0|0.0,2.0,4.0,0.0,0.0"
16,2.7400045749537267,"4.0,4.0,2.0,3.0,2.0|4.0,3.0,3.0,2.0,4.0|0.0,3.0,0.0,4.0,4.0|0.0,2.0,2.0,4.0,4.0|0.0,4.0,2.0,0.0,0.0"
