Individual,Fitness,RobotStructure
0,2.850217402683717,"2.0,2.0,3.0,3.0,4.0|3.0,2.0,0.0,1.0,4.0|1.0,4.0,4.0,3.0,3.0|1.0,2.0,0.0,4.0,3.0|4.0,3.0,0.0,0.0,1.0"
1,2.574256630637791,"4.0,1.0,0.0,4.0,2.0|3.0,2.0,4.0,2.0,0.0|3.0,3.0,4.0,4.0,3.0|4.0,0.0,4.0,4.0,1.0|4.0,3.0,3.0,3.0,2.0"
2,2.356881619792366,"0.0,2.0,3.0,4.0,1.0|3.0,4.0,0.0,2.0,4.0|3.0,4.0,4.0,3.0,3.0|4.0,2.0,4.0,2.0,3.0|4.0,3.0,0.0,0.0,1.0"
3,2.3168422942942177,"4.0,2.0,4.0,3.0,3.0|0.0,3.0,2.0,3.0,4.0|3.0,3.0,4.0,3.0,3.0|3.0,2.0,3.0,2.0,3.0|4.0,3.0,0.0,3.0,3.0"
4,2.3122608150384245,"1.0,2.0,3.0,3.0,1.0|3.0,2.0,1.0,1.0,4.0|1.0,1.0,4.0,3.0,3.0|2.0,2.0,0.0,3.0,3.0|4.0,3.0,0.0,2.0,1.0"
5,2.283591667643105,"2.0,3.0,3.0,2.0,0.0|0.0,3.0,2.0,1.0,4.0|3.0,3.0,4.0,3.0,0.0|0.0,2.0,3.0,2.0,3.0|4.0,3.0,0.0,3.0,3.0"
6,2.2230555971086408,"0.0,2.0,3.0,4.0,1.0|0.0,3.0,2.0,3.0,4.0|1.0,2.0,1.0,2.0,3.0|3.0,2.0,4.0,2.0,3.0|4.0,3.0,0.0,0.0,3.0"
7,2.210344269801333,"0.0,0.0,1.0,4.0,1.0|3.0,1.0,3.0,2.0,4.0|0.0,2.0,2.0,1.0,1.0|4.0,3.0,4.0,3.0,1.0|2.0,2.0,0.0,1.0,3.0"
8,2.160464151878945,"3.0,3.0,2.0,1.0,1.0|1.0,1.0,0.0,4.0,0.0|0.0,3.0,2.0,4.0,4.0|2.0,3.0,3.0,2.0,3.0|4.0,2.0,3.0,3.0,1.0"
9,2.1518468258578127,"4.0,2.0,0.0,2.0,3.0|3.0,3.0,2.0,3.0,4.0|3.0,3.0,3.0,3.0,3.0|3.0,1.0,0.0,4.0,3.0|4.0,2.0,0.0,2.0,3.0"
10,2.1393605492217214,"0.0,3.0,4.0,2.0,4.0|3.0,2.0,3.0,2.0,4.0|0.0,3.0,4.0,1.0,1.0|4.0,3.0,4.0,2.0,3.0|0.0,2.0,0.0,3.0,3.0"
11,2.082979013861559,"3.0,3.0,3.0,2.0,4.0|3.0,2.0,3.0,4.0,4.0|0.0,3.0,4.0,1.0,1.0|4.0,1.0,4.0,0.0,3.0|3.0,0.0,0.0,3.0,3.0"
12,1.4190050502605547,"0.0,0.0,1.0,4.0,4.0|3.0,1.0,1.0,2.0,4.0|4.0,4.0,2.0,3.0,1.0|4.0,0.0,4.0,3.0,1.0|4.0,2.0,0.0,1.0,3.0"
13,1.3154301337736025,"2.0,2.0,3.0,3.0,3.0|1.0,2.0,0.0,2.0,4.0|1.0,4.0,4.0,3.0,3.0|1.0,4.0,0.0,4.0,3.0|1.0,3.0,1.0,0.0,2.0"
14,1.1184544049421534,"2.0,2.0,3.0,4.0,1.0|3.0,4.0,0.0,3.0,4.0|3.0,4.0,2.0,3.0,3.0|3.0,2.0,1.0,2.0,3.0|4.0,4.0,0.0,4.0,1.0"
15,0.9304036072566503,"0.0,2.0,2.0,4.0,1.0|3.0,1.0,3.0,2.0,4.0|0.0,2.0,2.0,1.0,1.0|4.0,0.0,4.0,3.0,1.0|3.0,2.0,1.0,0.0,2.0"
16,0.8452707419693768,"4.0,2.0,0.0,3.0,3.0|0.0,3.0,2.0,0.0,4.0|3.0,3.0,4.0,3.0,2.0|0.0,2.0,3.0,1.0,3.0|4.0,1.0,0.0,2.0,3.0"
17,0.7614147577263517,"2.0,4.0,3.0,1.0,4.0|2.0,1.0,0.0,1.0,4.0|1.0,0.0,4.0,3.0,3.0|1.0,0.0,0.0,3.0,3.0|4.0,3.0,0.0,0.0,1.0"
18,0.5559954092524846,"4.0,2.0,0.0,2.0,3.0|3.0,3.0,4.0,1.0,4.0|2.0,3.0,3.0,3.0,3.0|2.0,1.0,0.0,1.0,3.0|1.0,2.0,1.0,2.0,3.0"
19,0.5504394180124506,"0.0,2.0,0.0,2.0,3.0|1.0,3.0,2.0,3.0,4.0|3.0,3.0,3.0,3.0,3.0|3.0,2.0,2.0,4.0,3.0|4.0,0.0,3.0,1.0,3.0"
20,0.5000662416978104,"0.0,2.0,3.0,4.0,2.0|3.0,2.0,0.0,3.0,4.0|3.0,4.0,4.0,3.0,3.0|4.0,4.0,0.0,2.0,3.0|4.0,3.0,0.0,4.0,4.0"
