Individual,Fitness,RobotStructure
0,2.356881619792366,"0.0,2.0,3.0,4.0,1.0|3.0,4.0,0.0,2.0,4.0|3.0,4.0,4.0,3.0,3.0|4.0,2.0,4.0,2.0,3.0|4.0,3.0,0.0,0.0,1.0"
1,2.160464151878945,"3.0,3.0,2.0,1.0,1.0|1.0,1.0,0.0,4.0,0.0|0.0,3.0,2.0,4.0,4.0|2.0,3.0,3.0,2.0,3.0|4.0,2.0,3.0,3.0,1.0"
2,2.1393605492217214,"0.0,3.0,4.0,2.0,4.0|3.0,2.0,3.0,2.0,4.0|0.0,3.0,4.0,1.0,1.0|4.0,3.0,4.0,2.0,3.0|0.0,2.0,0.0,3.0,3.0"
3,2.0554997458399766,"1.0,3.0,1.0,4.0,4.0|3.0,2.0,1.0,2.0,2.0|2.0,2.0,2.0,2.0,3.0|4.0,1.0,2.0,1.0,3.0|3.0,1.0,3.0,3.0,2.0"
4,2.051272716997261,"2.0,4.0,2.0,4.0,4.0|1.0,1.0,3.0,1.0,0.0|1.0,4.0,2.0,3.0,2.0|4.0,1.0,3.0,3.0,1.0|1.0,3.0,2.0,0.0,1.0"
5,1.9856771725844764,"4.0,3.0,3.0,2.0,4.0|3.0,2.0,0.0,3.0,2.0|3.0,1.0,2.0,3.0,3.0|4.0,0.0,2.0,0.0,3.0|3.0,1.0,3.0,3.0,1.0"
6,1.944136048837996,"0.0,4.0,3.0,4.0,0.0|3.0,2.0,4.0,1.0,2.0|3.0,1.0,2.0,3.0,0.0|2.0,1.0,3.0,3.0,1.0|1.0,3.0,2.0,0.0,3.0"
7,1.944136048837996,"0.0,4.0,3.0,4.0,0.0|3.0,2.0,4.0,1.0,2.0|3.0,1.0,2.0,3.0,0.0|2.0,1.0,3.0,3.0,1.0|1.0,3.0,2.0,0.0,3.0"
8,1.9118142016067043,"0.0,2.0,3.0,4.0,1.0|4.0,1.0,0.0,0.0,4.0|3.0,1.0,2.0,3.0,3.0|4.0,1.0,3.0,0.0,3.0|2.0,1.0,3.0,3.0,1.0"
9,1.9083365584056713,"0.0,1.0,2.0,4.0,1.0|2.0,1.0,0.0,3.0,4.0|1.0,2.0,2.0,4.0,3.0|3.0,3.0,3.0,3.0,3.0|2.0,4.0,0.0,3.0,3.0"
10,1.8959624066669682,"1.0,4.0,1.0,4.0,0.0|3.0,2.0,4.0,1.0,2.0|4.0,2.0,2.0,2.0,3.0|3.0,1.0,3.0,3.0,1.0|4.0,0.0,2.0,1.0,0.0"
11,1.8512837850586,"0.0,0.0,4.0,4.0,4.0|3.0,1.0,0.0,3.0,4.0|0.0,3.0,1.0,4.0,1.0|3.0,3.0,1.0,3.0,3.0|0.0,2.0,3.0,3.0,3.0"
12,1.7785692199971794,"0.0,3.0,3.0,1.0,3.0|4.0,1.0,1.0,4.0,0.0|1.0,2.0,2.0,1.0,3.0|4.0,0.0,0.0,1.0,3.0|2.0,1.0,3.0,3.0,1.0"
13,1.640603904398131,"0.0,1.0,4.0,1.0,0.0|1.0,2.0,1.0,2.0,2.0|3.0,0.0,0.0,3.0,0.0|1.0,1.0,4.0,3.0,1.0|0.0,3.0,2.0,0.0,3.0"
14,0.6715361156680418,"2.0,3.0,2.0,4.0,0.0|1.0,0.0,0.0,3.0,0.0|1.0,3.0,4.0,1.0,2.0|0.0,1.0,3.0,3.0,4.0|1.0,3.0,2.0,0.0,2.0"
15,0.6038532146591032,"2.0,2.0,2.0,1.0,3.0|2.0,1.0,2.0,1.0,4.0|2.0,1.0,2.0,3.0,3.0|3.0,1.0,3.0,0.0,3.0|4.0,1.0,3.0,2.0,1.0"
16,0.43089859539266656,"1.0,2.0,0.0,3.0,2.0|3.0,2.0,1.0,1.0,2.0|3.0,1.0,2.0,4.0,0.0|2.0,1.0,4.0,1.0,1.0|0.0,3.0,2.0,0.0,1.0"
17,0.404875228902813,"0.0,1.0,4.0,2.0,2.0|3.0,1.0,0.0,2.0,3.0|0.0,3.0,4.0,2.0,1.0|0.0,3.0,1.0,0.0,3.0|0.0,2.0,0.0,4.0,3.0"
18,0.3351513049049573,"1.0,1.0,2.0,4.0,1.0|4.0,1.0,0.0,1.0,1.0|3.0,1.0,0.0,4.0,3.0|4.0,1.0,1.0,0.0,4.0|2.0,1.0,3.0,2.0,2.0"
19,0.2713535798924359,"2.0,4.0,2.0,4.0,1.0|1.0,1.0,2.0,4.0,0.0|0.0,4.0,2.0,0.0,1.0|4.0,1.0,3.0,4.0,3.0|0.0,1.0,2.0,2.0,1.0"
20,0.21001368794030384,"1.0,0.0,3.0,3.0,0.0|3.0,1.0,4.0,3.0,4.0|0.0,3.0,0.0,4.0,1.0|3.0,3.0,2.0,3.0,3.0|1.0,3.0,2.0,3.0,2.0"
21,0.18941074323405738,"0.0,1.0,0.0,1.0,2.0|4.0,1.0,1.0,2.0,4.0|3.0,1.0,2.0,3.0,1.0|4.0,1.0,4.0,2.0,0.0|2.0,1.0,3.0,3.0,4.0"
22,0.16337472341846732,"3.0,2.0,2.0,4.0,3.0|2.0,1.0,3.0,3.0,4.0|1.0,2.0,3.0,4.0,3.0|2.0,0.0,0.0,3.0,3.0|0.0,4.0,4.0,3.0,0.0"
23,0.14189959022774412,"0.0,0.0,3.0,2.0,4.0|0.0,2.0,0.0,3.0,2.0|3.0,4.0,1.0,1.0,3.0|1.0,0.0,4.0,3.0,3.0|1.0,1.0,3.0,3.0,2.0"
24,0.039450599602484815,"0.0,0.0,4.0,4.0,4.0|1.0,4.0,3.0,3.0,4.0|2.0,3.0,1.0,4.0,0.0|3.0,2.0,2.0,2.0,3.0|3.0,4.0,4.0,3.0,3.0"
25,0.02952151357106647,"2.0,3.0,3.0,4.0,3.0|4.0,3.0,1.0,4.0,0.0|4.0,2.0,2.0,4.0,3.0|4.0,2.0,0.0,2.0,2.0|0.0,1.0,4.0,3.0,3.0"
26,0.001948833597136601,"0.0,0.0,3.0,4.0,0.0|1.0,3.0,3.0,0.0,4.0|3.0,4.0,4.0,3.0,3.0|0.0,3.0,4.0,2.0,2.0|1.0,3.0,0.0,0.0,3.0"
27,-0.006638034531988024,"2.0,4.0,1.0,4.0,0.0|1.0,0.0,4.0,1.0,4.0|0.0,4.0,2.0,2.0,2.0|1.0,1.0,3.0,1.0,1.0|3.0,3.0,2.0,3.0,1.0"
28,-0.413089781429498,"1.0,2.0,0.0,1.0,1.0|4.0,1.0,0.0,1.0,4.0|3.0,4.0,4.0,2.0,2.0|4.0,2.0,4.0,0.0,3.0|4.0,3.0,4.0,0.0,0.0"
29,-0.752067916108792,"4.0,4.0,1.0,4.0,3.0|1.0,2.0,4.0,4.0,1.0|3.0,1.0,2.0,2.0,4.0|4.0,3.0,3.0,3.0,1.0|1.0,1.0,2.0,0.0,3.0"
