Individual,Fitness,RobotStructure
0,2.356881619792366,"0.0,2.0,3.0,4.0,1.0|3.0,4.0,0.0,2.0,4.0|3.0,4.0,4.0,3.0,3.0|4.0,2.0,4.0,2.0,3.0|4.0,3.0,0.0,0.0,1.0"
1,2.160464151878945,"3.0,3.0,2.0,1.0,1.0|1.0,1.0,0.0,4.0,0.0|0.0,3.0,2.0,4.0,4.0|2.0,3.0,3.0,2.0,3.0|4.0,2.0,3.0,3.0,1.0"
2,2.051272716997261,"2.0,4.0,2.0,4.0,4.0|1.0,1.0,3.0,1.0,0.0|1.0,4.0,2.0,3.0,2.0|4.0,1.0,3.0,3.0,1.0|1.0,3.0,2.0,0.0,1.0"
3,1.944136048837996,"0.0,4.0,3.0,4.0,0.0|3.0,2.0,4.0,1.0,2.0|3.0,1.0,2.0,3.0,0.0|2.0,1.0,3.0,3.0,1.0|1.0,3.0,2.0,0.0,3.0"
4,1.944136048837996,"0.0,4.0,3.0,4.0,0.0|3.0,2.0,4.0,1.0,2.0|3.0,1.0,2.0,3.0,0.0|2.0,1.0,3.0,3.0,1.0|1.0,3.0,2.0,0.0,3.0"
5,1.9118142016067043,"0.0,2.0,3.0,4.0,1.0|4.0,1.0,0.0,0.0,4.0|3.0,1.0,2.0,3.0,3.0|4.0,1.0,3.0,0.0,3.0|2.0,1.0,3.0,3.0,1.0"
6,1.9083365584056713,"0.0,1.0,2.0,4.0,1.0|2.0,1.0,0.0,3.0,4.0|1.0,2.0,2.0,4.0,3.0|3.0,3.0,3.0,3.0,3.0|2.0,4.0,0.0,3.0,3.0"
7,1.7785692199971794,"0.0,3.0,3.0,1.0,3.0|4.0,1.0,1.0,4.0,0.0|1.0,2.0,2.0,1.0,3.0|4.0,0.0,0.0,1.0,3.0|2.0,1.0,3.0,3.0,1.0"
8,1.7761139819797032,"1.0,1.0,2.0,4.0,3.0|2.0,2.0,0.0,0.0,1.0|1.0,0.0,1.0,2.0,4.0|3.0,3.0,3.0,1.0,3.0|1.0,4.0,0.0,3.0,2.0"
9,1.7521902046814748,"1.0,2.0,2.0,4.0,1.0|2.0,2.0,0.0,3.0,4.0|1.0,2.0,0.0,4.0,0.0|1.0,2.0,4.0,3.0,0.0|2.0,3.0,3.0,1.0,3.0"
10,1.697205475618829,"0.0,3.0,4.0,4.0,1.0|4.0,3.0,0.0,4.0,4.0|3.0,2.0,3.0,3.0,3.0|3.0,1.0,0.0,3.0,3.0|1.0,3.0,4.0,3.0,1.0"
11,1.2464193402338095,"0.0,0.0,2.0,4.0,1.0|3.0,4.0,0.0,1.0,4.0|3.0,1.0,2.0,3.0,0.0|1.0,2.0,4.0,3.0,2.0|1.0,0.0,2.0,1.0,3.0"
12,0.6581433358840781,"1.0,4.0,3.0,2.0,3.0|3.0,3.0,4.0,4.0,0.0|1.0,3.0,0.0,1.0,3.0|4.0,4.0,1.0,1.0,4.0|4.0,1.0,3.0,3.0,1.0"
13,0.6373709625603261,"1.0,3.0,2.0,4.0,1.0|1.0,3.0,1.0,3.0,0.0|1.0,1.0,1.0,3.0,2.0|4.0,0.0,1.0,3.0,2.0|1.0,2.0,2.0,0.0,1.0"
14,0.5384437829032517,"2.0,4.0,2.0,4.0,0.0|2.0,2.0,3.0,2.0,1.0|4.0,4.0,2.0,3.0,0.0|4.0,2.0,3.0,1.0,0.0|1.0,1.0,2.0,3.0,1.0"
15,0.46822183792202204,"0.0,1.0,1.0,0.0,4.0|3.0,4.0,2.0,2.0,4.0|2.0,1.0,4.0,3.0,3.0|4.0,4.0,1.0,2.0,2.0|0.0,3.0,0.0,0.0,3.0"
16,0.3457149262832834,"0.0,4.0,3.0,4.0,4.0|3.0,3.0,4.0,1.0,0.0|4.0,0.0,1.0,0.0,4.0|1.0,1.0,3.0,3.0,1.0|1.0,1.0,3.0,0.0,2.0"
17,0.33765920701648805,"3.0,4.0,3.0,4.0,0.0|3.0,4.0,4.0,4.0,4.0|0.0,4.0,1.0,0.0,0.0|2.0,0.0,2.0,4.0,1.0|1.0,3.0,1.0,0.0,3.0"
18,0.24028287168296153,"4.0,2.0,1.0,1.0,0.0|4.0,1.0,2.0,3.0,4.0|3.0,3.0,2.0,2.0,3.0|3.0,0.0,4.0,0.0,3.0|2.0,1.0,3.0,3.0,0.0"
19,0.22533622680581367,"2.0,3.0,4.0,2.0,3.0|4.0,2.0,0.0,4.0,2.0|3.0,2.0,3.0,4.0,2.0|4.0,1.0,2.0,4.0,3.0|1.0,2.0,2.0,3.0,1.0"
20,0.19874588419746492,"1.0,1.0,4.0,3.0,1.0|3.0,3.0,0.0,0.0,2.0|2.0,0.0,1.0,2.0,4.0|2.0,4.0,3.0,1.0,3.0|1.0,4.0,4.0,1.0,1.0"
21,0.1538577417060627,"3.0,4.0,4.0,0.0,0.0|3.0,0.0,4.0,3.0,2.0|3.0,0.0,4.0,3.0,4.0|3.0,4.0,3.0,3.0,2.0|1.0,3.0,2.0,3.0,3.0"
22,0.13978787979355878,"4.0,4.0,2.0,3.0,4.0|1.0,1.0,0.0,3.0,4.0|1.0,4.0,0.0,1.0,2.0|0.0,3.0,3.0,0.0,1.0|1.0,3.0,2.0,4.0,0.0"
23,0.081685542120567,"2.0,4.0,3.0,4.0,4.0|3.0,2.0,4.0,2.0,4.0|0.0,1.0,3.0,3.0,3.0|2.0,3.0,2.0,2.0,1.0|1.0,4.0,1.0,0.0,3.0"
24,0.05995408201958963,"2.0,4.0,3.0,4.0,4.0|3.0,4.0,0.0,2.0,2.0|1.0,4.0,2.0,0.0,1.0|3.0,0.0,4.0,2.0,3.0|4.0,3.0,0.0,2.0,2.0"
25,0.027999796119993814,"0.0,2.0,3.0,3.0,4.0|3.0,2.0,0.0,0.0,2.0|1.0,2.0,0.0,3.0,0.0|2.0,1.0,3.0,1.0,4.0|2.0,3.0,2.0,0.0,2.0"
26,0.026210196336716007,"4.0,1.0,2.0,4.0,1.0|2.0,2.0,4.0,3.0,0.0|3.0,3.0,3.0,4.0,2.0|2.0,3.0,3.0,0.0,3.0|2.0,2.0,4.0,3.0,3.0"
27,-0.13958068943208313,"4.0,1.0,1.0,4.0,0.0|2.0,1.0,2.0,3.0,2.0|2.0,2.0,3.0,2.0,3.0|3.0,3.0,3.0,1.0,1.0|2.0,1.0,2.0,3.0,3.0"
28,-0.2899973620296072,"3.0,0.0,3.0,4.0,1.0|3.0,4.0,0.0,4.0,0.0|0.0,3.0,4.0,4.0,2.0|2.0,0.0,4.0,4.0,3.0|4.0,2.0,1.0,1.0,1.0"
29,-0.7029818948206388,"4.0,4.0,3.0,2.0,1.0|3.0,3.0,4.0,0.0,2.0|3.0,1.0,0.0,4.0,0.0|2.0,3.0,3.0,3.0,0.0|1.0,4.0,0.0,3.0,3.0"
