Individual,Fitness,RobotStructure
0,2.356881619792366,"0.0,2.0,3.0,4.0,1.0|3.0,4.0,0.0,2.0,4.0|3.0,4.0,4.0,3.0,3.0|4.0,2.0,4.0,2.0,3.0|4.0,3.0,0.0,0.0,1.0"
1,2.210344269801333,"0.0,0.0,1.0,4.0,1.0|3.0,1.0,3.0,2.0,4.0|0.0,2.0,2.0,1.0,1.0|4.0,3.0,4.0,3.0,1.0|2.0,2.0,0.0,1.0,3.0"
2,2.160464151878945,"3.0,3.0,2.0,1.0,1.0|1.0,1.0,0.0,4.0,0.0|0.0,3.0,2.0,4.0,4.0|2.0,3.0,3.0,2.0,3.0|4.0,2.0,3.0,3.0,1.0"
3,2.1393605492217214,"0.0,3.0,4.0,2.0,4.0|3.0,2.0,3.0,2.0,4.0|0.0,3.0,4.0,1.0,1.0|4.0,3.0,4.0,2.0,3.0|0.0,2.0,0.0,3.0,3.0"
4,2.0554997458399766,"1.0,3.0,1.0,4.0,4.0|3.0,2.0,1.0,2.0,2.0|2.0,2.0,2.0,2.0,3.0|4.0,1.0,2.0,1.0,3.0|3.0,1.0,3.0,3.0,2.0"
5,2.051272716997261,"2.0,4.0,2.0,4.0,4.0|1.0,1.0,3.0,1.0,0.0|1.0,4.0,2.0,3.0,2.0|4.0,1.0,3.0,3.0,1.0|1.0,3.0,2.0,0.0,1.0"
6,1.9856771725844764,"4.0,3.0,3.0,2.0,4.0|3.0,2.0,0.0,3.0,2.0|3.0,1.0,2.0,3.0,3.0|4.0,0.0,2.0,0.0,3.0|3.0,1.0,3.0,3.0,1.0"
7,1.975630029686891,"4.0,3.0,3.0,2.0,2.0|2.0,2.0,2.0,2.0,0.0|3.0,1.0,1.0,4.0,3.0|4.0,0.0,0.0,0.0,1.0|4.0,3.0,3.0,3.0,1.0"
8,1.944136048837996,"0.0,4.0,3.0,4.0,0.0|3.0,2.0,4.0,1.0,2.0|3.0,1.0,2.0,3.0,0.0|2.0,1.0,3.0,3.0,1.0|1.0,3.0,2.0,0.0,3.0"
9,1.944136048837996,"0.0,4.0,3.0,4.0,0.0|3.0,2.0,4.0,1.0,2.0|3.0,1.0,2.0,3.0,0.0|2.0,1.0,3.0,3.0,1.0|1.0,3.0,2.0,0.0,3.0"
10,1.2081478903526683,"3.0,4.0,3.0,2.0,4.0|2.0,2.0,2.0,2.0,2.0|3.0,1.0,4.0,3.0,0.0|4.0,0.0,3.0,0.0,1.0|3.0,3.0,4.0,3.0,3.0"
11,0.8401303585501757,"0.0,3.0,2.0,1.0,3.0|4.0,2.0,2.0,4.0,0.0|0.0,3.0,2.0,4.0,2.0|2.0,4.0,3.0,2.0,1.0|3.0,2.0,1.0,3.0,3.0"
12,0.7049109689352365,"4.0,1.0,2.0,4.0,4.0|0.0,1.0,4.0,0.0,0.0|4.0,3.0,2.0,1.0,2.0|4.0,1.0,3.0,3.0,1.0|1.0,3.0,4.0,3.0,2.0"
13,0.5913617069107957,"1.0,3.0,3.0,2.0,2.0|0.0,2.0,2.0,2.0,0.0|0.0,1.0,2.0,1.0,0.0|2.0,3.0,0.0,4.0,1.0|1.0,2.0,3.0,3.0,1.0"
14,0.36000296574020085,"0.0,1.0,3.0,4.0,0.0|3.0,2.0,3.0,1.0,1.0|3.0,1.0,4.0,0.0,4.0|2.0,1.0,4.0,3.0,2.0|0.0,1.0,1.0,0.0,3.0"
15,0.17541493273287873,"2.0,3.0,2.0,4.0,4.0|2.0,2.0,3.0,0.0,2.0|2.0,1.0,0.0,3.0,0.0|2.0,1.0,3.0,2.0,1.0|1.0,4.0,2.0,0.0,3.0"
16,0.1517799110551285,"2.0,3.0,3.0,1.0,0.0|1.0,1.0,0.0,1.0,0.0|1.0,4.0,3.0,3.0,2.0|0.0,1.0,3.0,3.0,1.0|4.0,4.0,2.0,3.0,2.0"
17,-0.01138799382305189,"0.0,3.0,1.0,2.0,4.0|2.0,2.0,4.0,2.0,3.0|3.0,3.0,2.0,3.0,1.0|4.0,2.0,4.0,2.0,2.0|2.0,2.0,0.0,2.0,3.0"
18,-0.034987839773140794,"0.0,1.0,1.0,4.0,1.0|4.0,4.0,0.0,2.0,1.0|3.0,4.0,0.0,3.0,0.0|3.0,0.0,3.0,2.0,3.0|4.0,0.0,0.0,1.0,1.0"
19,-0.09187300816000399,"0.0,3.0,2.0,2.0,3.0|4.0,2.0,3.0,1.0,2.0|2.0,1.0,2.0,3.0,0.0|2.0,1.0,3.0,2.0,1.0|0.0,0.0,2.0,1.0,3.0"
20,-0.10920111785786715,"4.0,3.0,2.0,4.0,4.0|4.0,2.0,4.0,3.0,2.0|1.0,3.0,2.0,3.0,3.0|1.0,0.0,4.0,0.0,2.0|2.0,2.0,3.0,3.0,1.0"
21,-0.1196036604918779,"0.0,0.0,1.0,1.0,0.0|3.0,1.0,1.0,1.0,3.0|0.0,2.0,3.0,1.0,1.0|4.0,3.0,1.0,4.0,3.0|0.0,2.0,0.0,3.0,3.0"
22,-0.14931501248518586,"2.0,3.0,3.0,4.0,1.0|0.0,1.0,4.0,3.0,2.0|3.0,0.0,2.0,3.0,0.0|1.0,1.0,3.0,3.0,2.0|1.0,3.0,0.0,0.0,0.0"
23,-0.15534902090621427,"4.0,3.0,4.0,2.0,0.0|3.0,1.0,2.0,2.0,4.0|0.0,3.0,2.0,1.0,1.0|4.0,3.0,4.0,4.0,4.0|2.0,2.0,0.0,2.0,1.0"
24,-0.2874958894108785,"0.0,0.0,3.0,4.0,1.0|3.0,0.0,4.0,4.0,2.0|1.0,1.0,2.0,0.0,0.0|1.0,2.0,1.0,3.0,4.0|1.0,3.0,2.0,1.0,3.0"
25,-0.4321574933807986,"4.0,3.0,3.0,2.0,2.0|2.0,0.0,2.0,2.0,2.0|1.0,2.0,4.0,2.0,3.0|2.0,1.0,0.0,0.0,1.0|4.0,2.0,3.0,0.0,4.0"
26,-0.48324765378240764,"4.0,0.0,1.0,4.0,3.0|3.0,4.0,1.0,2.0,4.0|2.0,1.0,0.0,1.0,1.0|4.0,3.0,4.0,4.0,1.0|3.0,2.0,0.0,3.0,0.0"
27,-0.5146134489548264,"0.0,2.0,4.0,1.0,1.0|3.0,0.0,0.0,1.0,0.0|3.0,2.0,4.0,2.0,3.0|4.0,2.0,2.0,4.0,1.0|4.0,3.0,1.0,0.0,1.0"
28,-0.6847745959807248,"2.0,3.0,4.0,4.0,4.0|3.0,1.0,3.0,3.0,0.0|0.0,0.0,2.0,1.0,2.0|4.0,1.0,3.0,2.0,4.0|1.0,0.0,2.0,3.0,1.0"
29,-0.9024070311957175,"1.0,3.0,1.0,4.0,1.0|2.0,3.0,3.0,3.0,1.0|0.0,3.0,4.0,1.0,1.0|4.0,4.0,4.0,2.0,3.0|0.0,2.0,2.0,1.0,3.0"
