Individual,Fitness,RobotStructure
0,4.485310170227017,"3.0,1.0,3.0,0.0,3.0|0.0,3.0,2.0,4.0,4.0|3.0,1.0,1.0,1.0,1.0|3.0,4.0,3.0,2.0,3.0|4.0,0.0,0.0,3.0,1.0"
1,4.353601211330669,"3.0,0.0,4.0,0.0,1.0|4.0,3.0,2.0,4.0,4.0|3.0,1.0,3.0,3.0,1.0|2.0,4.0,3.0,2.0,3.0|3.0,0.0,0.0,3.0,1.0"
2,4.2774079407397965,"1.0,1.0,3.0,0.0,0.0|1.0,3.0,2.0,4.0,4.0|3.0,1.0,3.0,3.0,0.0|2.0,4.0,3.0,2.0,3.0|3.0,0.0,0.0,3.0,0.0"
3,4.253740906096861,"3.0,1.0,3.0,0.0,3.0|4.0,3.0,2.0,4.0,4.0|3.0,1.0,3.0,3.0,1.0|3.0,4.0,3.0,2.0,3.0|4.0,0.0,0.0,3.0,1.0"
4,4.218250951093606,"2.0,1.0,3.0,0.0,1.0|4.0,3.0,4.0,4.0,4.0|3.0,1.0,3.0,3.0,1.0|2.0,4.0,3.0,2.0,3.0|3.0,0.0,0.0,3.0,1.0"
5,4.189916459081014,"3.0,1.0,3.0,0.0,3.0|4.0,3.0,2.0,0.0,2.0|3.0,1.0,4.0,3.0,1.0|3.0,4.0,3.0,2.0,3.0|4.0,0.0,0.0,3.0,1.0"
6,4.0880735912468085,"3.0,1.0,3.0,0.0,1.0|4.0,3.0,2.0,4.0,4.0|3.0,1.0,3.0,3.0,0.0|2.0,4.0,3.0,2.0,3.0|3.0,0.0,0.0,3.0,1.0"
7,4.048237473831065,"3.0,2.0,4.0,0.0,3.0|2.0,3.0,2.0,4.0,4.0|3.0,1.0,3.0,3.0,1.0|3.0,4.0,3.0,2.0,3.0|4.0,0.0,0.0,2.0,1.0"
8,3.8451720133069167,"0.0,2.0,3.0,4.0,4.0|3.0,4.0,1.0,3.0,4.0|3.0,3.0,4.0,1.0,1.0|4.0,4.0,4.0,3.0,3.0|4.0,3.0,3.0,0.0,3.0"
9,3.829136409578316,"3.0,2.0,4.0,0.0,3.0|2.0,3.0,2.0,4.0,4.0|3.0,3.0,3.0,3.0,1.0|1.0,4.0,3.0,2.0,3.0|4.0,0.0,0.0,0.0,1.0"
10,3.6973130322785113,"3.0,2.0,1.0,3.0,4.0|3.0,4.0,1.0,3.0,4.0|3.0,3.0,2.0,1.0,1.0|2.0,4.0,4.0,3.0,3.0|4.0,3.0,4.0,0.0,1.0"
11,3.6826029343244344,"3.0,2.0,4.0,3.0,3.0|0.0,3.0,1.0,4.0,4.0|3.0,3.0,3.0,3.0,1.0|3.0,4.0,3.0,2.0,3.0|4.0,3.0,0.0,3.0,3.0"
12,3.6139982398028145,"0.0,2.0,3.0,4.0,1.0|3.0,4.0,2.0,3.0,4.0|3.0,3.0,4.0,1.0,1.0|2.0,4.0,4.0,3.0,3.0|4.0,3.0,3.0,0.0,3.0"
13,3.554736362848748,"2.0,2.0,3.0,4.0,4.0|3.0,4.0,1.0,3.0,4.0|3.0,3.0,4.0,1.0,1.0|4.0,4.0,2.0,3.0,3.0|3.0,3.0,3.0,0.0,3.0"
14,3.3901992057373516,"3.0,2.0,1.0,3.0,4.0|3.0,4.0,1.0,0.0,4.0|3.0,1.0,3.0,1.0,1.0|2.0,4.0,4.0,3.0,3.0|4.0,3.0,4.0,0.0,1.0"
15,2.9604918098866375,"3.0,1.0,3.0,0.0,3.0|4.0,1.0,0.0,4.0,4.0|3.0,1.0,3.0,3.0,1.0|3.0,4.0,3.0,2.0,3.0|4.0,0.0,0.0,3.0,2.0"
16,2.938198492404243,"3.0,4.0,4.0,1.0,3.0|0.0,1.0,1.0,4.0,4.0|3.0,3.0,3.0,3.0,1.0|3.0,4.0,3.0,2.0,3.0|4.0,3.0,0.0,3.0,3.0"
17,2.8073492395286834,"1.0,1.0,3.0,0.0,0.0|1.0,3.0,1.0,4.0,4.0|3.0,1.0,3.0,2.0,0.0|1.0,4.0,3.0,2.0,3.0|3.0,0.0,0.0,3.0,0.0"
18,2.8068273090410063,"3.0,2.0,1.0,3.0,2.0|3.0,4.0,1.0,3.0,4.0|1.0,3.0,2.0,1.0,1.0|2.0,4.0,4.0,3.0,3.0|3.0,3.0,4.0,0.0,1.0"
19,2.6217780548089125,"0.0,2.0,3.0,2.0,4.0|3.0,4.0,1.0,3.0,4.0|3.0,3.0,4.0,1.0,1.0|4.0,3.0,4.0,0.0,3.0|4.0,3.0,3.0,0.0,3.0"
20,2.492506151535089,"3.0,2.0,1.0,3.0,4.0|3.0,0.0,1.0,3.0,4.0|3.0,3.0,2.0,1.0,1.0|0.0,4.0,4.0,3.0,3.0|4.0,3.0,4.0,0.0,3.0"
21,2.436559347518001,"3.0,1.0,3.0,0.0,1.0|4.0,3.0,2.0,4.0,4.0|3.0,2.0,3.0,3.0,0.0|4.0,4.0,3.0,2.0,3.0|3.0,2.0,0.0,3.0,1.0"
22,2.4026955290818233,"2.0,1.0,3.0,0.0,3.0|0.0,3.0,2.0,4.0,4.0|3.0,1.0,1.0,1.0,1.0|3.0,4.0,1.0,2.0,3.0|4.0,0.0,2.0,3.0,1.0"
23,2.3931172150539544,"3.0,2.0,4.0,0.0,3.0|2.0,3.0,2.0,4.0,4.0|3.0,1.0,2.0,3.0,1.0|3.0,4.0,3.0,0.0,3.0|4.0,4.0,0.0,2.0,1.0"
24,2.155288310054583,"3.0,1.0,3.0,0.0,3.0|0.0,3.0,4.0,4.0,4.0|3.0,1.0,0.0,1.0,1.0|3.0,4.0,3.0,2.0,3.0|4.0,0.0,0.0,2.0,1.0"
25,1.9399839605034512,"3.0,1.0,3.0,0.0,3.0|4.0,3.0,2.0,4.0,4.0|3.0,1.0,4.0,3.0,1.0|3.0,4.0,3.0,2.0,3.0|4.0,0.0,0.0,1.0,2.0"
26,1.8606949695182333,"3.0,4.0,3.0,0.0,3.0|4.0,0.0,2.0,0.0,2.0|3.0,1.0,4.0,3.0,1.0|3.0,4.0,3.0,2.0,3.0|4.0,0.0,0.0,2.0,1.0"
27,1.5381552274218915,"1.0,1.0,3.0,0.0,0.0|1.0,3.0,2.0,4.0,4.0|3.0,2.0,3.0,3.0,0.0|2.0,4.0,4.0,2.0,3.0|3.0,0.0,2.0,3.0,0.0"
28,-0.1452754715037535,"1.0,2.0,4.0,0.0,3.0|2.0,3.0,2.0,4.0,1.0|4.0,1.0,3.0,3.0,1.0|3.0,4.0,3.0,2.0,3.0|4.0,0.0,0.0,2.0,1.0"
29,-0.591640407439311,"3.0,1.0,3.0,0.0,3.0|4.0,3.0,2.0,4.0,4.0|3.0,1.0,3.0,2.0,1.0|3.0,4.0,3.0,2.0,1.0|2.0,0.0,0.0,3.0,1.0"
