Individual,Fitness,RobotStructure
0,4.485310170227017,"3.0,1.0,3.0,0.0,3.0|0.0,3.0,2.0,4.0,4.0|3.0,1.0,1.0,1.0,1.0|3.0,4.0,3.0,2.0,3.0|4.0,0.0,0.0,3.0,1.0"
1,4.353601211330669,"3.0,0.0,4.0,0.0,1.0|4.0,3.0,2.0,4.0,4.0|3.0,1.0,3.0,3.0,1.0|2.0,4.0,3.0,2.0,3.0|3.0,0.0,0.0,3.0,1.0"
2,4.2774079407397965,"1.0,1.0,3.0,0.0,0.0|1.0,3.0,2.0,4.0,4.0|3.0,1.0,3.0,3.0,0.0|2.0,4.0,3.0,2.0,3.0|3.0,0.0,0.0,3.0,0.0"
3,4.253740906096861,"3.0,1.0,3.0,0.0,3.0|4.0,3.0,2.0,4.0,4.0|3.0,1.0,3.0,3.0,1.0|3.0,4.0,3.0,2.0,3.0|4.0,0.0,0.0,3.0,1.0"
4,4.218250951093606,"2.0,1.0,3.0,0.0,1.0|4.0,3.0,4.0,4.0,4.0|3.0,1.0,3.0,3.0,1.0|2.0,4.0,3.0,2.0,3.0|3.0,0.0,0.0,3.0,1.0"
5,4.189916459081014,"3.0,1.0,3.0,0.0,3.0|4.0,3.0,2.0,0.0,2.0|3.0,1.0,4.0,3.0,1.0|3.0,4.0,3.0,2.0,3.0|4.0,0.0,0.0,3.0,1.0"
6,4.0880735912468085,"3.0,1.0,3.0,0.0,1.0|4.0,3.0,2.0,4.0,4.0|3.0,1.0,3.0,3.0,0.0|2.0,4.0,3.0,2.0,3.0|3.0,0.0,0.0,3.0,1.0"
7,4.048237473831065,"3.0,2.0,4.0,0.0,3.0|2.0,3.0,2.0,4.0,4.0|3.0,1.0,3.0,3.0,1.0|3.0,4.0,3.0,2.0,3.0|4.0,0.0,0.0,2.0,1.0"
8,3.8480392998725983,"0.0,1.0,3.0,0.0,3.0|3.0,3.0,3.0,0.0,2.0|3.0,1.0,4.0,3.0,1.0|3.0,4.0,3.0,2.0,3.0|4.0,0.0,0.0,3.0,1.0"
9,3.8478808154886455,"3.0,1.0,4.0,0.0,0.0|0.0,3.0,2.0,4.0,4.0|3.0,1.0,1.0,1.0,1.0|3.0,4.0,3.0,2.0,3.0|4.0,0.0,0.0,1.0,1.0"
10,3.2061255069840553,"3.0,1.0,3.0,0.0,1.0|4.0,3.0,2.0,4.0,2.0|3.0,1.0,3.0,3.0,0.0|2.0,4.0,3.0,2.0,3.0|3.0,0.0,1.0,3.0,0.0"
11,3.202297437352306,"0.0,1.0,0.0,0.0,3.0|3.0,3.0,3.0,0.0,2.0|3.0,1.0,4.0,3.0,1.0|3.0,4.0,3.0,2.0,3.0|2.0,0.0,1.0,3.0,1.0"
12,2.873001735644341,"2.0,1.0,3.0,0.0,1.0|4.0,3.0,4.0,4.0,4.0|3.0,2.0,3.0,3.0,1.0|4.0,4.0,3.0,2.0,3.0|3.0,0.0,0.0,3.0,3.0"
13,2.8644839096608052,"3.0,2.0,3.0,0.0,3.0|4.0,3.0,2.0,3.0,4.0|3.0,3.0,3.0,3.0,1.0|3.0,4.0,3.0,2.0,3.0|4.0,0.0,0.0,3.0,1.0"
14,2.842020438177527,"3.0,2.0,1.0,0.0,3.0|2.0,3.0,2.0,4.0,4.0|3.0,1.0,3.0,3.0,1.0|3.0,2.0,3.0,4.0,3.0|4.0,0.0,0.0,2.0,1.0"
15,2.6308505174000802,"2.0,1.0,2.0,2.0,1.0|0.0,3.0,4.0,4.0,4.0|3.0,1.0,3.0,3.0,1.0|2.0,4.0,3.0,2.0,3.0|3.0,0.0,0.0,3.0,1.0"
16,2.628035866729701,"1.0,1.0,3.0,4.0,0.0|1.0,3.0,2.0,4.0,4.0|3.0,2.0,3.0,3.0,0.0|2.0,4.0,3.0,2.0,3.0|3.0,1.0,0.0,3.0,0.0"
17,2.4101355171237677,"0.0,1.0,3.0,0.0,3.0|0.0,3.0,2.0,4.0,4.0|3.0,1.0,1.0,1.0,1.0|3.0,4.0,3.0,2.0,1.0|4.0,4.0,0.0,3.0,1.0"
18,2.045908156432205,"3.0,4.0,3.0,0.0,3.0|0.0,3.0,2.0,4.0,1.0|3.0,1.0,1.0,1.0,1.0|3.0,4.0,3.0,4.0,3.0|4.0,0.0,0.0,3.0,1.0"
19,1.6743840814114805,"3.0,1.0,4.0,0.0,3.0|4.0,4.0,2.0,0.0,2.0|3.0,1.0,4.0,3.0,1.0|3.0,4.0,2.0,2.0,3.0|4.0,0.0,0.0,3.0,1.0"
20,1.630755613280845,"3.0,4.0,3.0,0.0,3.0|4.0,3.0,2.0,4.0,4.0|3.0,1.0,3.0,3.0,1.0|3.0,2.0,3.0,4.0,3.0|4.0,0.0,0.0,3.0,1.0"
21,1.4532306549387264,"4.0,1.0,3.0,0.0,3.0|3.0,3.0,3.0,0.0,2.0|3.0,1.0,4.0,3.0,1.0|3.0,2.0,3.0,4.0,3.0|4.0,0.0,0.0,3.0,1.0"
22,1.2414628528458707,"0.0,3.0,3.0,0.0,3.0|1.0,3.0,3.0,0.0,2.0|3.0,1.0,0.0,3.0,1.0|3.0,4.0,3.0,2.0,3.0|4.0,0.0,0.0,3.0,1.0"
23,1.2326011334111684,"3.0,1.0,4.0,0.0,0.0|0.0,3.0,2.0,3.0,4.0|3.0,0.0,1.0,1.0,1.0|3.0,4.0,3.0,2.0,3.0|3.0,0.0,0.0,1.0,1.0"
24,0.9480702814824431,"3.0,1.0,4.0,0.0,0.0|0.0,3.0,2.0,4.0,4.0|3.0,1.0,3.0,1.0,1.0|3.0,4.0,3.0,2.0,3.0|4.0,3.0,4.0,1.0,1.0"
25,0.728463582991982,"3.0,1.0,4.0,0.0,0.0|3.0,3.0,2.0,1.0,4.0|3.0,1.0,1.0,1.0,1.0|3.0,4.0,3.0,2.0,3.0|1.0,0.0,0.0,1.0,1.0"
26,0.567691741152519,"0.0,1.0,3.0,0.0,3.0|3.0,3.0,3.0,0.0,3.0|3.0,1.0,4.0,4.0,1.0|3.0,4.0,3.0,2.0,4.0|4.0,0.0,0.0,3.0,1.0"
27,0.5194147217476185,"3.0,1.0,3.0,0.0,3.0|4.0,3.0,2.0,3.0,2.0|3.0,1.0,0.0,3.0,1.0|3.0,1.0,3.0,2.0,3.0|4.0,0.0,0.0,3.0,1.0"
28,-0.5966321259370164,"3.0,0.0,4.0,0.0,1.0|4.0,3.0,2.0,4.0,4.0|1.0,1.0,3.0,3.0,1.0|2.0,1.0,3.0,2.0,1.0|3.0,0.0,0.0,3.0,1.0"
29,-0.5981096534003066,"3.0,1.0,3.0,0.0,1.0|4.0,3.0,2.0,1.0,1.0|3.0,1.0,3.0,3.0,0.0|2.0,4.0,3.0,4.0,3.0|3.0,0.0,0.0,3.0,1.0"
