Individual,Fitness,RobotStructure
0,2.850217402683717,"2.0,2.0,3.0,3.0,4.0|3.0,2.0,0.0,1.0,4.0|1.0,4.0,4.0,3.0,3.0|1.0,2.0,0.0,4.0,3.0|4.0,3.0,0.0,0.0,1.0"
1,2.574256630637791,"4.0,1.0,0.0,4.0,2.0|3.0,2.0,4.0,2.0,0.0|3.0,3.0,4.0,4.0,3.0|4.0,0.0,4.0,4.0,1.0|4.0,3.0,3.0,3.0,2.0"
2,2.356881619792366,"0.0,2.0,3.0,4.0,1.0|3.0,4.0,0.0,2.0,4.0|3.0,4.0,4.0,3.0,3.0|4.0,2.0,4.0,2.0,3.0|4.0,3.0,0.0,0.0,1.0"
3,2.3168422942942177,"4.0,2.0,4.0,3.0,3.0|0.0,3.0,2.0,3.0,4.0|3.0,3.0,4.0,3.0,3.0|3.0,2.0,3.0,2.0,3.0|4.0,3.0,0.0,3.0,3.0"
4,2.2230555971086408,"0.0,2.0,3.0,4.0,1.0|0.0,3.0,2.0,3.0,4.0|1.0,2.0,1.0,2.0,3.0|3.0,2.0,4.0,2.0,3.0|4.0,3.0,0.0,0.0,3.0"
5,2.210344269801333,"0.0,0.0,1.0,4.0,1.0|3.0,1.0,3.0,2.0,4.0|0.0,2.0,2.0,1.0,1.0|4.0,3.0,4.0,3.0,1.0|2.0,2.0,0.0,1.0,3.0"
6,2.160464151878945,"3.0,3.0,2.0,1.0,1.0|1.0,1.0,0.0,4.0,0.0|0.0,3.0,2.0,4.0,4.0|2.0,3.0,3.0,2.0,3.0|4.0,2.0,3.0,3.0,1.0"
7,2.1518468258578127,"4.0,2.0,0.0,2.0,3.0|3.0,3.0,2.0,3.0,4.0|3.0,3.0,3.0,3.0,3.0|3.0,1.0,0.0,4.0,3.0|4.0,2.0,0.0,2.0,3.0"
8,2.1393605492217214,"0.0,3.0,4.0,2.0,4.0|3.0,2.0,3.0,2.0,4.0|0.0,3.0,4.0,1.0,1.0|4.0,3.0,4.0,2.0,3.0|0.0,2.0,0.0,3.0,3.0"
9,2.1230087586249256,"2.0,3.0,4.0,2.0,4.0|3.0,1.0,3.0,2.0,4.0|0.0,3.0,3.0,3.0,2.0|0.0,3.0,1.0,2.0,3.0|3.0,1.0,0.0,3.0,3.0"
10,2.097980540753624,"1.0,3.0,2.0,4.0,1.0|1.0,1.0,2.0,1.0,1.0|2.0,3.0,2.0,4.0,4.0|2.0,3.0,3.0,1.0,3.0|3.0,0.0,3.0,3.0,0.0"
11,1.8225166850913852,"0.0,2.0,1.0,4.0,1.0|3.0,2.0,0.0,3.0,4.0|3.0,3.0,4.0,3.0,3.0|4.0,2.0,3.0,2.0,1.0|4.0,3.0,2.0,2.0,3.0"
12,1.64353359923713,"3.0,2.0,4.0,2.0,0.0|0.0,3.0,2.0,3.0,4.0|3.0,3.0,3.0,1.0,3.0|3.0,3.0,3.0,2.0,3.0|2.0,2.0,0.0,2.0,3.0"
13,1.5882742865786956,"2.0,0.0,4.0,4.0,2.0|3.0,3.0,2.0,2.0,3.0|0.0,2.0,2.0,1.0,1.0|2.0,3.0,4.0,3.0,1.0|2.0,4.0,0.0,3.0,3.0"
14,1.2358875278801338,"4.0,2.0,4.0,4.0,1.0|4.0,3.0,2.0,3.0,4.0|1.0,1.0,4.0,4.0,3.0|3.0,1.0,3.0,2.0,3.0|4.0,1.0,0.0,0.0,3.0"
15,1.1785626569448182,"1.0,2.0,0.0,2.0,4.0|3.0,4.0,2.0,3.0,4.0|3.0,3.0,3.0,3.0,3.0|1.0,2.0,3.0,4.0,1.0|3.0,4.0,0.0,2.0,3.0"
16,0.6752837836454757,"0.0,3.0,3.0,4.0,1.0|0.0,3.0,2.0,3.0,0.0|1.0,1.0,2.0,0.0,2.0|3.0,1.0,4.0,2.0,3.0|4.0,3.0,2.0,3.0,3.0"
17,0.6094977604546753,"2.0,4.0,3.0,3.0,0.0|3.0,4.0,3.0,2.0,4.0|0.0,3.0,4.0,3.0,0.0|0.0,4.0,1.0,2.0,0.0|3.0,1.0,0.0,3.0,3.0"
18,0.5981157332877484,"4.0,2.0,1.0,4.0,2.0|3.0,1.0,3.0,2.0,4.0|0.0,2.0,3.0,3.0,1.0|4.0,4.0,4.0,3.0,1.0|2.0,3.0,3.0,2.0,3.0"
19,0.39192500573827804,"4.0,0.0,2.0,4.0,0.0|2.0,1.0,2.0,1.0,3.0|2.0,3.0,2.0,4.0,4.0|4.0,3.0,2.0,1.0,3.0|3.0,1.0,3.0,0.0,0.0"
20,0.17658975301901048,"2.0,1.0,4.0,3.0,3.0|0.0,1.0,2.0,3.0,4.0|3.0,3.0,0.0,3.0,3.0|0.0,0.0,3.0,2.0,3.0|1.0,3.0,1.0,4.0,3.0"
