Individual,Fitness,RobotStructure
0,2.574256630637791,"4.0,1.0,0.0,4.0,2.0|3.0,2.0,4.0,2.0,0.0|3.0,3.0,4.0,4.0,3.0|4.0,0.0,4.0,4.0,1.0|4.0,3.0,3.0,3.0,2.0"
1,2.356881619792366,"0.0,2.0,3.0,4.0,1.0|3.0,4.0,0.0,2.0,4.0|3.0,4.0,4.0,3.0,3.0|4.0,2.0,4.0,2.0,3.0|4.0,3.0,0.0,0.0,1.0"
2,2.3168422942942177,"4.0,2.0,4.0,3.0,3.0|0.0,3.0,2.0,3.0,4.0|3.0,3.0,4.0,3.0,3.0|3.0,2.0,3.0,2.0,3.0|4.0,3.0,0.0,3.0,3.0"
3,2.2230555971086408,"0.0,2.0,3.0,4.0,1.0|0.0,3.0,2.0,3.0,4.0|1.0,2.0,1.0,2.0,3.0|3.0,2.0,4.0,2.0,3.0|4.0,3.0,0.0,0.0,3.0"
4,2.210344269801333,"0.0,0.0,1.0,4.0,1.0|3.0,1.0,3.0,2.0,4.0|0.0,2.0,2.0,1.0,1.0|4.0,3.0,4.0,3.0,1.0|2.0,2.0,0.0,1.0,3.0"
5,2.160464151878945,"3.0,3.0,2.0,1.0,1.0|1.0,1.0,0.0,4.0,0.0|0.0,3.0,2.0,4.0,4.0|2.0,3.0,3.0,2.0,3.0|4.0,2.0,3.0,3.0,1.0"
6,2.1393605492217214,"0.0,3.0,4.0,2.0,4.0|3.0,2.0,3.0,2.0,4.0|0.0,3.0,4.0,1.0,1.0|4.0,3.0,4.0,2.0,3.0|0.0,2.0,0.0,3.0,3.0"
7,2.097980540753624,"1.0,3.0,2.0,4.0,1.0|1.0,1.0,2.0,1.0,1.0|2.0,3.0,2.0,4.0,4.0|2.0,3.0,3.0,1.0,3.0|3.0,0.0,3.0,3.0,0.0"
8,2.0554997458399766,"1.0,3.0,1.0,4.0,4.0|3.0,2.0,1.0,2.0,2.0|2.0,2.0,2.0,2.0,3.0|4.0,1.0,2.0,1.0,3.0|3.0,1.0,3.0,3.0,2.0"
9,2.051272716997261,"2.0,4.0,2.0,4.0,4.0|1.0,1.0,3.0,1.0,0.0|1.0,4.0,2.0,3.0,2.0|4.0,1.0,3.0,3.0,1.0|1.0,3.0,2.0,0.0,1.0"
10,1.9856771725844764,"4.0,3.0,3.0,2.0,4.0|3.0,2.0,0.0,3.0,2.0|3.0,1.0,2.0,3.0,3.0|4.0,0.0,2.0,0.0,3.0|3.0,1.0,3.0,3.0,1.0"
11,1.5336540941361148,"0.0,0.0,3.0,4.0,1.0|3.0,3.0,3.0,1.0,0.0|0.0,1.0,3.0,4.0,1.0|4.0,4.0,4.0,3.0,1.0|2.0,2.0,4.0,0.0,3.0"
12,1.3754257470318034,"3.0,4.0,4.0,4.0,4.0|2.0,2.0,3.0,4.0,4.0|0.0,3.0,3.0,3.0,1.0|1.0,3.0,4.0,0.0,3.0|0.0,2.0,1.0,3.0,3.0"
13,1.3126200416779692,"0.0,3.0,3.0,4.0,1.0|4.0,3.0,0.0,4.0,4.0|4.0,2.0,1.0,0.0,3.0|2.0,2.0,4.0,4.0,2.0|4.0,4.0,0.0,0.0,3.0"
