Individual,Fitness,RobotStructure
0,4.060782263514373,"1.0,3.0,3.0,0.0,1.0|3.0,1.0,3.0,4.0,4.0|3.0,0.0,0.0,3.0,3.0|1.0,1.0,1.0,1.0,1.0|4.0,3.0,3.0,3.0,3.0"
1,3.4785007130887373,"1.0,3.0,2.0,3.0,1.0|3.0,1.0,0.0,4.0,4.0|3.0,0.0,0.0,0.0,3.0|1.0,1.0,1.0,1.0,1.0|4.0,3.0,3.0,3.0,3.0"
2,3.207468225176586,"3.0,4.0,0.0,3.0,0.0|3.0,4.0,4.0,4.0,4.0|1.0,1.0,1.0,0.0,3.0|1.0,1.0,1.0,1.0,1.0|4.0,3.0,3.0,3.0,3.0"
3,3.111211562342434,"1.0,0.0,3.0,2.0,0.0|3.0,1.0,4.0,2.0,4.0|2.0,0.0,1.0,4.0,3.0|1.0,4.0,2.0,1.0,3.0|4.0,3.0,3.0,1.0,2.0"
4,2.9954690562336745,"1.0,2.0,0.0,2.0,1.0|3.0,1.0,4.0,2.0,4.0|3.0,2.0,4.0,0.0,1.0|1.0,3.0,3.0,1.0,3.0|4.0,3.0,3.0,3.0,3.0"
5,2.952198358724892,"2.0,2.0,3.0,2.0,2.0|3.0,1.0,2.0,4.0,4.0|3.0,2.0,2.0,1.0,1.0|1.0,1.0,3.0,1.0,1.0|4.0,3.0,0.0,3.0,3.0"
6,2.938364926339523,"1.0,3.0,2.0,2.0,1.0|3.0,1.0,4.0,2.0,4.0|4.0,3.0,4.0,0.0,3.0|1.0,1.0,3.0,1.0,3.0|4.0,3.0,0.0,3.0,3.0"
7,2.872898268732203,"1.0,4.0,0.0,1.0,1.0|3.0,1.0,3.0,0.0,4.0|1.0,2.0,2.0,0.0,3.0|1.0,1.0,3.0,1.0,1.0|4.0,3.0,3.0,3.0,3.0"
8,2.8496664061933834,"3.0,3.0,0.0,3.0,0.0|3.0,1.0,0.0,4.0,3.0|3.0,1.0,1.0,0.0,3.0|4.0,3.0,1.0,1.0,1.0|1.0,3.0,3.0,3.0,3.0"
9,2.8367848844924546,"1.0,2.0,3.0,3.0,1.0|3.0,1.0,3.0,4.0,4.0|3.0,0.0,0.0,0.0,3.0|1.0,3.0,1.0,1.0,1.0|4.0,3.0,3.0,3.0,3.0"
10,2.7903356031188973,"1.0,0.0,3.0,1.0,1.0|3.0,1.0,3.0,0.0,4.0|1.0,2.0,0.0,0.0,4.0|1.0,1.0,3.0,0.0,1.0|4.0,3.0,3.0,3.0,3.0"
11,2.48420844404085,"1.0,4.0,0.0,1.0,1.0|3.0,1.0,4.0,2.0,4.0|1.0,2.0,2.0,3.0,1.0|1.0,4.0,3.0,1.0,3.0|4.0,3.0,1.0,3.0,3.0"
12,2.4477404642227922,"3.0,3.0,0.0,3.0,1.0|3.0,1.0,0.0,0.0,3.0|1.0,3.0,0.0,0.0,3.0|1.0,3.0,1.0,1.0,1.0|4.0,3.0,3.0,3.0,3.0"
13,2.3177843810335625,"1.0,3.0,2.0,3.0,1.0|3.0,1.0,0.0,4.0,4.0|3.0,0.0,0.0,3.0,3.0|1.0,1.0,1.0,1.0,1.0|4.0,3.0,3.0,3.0,0.0"
14,2.1690548519528043,"1.0,0.0,2.0,3.0,0.0|3.0,3.0,0.0,4.0,4.0|2.0,3.0,0.0,1.0,3.0|1.0,1.0,3.0,1.0,0.0|4.0,3.0,0.0,3.0,3.0"
15,2.0995711737282825,"1.0,0.0,4.0,2.0,0.0|3.0,1.0,4.0,2.0,4.0|2.0,0.0,4.0,0.0,1.0|1.0,4.0,3.0,1.0,3.0|4.0,3.0,3.0,3.0,2.0"
16,1.993917782087232,"1.0,4.0,0.0,1.0,1.0|3.0,4.0,4.0,0.0,3.0|1.0,1.0,1.0,0.0,4.0|1.0,1.0,4.0,0.0,1.0|4.0,3.0,3.0,3.0,3.0"
17,1.9718665939320192,"1.0,2.0,3.0,0.0,1.0|3.0,1.0,3.0,2.0,4.0|3.0,0.0,4.0,0.0,1.0|1.0,1.0,3.0,0.0,1.0|4.0,2.0,3.0,3.0,3.0"
18,1.9020842344993196,"1.0,3.0,0.0,0.0,1.0|3.0,1.0,3.0,0.0,4.0|3.0,0.0,0.0,0.0,3.0|2.0,1.0,3.0,1.0,1.0|4.0,3.0,3.0,3.0,3.0"
19,1.7386808394308932,"3.0,4.0,0.0,3.0,0.0|3.0,3.0,4.0,2.0,4.0|4.0,1.0,1.0,3.0,3.0|1.0,1.0,3.0,1.0,1.0|4.0,3.0,4.0,3.0,3.0"
20,1.5687256814590702,"1.0,3.0,2.0,3.0,1.0|3.0,1.0,0.0,4.0,4.0|3.0,3.0,0.0,0.0,3.0|1.0,1.0,3.0,1.0,1.0|4.0,2.0,0.0,3.0,3.0"
21,1.5276171199190542,"3.0,1.0,2.0,3.0,0.0|3.0,1.0,3.0,4.0,3.0|1.0,1.0,1.0,0.0,3.0|1.0,1.0,3.0,1.0,1.0|4.0,3.0,3.0,3.0,0.0"
22,1.4933482543932026,"3.0,4.0,2.0,2.0,2.0|3.0,4.0,4.0,4.0,1.0|3.0,2.0,1.0,0.0,1.0|3.0,1.0,0.0,1.0,2.0|4.0,3.0,3.0,3.0,3.0"
23,1.4148416762187086,"1.0,4.0,2.0,1.0,0.0|3.0,3.0,4.0,4.0,3.0|1.0,3.0,4.0,0.0,3.0|3.0,1.0,3.0,1.0,1.0|0.0,3.0,0.0,3.0,3.0"
24,1.282684946943572,"1.0,2.0,3.0,2.0,0.0|3.0,1.0,4.0,2.0,1.0|3.0,2.0,4.0,4.0,3.0|1.0,1.0,2.0,1.0,3.0|4.0,3.0,3.0,1.0,2.0"
25,1.2367419172867116,"3.0,0.0,3.0,2.0,2.0|2.0,3.0,3.0,4.0,4.0|3.0,2.0,0.0,1.0,1.0|1.0,1.0,3.0,1.0,1.0|4.0,2.0,3.0,3.0,3.0"
26,1.095179755461264,"1.0,3.0,2.0,0.0,1.0|3.0,1.0,3.0,4.0,4.0|4.0,3.0,0.0,0.0,3.0|4.0,1.0,1.0,1.0,1.0|4.0,3.0,3.0,3.0,3.0"
