Individual,Fitness,RobotStructure
0,3.016981235032762,"3.0,1.0,0.0,3.0,0.0|1.0,3.0,3.0,3.0,0.0|0.0,1.0,0.0,4.0,1.0|3.0,3.0,3.0,3.0,3.0|3.0,0.0,0.0,0.0,1.0"
1,2.477435875842628,"3.0,1.0,0.0,0.0,0.0|0.0,2.0,3.0,3.0,0.0|0.0,2.0,4.0,4.0,2.0|0.0,3.0,3.0,3.0,1.0|3.0,4.0,0.0,0.0,3.0"
2,2.4724528278317153,"3.0,1.0,0.0,0.0,0.0|1.0,3.0,3.0,3.0,0.0|0.0,1.0,2.0,4.0,3.0|3.0,3.0,3.0,3.0,3.0|3.0,1.0,0.0,0.0,1.0"
3,2.4481624590068174,"3.0,1.0,0.0,0.0,0.0|1.0,3.0,3.0,0.0,0.0|0.0,1.0,2.0,4.0,3.0|0.0,3.0,3.0,3.0,3.0|3.0,1.0,0.0,0.0,3.0"
4,2.2856927342115063,"3.0,0.0,0.0,3.0,4.0|1.0,3.0,3.0,3.0,0.0|0.0,4.0,0.0,4.0,1.0|2.0,3.0,3.0,3.0,3.0|3.0,1.0,0.0,0.0,1.0"
5,2.264663665989058,"3.0,1.0,0.0,0.0,0.0|0.0,2.0,3.0,0.0,0.0|1.0,2.0,4.0,4.0,4.0|0.0,3.0,3.0,3.0,1.0|3.0,4.0,0.0,0.0,3.0"
6,2.262940352131383,"3.0,2.0,0.0,3.0,4.0|1.0,3.0,4.0,3.0,4.0|3.0,4.0,0.0,4.0,1.0|4.0,3.0,3.0,3.0,3.0|3.0,4.0,0.0,0.0,1.0"
7,2.2625067559706666,"3.0,0.0,0.0,4.0,0.0|1.0,3.0,3.0,3.0,0.0|0.0,1.0,2.0,4.0,3.0|3.0,3.0,3.0,2.0,3.0|3.0,0.0,0.0,0.0,2.0"
8,2.243609739488962,"3.0,0.0,0.0,3.0,4.0|1.0,3.0,4.0,3.0,4.0|3.0,4.0,0.0,4.0,1.0|0.0,3.0,3.0,3.0,3.0|3.0,1.0,0.0,0.0,1.0"
9,2.2390240827657157,"3.0,0.0,0.0,1.0,4.0|1.0,3.0,3.0,3.0,0.0|0.0,3.0,0.0,4.0,1.0|3.0,3.0,3.0,3.0,3.0|3.0,1.0,2.0,0.0,3.0"
10,2.2335982606036837,"0.0,1.0,0.0,0.0,0.0|0.0,3.0,2.0,3.0,4.0|3.0,3.0,2.0,4.0,3.0|0.0,3.0,3.0,3.0,1.0|3.0,1.0,0.0,0.0,3.0"
11,2.226440344383266,"3.0,0.0,0.0,4.0,4.0|1.0,3.0,4.0,3.0,0.0|3.0,4.0,0.0,4.0,3.0|0.0,3.0,3.0,3.0,3.0|3.0,1.0,0.0,0.0,1.0"
12,2.223101598948038,"3.0,0.0,0.0,0.0,0.0|1.0,2.0,3.0,3.0,0.0|0.0,2.0,0.0,4.0,1.0|0.0,3.0,3.0,3.0,1.0|0.0,4.0,0.0,0.0,3.0"
13,2.2182182939236625,"3.0,1.0,0.0,0.0,0.0|0.0,3.0,2.0,3.0,0.0|0.0,3.0,4.0,4.0,3.0|0.0,3.0,3.0,3.0,1.0|3.0,2.0,0.0,0.0,3.0"
14,2.001532434875605,"3.0,1.0,3.0,2.0,0.0|1.0,3.0,3.0,3.0,0.0|0.0,1.0,0.0,4.0,1.0|0.0,3.0,3.0,3.0,3.0|3.0,1.0,0.0,0.0,1.0"
15,1.984818859995986,"3.0,0.0,0.0,0.0,0.0|1.0,3.0,3.0,3.0,1.0|1.0,3.0,0.0,4.0,3.0|3.0,2.0,3.0,3.0,1.0|3.0,4.0,0.0,0.0,3.0"
16,1.7509366653391105,"3.0,1.0,0.0,0.0,0.0|0.0,2.0,3.0,0.0,0.0|0.0,1.0,2.0,4.0,1.0|0.0,3.0,3.0,3.0,1.0|3.0,1.0,0.0,0.0,3.0"
17,1.5365868992665817,"3.0,1.0,0.0,0.0,0.0|0.0,3.0,3.0,4.0,0.0|3.0,1.0,4.0,0.0,3.0|3.0,3.0,3.0,3.0,3.0|3.0,0.0,0.0,0.0,3.0"
18,1.5324909575874428,"3.0,0.0,0.0,3.0,0.0|1.0,3.0,3.0,3.0,0.0|0.0,4.0,0.0,4.0,1.0|3.0,3.0,3.0,3.0,3.0|3.0,0.0,0.0,0.0,1.0"
19,1.5088925852495,"3.0,1.0,2.0,0.0,0.0|0.0,2.0,3.0,3.0,0.0|1.0,4.0,4.0,4.0,1.0|0.0,3.0,3.0,3.0,1.0|1.0,4.0,0.0,0.0,3.0"
20,1.33758698163341,"2.0,4.0,0.0,3.0,0.0|1.0,3.0,3.0,3.0,0.0|1.0,3.0,0.0,4.0,1.0|0.0,3.0,3.0,3.0,1.0|3.0,1.0,0.0,0.0,1.0"
21,1.2339175489849277,"1.0,1.0,3.0,3.0,4.0|1.0,3.0,4.0,3.0,0.0|0.0,1.0,2.0,4.0,1.0|0.0,3.0,3.0,3.0,3.0|3.0,1.0,0.0,0.0,3.0"
22,1.1185081475131153,"3.0,1.0,0.0,0.0,0.0|0.0,2.0,3.0,0.0,0.0|0.0,1.0,2.0,4.0,3.0|0.0,3.0,3.0,3.0,3.0|3.0,1.0,0.0,0.0,0.0"
23,1.0807864292442142,"3.0,1.0,0.0,3.0,4.0|0.0,3.0,2.0,3.0,0.0|3.0,4.0,0.0,4.0,1.0|0.0,3.0,3.0,4.0,1.0|3.0,1.0,0.0,0.0,1.0"
24,0.11095156732796546,"0.0,3.0,2.0,3.0,1.0|1.0,3.0,3.0,0.0,0.0|2.0,4.0,0.0,4.0,4.0|3.0,3.0,3.0,3.0,3.0|3.0,4.0,0.0,0.0,1.0"
25,0.07342970599563897,"3.0,1.0,0.0,0.0,0.0|1.0,3.0,3.0,0.0,0.0|0.0,1.0,0.0,4.0,0.0|3.0,3.0,3.0,2.0,3.0|3.0,0.0,0.0,4.0,3.0"
26,0.07008374590012317,"3.0,1.0,0.0,0.0,0.0|0.0,3.0,3.0,3.0,0.0|0.0,4.0,0.0,4.0,3.0|0.0,3.0,3.0,2.0,4.0|3.0,2.0,0.0,0.0,3.0"
27,0.059922028250042614,"2.0,1.0,0.0,0.0,0.0|0.0,3.0,2.0,4.0,0.0|0.0,1.0,2.0,4.0,3.0|0.0,3.0,3.0,3.0,3.0|3.0,1.0,0.0,0.0,4.0"
28,0.014224885864538628,"0.0,1.0,1.0,1.0,3.0|1.0,3.0,4.0,3.0,4.0|0.0,4.0,0.0,4.0,1.0|3.0,3.0,3.0,3.0,3.0|3.0,1.0,0.0,0.0,1.0"
29,-0.0046243119090625395,"0.0,2.0,0.0,3.0,4.0|1.0,3.0,3.0,3.0,0.0|0.0,4.0,0.0,4.0,1.0|2.0,3.0,3.0,3.0,3.0|3.0,4.0,0.0,1.0,1.0"
