Individual,Fitness,RobotStructure
0,2.2718694633587315,"0.0,3.0,1.0,4.0,3.0|3.0,3.0,3.0,2.0,4.0|4.0,0.0,0.0,2.0,1.0|3.0,4.0,3.0,3.0,3.0|4.0,0.0,0.0,0.0,0.0"
1,2.168393932219614,"3.0,3.0,0.0,0.0,0.0|0.0,3.0,1.0,3.0,0.0|3.0,4.0,4.0,2.0,2.0|3.0,4.0,1.0,3.0,2.0|1.0,0.0,0.0,0.0,0.0"
2,2.1604738736710174,"1.0,3.0,1.0,2.0,4.0|3.0,4.0,0.0,4.0,4.0|0.0,1.0,3.0,3.0,1.0|4.0,3.0,3.0,3.0,3.0|4.0,0.0,0.0,0.0,3.0"
3,2.15247922214809,"2.0,3.0,3.0,0.0,4.0|1.0,3.0,1.0,3.0,4.0|4.0,1.0,1.0,2.0,3.0|3.0,1.0,3.0,3.0,2.0|4.0,0.0,0.0,0.0,3.0"
4,1.978454122519518,"2.0,4.0,1.0,2.0,4.0|4.0,3.0,0.0,3.0,4.0|0.0,3.0,1.0,2.0,1.0|3.0,4.0,3.0,3.0,3.0|4.0,0.0,0.0,0.0,2.0"
5,1.9648632422112982,"2.0,4.0,3.0,4.0,4.0|1.0,1.0,0.0,2.0,4.0|0.0,1.0,1.0,2.0,1.0|3.0,4.0,3.0,3.0,3.0|4.0,0.0,0.0,0.0,3.0"
6,1.9320924338178465,"1.0,3.0,1.0,2.0,4.0|0.0,3.0,0.0,3.0,4.0|0.0,3.0,1.0,3.0,1.0|2.0,4.0,3.0,3.0,3.0|2.0,0.0,0.0,0.0,3.0"
7,1.911217150030327,"1.0,3.0,3.0,4.0,4.0|3.0,1.0,0.0,1.0,3.0|0.0,1.0,2.0,2.0,3.0|3.0,4.0,3.0,3.0,2.0|3.0,0.0,0.0,0.0,3.0"
8,1.8882881070579796,"2.0,3.0,3.0,4.0,4.0|1.0,1.0,3.0,2.0,3.0|4.0,3.0,0.0,2.0,3.0|4.0,4.0,3.0,3.0,3.0|4.0,0.0,0.0,0.0,3.0"
9,1.8786060614253637,"2.0,4.0,1.0,4.0,4.0|4.0,1.0,0.0,2.0,4.0|0.0,1.0,1.0,2.0,1.0|3.0,4.0,3.0,3.0,3.0|4.0,0.0,0.0,0.0,2.0"
10,1.8566802730019807,"2.0,3.0,3.0,4.0,4.0|1.0,1.0,0.0,2.0,3.0|0.0,1.0,2.0,2.0,1.0|4.0,4.0,3.0,3.0,3.0|4.0,0.0,0.0,0.0,3.0"
11,1.8277291783927438,"3.0,3.0,3.0,4.0,0.0|0.0,4.0,0.0,4.0,3.0|3.0,2.0,3.0,2.0,3.0|3.0,4.0,2.0,3.0,2.0|4.0,0.0,0.0,0.0,0.0"
12,1.780173258379319,"3.0,3.0,4.0,4.0,4.0|1.0,1.0,0.0,2.0,3.0|3.0,2.0,2.0,2.0,3.0|4.0,4.0,3.0,3.0,2.0|4.0,0.0,0.0,0.0,3.0"
