Individual,Fitness,RobotStructure
0,1.2250158898577874,"3.0,3.0,2.0,1.0,0.0|0.0,0.0,1.0,4.0,0.0|3.0,3.0,4.0,4.0,0.0|3.0,2.0,2.0,2.0,4.0|4.0,0.0,0.0,0.0,0.0"
1,1.1051572165445354,"3.0,3.0,2.0,0.0,0.0|0.0,2.0,2.0,3.0,0.0|3.0,3.0,4.0,4.0,0.0|1.0,2.0,2.0,2.0,4.0|4.0,0.0,0.0,3.0,0.0"
2,1.0901159711399442,"3.0,3.0,2.0,1.0,0.0|3.0,3.0,2.0,4.0,0.0|0.0,3.0,4.0,4.0,0.0|2.0,4.0,2.0,2.0,4.0|4.0,0.0,0.0,3.0,2.0"
3,1.05178683209826,"3.0,3.0,2.0,1.0,0.0|0.0,3.0,2.0,4.0,0.0|0.0,3.0,4.0,4.0,0.0|2.0,4.0,2.0,2.0,4.0|4.0,0.0,0.0,3.0,0.0"
4,1.0049714020508786,"3.0,3.0,2.0,1.0,0.0|0.0,2.0,1.0,4.0,0.0|3.0,3.0,4.0,4.0,0.0|3.0,2.0,2.0,2.0,4.0|4.0,0.0,0.0,3.0,0.0"
5,1.004596789785582,"2.0,2.0,2.0,1.0,1.0|0.0,2.0,2.0,4.0,4.0|2.0,3.0,4.0,1.0,2.0|3.0,1.0,1.0,2.0,0.0|3.0,0.0,4.0,3.0,0.0"
6,1.0019947644158431,"3.0,2.0,2.0,1.0,0.0|0.0,2.0,4.0,4.0,4.0|2.0,3.0,4.0,3.0,0.0|3.0,2.0,2.0,2.0,0.0|4.0,0.0,4.0,3.0,0.0"
7,0.9976795652394503,"3.0,3.0,2.0,1.0,0.0|0.0,2.0,2.0,4.0,0.0|3.0,3.0,4.0,4.0,0.0|1.0,2.0,2.0,2.0,4.0|4.0,0.0,0.0,3.0,0.0"
8,0.9955210016403125,"2.0,2.0,2.0,1.0,1.0|0.0,2.0,2.0,4.0,4.0|2.0,3.0,4.0,1.0,0.0|3.0,1.0,2.0,2.0,0.0|3.0,0.0,4.0,3.0,0.0"
9,0.975493987516131,"0.0,0.0,0.0,0.0,0.0|3.0,0.0,0.0,3.0,4.0|2.0,1.0,0.0,2.0,1.0|3.0,3.0,4.0,3.0,0.0|3.0,0.0,3.0,1.0,2.0"
10,0.9659130439628579,"3.0,2.0,2.0,1.0,0.0|0.0,3.0,2.0,4.0,0.0|2.0,3.0,4.0,0.0,0.0|2.0,4.0,2.0,2.0,4.0|4.0,0.0,0.0,3.0,0.0"
11,0.9377472792455419,"3.0,2.0,2.0,1.0,1.0|0.0,2.0,2.0,4.0,4.0|2.0,3.0,4.0,1.0,0.0|3.0,1.0,2.0,1.0,0.0|3.0,0.0,4.0,3.0,0.0"
12,0.9012953404600818,"0.0,0.0,0.0,0.0,0.0|3.0,0.0,2.0,4.0,4.0|2.0,1.0,0.0,2.0,1.0|3.0,3.0,4.0,3.0,0.0|3.0,0.0,3.0,1.0,2.0"
13,0.886324272014576,"3.0,3.0,2.0,1.0,0.0|0.0,3.0,2.0,4.0,0.0|4.0,1.0,4.0,4.0,0.0|2.0,4.0,2.0,2.0,4.0|4.0,0.0,0.0,3.0,0.0"
14,0.768149540893683,"3.0,2.0,2.0,1.0,0.0|0.0,2.0,2.0,4.0,4.0|2.0,3.0,4.0,3.0,0.0|3.0,2.0,2.0,2.0,0.0|4.0,0.0,2.0,3.0,0.0"
