Individual,Fitness,RobotStructure
0,3.231928197219569,"2.0,1.0,4.0,1.0,4.0|3.0,2.0,3.0,4.0,1.0|4.0,4.0,2.0,3.0,0.0|4.0,4.0,3.0,3.0,1.0|2.0,3.0,3.0,0.0,3.0"
1,3.12669081960987,"2.0,0.0,4.0,1.0,4.0|3.0,2.0,3.0,4.0,3.0|2.0,4.0,0.0,3.0,0.0|4.0,4.0,3.0,3.0,1.0|2.0,3.0,3.0,0.0,3.0"
2,3.108603576951902,"2.0,0.0,4.0,1.0,4.0|1.0,2.0,3.0,4.0,1.0|4.0,4.0,0.0,3.0,4.0|4.0,4.0,3.0,3.0,2.0|4.0,3.0,3.0,3.0,3.0"
3,3.0224231002760584,"2.0,2.0,4.0,1.0,4.0|3.0,2.0,3.0,4.0,1.0|4.0,4.0,0.0,2.0,0.0|4.0,4.0,3.0,3.0,1.0|2.0,3.0,3.0,0.0,3.0"
4,2.9925341866354875,"3.0,2.0,4.0,1.0,4.0|1.0,1.0,2.0,4.0,2.0|4.0,4.0,0.0,3.0,4.0|4.0,4.0,3.0,3.0,2.0|4.0,3.0,3.0,3.0,2.0"
5,2.904718595746966,"3.0,2.0,4.0,1.0,4.0|1.0,1.0,2.0,4.0,2.0|4.0,4.0,0.0,3.0,4.0|4.0,4.0,3.0,3.0,2.0|4.0,3.0,3.0,1.0,3.0"
6,2.887422479353579,"2.0,0.0,4.0,1.0,4.0|2.0,2.0,3.0,1.0,1.0|4.0,4.0,0.0,4.0,4.0|4.0,4.0,3.0,3.0,1.0|4.0,3.0,3.0,1.0,3.0"
7,2.854848451361568,"2.0,0.0,4.0,1.0,4.0|3.0,2.0,3.0,4.0,1.0|4.0,4.0,0.0,3.0,0.0|4.0,4.0,3.0,3.0,1.0|2.0,3.0,3.0,0.0,3.0"
8,2.8114355187464244,"2.0,4.0,0.0,1.0,4.0|3.0,3.0,3.0,1.0,1.0|2.0,4.0,0.0,4.0,0.0|4.0,4.0,3.0,3.0,1.0|4.0,3.0,3.0,1.0,3.0"
9,2.693742295765317,"3.0,0.0,2.0,1.0,4.0|1.0,2.0,2.0,4.0,1.0|4.0,4.0,0.0,3.0,4.0|4.0,4.0,3.0,3.0,2.0|4.0,3.0,3.0,1.0,3.0"
10,2.6787986486759254,"2.0,0.0,4.0,2.0,4.0|3.0,3.0,3.0,1.0,1.0|2.0,4.0,0.0,4.0,0.0|4.0,4.0,3.0,3.0,2.0|4.0,3.0,3.0,1.0,3.0"
11,2.6779458419455047,"2.0,0.0,4.0,1.0,4.0|3.0,4.0,3.0,4.0,1.0|4.0,4.0,0.0,3.0,0.0|4.0,4.0,3.0,3.0,3.0|2.0,3.0,3.0,0.0,3.0"
12,2.6614582838474745,"2.0,0.0,2.0,1.0,4.0|1.0,2.0,3.0,4.0,1.0|3.0,4.0,0.0,3.0,4.0|4.0,4.0,3.0,3.0,2.0|4.0,3.0,3.0,2.0,3.0"
13,2.658310206514878,"2.0,0.0,4.0,1.0,4.0|3.0,3.0,3.0,1.0,1.0|2.0,4.0,0.0,4.0,0.0|4.0,4.0,3.0,3.0,1.0|4.0,3.0,3.0,1.0,3.0"
14,2.356535527072813,"2.0,2.0,4.0,1.0,4.0|3.0,2.0,3.0,4.0,1.0|4.0,4.0,2.0,3.0,0.0|4.0,4.0,3.0,3.0,1.0|2.0,3.0,3.0,2.0,3.0"
15,2.3397546526978745,"2.0,0.0,4.0,1.0,4.0|2.0,2.0,3.0,1.0,1.0|4.0,4.0,3.0,4.0,2.0|4.0,4.0,3.0,3.0,1.0|4.0,3.0,3.0,1.0,3.0"
16,2.158299044235538,"1.0,0.0,4.0,1.0,4.0|3.0,2.0,3.0,4.0,1.0|4.0,4.0,0.0,3.0,0.0|4.0,4.0,3.0,3.0,1.0|2.0,3.0,3.0,2.0,3.0"
17,2.12263026460923,"2.0,0.0,4.0,1.0,4.0|3.0,3.0,3.0,2.0,1.0|2.0,4.0,0.0,3.0,0.0|4.0,4.0,3.0,3.0,1.0|4.0,3.0,3.0,1.0,3.0"
18,2.061284248468666,"3.0,2.0,4.0,1.0,4.0|1.0,1.0,2.0,4.0,2.0|4.0,4.0,3.0,3.0,1.0|4.0,4.0,3.0,3.0,2.0|4.0,3.0,3.0,1.0,3.0"
19,1.5183638509034019,"2.0,0.0,4.0,1.0,4.0|3.0,0.0,3.0,1.0,1.0|2.0,4.0,0.0,4.0,0.0|4.0,4.0,3.0,3.0,3.0|4.0,3.0,3.0,1.0,3.0"
20,1.3919272820548598,"3.0,2.0,4.0,1.0,4.0|1.0,1.0,2.0,4.0,2.0|4.0,4.0,0.0,0.0,4.0|4.0,4.0,3.0,4.0,2.0|4.0,3.0,3.0,1.0,3.0"
21,1.2112556302304718,"2.0,0.0,4.0,1.0,4.0|3.0,3.0,3.0,1.0,1.0|2.0,4.0,0.0,4.0,0.0|4.0,4.0,3.0,0.0,3.0|4.0,3.0,3.0,1.0,3.0"
22,1.1696141980089716,"0.0,0.0,2.0,1.0,4.0|1.0,2.0,3.0,4.0,1.0|3.0,3.0,0.0,3.0,4.0|4.0,4.0,3.0,3.0,2.0|4.0,3.0,3.0,2.0,3.0"
23,1.1560500780321794,"2.0,0.0,4.0,2.0,4.0|3.0,2.0,3.0,4.0,3.0|2.0,4.0,0.0,3.0,0.0|4.0,4.0,3.0,4.0,1.0|2.0,3.0,3.0,0.0,3.0"
