Individual,Fitness,RobotStructure
0,4.372531113431441,"2.0,3.0,4.0,0.0,0.0|2.0,1.0,3.0,4.0,0.0|1.0,3.0,0.0,1.0,4.0|3.0,3.0,3.0,3.0,3.0|4.0,0.0,0.0,2.0,3.0"
1,4.348739594201866,"2.0,3.0,4.0,0.0,0.0|0.0,2.0,3.0,4.0,0.0|0.0,3.0,1.0,1.0,4.0|3.0,3.0,1.0,3.0,3.0|4.0,0.0,0.0,1.0,3.0"
2,4.184247066012864,"2.0,3.0,4.0,0.0,0.0|0.0,1.0,3.0,4.0,0.0|1.0,3.0,0.0,1.0,1.0|4.0,3.0,1.0,3.0,3.0|4.0,0.0,0.0,2.0,3.0"
3,4.183818467948005,"3.0,3.0,4.0,0.0,0.0|2.0,1.0,3.0,4.0,0.0|1.0,3.0,0.0,1.0,3.0|3.0,3.0,3.0,3.0,3.0|4.0,0.0,0.0,2.0,3.0"
4,4.181200755493234,"2.0,3.0,4.0,0.0,0.0|0.0,1.0,3.0,4.0,0.0|1.0,3.0,1.0,1.0,4.0|3.0,3.0,1.0,3.0,3.0|4.0,0.0,0.0,1.0,3.0"
5,4.180312222584492,"1.0,3.0,2.0,0.0,0.0|0.0,1.0,3.0,4.0,0.0|1.0,3.0,0.0,4.0,1.0|4.0,3.0,1.0,3.0,1.0|4.0,0.0,0.0,2.0,3.0"
6,4.166063521166534,"1.0,3.0,2.0,0.0,0.0|0.0,1.0,3.0,4.0,0.0|1.0,3.0,0.0,4.0,1.0|4.0,3.0,1.0,3.0,3.0|4.0,0.0,0.0,1.0,3.0"
7,4.151006268952589,"2.0,3.0,4.0,0.0,0.0|0.0,1.0,3.0,0.0,0.0|1.0,1.0,1.0,4.0,4.0|2.0,3.0,1.0,3.0,3.0|4.0,0.0,0.0,1.0,3.0"
8,4.138465807091915,"0.0,3.0,4.0,0.0,0.0|1.0,1.0,3.0,4.0,0.0|1.0,3.0,1.0,1.0,4.0|3.0,3.0,1.0,3.0,3.0|4.0,0.0,0.0,1.0,3.0"
9,4.133010434751741,"2.0,3.0,4.0,0.0,0.0|0.0,1.0,3.0,4.0,0.0|1.0,1.0,1.0,4.0,4.0|3.0,3.0,1.0,3.0,3.0|4.0,0.0,0.0,1.0,3.0"
10,4.130997368700127,"1.0,3.0,2.0,0.0,0.0|0.0,2.0,3.0,4.0,0.0|1.0,3.0,0.0,4.0,1.0|4.0,3.0,1.0,3.0,3.0|4.0,0.0,0.0,2.0,3.0"
11,4.115402181403804,"1.0,3.0,2.0,0.0,0.0|0.0,1.0,3.0,4.0,0.0|2.0,3.0,0.0,4.0,3.0|4.0,3.0,1.0,3.0,3.0|4.0,0.0,0.0,1.0,3.0"
12,3.769233347975904,"2.0,0.0,4.0,0.0,0.0|3.0,1.0,3.0,4.0,0.0|1.0,3.0,0.0,1.0,1.0|4.0,3.0,1.0,3.0,3.0|4.0,0.0,0.0,2.0,3.0"
13,3.699328430747117,"2.0,3.0,4.0,0.0,0.0|2.0,1.0,2.0,4.0,0.0|1.0,3.0,0.0,1.0,4.0|3.0,3.0,3.0,3.0,3.0|4.0,0.0,1.0,2.0,3.0"
14,3.6894393460334087,"0.0,3.0,2.0,0.0,0.0|4.0,2.0,3.0,4.0,0.0|1.0,3.0,0.0,4.0,1.0|4.0,3.0,1.0,3.0,3.0|4.0,0.0,0.0,2.0,3.0"
15,3.469834436162735,"2.0,3.0,4.0,0.0,0.0|2.0,1.0,3.0,4.0,0.0|1.0,1.0,3.0,1.0,4.0|3.0,3.0,3.0,3.0,3.0|4.0,0.0,0.0,2.0,3.0"
16,3.345732795210424,"1.0,3.0,2.0,2.0,0.0|0.0,1.0,3.0,4.0,0.0|2.0,2.0,0.0,4.0,3.0|4.0,3.0,1.0,3.0,3.0|4.0,0.0,0.0,1.0,3.0"
17,3.154979285036138,"0.0,3.0,4.0,0.0,0.0|1.0,1.0,3.0,4.0,0.0|1.0,4.0,1.0,1.0,4.0|3.0,3.0,1.0,3.0,3.0|4.0,0.0,3.0,1.0,3.0"
18,2.9485469359059215,"1.0,4.0,2.0,0.0,0.0|0.0,1.0,3.0,4.0,0.0|1.0,3.0,0.0,4.0,1.0|4.0,3.0,1.0,3.0,3.0|1.0,0.0,0.0,1.0,3.0"
19,2.863406807523643,"0.0,3.0,4.0,0.0,0.0|1.0,1.0,3.0,4.0,0.0|3.0,3.0,1.0,1.0,4.0|2.0,3.0,1.0,3.0,3.0|4.0,0.0,0.0,1.0,3.0"
20,2.8569787510349096,"2.0,3.0,4.0,4.0,0.0|0.0,1.0,3.0,4.0,0.0|1.0,1.0,1.0,4.0,4.0|3.0,3.0,1.0,3.0,2.0|4.0,0.0,0.0,1.0,3.0"
21,2.537152384596307,"0.0,3.0,4.0,0.0,0.0|1.0,2.0,3.0,4.0,4.0|1.0,3.0,1.0,1.0,4.0|3.0,3.0,1.0,3.0,3.0|4.0,0.0,0.0,1.0,3.0"
22,2.0036965613675903,"2.0,3.0,4.0,4.0,0.0|0.0,2.0,3.0,4.0,0.0|0.0,3.0,1.0,1.0,4.0|3.0,3.0,1.0,2.0,3.0|4.0,0.0,0.0,1.0,3.0"
23,1.4514360545334704,"1.0,3.0,2.0,0.0,0.0|0.0,4.0,3.0,4.0,0.0|1.0,3.0,0.0,4.0,1.0|4.0,2.0,1.0,3.0,1.0|4.0,0.0,0.0,2.0,3.0"
24,0.7992385001855856,"1.0,3.0,2.0,0.0,0.0|0.0,2.0,3.0,4.0,0.0|1.0,3.0,0.0,4.0,1.0|4.0,3.0,1.0,0.0,4.0|4.0,0.0,0.0,2.0,3.0"
25,0.7750113840820861,"2.0,3.0,4.0,4.0,0.0|2.0,1.0,3.0,4.0,0.0|1.0,3.0,0.0,1.0,4.0|3.0,3.0,0.0,3.0,3.0|4.0,0.0,0.0,2.0,3.0"
26,0.6244302242382426,"2.0,3.0,4.0,0.0,0.0|2.0,1.0,0.0,4.0,0.0|1.0,3.0,0.0,1.0,4.0|3.0,3.0,3.0,3.0,3.0|1.0,0.0,0.0,2.0,3.0"
27,0.42091026833892914,"1.0,3.0,2.0,0.0,0.0|1.0,2.0,3.0,4.0,0.0|1.0,3.0,0.0,4.0,1.0|4.0,3.0,1.0,3.0,3.0|4.0,0.0,4.0,2.0,3.0"
28,-0.014124529428149346,"0.0,3.0,4.0,0.0,0.0|1.0,1.0,3.0,4.0,0.0|1.0,4.0,1.0,1.0,4.0|3.0,3.0,1.0,0.0,3.0|4.0,0.0,0.0,1.0,3.0"
29,-3.5142929582254614,"1.0,3.0,2.0,0.0,0.0|0.0,1.0,0.0,0.0,0.0|2.0,3.0,0.0,4.0,3.0|4.0,3.0,1.0,3.0,3.0|4.0,0.0,0.0,1.0,3.0"
