Individual,Fitness,RobotStructure
0,7.991451416960872,"1.0,3.0,3.0,3.0,1.0|1.0,1.0,3.0,2.0,4.0|4.0,4.0,3.0,3.0,3.0|2.0,4.0,0.0,0.0,1.0|4.0,4.0,0.0,0.0,1.0"
1,7.896376294052227,"1.0,3.0,3.0,3.0,1.0|1.0,2.0,3.0,2.0,4.0|4.0,4.0,3.0,3.0,3.0|2.0,4.0,0.0,0.0,1.0|4.0,1.0,0.0,0.0,1.0"
2,7.880688214233128,"1.0,3.0,3.0,3.0,3.0|1.0,3.0,3.0,0.0,4.0|4.0,4.0,3.0,2.0,3.0|2.0,4.0,0.0,3.0,1.0|4.0,3.0,0.0,0.0,3.0"
3,7.8798018230192834,"1.0,3.0,3.0,3.0,1.0|2.0,3.0,3.0,0.0,4.0|4.0,4.0,3.0,3.0,3.0|2.0,4.0,0.0,3.0,1.0|4.0,3.0,0.0,0.0,2.0"
4,7.868799229645369,"3.0,3.0,1.0,3.0,0.0|3.0,3.0,3.0,2.0,4.0|4.0,4.0,3.0,3.0,3.0|2.0,4.0,0.0,3.0,1.0|4.0,3.0,0.0,0.0,2.0"
5,7.857937755161422,"1.0,3.0,1.0,3.0,0.0|4.0,3.0,3.0,2.0,4.0|4.0,4.0,3.0,3.0,3.0|2.0,4.0,0.0,3.0,1.0|4.0,3.0,0.0,0.0,2.0"
6,7.798782581003411,"1.0,3.0,3.0,3.0,3.0|1.0,3.0,3.0,0.0,4.0|4.0,4.0,3.0,3.0,3.0|2.0,4.0,0.0,3.0,1.0|4.0,3.0,0.0,0.0,2.0"
7,7.733000505642263,"3.0,2.0,1.0,3.0,0.0|4.0,3.0,3.0,2.0,4.0|4.0,4.0,3.0,3.0,3.0|2.0,4.0,0.0,3.0,1.0|4.0,3.0,0.0,0.0,2.0"
8,7.640980617698351,"2.0,3.0,1.0,3.0,1.0|1.0,3.0,3.0,2.0,4.0|4.0,4.0,3.0,3.0,3.0|3.0,4.0,0.0,0.0,1.0|4.0,1.0,0.0,0.0,1.0"
9,7.602955799163394,"1.0,3.0,1.0,3.0,0.0|1.0,3.0,3.0,2.0,4.0|4.0,4.0,3.0,3.0,3.0|2.0,3.0,0.0,0.0,1.0|4.0,1.0,0.0,0.0,1.0"
10,7.023182607733224,"1.0,3.0,3.0,3.0,3.0|1.0,3.0,3.0,1.0,4.0|4.0,4.0,3.0,2.0,3.0|4.0,4.0,0.0,3.0,1.0|4.0,3.0,0.0,0.0,3.0"
11,6.7850399809630195,"3.0,3.0,1.0,3.0,0.0|3.0,3.0,3.0,2.0,4.0|4.0,4.0,3.0,2.0,3.0|2.0,4.0,0.0,3.0,1.0|3.0,3.0,0.0,0.0,2.0"
12,6.623216439640625,"1.0,3.0,3.0,3.0,1.0|3.0,1.0,3.0,2.0,1.0|4.0,4.0,3.0,3.0,3.0|2.0,4.0,0.0,0.0,1.0|4.0,4.0,0.0,0.0,1.0"
13,6.351060671107066,"1.0,3.0,3.0,3.0,1.0|1.0,2.0,3.0,0.0,4.0|4.0,4.0,3.0,4.0,3.0|2.0,4.0,0.0,0.0,1.0|4.0,1.0,0.0,0.0,1.0"
14,5.7660457034090635,"3.0,3.0,1.0,3.0,1.0|1.0,3.0,3.0,2.0,4.0|4.0,4.0,3.0,3.0,3.0|3.0,4.0,0.0,0.0,2.0|4.0,1.0,0.0,0.0,1.0"
15,5.297501244177016,"1.0,3.0,3.0,3.0,1.0|1.0,1.0,4.0,2.0,4.0|4.0,4.0,3.0,3.0,4.0|2.0,4.0,0.0,0.0,1.0|4.0,4.0,0.0,0.0,1.0"
16,4.8815593369552035,"1.0,3.0,1.0,3.0,0.0|0.0,3.0,3.0,2.0,4.0|4.0,4.0,3.0,3.0,4.0|2.0,3.0,0.0,0.0,1.0|4.0,1.0,0.0,0.0,1.0"
17,4.511114403376652,"1.0,3.0,3.0,3.0,3.0|1.0,3.0,4.0,0.0,4.0|4.0,4.0,3.0,2.0,2.0|2.0,4.0,0.0,3.0,1.0|4.0,3.0,0.0,0.0,3.0"
18,4.438853470137156,"1.0,4.0,1.0,3.0,0.0|1.0,3.0,3.0,2.0,4.0|4.0,4.0,3.0,3.0,3.0|2.0,3.0,0.0,0.0,1.0|4.0,1.0,0.0,0.0,4.0"
19,4.208316943317651,"1.0,4.0,3.0,3.0,1.0|1.0,1.0,3.0,3.0,4.0|4.0,4.0,3.0,3.0,3.0|2.0,4.0,0.0,0.0,1.0|4.0,4.0,0.0,0.0,1.0"
20,4.105371464517908,"2.0,3.0,1.0,3.0,1.0|1.0,3.0,3.0,4.0,4.0|4.0,4.0,3.0,3.0,3.0|3.0,4.0,4.0,0.0,1.0|4.0,1.0,0.0,0.0,1.0"
21,3.9212296247251106,"1.0,3.0,3.0,3.0,1.0|1.0,2.0,3.0,2.0,4.0|4.0,4.0,3.0,3.0,2.0|2.0,4.0,0.0,0.0,1.0|4.0,1.0,0.0,0.0,0.0"
22,3.792537339988599,"1.0,3.0,1.0,3.0,0.0|4.0,3.0,3.0,2.0,4.0|4.0,4.0,3.0,3.0,3.0|2.0,4.0,0.0,3.0,1.0|2.0,3.0,0.0,0.0,3.0"
23,3.5179013833508552,"1.0,3.0,3.0,3.0,3.0|1.0,1.0,3.0,0.0,4.0|4.0,4.0,3.0,2.0,3.0|2.0,4.0,2.0,3.0,1.0|4.0,3.0,0.0,0.0,3.0"
24,3.139576413779985,"1.0,3.0,3.0,3.0,1.0|1.0,2.0,3.0,0.0,4.0|4.0,4.0,3.0,3.0,3.0|2.0,4.0,0.0,0.0,1.0|4.0,0.0,0.0,0.0,1.0"
25,3.0572806888974076,"1.0,2.0,3.0,3.0,3.0|1.0,3.0,3.0,0.0,4.0|4.0,4.0,3.0,3.0,3.0|2.0,4.0,0.0,3.0,1.0|4.0,3.0,1.0,0.0,2.0"
26,1.9168382574982594,"1.0,3.0,1.0,3.0,0.0|1.0,3.0,1.0,2.0,4.0|4.0,4.0,3.0,3.0,3.0|4.0,3.0,0.0,0.0,1.0|4.0,1.0,0.0,0.0,1.0"
27,1.626868301737464,"1.0,3.0,3.0,3.0,1.0|2.0,3.0,3.0,0.0,4.0|0.0,4.0,3.0,3.0,3.0|2.0,4.0,2.0,3.0,1.0|4.0,3.0,0.0,0.0,2.0"
28,1.5310251127935113,"1.0,2.0,1.0,3.0,0.0|4.0,0.0,3.0,2.0,4.0|4.0,4.0,3.0,3.0,3.0|2.0,4.0,0.0,3.0,1.0|4.0,3.0,0.0,0.0,2.0"
29,0.76521421683984,"1.0,3.0,1.0,3.0,0.0|1.0,3.0,1.0,2.0,0.0|4.0,4.0,3.0,3.0,3.0|2.0,3.0,0.0,0.0,1.0|4.0,1.0,0.0,0.0,1.0"
