Individual,Fitness,RobotStructure
0,2.5767653682159035,"1.0,2.0,0.0,0.0,0.0|3.0,3.0,3.0,1.0,0.0|1.0,1.0,4.0,2.0,4.0|0.0,4.0,3.0,3.0,1.0|3.0,3.0,0.0,1.0,1.0"
1,2.474048573102275,"1.0,3.0,0.0,0.0,0.0|3.0,3.0,3.0,1.0,0.0|1.0,1.0,4.0,2.0,4.0|0.0,4.0,3.0,3.0,1.0|3.0,3.0,0.0,3.0,1.0"
2,2.458525836206666,"0.0,1.0,0.0,0.0,0.0|3.0,3.0,3.0,1.0,4.0|1.0,1.0,4.0,2.0,4.0|0.0,4.0,3.0,2.0,3.0|3.0,3.0,0.0,3.0,3.0"
3,2.4497569088384066,"1.0,3.0,0.0,0.0,0.0|3.0,3.0,1.0,3.0,0.0|0.0,2.0,4.0,4.0,4.0|0.0,4.0,3.0,2.0,3.0|3.0,3.0,0.0,3.0,3.0"
4,2.392044399833809,"1.0,3.0,0.0,0.0,0.0|3.0,3.0,1.0,3.0,0.0|0.0,1.0,4.0,2.0,4.0|0.0,4.0,3.0,2.0,3.0|3.0,3.0,0.0,3.0,2.0"
5,2.3617643757344364,"3.0,2.0,0.0,3.0,0.0|3.0,3.0,2.0,1.0,0.0|1.0,1.0,4.0,2.0,4.0|0.0,4.0,3.0,3.0,3.0|3.0,3.0,0.0,0.0,1.0"
6,2.3570417346589028,"0.0,0.0,0.0,0.0,0.0|3.0,3.0,1.0,1.0,2.0|0.0,1.0,4.0,4.0,4.0|0.0,4.0,3.0,2.0,1.0|3.0,3.0,0.0,3.0,3.0"
7,2.3563871265185727,"1.0,1.0,0.0,0.0,0.0|3.0,3.0,2.0,3.0,0.0|0.0,2.0,4.0,4.0,4.0|0.0,4.0,3.0,2.0,3.0|3.0,3.0,0.0,3.0,3.0"
8,2.3415099241363166,"1.0,3.0,0.0,3.0,0.0|3.0,3.0,3.0,1.0,0.0|1.0,1.0,4.0,2.0,4.0|0.0,4.0,3.0,3.0,3.0|3.0,3.0,0.0,3.0,2.0"
9,2.325692516804681,"3.0,0.0,0.0,3.0,0.0|1.0,3.0,1.0,4.0,0.0|0.0,1.0,4.0,4.0,4.0|0.0,4.0,3.0,3.0,3.0|3.0,3.0,0.0,3.0,2.0"
10,2.3111543311560863,"1.0,3.0,0.0,0.0,0.0|3.0,3.0,1.0,1.0,0.0|0.0,1.0,4.0,4.0,4.0|0.0,4.0,3.0,2.0,3.0|3.0,3.0,0.0,3.0,3.0"
11,2.3101850183168384,"1.0,3.0,0.0,4.0,0.0|3.0,3.0,1.0,3.0,0.0|0.0,2.0,4.0,4.0,4.0|0.0,4.0,3.0,3.0,3.0|3.0,3.0,0.0,3.0,3.0"
12,2.2951211756488985,"3.0,4.0,0.0,3.0,0.0|1.0,3.0,1.0,1.0,0.0|0.0,1.0,2.0,4.0,4.0|0.0,4.0,3.0,3.0,3.0|3.0,3.0,0.0,3.0,2.0"
13,2.2934371205156454,"3.0,2.0,0.0,3.0,0.0|1.0,3.0,1.0,1.0,0.0|0.0,1.0,4.0,4.0,4.0|0.0,4.0,3.0,3.0,3.0|3.0,3.0,0.0,3.0,2.0"
14,2.2292243467758373,"3.0,2.0,1.0,3.0,0.0|1.0,3.0,1.0,1.0,0.0|0.0,2.0,4.0,4.0,4.0|0.0,4.0,3.0,3.0,3.0|3.0,3.0,0.0,3.0,2.0"
15,2.19628963603224,"1.0,1.0,0.0,0.0,0.0|3.0,3.0,3.0,1.0,4.0|1.0,1.0,4.0,2.0,4.0|3.0,4.0,3.0,2.0,3.0|3.0,3.0,0.0,3.0,3.0"
16,2.169645768020291,"1.0,3.0,0.0,2.0,0.0|3.0,3.0,1.0,3.0,0.0|0.0,2.0,4.0,4.0,4.0|0.0,4.0,3.0,3.0,3.0|3.0,1.0,0.0,3.0,3.0"
17,2.0992091816695546,"1.0,3.0,1.0,0.0,0.0|3.0,3.0,1.0,3.0,0.0|0.0,1.0,4.0,4.0,4.0|0.0,4.0,3.0,2.0,3.0|3.0,3.0,0.0,3.0,2.0"
18,1.7046112885789995,"1.0,3.0,0.0,0.0,0.0|3.0,3.0,1.0,3.0,0.0|0.0,0.0,4.0,2.0,4.0|0.0,4.0,3.0,1.0,3.0|3.0,3.0,0.0,3.0,2.0"
19,1.3664524152411588,"0.0,3.0,0.0,0.0,0.0|3.0,3.0,1.0,1.0,2.0|0.0,1.0,4.0,4.0,4.0|0.0,4.0,3.0,2.0,1.0|3.0,3.0,0.0,3.0,2.0"
20,1.2508752061645325,"1.0,3.0,0.0,3.0,0.0|3.0,3.0,3.0,1.0,0.0|1.0,1.0,1.0,2.0,4.0|0.0,4.0,3.0,0.0,3.0|3.0,3.0,0.0,3.0,2.0"
21,1.2115009997262653,"1.0,3.0,0.0,4.0,0.0|3.0,3.0,1.0,3.0,0.0|0.0,2.0,4.0,4.0,4.0|0.0,2.0,3.0,2.0,3.0|3.0,3.0,0.0,3.0,3.0"
22,1.2069420747531958,"0.0,0.0,0.0,0.0,0.0|3.0,3.0,1.0,1.0,2.0|0.0,4.0,4.0,4.0,4.0|0.0,4.0,3.0,2.0,2.0|3.0,3.0,0.0,3.0,3.0"
23,1.1636316730441871,"1.0,3.0,0.0,4.0,0.0|3.0,3.0,1.0,3.0,0.0|0.0,0.0,4.0,4.0,4.0|0.0,4.0,3.0,2.0,3.0|3.0,3.0,0.0,3.0,3.0"
24,1.1444076266977925,"1.0,3.0,0.0,4.0,2.0|3.0,3.0,1.0,3.0,0.0|0.0,2.0,4.0,4.0,4.0|0.0,4.0,3.0,3.0,3.0|3.0,1.0,0.0,3.0,3.0"
25,1.0756486747007992,"3.0,2.0,0.0,3.0,0.0|1.0,3.0,4.0,1.0,0.0|0.0,1.0,4.0,4.0,4.0|0.0,4.0,3.0,3.0,3.0|0.0,3.0,0.0,3.0,2.0"
26,1.0605250836082374,"0.0,1.0,0.0,0.0,0.0|3.0,3.0,3.0,1.0,4.0|1.0,4.0,4.0,2.0,4.0|0.0,1.0,3.0,2.0,3.0|3.0,3.0,0.0,3.0,3.0"
27,1.0168517064996365,"1.0,3.0,0.0,0.0,0.0|3.0,3.0,1.0,3.0,0.0|0.0,2.0,4.0,1.0,4.0|0.0,4.0,3.0,2.0,3.0|3.0,3.0,4.0,3.0,3.0"
28,0.05170854386234808,"3.0,2.0,0.0,3.0,1.0|1.0,3.0,1.0,1.0,0.0|0.0,1.0,2.0,4.0,4.0|0.0,4.0,3.0,3.0,3.0|3.0,3.0,0.0,3.0,2.0"
29,0.02074820336799249,"1.0,2.0,0.0,3.0,0.0|3.0,3.0,3.0,1.0,0.0|1.0,1.0,4.0,2.0,4.0|0.0,4.0,3.0,3.0,3.0|3.0,3.0,3.0,3.0,2.0"
