Individual,Fitness,RobotStructure
0,2.1931636646600947,"0.0,4.0,0.0,0.0,0.0|2.0,2.0,3.0,3.0,0.0|3.0,3.0,4.0,4.0,2.0|2.0,4.0,2.0,3.0,3.0|4.0,3.0,3.0,0.0,3.0"
1,2.1846236029740713,"0.0,1.0,2.0,1.0,0.0|0.0,2.0,3.0,3.0,0.0|3.0,3.0,1.0,1.0,3.0|0.0,1.0,4.0,3.0,3.0|4.0,3.0,3.0,0.0,3.0"
2,2.176153671039653,"3.0,1.0,0.0,1.0,0.0|1.0,2.0,3.0,4.0,0.0|3.0,2.0,2.0,4.0,2.0|3.0,1.0,4.0,3.0,3.0|4.0,3.0,3.0,0.0,3.0"
3,2.164623508861577,"0.0,1.0,0.0,1.0,0.0|2.0,2.0,3.0,4.0,0.0|3.0,3.0,4.0,4.0,2.0|2.0,1.0,2.0,3.0,3.0|4.0,3.0,3.0,0.0,3.0"
4,2.1537681348853255,"3.0,1.0,0.0,2.0,0.0|0.0,2.0,1.0,3.0,0.0|3.0,1.0,4.0,4.0,1.0|3.0,1.0,4.0,3.0,3.0|4.0,3.0,3.0,0.0,3.0"
5,2.149006032097049,"1.0,1.0,0.0,1.0,0.0|0.0,2.0,1.0,3.0,0.0|3.0,3.0,1.0,4.0,3.0|0.0,1.0,4.0,3.0,3.0|4.0,3.0,3.0,0.0,3.0"
6,2.147300059821563,"3.0,1.0,0.0,1.0,0.0|3.0,1.0,1.0,4.0,0.0|1.0,3.0,3.0,4.0,3.0|3.0,2.0,4.0,3.0,3.0|4.0,3.0,3.0,0.0,3.0"
7,2.135807811069752,"3.0,0.0,0.0,0.0,0.0|2.0,1.0,1.0,3.0,0.0|3.0,3.0,4.0,4.0,2.0|3.0,1.0,2.0,3.0,3.0|4.0,3.0,3.0,0.0,3.0"
8,2.1325624557431677,"3.0,1.0,0.0,0.0,0.0|0.0,1.0,1.0,3.0,0.0|0.0,3.0,4.0,4.0,2.0|3.0,1.0,4.0,3.0,3.0|4.0,3.0,3.0,0.0,3.0"
9,2.1087033550916385,"3.0,1.0,0.0,1.0,0.0|3.0,2.0,1.0,3.0,0.0|3.0,3.0,4.0,4.0,2.0|2.0,1.0,4.0,3.0,3.0|4.0,3.0,3.0,0.0,3.0"
10,2.1055747732607784,"2.0,1.0,4.0,0.0,0.0|2.0,2.0,0.0,4.0,0.0|3.0,3.0,4.0,4.0,2.0|3.0,1.0,2.0,3.0,3.0|4.0,3.0,3.0,0.0,3.0"
11,2.104986623854311,"0.0,1.0,0.0,1.0,3.0|2.0,2.0,3.0,4.0,0.0|3.0,3.0,1.0,4.0,3.0|3.0,1.0,4.0,3.0,3.0|4.0,3.0,3.0,0.0,3.0"
12,2.096107824531838,"0.0,1.0,0.0,1.0,0.0|2.0,2.0,3.0,4.0,0.0|3.0,3.0,4.0,4.0,0.0|3.0,1.0,2.0,3.0,3.0|4.0,3.0,3.0,0.0,3.0"
13,2.0623224987114335,"3.0,1.0,0.0,1.0,0.0|0.0,2.0,1.0,3.0,0.0|3.0,3.0,0.0,4.0,2.0|3.0,1.0,4.0,3.0,3.0|4.0,3.0,3.0,0.0,3.0"
14,2.0364912306457383,"3.0,3.0,1.0,1.0,4.0|3.0,2.0,3.0,4.0,0.0|3.0,1.0,4.0,4.0,2.0|2.0,1.0,4.0,3.0,3.0|4.0,3.0,3.0,0.0,3.0"
15,1.978832475126102,"1.0,1.0,0.0,1.0,2.0|0.0,2.0,2.0,3.0,0.0|3.0,3.0,1.0,4.0,3.0|0.0,1.0,4.0,3.0,3.0|4.0,3.0,3.0,0.0,3.0"
16,1.3424374325073094,"3.0,1.0,0.0,1.0,0.0|2.0,1.0,1.0,4.0,0.0|3.0,3.0,3.0,4.0,2.0|2.0,2.0,4.0,3.0,3.0|4.0,3.0,1.0,0.0,3.0"
17,1.315507105742542,"3.0,1.0,0.0,1.0,0.0|3.0,1.0,1.0,3.0,3.0|0.0,3.0,4.0,4.0,3.0|3.0,1.0,4.0,3.0,3.0|4.0,3.0,3.0,0.0,3.0"
18,1.3099672196760281,"0.0,1.0,0.0,1.0,1.0|0.0,2.0,3.0,3.0,0.0|3.0,3.0,1.0,4.0,2.0|0.0,1.0,4.0,3.0,3.0|4.0,3.0,0.0,4.0,3.0"
19,1.296455621701284,"3.0,1.0,1.0,1.0,0.0|1.0,2.0,0.0,4.0,4.0|3.0,3.0,4.0,4.0,2.0|3.0,4.0,4.0,3.0,3.0|4.0,3.0,3.0,0.0,3.0"
20,1.2668072505053198,"3.0,1.0,2.0,0.0,0.0|2.0,1.0,1.0,3.0,0.0|3.0,4.0,4.0,4.0,2.0|0.0,1.0,2.0,3.0,3.0|4.0,3.0,3.0,0.0,3.0"
21,1.165792552072242,"3.0,1.0,0.0,1.0,0.0|0.0,4.0,1.0,3.0,0.0|3.0,3.0,4.0,4.0,2.0|3.0,1.0,4.0,3.0,2.0|4.0,3.0,3.0,3.0,3.0"
22,1.0855244113648206,"0.0,4.0,4.0,1.0,0.0|0.0,4.0,0.0,4.0,0.0|3.0,3.0,4.0,4.0,2.0|2.0,1.0,2.0,3.0,3.0|4.0,3.0,3.0,0.0,3.0"
23,1.022874336565902,"1.0,3.0,0.0,0.0,0.0|0.0,2.0,1.0,3.0,0.0|1.0,3.0,1.0,4.0,3.0|3.0,4.0,1.0,3.0,3.0|0.0,3.0,3.0,0.0,3.0"
24,0.31251929260719835,"3.0,0.0,4.0,1.0,2.0|3.0,2.0,1.0,3.0,0.0|1.0,3.0,3.0,0.0,3.0|2.0,2.0,4.0,3.0,3.0|4.0,3.0,3.0,0.0,3.0"
25,0.2725379014521485,"3.0,1.0,0.0,1.0,4.0|3.0,2.0,1.0,4.0,0.0|2.0,2.0,1.0,4.0,2.0|3.0,2.0,4.0,3.0,3.0|4.0,3.0,4.0,0.0,3.0"
26,0.0714660711912043,"3.0,1.0,0.0,0.0,0.0|2.0,1.0,1.0,3.0,0.0|1.0,3.0,4.0,4.0,2.0|3.0,1.0,2.0,3.0,3.0|4.0,3.0,3.0,1.0,3.0"
27,0.04759715269714737,"3.0,3.0,0.0,1.0,0.0|0.0,2.0,3.0,3.0,0.0|3.0,3.0,4.0,4.0,0.0|3.0,0.0,2.0,3.0,3.0|1.0,3.0,3.0,0.0,3.0"
28,0.039412740655123624,"0.0,1.0,0.0,1.0,0.0|2.0,2.0,1.0,3.0,0.0|0.0,3.0,4.0,4.0,2.0|2.0,1.0,2.0,3.0,3.0|4.0,3.0,3.0,0.0,3.0"
29,0.011876029283017675,"0.0,0.0,0.0,0.0,0.0|2.0,1.0,1.0,3.0,0.0|3.0,3.0,1.0,1.0,0.0|3.0,1.0,1.0,3.0,3.0|4.0,3.0,3.0,0.0,3.0"
