Individual,Fitness,RobotStructure
0,0.7365518242798734,"3.0,0.0,0.0,0.0,0.0|2.0,4.0,2.0,1.0,0.0|3.0,4.0,3.0,3.0,2.0|3.0,1.0,2.0,3.0,2.0|2.0,0.0,0.0,1.0,3.0"
1,0.4772303648782784,"0.0,2.0,1.0,4.0,0.0|3.0,1.0,2.0,4.0,3.0|1.0,0.0,4.0,0.0,2.0|1.0,0.0,4.0,0.0,0.0|0.0,3.0,4.0,0.0,0.0"
2,0.3702306508808967,"2.0,4.0,4.0,4.0,0.0|2.0,0.0,0.0,1.0,3.0|2.0,3.0,4.0,1.0,2.0|2.0,3.0,0.0,2.0,1.0|2.0,0.0,3.0,3.0,3.0"
3,0.3388085539138761,"2.0,0.0,2.0,2.0,3.0|1.0,1.0,3.0,0.0,1.0|0.0,1.0,0.0,0.0,3.0|0.0,2.0,0.0,1.0,4.0|1.0,3.0,4.0,4.0,0.0"
4,0.3376484072284575,"2.0,0.0,2.0,2.0,4.0|1.0,1.0,3.0,0.0,3.0|0.0,3.0,0.0,1.0,2.0|2.0,3.0,0.0,2.0,4.0|1.0,0.0,4.0,4.0,0.0"
5,0.31392504296984647,"0.0,4.0,0.0,0.0,0.0|3.0,1.0,2.0,4.0,3.0|0.0,4.0,2.0,0.0,3.0|0.0,0.0,1.0,0.0,0.0|0.0,1.0,4.0,0.0,0.0"
6,0.31278763949328636,"3.0,0.0,0.0,4.0,1.0|1.0,4.0,0.0,0.0,3.0|2.0,2.0,3.0,1.0,2.0|2.0,3.0,0.0,1.0,0.0|2.0,4.0,3.0,3.0,0.0"
7,0.2994297640476649,"1.0,3.0,2.0,4.0,3.0|4.0,1.0,1.0,1.0,0.0|1.0,0.0,1.0,1.0,1.0|1.0,3.0,0.0,2.0,4.0|4.0,0.0,2.0,4.0,0.0"
8,0.2875919114574619,"2.0,4.0,4.0,2.0,2.0|1.0,0.0,0.0,1.0,0.0|2.0,3.0,4.0,1.0,0.0|2.0,1.0,0.0,1.0,2.0|2.0,0.0,3.0,3.0,0.0"
9,0.18795305188064637,"0.0,3.0,2.0,4.0,3.0|4.0,1.0,1.0,0.0,1.0|4.0,0.0,3.0,3.0,1.0|1.0,3.0,0.0,2.0,4.0|1.0,4.0,0.0,4.0,4.0"
10,0.14057516351193344,"2.0,4.0,3.0,4.0,3.0|2.0,4.0,0.0,1.0,1.0|1.0,0.0,0.0,1.0,2.0|2.0,3.0,0.0,4.0,0.0|2.0,0.0,3.0,3.0,3.0"
11,0.07073406901627821,"0.0,4.0,1.0,4.0,0.0|2.0,0.0,0.0,1.0,3.0|3.0,0.0,4.0,4.0,2.0|2.0,1.0,1.0,0.0,1.0|2.0,3.0,3.0,3.0,2.0"
12,0.06704235933038083,"3.0,0.0,2.0,0.0,3.0|1.0,1.0,3.0,0.0,1.0|0.0,1.0,0.0,0.0,3.0|0.0,1.0,0.0,1.0,4.0|2.0,4.0,4.0,4.0,4.0"
13,0.06691923441267111,"2.0,0.0,0.0,2.0,4.0|1.0,1.0,3.0,0.0,3.0|0.0,3.0,3.0,3.0,1.0|1.0,3.0,0.0,2.0,0.0|1.0,4.0,0.0,4.0,0.0"
14,0.06279088013580825,"2.0,2.0,1.0,4.0,1.0|3.0,0.0,0.0,1.0,3.0|2.0,3.0,4.0,1.0,1.0|1.0,3.0,4.0,0.0,1.0|2.0,3.0,3.0,3.0,3.0"
15,0.04983201739037468,"1.0,3.0,3.0,4.0,3.0|1.0,1.0,1.0,1.0,0.0|1.0,0.0,1.0,1.0,1.0|1.0,0.0,0.0,1.0,0.0|4.0,0.0,4.0,4.0,0.0"
16,0.02032602015844326,"1.0,1.0,2.0,4.0,3.0|4.0,1.0,1.0,1.0,3.0|1.0,0.0,1.0,3.0,0.0|1.0,3.0,4.0,2.0,2.0|4.0,3.0,4.0,4.0,2.0"
17,-0.009296905253269983,"1.0,0.0,0.0,0.0,2.0|1.0,1.0,0.0,1.0,3.0|2.0,2.0,3.0,4.0,0.0|1.0,3.0,0.0,1.0,0.0|4.0,0.0,3.0,4.0,0.0"
18,-0.01539650059173786,"3.0,0.0,0.0,4.0,0.0|2.0,0.0,0.0,1.0,0.0|2.0,4.0,3.0,3.0,2.0|4.0,3.0,2.0,3.0,1.0|2.0,0.0,0.0,3.0,3.0"
19,-0.030744338203791077,"1.0,0.0,2.0,2.0,4.0|1.0,4.0,3.0,0.0,2.0|3.0,2.0,0.0,3.0,2.0|2.0,3.0,2.0,1.0,4.0|2.0,2.0,4.0,4.0,0.0"
20,-0.04328084294292733,"2.0,4.0,3.0,4.0,3.0|2.0,0.0,3.0,0.0,1.0|0.0,1.0,4.0,0.0,2.0|1.0,2.0,0.0,1.0,1.0|1.0,3.0,3.0,4.0,3.0"
21,-0.0619065275648793,"0.0,0.0,3.0,4.0,4.0|1.0,1.0,3.0,0.0,3.0|1.0,3.0,0.0,1.0,2.0|1.0,3.0,4.0,3.0,0.0|2.0,3.0,4.0,0.0,0.0"
22,-0.10634563675865777,"1.0,0.0,2.0,4.0,3.0|1.0,1.0,1.0,0.0,0.0|2.0,0.0,1.0,1.0,1.0|1.0,3.0,2.0,1.0,4.0|4.0,0.0,0.0,4.0,2.0"
23,-0.1403398612529267,"3.0,4.0,0.0,2.0,1.0|3.0,4.0,2.0,4.0,3.0|0.0,2.0,2.0,1.0,3.0|1.0,0.0,3.0,0.0,0.0|2.0,1.0,4.0,0.0,0.0"
24,-0.1646859072400178,"3.0,3.0,2.0,0.0,3.0|1.0,2.0,0.0,4.0,3.0|3.0,0.0,1.0,4.0,2.0|2.0,3.0,4.0,2.0,4.0|0.0,0.0,4.0,4.0,2.0"
25,-0.1889075521594007,"0.0,2.0,1.0,4.0,4.0|0.0,2.0,2.0,4.0,3.0|1.0,0.0,4.0,0.0,2.0|1.0,3.0,4.0,0.0,4.0|0.0,3.0,4.0,0.0,0.0"
26,-0.21028715078856053,"2.0,0.0,2.0,2.0,3.0|1.0,1.0,1.0,0.0,1.0|2.0,1.0,0.0,4.0,3.0|4.0,3.0,4.0,1.0,4.0|1.0,3.0,3.0,0.0,0.0"
27,-0.3147910305659205,"0.0,4.0,3.0,4.0,3.0|2.0,4.0,0.0,1.0,3.0|2.0,0.0,4.0,1.0,0.0|2.0,3.0,0.0,2.0,0.0|2.0,2.0,3.0,3.0,3.0"
28,-1.3370506112754934,"2.0,0.0,2.0,0.0,0.0|3.0,1.0,2.0,2.0,3.0|0.0,3.0,0.0,0.0,2.0|0.0,3.0,1.0,2.0,0.0|0.0,0.0,4.0,0.0,0.0"
29,-1.8205495499615783,"4.0,4.0,3.0,0.0,0.0|3.0,0.0,2.0,4.0,3.0|1.0,0.0,2.0,1.0,0.0|2.0,3.0,1.0,0.0,0.0|2.0,0.0,3.0,3.0,3.0"
