Individual,Fitness,RobotStructure
0,2.2983126032875902,"0.0,1.0,1.0,4.0,0.0|3.0,3.0,3.0,4.0,3.0|1.0,4.0,3.0,3.0,0.0|2.0,4.0,3.0,1.0,0.0|3.0,0.0,0.0,1.0,4.0"
1,2.2896466387943346,"4.0,1.0,0.0,0.0,0.0|3.0,3.0,4.0,3.0,0.0|3.0,4.0,3.0,3.0,0.0|1.0,4.0,3.0,1.0,0.0|3.0,0.0,0.0,3.0,0.0"
2,2.285029687655236,"3.0,3.0,0.0,0.0,0.0|0.0,3.0,4.0,4.0,0.0|1.0,4.0,3.0,3.0,0.0|1.0,4.0,3.0,1.0,0.0|3.0,0.0,0.0,1.0,0.0"
3,2.2661377651294776,"0.0,1.0,1.0,4.0,0.0|3.0,3.0,4.0,4.0,4.0|1.0,4.0,1.0,3.0,3.0|2.0,4.0,3.0,1.0,0.0|3.0,0.0,0.0,1.0,4.0"
4,2.264688757282459,"3.0,3.0,0.0,0.0,0.0|0.0,3.0,4.0,3.0,0.0|3.0,4.0,3.0,3.0,0.0|1.0,3.0,3.0,1.0,0.0|3.0,0.0,0.0,1.0,0.0"
5,2.260926843174377,"3.0,3.0,0.0,0.0,0.0|3.0,3.0,4.0,3.0,0.0|1.0,4.0,3.0,0.0,0.0|1.0,4.0,3.0,1.0,0.0|3.0,0.0,0.0,1.0,0.0"
6,2.246932012093861,"4.0,3.0,1.0,0.0,0.0|3.0,3.0,4.0,3.0,0.0|1.0,4.0,3.0,3.0,0.0|1.0,4.0,3.0,1.0,0.0|3.0,0.0,0.0,3.0,0.0"
7,2.2420767937367123,"3.0,3.0,0.0,0.0,0.0|3.0,3.0,4.0,3.0,0.0|1.0,4.0,3.0,3.0,0.0|1.0,4.0,3.0,1.0,0.0|3.0,0.0,0.0,1.0,0.0"
8,2.236658773583111,"4.0,4.0,0.0,0.0,0.0|3.0,3.0,4.0,3.0,0.0|1.0,4.0,3.0,3.0,0.0|2.0,4.0,3.0,1.0,0.0|3.0,0.0,2.0,1.0,0.0"
9,2.232502619501346,"4.0,2.0,1.0,0.0,0.0|3.0,3.0,4.0,4.0,0.0|3.0,4.0,3.0,1.0,0.0|1.0,4.0,3.0,1.0,0.0|3.0,0.0,0.0,3.0,0.0"
10,2.231281437669836,"3.0,3.0,2.0,0.0,0.0|3.0,3.0,4.0,3.0,0.0|1.0,4.0,3.0,3.0,0.0|1.0,4.0,3.0,1.0,0.0|3.0,0.0,0.0,1.0,0.0"
11,2.143251753054976,"3.0,3.0,0.0,0.0,0.0|0.0,3.0,4.0,1.0,0.0|3.0,4.0,3.0,3.0,2.0|1.0,3.0,3.0,1.0,0.0|3.0,0.0,0.0,1.0,0.0"
12,2.0794408735792906,"1.0,3.0,1.0,0.0,0.0|0.0,3.0,4.0,4.0,0.0|1.0,4.0,3.0,3.0,0.0|1.0,4.0,0.0,1.0,0.0|3.0,0.0,0.0,1.0,0.0"
13,1.9525465335951795,"0.0,1.0,4.0,4.0,0.0|3.0,3.0,4.0,4.0,3.0|1.0,4.0,3.0,3.0,0.0|2.0,4.0,3.0,1.0,0.0|3.0,0.0,0.0,3.0,0.0"
14,1.9102427539091522,"4.0,1.0,0.0,0.0,0.0|3.0,3.0,3.0,3.0,0.0|1.0,4.0,4.0,3.0,0.0|2.0,4.0,3.0,1.0,0.0|4.0,0.0,0.0,1.0,0.0"
15,1.2354881603407,"3.0,3.0,1.0,4.0,0.0|3.0,3.0,3.0,4.0,3.0|1.0,4.0,3.0,3.0,0.0|1.0,3.0,3.0,1.0,0.0|3.0,0.0,0.0,1.0,2.0"
16,1.1840402816134181,"0.0,3.0,2.0,0.0,0.0|3.0,3.0,4.0,4.0,3.0|1.0,4.0,3.0,3.0,0.0|1.0,4.0,3.0,1.0,0.0|3.0,2.0,0.0,1.0,0.0"
17,1.1754133957593065,"4.0,3.0,1.0,2.0,0.0|3.0,3.0,4.0,0.0,0.0|1.0,4.0,3.0,3.0,0.0|1.0,0.0,3.0,1.0,0.0|3.0,2.0,0.0,1.0,0.0"
18,1.1734701083880092,"0.0,2.0,0.0,0.0,0.0|3.0,3.0,4.0,3.0,0.0|1.0,4.0,3.0,3.0,0.0|1.0,4.0,3.0,1.0,2.0|3.0,0.0,0.0,1.0,0.0"
19,1.1698479623100493,"4.0,1.0,1.0,4.0,0.0|3.0,3.0,4.0,4.0,4.0|1.0,4.0,3.0,3.0,0.0|2.0,4.0,3.0,1.0,0.0|4.0,0.0,0.0,1.0,0.0"
20,1.1426657570931507,"3.0,3.0,1.0,3.0,0.0|3.0,3.0,4.0,3.0,0.0|1.0,4.0,3.0,3.0,0.0|1.0,3.0,3.0,1.0,0.0|3.0,2.0,0.0,1.0,2.0"
21,1.1195735739254364,"3.0,3.0,1.0,0.0,0.0|3.0,3.0,1.0,3.0,0.0|0.0,4.0,3.0,3.0,0.0|4.0,4.0,3.0,1.0,2.0|3.0,0.0,0.0,1.0,0.0"
22,0.6870828155470413,"3.0,3.0,0.0,0.0,0.0|0.0,3.0,4.0,3.0,0.0|1.0,4.0,3.0,3.0,0.0|1.0,1.0,3.0,1.0,0.0|4.0,4.0,0.0,1.0,0.0"
23,0.6408516287690322,"3.0,3.0,1.0,0.0,0.0|3.0,1.0,4.0,3.0,0.0|3.0,4.0,3.0,3.0,0.0|1.0,3.0,3.0,1.0,0.0|0.0,1.0,0.0,1.0,3.0"
24,0.6117982126460842,"4.0,2.0,1.0,0.0,0.0|3.0,3.0,4.0,4.0,0.0|1.0,4.0,3.0,1.0,0.0|1.0,1.0,3.0,1.0,0.0|3.0,0.0,0.0,3.0,2.0"
25,0.30750010919012033,"2.0,1.0,1.0,4.0,0.0|3.0,3.0,4.0,4.0,3.0|1.0,4.0,3.0,3.0,0.0|2.0,4.0,3.0,1.0,4.0|3.0,0.0,0.0,1.0,4.0"
