Individual,Fitness,RobotStructure
0,5.108433090889631,"1.0,3.0,3.0,4.0,0.0|3.0,3.0,2.0,2.0,4.0|1.0,4.0,3.0,3.0,3.0|1.0,4.0,0.0,2.0,3.0|4.0,2.0,0.0,1.0,2.0"
1,3.8688021853661074,"4.0,3.0,3.0,4.0,4.0|0.0,0.0,4.0,1.0,4.0|2.0,4.0,1.0,3.0,3.0|1.0,4.0,2.0,3.0,0.0|2.0,0.0,3.0,3.0,0.0"
2,3.7982349589188575,"1.0,2.0,3.0,4.0,0.0|3.0,3.0,2.0,4.0,4.0|1.0,4.0,3.0,1.0,3.0|1.0,4.0,0.0,0.0,1.0|4.0,2.0,0.0,1.0,2.0"
3,3.661070845576188,"2.0,3.0,1.0,4.0,4.0|0.0,2.0,1.0,4.0,4.0|3.0,3.0,3.0,3.0,2.0|2.0,4.0,3.0,3.0,0.0|3.0,0.0,3.0,2.0,0.0"
4,3.6502378793832144,"4.0,3.0,1.0,4.0,1.0|2.0,0.0,4.0,4.0,4.0|3.0,4.0,3.0,3.0,0.0|2.0,4.0,3.0,3.0,1.0|3.0,0.0,3.0,2.0,2.0"
5,3.6500967118960705,"1.0,2.0,3.0,4.0,0.0|2.0,3.0,2.0,4.0,4.0|4.0,3.0,3.0,1.0,3.0|4.0,4.0,0.0,0.0,1.0|4.0,2.0,0.0,4.0,2.0"
6,3.6014578533307935,"4.0,3.0,1.0,4.0,3.0|2.0,0.0,1.0,4.0,4.0|0.0,4.0,1.0,3.0,0.0|1.0,4.0,2.0,1.0,3.0|3.0,0.0,3.0,1.0,0.0"
7,3.564737095348452,"4.0,3.0,1.0,4.0,4.0|2.0,0.0,1.0,4.0,4.0|3.0,3.0,3.0,3.0,3.0|2.0,4.0,3.0,3.0,0.0|3.0,0.0,3.0,2.0,2.0"
8,3.4793881664433326,"1.0,2.0,3.0,4.0,0.0|1.0,3.0,2.0,4.0,4.0|1.0,2.0,3.0,3.0,3.0|1.0,3.0,0.0,2.0,1.0|4.0,2.0,0.0,1.0,2.0"
9,3.381163703411279,"2.0,3.0,1.0,4.0,3.0|1.0,0.0,1.0,4.0,4.0|0.0,4.0,4.0,3.0,0.0|2.0,4.0,2.0,3.0,3.0|3.0,0.0,3.0,1.0,0.0"
10,3.3752953697778194,"1.0,3.0,1.0,4.0,4.0|2.0,0.0,1.0,4.0,3.0|3.0,4.0,3.0,3.0,0.0|2.0,2.0,3.0,3.0,1.0|3.0,0.0,3.0,2.0,2.0"
11,3.3665977088419567,"1.0,4.0,3.0,4.0,0.0|2.0,3.0,2.0,4.0,4.0|1.0,4.0,3.0,1.0,3.0|1.0,4.0,0.0,0.0,1.0|4.0,3.0,0.0,3.0,1.0"
12,3.2180195727141943,"1.0,4.0,3.0,2.0,0.0|2.0,3.0,2.0,4.0,1.0|1.0,4.0,3.0,1.0,3.0|1.0,1.0,0.0,1.0,1.0|4.0,2.0,0.0,3.0,1.0"
13,2.9541983956415954,"4.0,3.0,1.0,4.0,1.0|2.0,4.0,0.0,4.0,3.0|3.0,4.0,1.0,3.0,0.0|2.0,4.0,3.0,2.0,1.0|3.0,0.0,3.0,2.0,2.0"
14,2.7638695643803226,"1.0,2.0,3.0,4.0,2.0|3.0,3.0,2.0,1.0,4.0|1.0,4.0,3.0,4.0,3.0|1.0,2.0,0.0,2.0,3.0|4.0,2.0,0.0,1.0,2.0"
15,2.4404956120593972,"4.0,3.0,4.0,1.0,1.0|0.0,3.0,4.0,1.0,4.0|2.0,1.0,1.0,3.0,3.0|1.0,4.0,2.0,3.0,0.0|2.0,0.0,3.0,3.0,0.0"
16,2.2782250615473854,"2.0,4.0,4.0,4.0,3.0|1.0,0.0,1.0,4.0,4.0|0.0,4.0,4.0,3.0,0.0|1.0,4.0,0.0,3.0,2.0|3.0,0.0,3.0,1.0,0.0"
17,1.740242955983061,"4.0,3.0,3.0,4.0,4.0|2.0,0.0,4.0,1.0,4.0|2.0,0.0,4.0,3.0,3.0|1.0,4.0,2.0,3.0,0.0|1.0,2.0,3.0,3.0,0.0"
18,1.6733781745704444,"4.0,3.0,1.0,2.0,3.0|2.0,4.0,1.0,4.0,4.0|0.0,4.0,1.0,3.0,0.0|2.0,4.0,2.0,1.0,0.0|3.0,0.0,3.0,1.0,1.0"
19,1.6422164481722343,"4.0,2.0,3.0,4.0,4.0|2.0,0.0,1.0,1.0,4.0|2.0,4.0,1.0,3.0,1.0|1.0,4.0,2.0,3.0,0.0|2.0,3.0,3.0,3.0,0.0"
20,1.037744556601779,"4.0,2.0,1.0,4.0,3.0|2.0,0.0,1.0,4.0,4.0|1.0,4.0,1.0,3.0,0.0|1.0,4.0,2.0,1.0,3.0|3.0,1.0,2.0,1.0,2.0"
21,0.7561600132470817,"1.0,3.0,1.0,0.0,1.0|2.0,0.0,2.0,4.0,3.0|3.0,4.0,3.0,3.0,0.0|2.0,4.0,3.0,3.0,1.0|3.0,0.0,3.0,3.0,2.0"
22,0.7076395924740676,"4.0,3.0,1.0,4.0,3.0|2.0,0.0,1.0,4.0,4.0|0.0,4.0,0.0,2.0,0.0|2.0,4.0,2.0,3.0,1.0|3.0,0.0,3.0,1.0,0.0"
23,0.5987863656408204,"1.0,3.0,1.0,4.0,2.0|2.0,0.0,1.0,2.0,1.0|3.0,4.0,3.0,3.0,0.0|2.0,2.0,3.0,3.0,1.0|0.0,4.0,3.0,2.0,2.0"
24,0.4870390086319891,"1.0,0.0,3.0,4.0,0.0|3.0,1.0,1.0,4.0,4.0|1.0,4.0,3.0,1.0,3.0|1.0,4.0,0.0,1.0,1.0|4.0,2.0,1.0,1.0,2.0"
25,0.45956746323219233,"4.0,3.0,1.0,0.0,1.0|2.0,3.0,4.0,4.0,4.0|1.0,1.0,3.0,3.0,0.0|2.0,2.0,3.0,3.0,1.0|3.0,0.0,3.0,2.0,2.0"
26,-0.07765606937196318,"3.0,3.0,1.0,4.0,4.0|0.0,4.0,4.0,4.0,4.0|3.0,3.0,3.0,2.0,2.0|2.0,4.0,3.0,3.0,0.0|3.0,0.0,3.0,4.0,0.0"
27,-0.7102522210284261,"4.0,3.0,0.0,4.0,4.0|0.0,3.0,4.0,1.0,4.0|2.0,1.0,1.0,3.0,3.0|1.0,0.0,2.0,4.0,0.0|2.0,0.0,3.0,3.0,0.0"
28,-0.7794871629262556,"1.0,3.0,1.0,4.0,4.0|2.0,0.0,1.0,2.0,3.0|3.0,4.0,1.0,3.0,0.0|2.0,4.0,3.0,2.0,1.0|3.0,0.0,3.0,4.0,2.0"
29,-1.6759886690569763,"2.0,3.0,1.0,4.0,3.0|4.0,0.0,1.0,4.0,4.0|0.0,3.0,1.0,3.0,0.0|2.0,4.0,2.0,3.0,3.0|0.0,0.0,4.0,1.0,0.0"
