Individual,Fitness,RobotStructure
0,5.108433090889631,"1.0,3.0,3.0,4.0,0.0|3.0,3.0,2.0,2.0,4.0|1.0,4.0,3.0,3.0,3.0|1.0,4.0,0.0,2.0,3.0|4.0,2.0,0.0,1.0,2.0"
1,3.8688021853661074,"4.0,3.0,3.0,4.0,4.0|0.0,0.0,4.0,1.0,4.0|2.0,4.0,1.0,3.0,3.0|1.0,4.0,2.0,3.0,0.0|2.0,0.0,3.0,3.0,0.0"
2,3.7982349589188575,"1.0,2.0,3.0,4.0,0.0|3.0,3.0,2.0,4.0,4.0|1.0,4.0,3.0,1.0,3.0|1.0,4.0,0.0,0.0,1.0|4.0,2.0,0.0,1.0,2.0"
3,3.661070845576188,"2.0,3.0,1.0,4.0,4.0|0.0,2.0,1.0,4.0,4.0|3.0,3.0,3.0,3.0,2.0|2.0,4.0,3.0,3.0,0.0|3.0,0.0,3.0,2.0,0.0"
4,3.6502378793832144,"4.0,3.0,1.0,4.0,1.0|2.0,0.0,4.0,4.0,4.0|3.0,4.0,3.0,3.0,0.0|2.0,4.0,3.0,3.0,1.0|3.0,0.0,3.0,2.0,2.0"
5,3.6500967118960705,"1.0,2.0,3.0,4.0,0.0|2.0,3.0,2.0,4.0,4.0|4.0,3.0,3.0,1.0,3.0|4.0,4.0,0.0,0.0,1.0|4.0,2.0,0.0,4.0,2.0"
6,3.6014578533307935,"4.0,3.0,1.0,4.0,3.0|2.0,0.0,1.0,4.0,4.0|0.0,4.0,1.0,3.0,0.0|1.0,4.0,2.0,1.0,3.0|3.0,0.0,3.0,1.0,0.0"
7,3.564737095348452,"4.0,3.0,1.0,4.0,4.0|2.0,0.0,1.0,4.0,4.0|3.0,3.0,3.0,3.0,3.0|2.0,4.0,3.0,3.0,0.0|3.0,0.0,3.0,2.0,2.0"
8,3.4793881664433326,"1.0,2.0,3.0,4.0,0.0|1.0,3.0,2.0,4.0,4.0|1.0,2.0,3.0,3.0,3.0|1.0,3.0,0.0,2.0,1.0|4.0,2.0,0.0,1.0,2.0"
9,3.381163703411279,"2.0,3.0,1.0,4.0,3.0|1.0,0.0,1.0,4.0,4.0|0.0,4.0,4.0,3.0,0.0|2.0,4.0,2.0,3.0,3.0|3.0,0.0,3.0,1.0,0.0"
10,3.3759942248658383,"4.0,3.0,1.0,4.0,1.0|2.0,0.0,4.0,4.0,4.0|3.0,4.0,3.0,2.0,1.0|1.0,4.0,3.0,3.0,1.0|4.0,0.0,3.0,2.0,1.0"
11,3.0541506479062837,"4.0,3.0,1.0,2.0,4.0|2.0,0.0,1.0,4.0,1.0|0.0,3.0,2.0,3.0,3.0|2.0,4.0,3.0,3.0,0.0|3.0,0.0,0.0,2.0,2.0"
12,2.4160427611735673,"2.0,2.0,1.0,4.0,1.0|1.0,1.0,1.0,1.0,4.0|3.0,4.0,4.0,3.0,0.0|2.0,4.0,2.0,3.0,3.0|3.0,0.0,3.0,1.0,0.0"
13,2.30987488260266,"4.0,3.0,3.0,4.0,2.0|0.0,4.0,4.0,1.0,4.0|3.0,4.0,1.0,3.0,3.0|1.0,4.0,2.0,2.0,0.0|2.0,3.0,3.0,3.0,0.0"
14,2.192986484602475,"1.0,3.0,3.0,2.0,0.0|3.0,3.0,2.0,2.0,4.0|1.0,4.0,3.0,3.0,0.0|1.0,1.0,0.0,2.0,3.0|1.0,4.0,0.0,1.0,2.0"
15,1.858168219291397,"4.0,2.0,1.0,4.0,4.0|0.0,0.0,4.0,1.0,4.0|2.0,2.0,1.0,3.0,3.0|1.0,4.0,2.0,3.0,0.0|1.0,1.0,3.0,3.0,0.0"
16,1.6108638244765972,"1.0,2.0,3.0,4.0,4.0|3.0,3.0,3.0,4.0,4.0|1.0,4.0,3.0,1.0,3.0|4.0,4.0,2.0,0.0,1.0|3.0,2.0,0.0,1.0,2.0"
17,1.3903101057879403,"1.0,2.0,3.0,2.0,0.0|3.0,1.0,2.0,4.0,4.0|1.0,4.0,1.0,1.0,3.0|1.0,4.0,0.0,1.0,1.0|2.0,2.0,0.0,1.0,2.0"
18,1.278407082938599,"2.0,3.0,1.0,4.0,4.0|0.0,2.0,2.0,2.0,4.0|2.0,0.0,0.0,3.0,2.0|2.0,4.0,3.0,3.0,0.0|3.0,0.0,3.0,2.0,0.0"
19,1.1563016018833596,"1.0,2.0,3.0,4.0,0.0|1.0,3.0,2.0,4.0,4.0|0.0,4.0,3.0,1.0,3.0|4.0,4.0,0.0,0.0,1.0|0.0,3.0,0.0,4.0,2.0"
20,0.9745508351352753,"1.0,3.0,4.0,4.0,3.0|1.0,0.0,1.0,0.0,4.0|1.0,3.0,4.0,3.0,0.0|2.0,4.0,2.0,3.0,3.0|3.0,0.0,3.0,1.0,0.0"
21,0.4753916667910727,"1.0,2.0,3.0,4.0,0.0|2.0,3.0,0.0,4.0,4.0|4.0,3.0,3.0,1.0,3.0|4.0,4.0,1.0,0.0,0.0|4.0,2.0,3.0,1.0,2.0"
22,0.44907767611433236,"1.0,2.0,3.0,4.0,3.0|3.0,3.0,2.0,4.0,4.0|1.0,4.0,3.0,1.0,1.0|1.0,4.0,0.0,0.0,0.0|4.0,2.0,3.0,1.0,0.0"
23,0.4371855167375238,"0.0,1.0,3.0,4.0,4.0|3.0,3.0,2.0,4.0,4.0|0.0,4.0,3.0,4.0,3.0|1.0,4.0,0.0,0.0,1.0|4.0,2.0,0.0,1.0,2.0"
24,0.43150768798204553,"0.0,3.0,1.0,0.0,4.0|0.0,2.0,1.0,4.0,4.0|3.0,3.0,3.0,3.0,2.0|2.0,4.0,4.0,3.0,0.0|3.0,2.0,2.0,2.0,0.0"
25,0.3905037721826944,"3.0,3.0,3.0,4.0,3.0|0.0,0.0,1.0,4.0,4.0|0.0,4.0,0.0,1.0,0.0|2.0,4.0,2.0,3.0,3.0|3.0,0.0,3.0,1.0,0.0"
26,0.3188051108716132,"4.0,3.0,1.0,4.0,0.0|1.0,0.0,1.0,3.0,4.0|2.0,4.0,4.0,3.0,0.0|2.0,4.0,2.0,3.0,3.0|3.0,0.0,2.0,1.0,0.0"
27,0.2673795019417122,"2.0,3.0,3.0,4.0,0.0|2.0,3.0,2.0,0.0,4.0|4.0,3.0,3.0,1.0,3.0|4.0,1.0,0.0,0.0,1.0|4.0,2.0,0.0,2.0,2.0"
28,0.15049007424706834,"1.0,2.0,2.0,4.0,0.0|1.0,3.0,2.0,3.0,1.0|4.0,2.0,3.0,3.0,3.0|1.0,3.0,0.0,2.0,1.0|4.0,2.0,0.0,1.0,4.0"
29,-0.5747390942180971,"4.0,3.0,2.0,4.0,3.0|2.0,4.0,3.0,4.0,4.0|0.0,4.0,1.0,3.0,1.0|1.0,2.0,2.0,1.0,3.0|3.0,0.0,3.0,1.0,0.0"
