Individual,Fitness,RobotStructure
0,5.108433090889631,"1.0,3.0,3.0,4.0,0.0|3.0,3.0,2.0,2.0,4.0|1.0,4.0,3.0,3.0,3.0|1.0,4.0,0.0,2.0,3.0|4.0,2.0,0.0,1.0,2.0"
1,3.8688021853661074,"4.0,3.0,3.0,4.0,4.0|0.0,0.0,4.0,1.0,4.0|2.0,4.0,1.0,3.0,3.0|1.0,4.0,2.0,3.0,0.0|2.0,0.0,3.0,3.0,0.0"
2,3.7982349589188575,"1.0,2.0,3.0,4.0,0.0|3.0,3.0,2.0,4.0,4.0|1.0,4.0,3.0,1.0,3.0|1.0,4.0,0.0,0.0,1.0|4.0,2.0,0.0,1.0,2.0"
3,3.661070845576188,"2.0,3.0,1.0,4.0,4.0|0.0,2.0,1.0,4.0,4.0|3.0,3.0,3.0,3.0,2.0|2.0,4.0,3.0,3.0,0.0|3.0,0.0,3.0,2.0,0.0"
4,3.6502378793832144,"4.0,3.0,1.0,4.0,1.0|2.0,0.0,4.0,4.0,4.0|3.0,4.0,3.0,3.0,0.0|2.0,4.0,3.0,3.0,1.0|3.0,0.0,3.0,2.0,2.0"
5,3.6014578533307935,"4.0,3.0,1.0,4.0,3.0|2.0,0.0,1.0,4.0,4.0|0.0,4.0,1.0,3.0,0.0|1.0,4.0,2.0,1.0,3.0|3.0,0.0,3.0,1.0,0.0"
6,3.564737095348452,"4.0,3.0,1.0,4.0,4.0|2.0,0.0,1.0,4.0,4.0|3.0,3.0,3.0,3.0,3.0|2.0,4.0,3.0,3.0,0.0|3.0,0.0,3.0,2.0,2.0"
7,3.381163703411279,"2.0,3.0,1.0,4.0,3.0|1.0,0.0,1.0,4.0,4.0|0.0,4.0,4.0,3.0,0.0|2.0,4.0,2.0,3.0,3.0|3.0,0.0,3.0,1.0,0.0"
8,3.3067585032375946,"0.0,2.0,3.0,4.0,0.0|3.0,3.0,2.0,3.0,4.0|1.0,4.0,3.0,1.0,3.0|1.0,4.0,3.0,3.0,1.0|4.0,2.0,0.0,2.0,2.0"
9,3.2777731589028463,"1.0,3.0,3.0,4.0,4.0|1.0,0.0,3.0,0.0,4.0|2.0,4.0,1.0,3.0,3.0|4.0,3.0,2.0,1.0,2.0|2.0,0.0,0.0,3.0,0.0"
10,3.237419508982276,"1.0,1.0,3.0,4.0,4.0|3.0,0.0,3.0,1.0,4.0|4.0,4.0,1.0,3.0,3.0|4.0,3.0,2.0,3.0,1.0|3.0,0.0,0.0,3.0,0.0"
11,3.1167611782655307,"4.0,3.0,1.0,4.0,1.0|2.0,0.0,3.0,4.0,4.0|3.0,4.0,3.0,3.0,0.0|2.0,4.0,1.0,1.0,3.0|3.0,0.0,0.0,2.0,2.0"
12,2.2821654122456714,"2.0,3.0,4.0,4.0,4.0|0.0,2.0,1.0,4.0,4.0|3.0,3.0,3.0,3.0,2.0|2.0,2.0,0.0,3.0,2.0|3.0,0.0,3.0,2.0,1.0"
13,2.1891991154384227,"4.0,3.0,1.0,4.0,3.0|2.0,0.0,2.0,4.0,4.0|0.0,4.0,1.0,3.0,2.0|2.0,4.0,1.0,1.0,3.0|3.0,0.0,0.0,1.0,0.0"
14,2.1252133204466226,"4.0,2.0,1.0,2.0,3.0|0.0,0.0,1.0,4.0,4.0|0.0,4.0,1.0,3.0,0.0|1.0,4.0,2.0,1.0,2.0|1.0,0.0,3.0,1.0,0.0"
15,1.9149892200051228,"1.0,1.0,3.0,4.0,4.0|3.0,0.0,3.0,1.0,0.0|4.0,2.0,1.0,4.0,3.0|4.0,3.0,2.0,3.0,3.0|3.0,0.0,3.0,3.0,0.0"
16,1.8350313389159165,"2.0,4.0,1.0,4.0,4.0|0.0,2.0,1.0,4.0,0.0|3.0,3.0,3.0,3.0,3.0|2.0,4.0,3.0,1.0,3.0|3.0,0.0,3.0,2.0,0.0"
17,1.7396058934206828,"2.0,3.0,1.0,4.0,4.0|1.0,2.0,1.0,4.0,4.0|3.0,3.0,3.0,2.0,0.0|2.0,4.0,3.0,3.0,0.0|3.0,0.0,1.0,2.0,4.0"
18,1.668857679823482,"2.0,3.0,1.0,4.0,1.0|1.0,3.0,1.0,4.0,4.0|0.0,4.0,2.0,3.0,2.0|2.0,4.0,2.0,3.0,3.0|3.0,0.0,3.0,1.0,3.0"
19,1.5073101875615744,"1.0,2.0,3.0,4.0,0.0|3.0,3.0,2.0,2.0,4.0|1.0,3.0,3.0,1.0,3.0|1.0,4.0,2.0,0.0,1.0|0.0,4.0,0.0,1.0,2.0"
20,1.413099092149663,"4.0,3.0,1.0,4.0,1.0|2.0,3.0,4.0,4.0,4.0|1.0,4.0,3.0,3.0,0.0|1.0,4.0,4.0,3.0,1.0|3.0,0.0,4.0,2.0,2.0"
21,1.4026388867905624,"2.0,3.0,1.0,4.0,4.0|0.0,0.0,1.0,4.0,4.0|3.0,4.0,3.0,2.0,2.0|2.0,4.0,3.0,3.0,0.0|3.0,0.0,0.0,0.0,0.0"
22,1.3903416733353402,"1.0,2.0,4.0,4.0,0.0|3.0,3.0,2.0,1.0,4.0|1.0,4.0,3.0,4.0,0.0|1.0,4.0,0.0,1.0,1.0|4.0,2.0,0.0,1.0,2.0"
23,1.379130878204438,"0.0,4.0,3.0,4.0,3.0|3.0,3.0,1.0,3.0,4.0|1.0,2.0,3.0,1.0,0.0|1.0,4.0,3.0,3.0,1.0|4.0,2.0,0.0,2.0,2.0"
24,1.0019098620686506,"0.0,1.0,3.0,4.0,2.0|3.0,3.0,2.0,3.0,2.0|1.0,4.0,3.0,1.0,2.0|1.0,4.0,1.0,3.0,1.0|4.0,2.0,0.0,2.0,2.0"
25,0.8193659457310631,"4.0,3.0,1.0,4.0,4.0|2.0,0.0,1.0,4.0,2.0|0.0,4.0,3.0,2.0,3.0|2.0,4.0,3.0,3.0,0.0|3.0,0.0,4.0,2.0,2.0"
26,0.695531251219577,"3.0,4.0,1.0,4.0,3.0|2.0,0.0,1.0,4.0,3.0|0.0,4.0,0.0,3.0,0.0|1.0,4.0,2.0,1.0,3.0|3.0,0.0,1.0,1.0,0.0"
27,0.3285545949099785,"1.0,1.0,3.0,4.0,4.0|3.0,0.0,1.0,1.0,4.0|4.0,3.0,1.0,0.0,4.0|4.0,4.0,2.0,3.0,1.0|3.0,0.0,0.0,3.0,0.0"
28,0.085696344970975,"0.0,3.0,3.0,4.0,0.0|3.0,3.0,2.0,3.0,4.0|1.0,4.0,3.0,1.0,3.0|1.0,4.0,3.0,3.0,3.0|4.0,4.0,1.0,4.0,2.0"
29,-0.5078429157479634,"4.0,3.0,1.0,4.0,1.0|2.0,0.0,4.0,2.0,4.0|3.0,4.0,1.0,2.0,0.0|2.0,4.0,3.0,3.0,1.0|0.0,0.0,3.0,2.0,1.0"
