Individual,Fitness,RobotStructure
0,5.118697164012488,"0.0,3.0,3.0,3.0,4.0|4.0,4.0,2.0,2.0,1.0|3.0,0.0,4.0,0.0,1.0|2.0,1.0,4.0,0.0,0.0|2.0,0.0,2.0,0.0,0.0"
1,4.9380982921631,"0.0,3.0,3.0,3.0,3.0|4.0,4.0,3.0,2.0,1.0|1.0,0.0,4.0,0.0,1.0|2.0,1.0,4.0,0.0,0.0|2.0,0.0,2.0,0.0,0.0"
2,4.822956242114022,"0.0,3.0,3.0,3.0,4.0|4.0,4.0,2.0,2.0,1.0|1.0,0.0,4.0,0.0,1.0|2.0,1.0,4.0,0.0,0.0|2.0,0.0,2.0,0.0,0.0"
3,4.769910653148298,"0.0,3.0,3.0,3.0,3.0|4.0,4.0,2.0,4.0,2.0|3.0,2.0,4.0,2.0,4.0|2.0,0.0,4.0,0.0,0.0|3.0,0.0,4.0,0.0,0.0"
4,4.697414381695016,"0.0,3.0,3.0,3.0,1.0|4.0,4.0,2.0,2.0,1.0|1.0,0.0,4.0,0.0,1.0|2.0,1.0,4.0,0.0,0.0|2.0,0.0,2.0,0.0,0.0"
5,4.657997486365688,"0.0,3.0,3.0,3.0,3.0|4.0,4.0,3.0,2.0,4.0|1.0,0.0,4.0,0.0,1.0|2.0,3.0,4.0,0.0,0.0|2.0,0.0,2.0,0.0,0.0"
6,4.645891021348125,"0.0,3.0,3.0,3.0,3.0|1.0,4.0,2.0,4.0,2.0|3.0,2.0,4.0,0.0,4.0|2.0,0.0,4.0,0.0,0.0|3.0,0.0,4.0,0.0,0.0"
7,4.632070280979539,"0.0,3.0,3.0,3.0,3.0|4.0,4.0,2.0,2.0,1.0|2.0,0.0,4.0,0.0,1.0|2.0,1.0,4.0,0.0,0.0|2.0,0.0,2.0,0.0,0.0"
8,4.588993447240143,"0.0,3.0,2.0,3.0,3.0|4.0,4.0,2.0,1.0,1.0|1.0,0.0,4.0,0.0,1.0|3.0,1.0,4.0,0.0,0.0|3.0,0.0,2.0,0.0,0.0"
9,4.539403463405457,"0.0,3.0,3.0,3.0,3.0|1.0,4.0,2.0,2.0,1.0|1.0,4.0,4.0,0.0,1.0|2.0,1.0,4.0,0.0,0.0|2.0,3.0,2.0,0.0,0.0"
10,4.517486008850038,"0.0,3.0,3.0,3.0,4.0|1.0,4.0,2.0,2.0,1.0|1.0,4.0,4.0,0.0,1.0|2.0,1.0,4.0,0.0,0.0|2.0,3.0,2.0,0.0,0.0"
11,4.511489516292283,"0.0,3.0,3.0,3.0,3.0|2.0,4.0,3.0,2.0,2.0|1.0,0.0,4.0,0.0,1.0|2.0,1.0,4.0,0.0,0.0|2.0,0.0,2.0,0.0,0.0"
12,4.280967671132476,"0.0,3.0,3.0,3.0,3.0|4.0,4.0,1.0,2.0,1.0|1.0,0.0,4.0,0.0,1.0|2.0,1.0,4.0,0.0,0.0|2.0,0.0,2.0,0.0,0.0"
13,4.1064144362231305,"0.0,3.0,3.0,3.0,3.0|4.0,1.0,2.0,2.0,1.0|2.0,0.0,4.0,0.0,1.0|2.0,1.0,4.0,0.0,0.0|2.0,0.0,2.0,0.0,0.0"
14,3.841113452438847,"0.0,3.0,3.0,3.0,3.0|4.0,4.0,2.0,2.0,1.0|0.0,0.0,4.0,0.0,1.0|2.0,1.0,4.0,0.0,0.0|2.0,0.0,2.0,0.0,0.0"
15,3.554882632127993,"0.0,3.0,3.0,3.0,3.0|1.0,4.0,3.0,2.0,1.0|1.0,4.0,4.0,0.0,1.0|2.0,1.0,4.0,0.0,0.0|2.0,3.0,2.0,0.0,0.0"
16,3.2095870957089607,"0.0,3.0,2.0,3.0,3.0|1.0,4.0,2.0,2.0,1.0|1.0,4.0,4.0,0.0,1.0|2.0,1.0,4.0,0.0,0.0|2.0,3.0,2.0,0.0,0.0"
17,2.9497307691826724,"0.0,3.0,3.0,3.0,3.0|1.0,4.0,2.0,2.0,1.0|1.0,4.0,4.0,0.0,1.0|2.0,1.0,4.0,3.0,0.0|2.0,3.0,2.0,0.0,0.0"
18,2.8657651532679074,"0.0,3.0,2.0,3.0,3.0|4.0,4.0,2.0,1.0,1.0|1.0,0.0,4.0,4.0,1.0|3.0,1.0,4.0,0.0,0.0|3.0,0.0,2.0,0.0,0.0"
19,2.446713415975611,"0.0,3.0,3.0,3.0,4.0|4.0,4.0,2.0,2.0,1.0|1.0,0.0,1.0,0.0,1.0|2.0,1.0,4.0,0.0,0.0|2.0,0.0,2.0,0.0,0.0"
20,2.3465918377921398,"0.0,3.0,3.0,3.0,3.0|1.0,4.0,2.0,4.0,2.0|3.0,2.0,4.0,0.0,3.0|2.0,0.0,4.0,0.0,0.0|3.0,0.0,4.0,0.0,0.0"
21,2.258067571378508,"0.0,3.0,3.0,3.0,4.0|4.0,4.0,2.0,2.0,1.0|1.0,3.0,4.0,0.0,1.0|2.0,1.0,4.0,0.0,0.0|2.0,0.0,2.0,0.0,0.0"
22,2.2326412912614817,"0.0,3.0,3.0,3.0,3.0|4.0,4.0,2.0,2.0,1.0|2.0,0.0,2.0,0.0,1.0|2.0,1.0,4.0,0.0,0.0|2.0,0.0,2.0,0.0,0.0"
23,2.1174506273791036,"0.0,3.0,3.0,3.0,3.0|2.0,1.0,3.0,2.0,2.0|1.0,0.0,4.0,0.0,1.0|2.0,1.0,4.0,0.0,0.0|2.0,0.0,2.0,0.0,0.0"
24,1.6217227659074447,"0.0,3.0,2.0,3.0,3.0|4.0,4.0,2.0,1.0,1.0|1.0,0.0,4.0,3.0,1.0|3.0,1.0,4.0,0.0,0.0|3.0,0.0,2.0,0.0,0.0"
25,1.54565841740389,"0.0,3.0,3.0,3.0,3.0|1.0,4.0,2.0,4.0,2.0|3.0,2.0,4.0,0.0,4.0|2.0,0.0,4.0,0.0,4.0|3.0,0.0,4.0,0.0,0.0"
26,1.4821427262846418,"0.0,3.0,3.0,3.0,4.0|4.0,4.0,2.0,2.0,1.0|1.0,0.0,4.0,0.0,1.0|2.0,1.0,4.0,0.0,1.0|2.0,0.0,2.0,0.0,0.0"
27,1.0809800920987438,"0.0,3.0,3.0,3.0,4.0|4.0,4.0,2.0,2.0,1.0|1.0,0.0,4.0,0.0,1.0|2.0,1.0,4.0,0.0,0.0|2.0,0.0,2.0,2.0,0.0"
28,1.020487229414417,"0.0,3.0,3.0,3.0,3.0|4.0,4.0,2.0,4.0,2.0|3.0,2.0,4.0,2.0,4.0|2.0,0.0,4.0,4.0,0.0|3.0,0.0,4.0,0.0,0.0"
29,0.9306551011703276,"0.0,3.0,3.0,3.0,3.0|1.0,4.0,2.0,4.0,2.0|3.0,2.0,4.0,0.0,4.0|2.0,0.0,4.0,0.0,2.0|3.0,0.0,4.0,0.0,0.0"
