Individual,Fitness,RobotStructure
0,4.9380982921631,"0.0,3.0,3.0,3.0,3.0|4.0,4.0,3.0,2.0,1.0|1.0,0.0,4.0,0.0,1.0|2.0,1.0,4.0,0.0,0.0|2.0,0.0,2.0,0.0,0.0"
1,4.343586445311684,"1.0,3.0,3.0,3.0,3.0|1.0,1.0,2.0,4.0,1.0|1.0,2.0,4.0,2.0,1.0|3.0,0.0,4.0,0.0,0.0|3.0,0.0,2.0,0.0,0.0"
2,4.276330709498229,"0.0,3.0,3.0,3.0,3.0|4.0,4.0,2.0,4.0,1.0|1.0,2.0,4.0,2.0,1.0|2.0,0.0,4.0,0.0,0.0|3.0,0.0,2.0,0.0,0.0"
3,4.060833421858449,"0.0,3.0,3.0,3.0,3.0|4.0,4.0,2.0,4.0,1.0|1.0,0.0,4.0,2.0,1.0|2.0,1.0,4.0,0.0,0.0|2.0,0.0,2.0,0.0,0.0"
4,4.039591788984714,"3.0,3.0,3.0,3.0,3.0|1.0,3.0,2.0,4.0,2.0|1.0,2.0,4.0,2.0,1.0|3.0,0.0,4.0,0.0,0.0|3.0,0.0,2.0,0.0,0.0"
5,4.002095027738894,"4.0,3.0,3.0,3.0,3.0|4.0,4.0,4.0,4.0,1.0|1.0,2.0,4.0,2.0,1.0|2.0,0.0,4.0,0.0,0.0|4.0,0.0,2.0,0.0,0.0"
6,3.887265401817743,"0.0,3.0,3.0,3.0,4.0|0.0,3.0,2.0,4.0,3.0|1.0,4.0,4.0,2.0,1.0|2.0,2.0,4.0,0.0,0.0|2.0,0.0,2.0,0.0,0.0"
7,3.8758994887066454,"0.0,3.0,3.0,3.0,3.0|4.0,4.0,2.0,4.0,1.0|1.0,2.0,4.0,2.0,1.0|1.0,2.0,4.0,0.0,0.0|2.0,0.0,2.0,0.0,0.0"
8,3.8527770059329454,"0.0,2.0,3.0,3.0,3.0|4.0,4.0,4.0,2.0,1.0|1.0,2.0,4.0,2.0,1.0|2.0,0.0,4.0,0.0,0.0|3.0,0.0,2.0,0.0,0.0"
9,3.812854193974598,"4.0,3.0,3.0,3.0,3.0|2.0,3.0,2.0,4.0,2.0|1.0,2.0,4.0,2.0,1.0|3.0,0.0,4.0,0.0,0.0|2.0,0.0,2.0,0.0,0.0"
10,3.810458272852378,"0.0,3.0,3.0,3.0,3.0|4.0,3.0,2.0,4.0,0.0|1.0,2.0,4.0,2.0,1.0|3.0,0.0,4.0,0.0,0.0|3.0,0.0,2.0,0.0,0.0"
11,3.649612087890163,"2.0,3.0,3.0,3.0,3.0|4.0,4.0,4.0,2.0,1.0|1.0,2.0,4.0,2.0,4.0|2.0,0.0,4.0,0.0,0.0|3.0,0.0,2.0,0.0,0.0"
12,3.610942099993848,"0.0,3.0,3.0,3.0,4.0|0.0,4.0,2.0,4.0,1.0|1.0,2.0,4.0,2.0,1.0|2.0,2.0,4.0,0.0,0.0|2.0,0.0,2.0,0.0,0.0"
13,3.234025971292081,"0.0,2.0,3.0,2.0,3.0|4.0,4.0,2.0,4.0,1.0|1.0,2.0,4.0,2.0,4.0|1.0,2.0,4.0,0.0,0.0|2.0,0.0,2.0,0.0,0.0"
14,3.101358351143145,"0.0,3.0,3.0,3.0,2.0|4.0,3.0,2.0,4.0,0.0|1.0,1.0,4.0,2.0,1.0|3.0,1.0,4.0,0.0,0.0|3.0,0.0,2.0,0.0,0.0"
15,3.025285305506762,"0.0,3.0,3.0,3.0,3.0|0.0,4.0,2.0,4.0,1.0|1.0,2.0,4.0,2.0,4.0|1.0,2.0,4.0,0.0,0.0|2.0,0.0,3.0,0.0,0.0"
16,2.869723410114303,"4.0,4.0,3.0,3.0,3.0|4.0,2.0,4.0,4.0,2.0|1.0,2.0,4.0,2.0,1.0|2.0,0.0,4.0,0.0,0.0|4.0,0.0,2.0,0.0,0.0"
17,2.8228534038699253,"0.0,3.0,3.0,3.0,4.0|3.0,4.0,0.0,4.0,1.0|1.0,2.0,4.0,2.0,1.0|2.0,2.0,3.0,0.0,0.0|2.0,0.0,2.0,0.0,0.0"
18,2.5860663167586133,"0.0,3.0,3.0,3.0,3.0|4.0,4.0,3.0,2.0,1.0|0.0,0.0,4.0,0.0,0.0|2.0,3.0,4.0,0.0,0.0|2.0,0.0,2.0,0.0,0.0"
19,1.905772210813874,"3.0,3.0,3.0,4.0,0.0|1.0,3.0,2.0,4.0,2.0|1.0,2.0,4.0,2.0,1.0|3.0,0.0,3.0,0.0,0.0|3.0,0.0,2.0,0.0,0.0"
20,1.7978344004148943,"0.0,3.0,3.0,1.0,3.0|4.0,4.0,3.0,2.0,1.0|1.0,0.0,4.0,0.0,0.0|2.0,1.0,4.0,0.0,0.0|2.0,0.0,2.0,3.0,0.0"
21,1.787367284282622,"0.0,2.0,3.0,3.0,3.0|4.0,4.0,4.0,2.0,4.0|1.0,2.0,4.0,1.0,1.0|2.0,0.0,4.0,0.0,0.0|3.0,1.0,2.0,0.0,0.0"
22,1.6571914634196108,"2.0,3.0,3.0,3.0,3.0|4.0,4.0,2.0,4.0,1.0|1.0,2.0,4.0,2.0,1.0|1.0,2.0,1.0,0.0,0.0|2.0,2.0,2.0,0.0,0.0"
23,1.5334995074215834,"0.0,3.0,3.0,3.0,0.0|4.0,4.0,2.0,4.0,1.0|1.0,0.0,4.0,2.0,1.0|4.0,1.0,4.0,0.0,0.0|2.0,0.0,3.0,0.0,0.0"
24,0.7824211547586203,"0.0,3.0,3.0,3.0,3.0|4.0,4.0,2.0,4.0,1.0|2.0,2.0,4.0,2.0,1.0|1.0,2.0,1.0,0.0,0.0|2.0,0.0,2.0,4.0,0.0"
25,0.6540892643037871,"3.0,3.0,4.0,3.0,3.0|1.0,3.0,2.0,2.0,2.0|1.0,2.0,4.0,2.0,1.0|3.0,0.0,4.0,0.0,1.0|3.0,0.0,2.0,0.0,0.0"
26,0.5400845616273793,"0.0,2.0,3.0,3.0,3.0|1.0,4.0,4.0,2.0,1.0|1.0,2.0,0.0,2.0,1.0|2.0,0.0,4.0,1.0,0.0|3.0,0.0,2.0,0.0,0.0"
27,0.4968078910986331,"0.0,3.0,3.0,3.0,3.0|4.0,3.0,4.0,4.0,4.0|1.0,2.0,4.0,2.0,1.0|3.0,0.0,4.0,0.0,0.0|3.0,0.0,2.0,1.0,0.0"
28,-1.0853872796431285,"0.0,3.0,3.0,2.0,3.0|4.0,4.0,2.0,4.0,1.0|1.0,0.0,4.0,2.0,1.0|2.0,1.0,4.0,3.0,0.0|2.0,0.0,2.0,4.0,0.0"
29,-1.5388078622326025,"0.0,3.0,3.0,3.0,3.0|4.0,4.0,2.0,4.0,1.0|1.0,2.0,4.0,2.0,1.0|1.0,2.0,4.0,1.0,0.0|2.0,0.0,3.0,3.0,0.0"
