Individual,Fitness,RobotStructure
0,5.554101259413781,"0.0,3.0,3.0,3.0,4.0|4.0,4.0,2.0,2.0,1.0|1.0,0.0,4.0,0.0,3.0|2.0,1.0,4.0,0.0,0.0|2.0,0.0,2.0,0.0,0.0"
1,5.163044198144385,"0.0,3.0,3.0,3.0,3.0|3.0,4.0,0.0,4.0,0.0|3.0,2.0,4.0,2.0,4.0|2.0,0.0,4.0,0.0,0.0|3.0,0.0,4.0,0.0,0.0"
2,5.118697164012488,"0.0,3.0,3.0,3.0,4.0|4.0,4.0,2.0,2.0,1.0|3.0,0.0,4.0,0.0,1.0|2.0,1.0,4.0,0.0,0.0|2.0,0.0,2.0,0.0,0.0"
3,5.080298277681956,"0.0,3.0,3.0,3.0,3.0|4.0,4.0,3.0,2.0,1.0|1.0,0.0,4.0,0.0,1.0|1.0,1.0,4.0,0.0,0.0|2.0,0.0,2.0,0.0,0.0"
4,4.995826864711403,"0.0,3.0,3.0,3.0,3.0|3.0,4.0,2.0,4.0,0.0|3.0,2.0,4.0,2.0,4.0|2.0,0.0,4.0,0.0,0.0|3.0,0.0,4.0,0.0,0.0"
5,4.994744479215272,"0.0,3.0,3.0,3.0,3.0|4.0,4.0,2.0,4.0,0.0|3.0,2.0,4.0,2.0,4.0|2.0,0.0,4.0,0.0,0.0|3.0,0.0,4.0,0.0,0.0"
6,4.9380982921631,"0.0,3.0,3.0,3.0,3.0|4.0,4.0,3.0,2.0,1.0|1.0,0.0,4.0,0.0,1.0|2.0,1.0,4.0,0.0,0.0|2.0,0.0,2.0,0.0,0.0"
7,4.909698823877457,"0.0,3.0,3.0,3.0,3.0|4.0,4.0,2.0,4.0,0.0|3.0,0.0,4.0,2.0,4.0|2.0,0.0,4.0,0.0,0.0|3.0,0.0,4.0,0.0,0.0"
8,4.874628344665638,"4.0,3.0,3.0,3.0,4.0|4.0,4.0,2.0,2.0,1.0|3.0,0.0,4.0,0.0,1.0|2.0,1.0,4.0,0.0,0.0|2.0,0.0,2.0,0.0,0.0"
9,4.874628344665638,"4.0,3.0,3.0,3.0,4.0|4.0,4.0,2.0,2.0,1.0|3.0,0.0,4.0,0.0,1.0|2.0,1.0,4.0,0.0,0.0|2.0,0.0,2.0,0.0,0.0"
10,4.829098995236561,"4.0,3.0,3.0,3.0,4.0|4.0,4.0,2.0,2.0,1.0|1.0,0.0,4.0,0.0,1.0|2.0,1.0,4.0,0.0,0.0|2.0,0.0,2.0,0.0,0.0"
11,4.829098995236561,"4.0,3.0,3.0,3.0,4.0|4.0,4.0,2.0,2.0,1.0|1.0,0.0,4.0,0.0,1.0|2.0,1.0,4.0,0.0,0.0|2.0,0.0,2.0,0.0,0.0"
12,4.541614858994829,"4.0,3.0,3.0,3.0,4.0|4.0,4.0,2.0,1.0,1.0|3.0,0.0,4.0,0.0,1.0|2.0,1.0,4.0,0.0,0.0|2.0,0.0,2.0,0.0,0.0"
13,4.2830704084384195,"4.0,3.0,3.0,3.0,4.0|4.0,4.0,2.0,2.0,1.0|4.0,0.0,4.0,0.0,1.0|2.0,1.0,4.0,0.0,0.0|2.0,0.0,2.0,0.0,0.0"
14,4.2830704084384195,"4.0,3.0,3.0,3.0,4.0|4.0,4.0,2.0,2.0,1.0|4.0,0.0,4.0,0.0,1.0|2.0,1.0,4.0,0.0,0.0|2.0,0.0,2.0,0.0,0.0"
15,4.250152471302525,"4.0,3.0,1.0,3.0,4.0|4.0,4.0,2.0,2.0,1.0|3.0,0.0,4.0,0.0,1.0|2.0,1.0,4.0,0.0,0.0|2.0,0.0,2.0,0.0,0.0"
16,4.250152471302525,"4.0,3.0,1.0,3.0,4.0|4.0,4.0,2.0,2.0,1.0|3.0,0.0,4.0,0.0,1.0|2.0,1.0,4.0,0.0,0.0|2.0,0.0,2.0,0.0,0.0"
