Individual,Fitness,RobotStructure
0,4.9380982921631,"0.0,3.0,3.0,3.0,3.0|4.0,4.0,3.0,2.0,1.0|1.0,0.0,4.0,0.0,1.0|2.0,1.0,4.0,0.0,0.0|2.0,0.0,2.0,0.0,0.0"
1,4.343586445311684,"1.0,3.0,3.0,3.0,3.0|1.0,1.0,2.0,4.0,1.0|1.0,2.0,4.0,2.0,1.0|3.0,0.0,4.0,0.0,0.0|3.0,0.0,2.0,0.0,0.0"
2,4.300885674107499,"0.0,3.0,2.0,3.0,3.0|3.0,4.0,3.0,1.0,1.0|1.0,0.0,4.0,0.0,1.0|2.0,1.0,4.0,0.0,0.0|2.0,0.0,2.0,0.0,0.0"
3,4.276330709498229,"0.0,3.0,3.0,3.0,3.0|4.0,4.0,2.0,4.0,1.0|1.0,2.0,4.0,2.0,1.0|2.0,0.0,4.0,0.0,0.0|3.0,0.0,2.0,0.0,0.0"
4,4.266182103579787,"4.0,3.0,3.0,3.0,3.0|4.0,1.0,4.0,4.0,1.0|2.0,2.0,4.0,2.0,1.0|3.0,0.0,4.0,0.0,0.0|4.0,0.0,2.0,0.0,0.0"
5,4.262928247363051,"0.0,3.0,3.0,3.0,3.0|0.0,4.0,2.0,2.0,1.0|1.0,2.0,4.0,0.0,1.0|1.0,4.0,4.0,0.0,0.0|3.0,0.0,2.0,0.0,0.0"
6,4.218352105102591,"0.0,3.0,3.0,3.0,3.0|0.0,4.0,2.0,4.0,1.0|1.0,2.0,4.0,4.0,1.0|1.0,2.0,4.0,0.0,0.0|3.0,0.0,2.0,0.0,0.0"
7,4.060833421858449,"0.0,3.0,3.0,3.0,3.0|4.0,4.0,2.0,4.0,1.0|1.0,0.0,4.0,2.0,1.0|2.0,1.0,4.0,0.0,0.0|2.0,0.0,2.0,0.0,0.0"
8,4.039591788984714,"3.0,3.0,3.0,3.0,3.0|1.0,3.0,2.0,4.0,2.0|1.0,2.0,4.0,2.0,1.0|3.0,0.0,4.0,0.0,0.0|3.0,0.0,2.0,0.0,0.0"
9,4.002095027738894,"4.0,3.0,3.0,3.0,3.0|4.0,4.0,4.0,4.0,1.0|1.0,2.0,4.0,2.0,1.0|2.0,0.0,4.0,0.0,0.0|4.0,0.0,2.0,0.0,0.0"
10,3.792556272005383,"1.0,3.0,3.0,3.0,3.0|4.0,4.0,0.0,4.0,1.0|4.0,2.0,4.0,2.0,1.0|2.0,0.0,4.0,0.0,0.0|4.0,0.0,2.0,0.0,0.0"
11,3.7894277766857574,"3.0,3.0,3.0,1.0,3.0|4.0,1.0,4.0,1.0,1.0|2.0,2.0,4.0,2.0,1.0|3.0,0.0,4.0,0.0,0.0|4.0,0.0,2.0,0.0,0.0"
12,3.648540099412555,"3.0,3.0,3.0,3.0,4.0|1.0,3.0,1.0,4.0,2.0|1.0,2.0,4.0,2.0,1.0|3.0,0.0,4.0,0.0,0.0|3.0,0.0,1.0,0.0,0.0"
13,3.4903901537631463,"0.0,1.0,2.0,3.0,3.0|3.0,4.0,1.0,1.0,1.0|1.0,0.0,4.0,0.0,1.0|2.0,1.0,4.0,0.0,0.0|2.0,1.0,2.0,0.0,0.0"
14,3.355365243545609,"0.0,3.0,2.0,3.0,3.0|3.0,4.0,3.0,4.0,1.0|1.0,0.0,4.0,0.0,1.0|2.0,3.0,4.0,0.0,0.0|0.0,0.0,2.0,0.0,0.0"
15,3.1294289429235227,"4.0,3.0,3.0,2.0,3.0|4.0,1.0,4.0,4.0,1.0|2.0,2.0,4.0,1.0,1.0|3.0,0.0,4.0,0.0,0.0|3.0,0.0,2.0,0.0,0.0"
16,2.5421772376681457,"1.0,3.0,3.0,3.0,0.0|3.0,1.0,2.0,4.0,1.0|3.0,2.0,4.0,2.0,1.0|3.0,0.0,4.0,0.0,0.0|3.0,0.0,2.0,0.0,0.0"
17,2.536413791754332,"4.0,3.0,3.0,3.0,3.0|4.0,3.0,4.0,2.0,1.0|2.0,2.0,4.0,2.0,1.0|3.0,3.0,4.0,0.0,0.0|4.0,0.0,2.0,0.0,0.0"
18,2.321542375078321,"4.0,3.0,3.0,3.0,3.0|4.0,1.0,4.0,0.0,1.0|2.0,2.0,4.0,2.0,1.0|3.0,0.0,4.0,0.0,0.0|2.0,2.0,2.0,0.0,0.0"
19,2.261676379636455,"0.0,3.0,3.0,3.0,4.0|4.0,4.0,3.0,2.0,1.0|1.0,4.0,4.0,1.0,1.0|2.0,1.0,4.0,0.0,0.0|2.0,0.0,2.0,0.0,0.0"
20,2.1244911896145027,"0.0,3.0,3.0,3.0,1.0|4.0,4.0,3.0,2.0,1.0|1.0,0.0,4.0,0.0,1.0|2.0,4.0,4.0,0.0,0.0|2.0,0.0,2.0,3.0,0.0"
21,2.0444487794997848,"4.0,3.0,0.0,3.0,3.0|1.0,1.0,2.0,4.0,1.0|3.0,2.0,4.0,2.0,1.0|3.0,0.0,4.0,0.0,0.0|3.0,0.0,2.0,0.0,0.0"
22,1.9611331041893136,"0.0,3.0,0.0,1.0,3.0|4.0,4.0,2.0,4.0,1.0|1.0,0.0,4.0,4.0,1.0|2.0,1.0,4.0,0.0,0.0|2.0,0.0,2.0,0.0,0.0"
23,1.8016056012847825,"0.0,3.0,2.0,4.0,3.0|3.0,4.0,3.0,1.0,1.0|1.0,0.0,4.0,0.0,1.0|2.0,1.0,4.0,0.0,0.0|4.0,1.0,2.0,0.0,0.0"
24,0.88522799752745,"0.0,3.0,3.0,3.0,3.0|3.0,0.0,2.0,2.0,1.0|1.0,2.0,1.0,0.0,1.0|1.0,4.0,4.0,0.0,0.0|3.0,0.0,2.0,0.0,0.0"
25,0.6586806665887827,"3.0,3.0,3.0,3.0,3.0|4.0,3.0,2.0,4.0,1.0|1.0,2.0,4.0,2.0,1.0|2.0,0.0,4.0,0.0,0.0|3.0,0.0,2.0,2.0,0.0"
26,0.3855121681207081,"0.0,3.0,3.0,3.0,3.0|4.0,4.0,2.0,4.0,1.0|1.0,2.0,4.0,1.0,1.0|2.0,0.0,4.0,0.0,0.0|3.0,1.0,0.0,0.0,0.0"
27,0.3713068017774413,"1.0,3.0,3.0,0.0,3.0|1.0,1.0,2.0,4.0,1.0|2.0,2.0,4.0,2.0,1.0|3.0,0.0,4.0,0.0,0.0|3.0,0.0,0.0,0.0,0.0"
28,0.02791459278164865,"4.0,3.0,1.0,3.0,3.0|4.0,1.0,4.0,4.0,1.0|2.0,2.0,4.0,2.0,1.0|3.0,0.0,2.0,3.0,0.0|4.0,0.0,2.0,0.0,0.0"
29,-0.22204672460317418,"0.0,0.0,3.0,3.0,3.0|0.0,0.0,2.0,2.0,1.0|1.0,2.0,4.0,0.0,1.0|1.0,4.0,4.0,0.0,0.0|3.0,0.0,2.0,1.0,0.0"
