Individual,Fitness,RobotStructure
0,1.9860762722887126,"4.0,3.0,0.0,0.0,0.0|4.0,4.0,4.0,3.0,0.0|1.0,4.0,0.0,3.0,1.0|4.0,3.0,2.0,1.0,0.0|3.0,3.0,0.0,3.0,0.0"
1,1.8865106834838448,"0.0,1.0,2.0,1.0,1.0|0.0,0.0,2.0,1.0,4.0|1.0,2.0,2.0,2.0,4.0|2.0,0.0,4.0,1.0,0.0|4.0,1.0,3.0,3.0,0.0"
2,1.8754860019005415,"0.0,1.0,2.0,1.0,1.0|0.0,0.0,4.0,1.0,4.0|1.0,1.0,2.0,2.0,4.0|2.0,0.0,4.0,1.0,0.0|4.0,1.0,3.0,3.0,0.0"
3,1.7985306180384173,"3.0,3.0,0.0,0.0,0.0|4.0,4.0,1.0,3.0,0.0|1.0,4.0,0.0,3.0,1.0|0.0,1.0,2.0,1.0,0.0|3.0,3.0,0.0,3.0,0.0"
4,1.797078589501422,"3.0,3.0,0.0,2.0,0.0|4.0,4.0,3.0,3.0,0.0|1.0,4.0,0.0,3.0,1.0|0.0,1.0,2.0,1.0,0.0|3.0,3.0,0.0,3.0,0.0"
5,1.7246394154113778,"0.0,0.0,1.0,1.0,3.0|0.0,3.0,0.0,3.0,2.0|4.0,3.0,0.0,4.0,4.0|0.0,2.0,1.0,4.0,4.0|2.0,2.0,4.0,0.0,0.0"
6,1.7197054121150765,"1.0,3.0,0.0,0.0,0.0|4.0,4.0,1.0,3.0,0.0|0.0,4.0,0.0,3.0,1.0|0.0,1.0,2.0,1.0,0.0|3.0,3.0,0.0,3.0,0.0"
7,1.7125322676784929,"0.0,0.0,1.0,1.0,3.0|0.0,2.0,0.0,3.0,1.0|4.0,3.0,0.0,4.0,4.0|0.0,2.0,1.0,4.0,4.0|2.0,2.0,4.0,0.0,0.0"
8,1.7124867691430326,"0.0,1.0,2.0,1.0,1.0|0.0,0.0,4.0,1.0,4.0|1.0,0.0,3.0,2.0,4.0|2.0,0.0,4.0,1.0,0.0|4.0,1.0,3.0,3.0,0.0"
9,1.7000621568382275,"3.0,3.0,3.0,0.0,0.0|4.0,4.0,1.0,2.0,0.0|1.0,4.0,0.0,3.0,1.0|0.0,2.0,2.0,1.0,0.0|3.0,3.0,0.0,3.0,0.0"
10,1.6692593388763337,"3.0,3.0,0.0,0.0,0.0|4.0,4.0,1.0,3.0,0.0|1.0,1.0,0.0,3.0,1.0|4.0,1.0,2.0,1.0,0.0|3.0,3.0,0.0,3.0,0.0"
11,1.6679430690824248,"4.0,3.0,3.0,0.0,0.0|3.0,4.0,1.0,2.0,0.0|1.0,4.0,0.0,3.0,1.0|0.0,2.0,2.0,1.0,0.0|3.0,3.0,0.0,3.0,0.0"
12,1.6515165236449363,"3.0,3.0,0.0,0.0,0.0|4.0,4.0,4.0,3.0,0.0|1.0,4.0,0.0,3.0,1.0|0.0,3.0,2.0,1.0,0.0|3.0,3.0,0.0,3.0,0.0"
13,1.6308826777455199,"4.0,4.0,3.0,0.0,0.0|3.0,4.0,1.0,2.0,0.0|1.0,4.0,0.0,3.0,1.0|0.0,2.0,2.0,1.0,0.0|3.0,3.0,0.0,1.0,0.0"
14,1.5845766502007332,"3.0,3.0,3.0,0.0,0.0|4.0,4.0,1.0,2.0,0.0|1.0,4.0,0.0,3.0,1.0|2.0,2.0,2.0,1.0,0.0|2.0,3.0,0.0,3.0,0.0"
15,1.553019107436518,"0.0,3.0,1.0,1.0,3.0|0.0,2.0,0.0,3.0,1.0|4.0,3.0,0.0,4.0,4.0|2.0,2.0,1.0,4.0,4.0|2.0,2.0,4.0,0.0,0.0"
16,1.4561705939218854,"4.0,3.0,3.0,0.0,0.0|3.0,4.0,1.0,2.0,0.0|1.0,4.0,0.0,3.0,1.0|0.0,2.0,2.0,1.0,2.0|3.0,3.0,3.0,3.0,0.0"
17,1.4544596524015758,"3.0,1.0,0.0,0.0,0.0|4.0,4.0,1.0,3.0,0.0|0.0,4.0,0.0,3.0,1.0|0.0,1.0,2.0,1.0,0.0|3.0,3.0,0.0,3.0,0.0"
18,1.3731117684179326,"3.0,0.0,2.0,0.0,0.0|4.0,4.0,1.0,3.0,0.0|1.0,1.0,0.0,3.0,1.0|4.0,1.0,2.0,1.0,0.0|3.0,3.0,0.0,3.0,0.0"
19,1.3174308655864881,"0.0,1.0,2.0,1.0,1.0|0.0,0.0,4.0,1.0,1.0|2.0,0.0,3.0,2.0,4.0|2.0,0.0,4.0,1.0,0.0|4.0,1.0,3.0,3.0,0.0"
20,1.301057832886884,"3.0,3.0,0.0,0.0,0.0|4.0,2.0,4.0,3.0,0.0|1.0,4.0,0.0,3.0,1.0|2.0,3.0,2.0,1.0,0.0|3.0,3.0,0.0,3.0,0.0"
21,1.2215755647657864,"2.0,3.0,0.0,0.0,0.0|4.0,4.0,4.0,3.0,0.0|1.0,4.0,0.0,3.0,1.0|0.0,3.0,2.0,1.0,0.0|3.0,3.0,2.0,3.0,0.0"
22,1.0982616835351418,"0.0,1.0,2.0,1.0,1.0|3.0,0.0,2.0,1.0,4.0|1.0,0.0,3.0,2.0,4.0|2.0,0.0,4.0,1.0,0.0|4.0,1.0,3.0,3.0,0.0"
23,0.7867661128581782,"0.0,3.0,0.0,0.0,0.0|4.0,4.0,3.0,3.0,0.0|1.0,4.0,0.0,3.0,1.0|0.0,3.0,2.0,1.0,0.0|3.0,3.0,0.0,3.0,0.0"
24,0.6510165442325374,"3.0,3.0,4.0,0.0,0.0|4.0,4.0,4.0,3.0,0.0|1.0,0.0,0.0,3.0,1.0|0.0,3.0,2.0,1.0,0.0|3.0,3.0,0.0,3.0,0.0"
25,0.6044290441228699,"3.0,3.0,0.0,0.0,0.0|2.0,4.0,4.0,3.0,0.0|1.0,4.0,3.0,3.0,1.0|0.0,3.0,2.0,1.0,0.0|3.0,3.0,0.0,3.0,0.0"
26,0.322832772945912,"0.0,1.0,2.0,1.0,1.0|0.0,3.0,4.0,1.0,4.0|1.0,0.0,3.0,2.0,4.0|2.0,0.0,4.0,1.0,2.0|4.0,1.0,3.0,3.0,0.0"
27,0.010573502495325182,"3.0,3.0,0.0,0.0,0.0|0.0,4.0,1.0,3.0,0.0|1.0,4.0,0.0,3.0,1.0|0.0,1.0,2.0,1.0,0.0|3.0,3.0,0.0,4.0,0.0"
28,-0.17049056752894717,"3.0,3.0,0.0,2.0,0.0|4.0,4.0,4.0,3.0,0.0|1.0,4.0,0.0,3.0,1.0|3.0,3.0,2.0,1.0,0.0|3.0,3.0,0.0,3.0,0.0"
29,-3.594719951135666,"3.0,2.0,0.0,0.0,0.0|1.0,4.0,4.0,3.0,0.0|1.0,4.0,0.0,3.0,1.0|0.0,3.0,2.0,1.0,0.0|3.0,3.0,0.0,3.0,0.0"
