Individual,Fitness,RobotStructure
0,5.011199265424575,"3.0,3.0,3.0,3.0,3.0|3.0,1.0,4.0,2.0,4.0|0.0,2.0,4.0,3.0,1.0|1.0,4.0,0.0,3.0,3.0|4.0,3.0,3.0,3.0,3.0"
1,4.953218727038247,"1.0,3.0,3.0,3.0,4.0|3.0,1.0,1.0,1.0,4.0|0.0,2.0,4.0,1.0,1.0|1.0,4.0,0.0,3.0,3.0|4.0,3.0,3.0,3.0,3.0"
2,4.900467055947469,"1.0,3.0,3.0,3.0,1.0|3.0,1.0,1.0,2.0,4.0|0.0,2.0,4.0,2.0,1.0|1.0,4.0,0.0,1.0,3.0|4.0,3.0,3.0,3.0,3.0"
3,4.83145451533351,"3.0,3.0,3.0,3.0,2.0|3.0,3.0,1.0,2.0,4.0|0.0,2.0,4.0,3.0,1.0|1.0,4.0,0.0,3.0,3.0|4.0,3.0,3.0,3.0,3.0"
4,4.78480644705727,"3.0,3.0,1.0,3.0,4.0|3.0,2.0,1.0,2.0,4.0|0.0,2.0,4.0,3.0,1.0|1.0,4.0,0.0,3.0,3.0|4.0,3.0,3.0,3.0,3.0"
5,4.693448170791136,"3.0,3.0,2.0,3.0,4.0|3.0,1.0,1.0,3.0,4.0|0.0,2.0,4.0,3.0,1.0|1.0,4.0,1.0,0.0,3.0|4.0,3.0,3.0,3.0,3.0"
6,4.69116393781928,"3.0,2.0,2.0,3.0,4.0|3.0,1.0,1.0,3.0,4.0|0.0,1.0,4.0,3.0,1.0|1.0,4.0,1.0,3.0,3.0|4.0,3.0,3.0,3.0,3.0"
7,4.686317379625509,"3.0,3.0,3.0,3.0,1.0|3.0,1.0,4.0,2.0,4.0|0.0,2.0,4.0,3.0,1.0|1.0,4.0,1.0,3.0,3.0|4.0,3.0,3.0,3.0,3.0"
8,4.634026755237074,"3.0,3.0,3.0,3.0,1.0|3.0,3.0,3.0,2.0,4.0|0.0,2.0,4.0,3.0,1.0|1.0,4.0,0.0,3.0,3.0|4.0,3.0,3.0,3.0,3.0"
9,4.632766882233658,"3.0,3.0,3.0,4.0,4.0|3.0,1.0,1.0,1.0,4.0|0.0,2.0,4.0,3.0,1.0|4.0,4.0,0.0,3.0,3.0|4.0,3.0,3.0,3.0,3.0"
10,4.622508175840691,"3.0,3.0,2.0,0.0,4.0|3.0,2.0,1.0,3.0,4.0|0.0,2.0,4.0,3.0,1.0|1.0,4.0,0.0,3.0,3.0|4.0,3.0,3.0,3.0,3.0"
11,4.579428695773261,"3.0,2.0,3.0,3.0,4.0|3.0,3.0,1.0,2.0,4.0|0.0,2.0,4.0,2.0,1.0|1.0,4.0,1.0,3.0,3.0|4.0,3.0,3.0,3.0,3.0"
12,4.522812803423774,"3.0,3.0,3.0,2.0,3.0|0.0,1.0,1.0,2.0,4.0|0.0,2.0,4.0,3.0,1.0|1.0,4.0,0.0,3.0,3.0|4.0,3.0,3.0,3.0,3.0"
13,4.397828551985129,"3.0,2.0,3.0,3.0,4.0|0.0,2.0,1.0,2.0,3.0|0.0,2.0,4.0,1.0,4.0|1.0,4.0,0.0,3.0,3.0|4.0,3.0,3.0,3.0,1.0"
14,4.103370121571315,"3.0,2.0,3.0,3.0,1.0|3.0,1.0,4.0,2.0,4.0|0.0,2.0,4.0,3.0,1.0|1.0,4.0,1.0,3.0,3.0|4.0,3.0,3.0,3.0,3.0"
15,3.7950394983050915,"3.0,3.0,3.0,4.0,1.0|3.0,3.0,1.0,1.0,4.0|0.0,2.0,4.0,3.0,1.0|1.0,4.0,2.0,1.0,2.0|4.0,3.0,3.0,3.0,3.0"
16,3.653133383881866,"3.0,3.0,3.0,3.0,4.0|0.0,1.0,0.0,4.0,4.0|0.0,2.0,4.0,3.0,1.0|1.0,4.0,1.0,1.0,3.0|4.0,3.0,3.0,0.0,1.0"
17,3.637569691984931,"1.0,3.0,3.0,3.0,1.0|3.0,1.0,4.0,2.0,3.0|0.0,2.0,4.0,3.0,1.0|1.0,4.0,1.0,1.0,3.0|4.0,3.0,3.0,3.0,3.0"
18,3.5968434114270424,"4.0,2.0,4.0,3.0,4.0|3.0,1.0,1.0,2.0,4.0|0.0,2.0,4.0,1.0,1.0|1.0,4.0,2.0,3.0,3.0|4.0,3.0,3.0,3.0,3.0"
19,3.467678644887524,"1.0,3.0,3.0,3.0,4.0|3.0,1.0,1.0,3.0,3.0|0.0,2.0,4.0,2.0,3.0|1.0,4.0,1.0,0.0,3.0|4.0,3.0,3.0,3.0,3.0"
20,3.3591850307032325,"3.0,3.0,3.0,3.0,1.0|3.0,1.0,4.0,2.0,4.0|0.0,2.0,4.0,3.0,1.0|1.0,4.0,1.0,3.0,3.0|4.0,3.0,2.0,3.0,3.0"
21,3.2156655742474807,"3.0,3.0,3.0,3.0,1.0|3.0,1.0,1.0,2.0,4.0|0.0,2.0,4.0,3.0,1.0|1.0,4.0,3.0,3.0,3.0|4.0,3.0,3.0,2.0,3.0"
22,3.1685642228114075,"3.0,3.0,3.0,3.0,4.0|3.0,1.0,4.0,2.0,4.0|1.0,1.0,4.0,3.0,1.0|1.0,4.0,1.0,3.0,3.0|4.0,3.0,3.0,3.0,3.0"
23,2.9401268449652873,"3.0,3.0,3.0,3.0,2.0|0.0,1.0,1.0,4.0,3.0|0.0,2.0,4.0,3.0,1.0|1.0,4.0,1.0,0.0,3.0|4.0,2.0,3.0,3.0,3.0"
24,2.8406024095054376,"3.0,3.0,2.0,0.0,4.0|2.0,2.0,1.0,2.0,4.0|0.0,2.0,2.0,4.0,1.0|1.0,4.0,1.0,3.0,3.0|4.0,3.0,3.0,1.0,3.0"
25,2.7228270197079834,"3.0,3.0,3.0,3.0,4.0|3.0,1.0,1.0,1.0,4.0|0.0,2.0,3.0,1.0,1.0|1.0,4.0,3.0,3.0,3.0|4.0,3.0,0.0,3.0,3.0"
26,2.470613476293606,"3.0,4.0,2.0,3.0,1.0|2.0,4.0,4.0,2.0,4.0|3.0,2.0,4.0,2.0,1.0|1.0,4.0,1.0,4.0,3.0|4.0,3.0,3.0,2.0,3.0"
27,2.443314952633543,"3.0,3.0,2.0,3.0,4.0|3.0,1.0,1.0,3.0,2.0|0.0,1.0,4.0,3.0,4.0|1.0,4.0,1.0,3.0,3.0|4.0,3.0,3.0,3.0,3.0"
28,2.4141875445581524,"3.0,3.0,4.0,3.0,3.0|3.0,1.0,4.0,2.0,4.0|0.0,1.0,4.0,3.0,1.0|1.0,4.0,2.0,3.0,3.0|4.0,3.0,3.0,3.0,0.0"
29,2.3801192765873203,"3.0,3.0,3.0,3.0,4.0|3.0,2.0,1.0,4.0,4.0|0.0,2.0,4.0,3.0,4.0|0.0,4.0,2.0,3.0,3.0|0.0,3.0,4.0,3.0,3.0"
30,2.3426793552977925,"3.0,2.0,3.0,1.0,4.0|0.0,3.0,1.0,1.0,4.0|0.0,1.0,4.0,3.0,1.0|1.0,4.0,0.0,1.0,3.0|4.0,3.0,3.0,0.0,2.0"
31,2.3290821659659278,"3.0,3.0,0.0,3.0,4.0|1.0,1.0,0.0,2.0,4.0|0.0,2.0,4.0,3.0,1.0|1.0,1.0,0.0,0.0,3.0|4.0,3.0,1.0,3.0,3.0"
32,2.3204200349699455,"3.0,3.0,3.0,3.0,3.0|3.0,1.0,1.0,2.0,3.0|0.0,4.0,4.0,3.0,1.0|1.0,2.0,0.0,1.0,3.0|1.0,3.0,3.0,3.0,3.0"
33,2.2271354587048107,"3.0,3.0,3.0,0.0,4.0|0.0,1.0,1.0,1.0,4.0|0.0,2.0,4.0,3.0,1.0|1.0,0.0,0.0,3.0,3.0|4.0,2.0,3.0,3.0,1.0"
34,2.220476657469982,"3.0,3.0,3.0,3.0,4.0|3.0,3.0,2.0,2.0,1.0|0.0,2.0,4.0,2.0,1.0|2.0,3.0,4.0,1.0,3.0|1.0,3.0,3.0,1.0,3.0"
35,1.9333977833843632,"3.0,3.0,3.0,1.0,0.0|0.0,1.0,2.0,1.0,4.0|0.0,0.0,4.0,4.0,1.0|1.0,4.0,0.0,3.0,3.0|4.0,3.0,3.0,3.0,1.0"
36,1.9129859583133066,"3.0,3.0,1.0,2.0,2.0|2.0,1.0,4.0,2.0,4.0|0.0,2.0,4.0,3.0,3.0|1.0,3.0,0.0,3.0,0.0|4.0,3.0,3.0,3.0,3.0"
