Individual,Fitness,RobotStructure
0,5.011199265424575,"3.0,3.0,3.0,3.0,3.0|3.0,1.0,4.0,2.0,4.0|0.0,2.0,4.0,3.0,1.0|1.0,4.0,0.0,3.0,3.0|4.0,3.0,3.0,3.0,3.0"
1,4.953218727038247,"1.0,3.0,3.0,3.0,4.0|3.0,1.0,1.0,1.0,4.0|0.0,2.0,4.0,1.0,1.0|1.0,4.0,0.0,3.0,3.0|4.0,3.0,3.0,3.0,3.0"
2,4.900467055947469,"1.0,3.0,3.0,3.0,1.0|3.0,1.0,1.0,2.0,4.0|0.0,2.0,4.0,2.0,1.0|1.0,4.0,0.0,1.0,3.0|4.0,3.0,3.0,3.0,3.0"
3,4.83145451533351,"3.0,3.0,3.0,3.0,2.0|3.0,3.0,1.0,2.0,4.0|0.0,2.0,4.0,3.0,1.0|1.0,4.0,0.0,3.0,3.0|4.0,3.0,3.0,3.0,3.0"
4,4.78480644705727,"3.0,3.0,1.0,3.0,4.0|3.0,2.0,1.0,2.0,4.0|0.0,2.0,4.0,3.0,1.0|1.0,4.0,0.0,3.0,3.0|4.0,3.0,3.0,3.0,3.0"
5,4.693448170791136,"3.0,3.0,2.0,3.0,4.0|3.0,1.0,1.0,3.0,4.0|0.0,2.0,4.0,3.0,1.0|1.0,4.0,1.0,0.0,3.0|4.0,3.0,3.0,3.0,3.0"
6,4.69116393781928,"3.0,2.0,2.0,3.0,4.0|3.0,1.0,1.0,3.0,4.0|0.0,1.0,4.0,3.0,1.0|1.0,4.0,1.0,3.0,3.0|4.0,3.0,3.0,3.0,3.0"
7,4.686317379625509,"3.0,3.0,3.0,3.0,1.0|3.0,1.0,4.0,2.0,4.0|0.0,2.0,4.0,3.0,1.0|1.0,4.0,1.0,3.0,3.0|4.0,3.0,3.0,3.0,3.0"
8,4.634026755237074,"3.0,3.0,3.0,3.0,1.0|3.0,3.0,3.0,2.0,4.0|0.0,2.0,4.0,3.0,1.0|1.0,4.0,0.0,3.0,3.0|4.0,3.0,3.0,3.0,3.0"
9,4.622508175840691,"3.0,3.0,2.0,0.0,4.0|3.0,2.0,1.0,3.0,4.0|0.0,2.0,4.0,3.0,1.0|1.0,4.0,0.0,3.0,3.0|4.0,3.0,3.0,3.0,3.0"
10,4.622410593689484,"3.0,3.0,3.0,3.0,4.0|0.0,3.0,1.0,1.0,4.0|0.0,2.0,4.0,3.0,1.0|1.0,4.0,4.0,3.0,3.0|4.0,3.0,3.0,3.0,3.0"
11,4.510294243153581,"3.0,3.0,3.0,3.0,4.0|0.0,1.0,0.0,4.0,4.0|1.0,3.0,4.0,3.0,1.0|1.0,4.0,0.0,1.0,3.0|4.0,3.0,1.0,0.0,3.0"
12,4.420868297953825,"3.0,3.0,0.0,1.0,4.0|0.0,3.0,1.0,2.0,4.0|0.0,2.0,4.0,3.0,1.0|1.0,4.0,0.0,3.0,3.0|4.0,3.0,3.0,3.0,3.0"
13,4.411218382179098,"3.0,3.0,3.0,3.0,4.0|0.0,1.0,1.0,1.0,4.0|0.0,2.0,4.0,1.0,1.0|1.0,4.0,4.0,3.0,3.0|4.0,3.0,3.0,3.0,1.0"
14,4.162599474147795,"3.0,3.0,4.0,3.0,1.0|3.0,3.0,4.0,2.0,4.0|0.0,2.0,4.0,3.0,1.0|1.0,4.0,2.0,3.0,3.0|4.0,3.0,3.0,3.0,3.0"
15,3.7483958033929503,"3.0,3.0,2.0,4.0,1.0|0.0,1.0,1.0,1.0,4.0|0.0,1.0,4.0,3.0,1.0|1.0,4.0,0.0,1.0,3.0|4.0,3.0,3.0,3.0,2.0"
16,3.6646601459333628,"3.0,3.0,2.0,4.0,1.0|2.0,4.0,1.0,2.0,4.0|0.0,1.0,4.0,3.0,1.0|1.0,4.0,1.0,3.0,3.0|4.0,3.0,3.0,3.0,3.0"
17,3.6612731747388607,"3.0,3.0,3.0,0.0,2.0|0.0,2.0,1.0,4.0,4.0|0.0,2.0,4.0,3.0,1.0|1.0,4.0,0.0,3.0,3.0|4.0,2.0,3.0,3.0,3.0"
18,3.640967056657372,"3.0,3.0,3.0,3.0,4.0|3.0,1.0,2.0,2.0,4.0|0.0,2.0,4.0,3.0,1.0|1.0,4.0,1.0,3.0,3.0|4.0,3.0,3.0,1.0,3.0"
19,3.4923548851975026,"3.0,3.0,2.0,1.0,4.0|3.0,1.0,1.0,3.0,4.0|0.0,2.0,4.0,3.0,1.0|1.0,4.0,1.0,3.0,3.0|4.0,3.0,3.0,1.0,3.0"
20,3.3203237690257423,"3.0,3.0,3.0,4.0,4.0|3.0,3.0,1.0,1.0,1.0|0.0,2.0,4.0,2.0,1.0|2.0,3.0,4.0,1.0,3.0|4.0,3.0,3.0,3.0,3.0"
21,3.1857322662775327,"3.0,3.0,3.0,1.0,3.0|0.0,1.0,1.0,3.0,4.0|0.0,2.0,4.0,3.0,1.0|1.0,4.0,0.0,3.0,3.0|4.0,3.0,4.0,3.0,3.0"
22,3.0088940043806756,"3.0,3.0,0.0,4.0,4.0|0.0,3.0,4.0,2.0,4.0|0.0,2.0,4.0,3.0,1.0|1.0,4.0,4.0,1.0,3.0|4.0,3.0,3.0,3.0,2.0"
23,2.653792402919047,"1.0,1.0,3.0,3.0,1.0|3.0,1.0,4.0,2.0,4.0|0.0,2.0,4.0,2.0,1.0|1.0,3.0,1.0,3.0,3.0|4.0,3.0,3.0,3.0,3.0"
24,2.5653769620739624,"3.0,2.0,4.0,2.0,2.0|2.0,1.0,4.0,2.0,4.0|0.0,3.0,4.0,3.0,3.0|1.0,4.0,1.0,3.0,3.0|4.0,3.0,1.0,3.0,3.0"
25,2.439027879735968,"1.0,3.0,3.0,3.0,1.0|3.0,1.0,0.0,2.0,4.0|0.0,2.0,4.0,2.0,1.0|1.0,4.0,1.0,3.0,3.0|4.0,3.0,3.0,3.0,3.0"
26,2.43281696400286,"1.0,3.0,3.0,3.0,4.0|0.0,1.0,1.0,1.0,4.0|2.0,2.0,4.0,2.0,1.0|1.0,4.0,0.0,3.0,3.0|4.0,3.0,3.0,3.0,3.0"
27,2.4241415476189285,"3.0,3.0,3.0,3.0,4.0|3.0,1.0,3.0,2.0,4.0|0.0,2.0,4.0,3.0,1.0|1.0,4.0,1.0,3.0,0.0|4.0,3.0,3.0,3.0,3.0"
28,2.366160923197537,"3.0,3.0,0.0,3.0,4.0|0.0,1.0,4.0,2.0,4.0|1.0,1.0,3.0,3.0,1.0|1.0,4.0,4.0,1.0,3.0|4.0,3.0,3.0,0.0,3.0"
29,2.2813862826027664,"3.0,3.0,4.0,1.0,0.0|3.0,3.0,1.0,2.0,4.0|1.0,2.0,4.0,2.0,1.0|1.0,4.0,0.0,1.0,3.0|4.0,0.0,3.0,3.0,3.0"
30,2.1622423443765437,"1.0,2.0,3.0,4.0,1.0|0.0,3.0,1.0,2.0,4.0|0.0,1.0,4.0,3.0,1.0|1.0,4.0,3.0,1.0,3.0|4.0,3.0,0.0,3.0,0.0"
31,2.0522278997866397,"3.0,3.0,3.0,3.0,2.0|2.0,3.0,1.0,2.0,4.0|3.0,2.0,4.0,2.0,1.0|1.0,4.0,1.0,4.0,3.0|4.0,0.0,3.0,2.0,3.0"
32,1.9932872449063586,"3.0,3.0,2.0,3.0,4.0|2.0,2.0,1.0,2.0,4.0|0.0,2.0,4.0,3.0,1.0|2.0,4.0,4.0,3.0,3.0|4.0,3.0,3.0,3.0,3.0"
33,1.9450616325624812,"3.0,3.0,3.0,1.0,4.0|3.0,1.0,3.0,1.0,4.0|3.0,2.0,4.0,3.0,1.0|1.0,1.0,0.0,3.0,3.0|4.0,3.0,3.0,3.0,3.0"
34,1.7629645652640948,"3.0,1.0,4.0,4.0,4.0|0.0,1.0,1.0,1.0,2.0|0.0,2.0,4.0,3.0,1.0|1.0,4.0,4.0,1.0,3.0|4.0,0.0,3.0,0.0,3.0"
35,1.7519019906982276,"0.0,3.0,0.0,4.0,4.0|0.0,1.0,1.0,2.0,2.0|0.0,2.0,4.0,3.0,3.0|1.0,2.0,3.0,1.0,3.0|4.0,0.0,3.0,3.0,3.0"
36,1.680218810875845,"3.0,1.0,3.0,1.0,2.0|3.0,3.0,4.0,2.0,4.0|0.0,2.0,4.0,3.0,1.0|1.0,4.0,0.0,3.0,4.0|4.0,3.0,3.0,3.0,3.0"
