Individual,Fitness,RobotStructure
0,2.8384495180211613,"2.0,3.0,1.0,3.0,0.0|2.0,3.0,3.0,2.0,0.0|4.0,0.0,4.0,2.0,3.0|1.0,2.0,4.0,1.0,4.0|0.0,3.0,0.0,0.0,0.0"
1,2.413117807764996,"2.0,3.0,1.0,0.0,0.0|2.0,0.0,3.0,2.0,0.0|4.0,0.0,4.0,2.0,3.0|1.0,2.0,4.0,0.0,0.0|0.0,2.0,4.0,0.0,0.0"
2,2.2188687413548407,"4.0,4.0,1.0,2.0,0.0|3.0,1.0,1.0,2.0,0.0|3.0,1.0,3.0,4.0,0.0|1.0,0.0,2.0,3.0,3.0|2.0,4.0,3.0,3.0,3.0"
3,2.100990054894906,"4.0,4.0,1.0,0.0,1.0|3.0,1.0,1.0,2.0,3.0|1.0,1.0,3.0,4.0,1.0|0.0,2.0,3.0,3.0,3.0|2.0,3.0,0.0,4.0,3.0"
4,2.07652402021774,"0.0,2.0,1.0,3.0,1.0|2.0,1.0,2.0,4.0,1.0|4.0,0.0,4.0,2.0,0.0|0.0,2.0,4.0,2.0,3.0|0.0,3.0,0.0,0.0,0.0"
5,1.9509295244490454,"3.0,0.0,1.0,0.0,0.0|1.0,1.0,3.0,2.0,0.0|3.0,2.0,3.0,4.0,0.0|1.0,0.0,2.0,3.0,0.0|3.0,4.0,3.0,3.0,0.0"
6,1.9441741575511056,"2.0,1.0,0.0,3.0,0.0|3.0,3.0,4.0,4.0,1.0|4.0,3.0,4.0,2.0,3.0|0.0,4.0,3.0,3.0,3.0|2.0,3.0,0.0,4.0,3.0"
7,1.9193353802486388,"4.0,0.0,1.0,0.0,1.0|3.0,1.0,3.0,2.0,2.0|1.0,1.0,3.0,4.0,1.0|0.0,2.0,3.0,3.0,2.0|2.0,3.0,0.0,4.0,3.0"
8,1.8992693581430082,"0.0,1.0,0.0,3.0,2.0|3.0,3.0,2.0,0.0,4.0|1.0,0.0,4.0,2.0,3.0|1.0,2.0,1.0,3.0,3.0|4.0,0.0,1.0,0.0,3.0"
9,1.8564503730052901,"4.0,4.0,2.0,0.0,1.0|2.0,1.0,3.0,3.0,4.0|1.0,4.0,4.0,2.0,3.0|1.0,3.0,3.0,3.0,3.0|4.0,2.0,0.0,0.0,3.0"
10,1.7541389565119032,"4.0,4.0,0.0,0.0,2.0|3.0,3.0,1.0,2.0,4.0|1.0,1.0,3.0,2.0,3.0|1.0,2.0,3.0,3.0,3.0|2.0,0.0,1.0,0.0,3.0"
11,1.5580045290040891,"4.0,2.0,1.0,3.0,4.0|3.0,1.0,0.0,2.0,4.0|1.0,1.0,3.0,4.0,1.0|0.0,2.0,3.0,3.0,3.0|2.0,1.0,0.0,4.0,3.0"
12,1.3898971546929226,"2.0,3.0,4.0,0.0,2.0|2.0,1.0,3.0,0.0,2.0|1.0,1.0,3.0,4.0,3.0|0.0,2.0,3.0,4.0,3.0|2.0,1.0,2.0,0.0,0.0"
13,1.3381929962861232,"0.0,1.0,2.0,0.0,2.0|3.0,3.0,2.0,3.0,4.0|1.0,4.0,4.0,2.0,3.0|2.0,2.0,1.0,3.0,3.0|4.0,2.0,1.0,0.0,3.0"
14,1.2243923652417241,"4.0,2.0,1.0,3.0,4.0|1.0,1.0,1.0,0.0,4.0|1.0,3.0,3.0,4.0,1.0|0.0,2.0,2.0,4.0,3.0|2.0,1.0,4.0,4.0,0.0"
