Individual,Fitness,RobotStructure
0,2.3921765690559424,"3.0,1.0,3.0,0.0,0.0|1.0,3.0,1.0,4.0,1.0|0.0,3.0,3.0,4.0,2.0|3.0,0.0,4.0,3.0,1.0|4.0,1.0,4.0,0.0,0.0"
1,1.6475118557835862,"4.0,0.0,0.0,1.0,3.0|4.0,2.0,1.0,3.0,1.0|1.0,1.0,4.0,0.0,3.0|2.0,3.0,4.0,4.0,0.0|0.0,1.0,2.0,0.0,0.0"
2,1.619906102706966,"0.0,3.0,0.0,4.0,1.0|0.0,1.0,2.0,1.0,3.0|3.0,1.0,2.0,4.0,4.0|1.0,0.0,4.0,3.0,0.0|0.0,0.0,3.0,2.0,0.0"
3,1.5907530643798227,"0.0,0.0,2.0,4.0,1.0|0.0,0.0,0.0,0.0,1.0|1.0,4.0,0.0,0.0,4.0|4.0,3.0,3.0,1.0,1.0|2.0,0.0,1.0,0.0,1.0"
4,1.553170277709198,"0.0,0.0,0.0,2.0,3.0|3.0,3.0,1.0,4.0,0.0|3.0,4.0,2.0,2.0,3.0|4.0,3.0,4.0,3.0,2.0|0.0,2.0,3.0,3.0,2.0"
5,1.3173026510150327,"0.0,2.0,2.0,0.0,0.0|0.0,0.0,1.0,0.0,0.0|0.0,0.0,1.0,4.0,3.0|0.0,2.0,4.0,3.0,1.0|0.0,4.0,0.0,2.0,0.0"
6,1.2687598983679442,"2.0,1.0,2.0,0.0,4.0|0.0,1.0,4.0,3.0,1.0|2.0,1.0,0.0,4.0,0.0|3.0,0.0,0.0,1.0,2.0|0.0,0.0,2.0,4.0,0.0"
7,1.163071363620409,"0.0,1.0,3.0,3.0,3.0|0.0,1.0,2.0,1.0,4.0|4.0,0.0,0.0,4.0,3.0|1.0,3.0,3.0,4.0,3.0|2.0,1.0,4.0,0.0,2.0"
8,1.1280592063938224,"0.0,1.0,2.0,0.0,2.0|0.0,2.0,3.0,0.0,1.0|3.0,1.0,3.0,3.0,3.0|0.0,0.0,4.0,3.0,2.0|2.0,2.0,3.0,0.0,2.0"
9,1.1128754186048435,"4.0,1.0,1.0,1.0,3.0|2.0,2.0,1.0,3.0,3.0|0.0,0.0,4.0,1.0,0.0|2.0,3.0,4.0,4.0,0.0|0.0,1.0,2.0,0.0,0.0"
10,1.0513561855310636,"0.0,1.0,1.0,2.0,2.0|0.0,0.0,1.0,3.0,1.0|0.0,2.0,3.0,4.0,0.0|3.0,1.0,4.0,3.0,0.0|0.0,4.0,0.0,1.0,0.0"
11,0.9787201635393753,"2.0,0.0,3.0,4.0,0.0|2.0,0.0,0.0,3.0,4.0|1.0,1.0,0.0,4.0,1.0|4.0,3.0,1.0,2.0,4.0|3.0,0.0,1.0,2.0,4.0"
12,0.9596081282105277,"3.0,1.0,3.0,0.0,3.0|0.0,1.0,1.0,1.0,4.0|0.0,3.0,3.0,4.0,2.0|1.0,0.0,4.0,3.0,3.0|4.0,1.0,4.0,0.0,4.0"
13,0.9547707335528361,"0.0,0.0,3.0,4.0,1.0|0.0,1.0,1.0,0.0,0.0|3.0,2.0,4.0,4.0,0.0|1.0,0.0,4.0,2.0,0.0|0.0,0.0,3.0,0.0,0.0"
14,0.9286225185992882,"2.0,1.0,2.0,0.0,0.0|0.0,1.0,4.0,0.0,0.0|0.0,1.0,1.0,4.0,4.0|0.0,3.0,0.0,1.0,3.0|0.0,0.0,0.0,0.0,0.0"
15,0.9254246160299676,"0.0,1.0,2.0,2.0,2.0|1.0,0.0,1.0,0.0,1.0|4.0,2.0,2.0,3.0,3.0|3.0,1.0,4.0,3.0,0.0|2.0,4.0,4.0,4.0,0.0"
16,0.9072185621492884,"3.0,1.0,3.0,0.0,4.0|0.0,3.0,2.0,3.0,1.0|2.0,4.0,0.0,4.0,0.0|3.0,0.0,2.0,3.0,2.0|4.0,1.0,2.0,4.0,0.0"
17,0.9051390492925953,"3.0,1.0,1.0,1.0,2.0|0.0,0.0,2.0,3.0,4.0|0.0,0.0,3.0,4.0,0.0|3.0,4.0,4.0,3.0,4.0|0.0,3.0,0.0,2.0,0.0"
18,0.8387823973741795,"0.0,2.0,1.0,0.0,2.0|0.0,0.0,1.0,3.0,4.0|3.0,1.0,3.0,0.0,3.0|0.0,2.0,4.0,2.0,2.0|2.0,3.0,0.0,0.0,2.0"
19,0.822459307345825,"1.0,0.0,1.0,0.0,3.0|4.0,0.0,4.0,4.0,4.0|1.0,1.0,2.0,4.0,1.0|2.0,3.0,4.0,3.0,3.0|1.0,4.0,1.0,0.0,0.0"
20,0.800025746509126,"3.0,3.0,2.0,4.0,3.0|2.0,0.0,0.0,0.0,2.0|3.0,1.0,4.0,2.0,4.0|3.0,0.0,3.0,1.0,1.0|2.0,3.0,4.0,0.0,0.0"
21,0.776021087014039,"0.0,2.0,2.0,3.0,0.0|0.0,0.0,2.0,3.0,3.0|0.0,1.0,3.0,3.0,0.0|1.0,2.0,4.0,0.0,0.0|1.0,2.0,2.0,4.0,0.0"
22,0.7715687494318992,"0.0,0.0,1.0,0.0,4.0|3.0,0.0,1.0,3.0,4.0|3.0,4.0,2.0,2.0,3.0|4.0,3.0,3.0,3.0,2.0|2.0,2.0,0.0,3.0,0.0"
23,0.7374959741704209,"0.0,0.0,4.0,2.0,2.0|1.0,1.0,1.0,0.0,1.0|4.0,3.0,2.0,3.0,3.0|0.0,1.0,4.0,0.0,0.0|0.0,1.0,4.0,4.0,4.0"
24,0.6399947757700498,"0.0,2.0,3.0,3.0,0.0|3.0,2.0,2.0,1.0,1.0|0.0,3.0,3.0,3.0,0.0|0.0,3.0,4.0,4.0,2.0|0.0,0.0,0.0,0.0,0.0"
25,0.6083909074672377,"0.0,3.0,0.0,4.0,3.0|1.0,3.0,0.0,1.0,1.0|2.0,4.0,0.0,0.0,3.0|4.0,3.0,2.0,3.0,1.0|3.0,4.0,1.0,1.0,0.0"
26,0.6049253938632607,"2.0,2.0,4.0,2.0,0.0|1.0,0.0,3.0,2.0,0.0|3.0,4.0,2.0,1.0,4.0|0.0,2.0,4.0,0.0,0.0|1.0,1.0,4.0,3.0,4.0"
27,0.5915970404920421,"3.0,1.0,3.0,0.0,2.0|1.0,0.0,2.0,4.0,4.0|0.0,3.0,3.0,4.0,2.0|1.0,4.0,4.0,3.0,4.0|4.0,1.0,0.0,2.0,0.0"
28,0.5737593869086958,"3.0,3.0,4.0,0.0,3.0|0.0,1.0,3.0,1.0,1.0|2.0,1.0,3.0,0.0,3.0|4.0,0.0,3.0,2.0,1.0|2.0,2.0,0.0,3.0,0.0"
29,0.560084854744047,"4.0,1.0,1.0,3.0,2.0|2.0,2.0,3.0,3.0,4.0|2.0,3.0,2.0,3.0,3.0|1.0,0.0,4.0,0.0,2.0|3.0,1.0,4.0,3.0,0.0"
30,0.5412010803620086,"0.0,3.0,0.0,1.0,1.0|3.0,1.0,0.0,1.0,3.0|3.0,4.0,2.0,2.0,4.0|1.0,0.0,4.0,2.0,1.0|1.0,0.0,3.0,0.0,3.0"
31,0.5225606448928632,"0.0,3.0,4.0,1.0,0.0|0.0,3.0,2.0,0.0,0.0|1.0,3.0,4.0,3.0,2.0|4.0,0.0,3.0,4.0,0.0|4.0,0.0,4.0,0.0,0.0"
32,0.47953590134766366,"3.0,0.0,0.0,1.0,1.0|2.0,0.0,0.0,0.0,4.0|1.0,2.0,0.0,0.0,4.0|2.0,2.0,2.0,1.0,1.0|2.0,0.0,1.0,0.0,1.0"
33,0.470851951962611,"3.0,2.0,2.0,0.0,1.0|0.0,4.0,2.0,3.0,4.0|4.0,0.0,0.0,4.0,3.0|2.0,2.0,4.0,3.0,3.0|0.0,3.0,0.0,2.0,0.0"
34,0.46869616967093697,"0.0,2.0,0.0,4.0,0.0|1.0,4.0,0.0,1.0,3.0|0.0,4.0,3.0,1.0,2.0|2.0,2.0,2.0,4.0,0.0|1.0,2.0,1.0,4.0,0.0"
35,0.43579740129240796,"0.0,0.0,2.0,1.0,1.0|0.0,3.0,4.0,3.0,4.0|0.0,3.0,4.0,2.0,2.0|0.0,2.0,4.0,1.0,4.0|0.0,3.0,4.0,0.0,4.0"
