Individual,Fitness,RobotStructure
0,3.8070764799403225,"4.0,0.0,0.0,1.0,4.0|2.0,1.0,3.0,2.0,4.0|3.0,4.0,2.0,3.0,4.0|4.0,4.0,3.0,1.0,3.0|4.0,3.0,3.0,3.0,3.0"
1,3.804949726964936,"3.0,0.0,0.0,3.0,4.0|2.0,1.0,3.0,4.0,1.0|3.0,4.0,2.0,4.0,4.0|4.0,4.0,3.0,3.0,3.0|4.0,3.0,3.0,3.0,3.0"
2,3.7099611301356608,"0.0,1.0,4.0,1.0,4.0|2.0,1.0,3.0,4.0,4.0|3.0,4.0,2.0,3.0,4.0|4.0,4.0,3.0,1.0,3.0|4.0,3.0,3.0,3.0,3.0"
3,3.702482472928708,"2.0,1.0,4.0,1.0,4.0|2.0,1.0,3.0,4.0,2.0|3.0,4.0,2.0,3.0,4.0|4.0,4.0,0.0,1.0,3.0|4.0,3.0,3.0,3.0,3.0"
4,3.652418169205465,"0.0,1.0,4.0,1.0,4.0|2.0,1.0,3.0,4.0,1.0|2.0,4.0,2.0,3.0,4.0|4.0,4.0,0.0,1.0,3.0|4.0,3.0,3.0,3.0,1.0"
5,3.6345620952257516,"0.0,1.0,4.0,1.0,4.0|2.0,1.0,3.0,4.0,1.0|3.0,4.0,2.0,3.0,4.0|4.0,4.0,0.0,1.0,3.0|4.0,3.0,3.0,3.0,3.0"
6,3.6227211706666047,"2.0,0.0,0.0,3.0,4.0|2.0,1.0,3.0,4.0,1.0|3.0,4.0,2.0,4.0,4.0|4.0,4.0,3.0,3.0,1.0|4.0,3.0,3.0,3.0,3.0"
7,3.593500037703872,"2.0,0.0,4.0,1.0,4.0|1.0,1.0,3.0,4.0,1.0|3.0,4.0,0.0,3.0,4.0|4.0,1.0,3.0,3.0,1.0|4.0,3.0,3.0,3.0,3.0"
8,3.562992151562605,"4.0,1.0,0.0,1.0,4.0|2.0,1.0,3.0,4.0,4.0|3.0,4.0,2.0,3.0,4.0|4.0,4.0,3.0,1.0,3.0|4.0,3.0,3.0,3.0,3.0"
9,3.5611484271426903,"2.0,1.0,4.0,1.0,4.0|2.0,2.0,3.0,4.0,1.0|3.0,4.0,2.0,3.0,4.0|4.0,4.0,0.0,1.0,3.0|4.0,3.0,3.0,3.0,3.0"
10,3.394992434098642,"0.0,1.0,4.0,1.0,4.0|2.0,1.0,3.0,4.0,2.0|4.0,4.0,2.0,3.0,4.0|4.0,4.0,0.0,1.0,3.0|4.0,3.0,3.0,3.0,3.0"
11,3.130577590383449,"3.0,0.0,0.0,4.0,4.0|2.0,1.0,3.0,4.0,1.0|3.0,4.0,2.0,4.0,4.0|4.0,4.0,0.0,3.0,3.0|4.0,3.0,3.0,3.0,3.0"
12,3.1130854375471664,"2.0,1.0,4.0,1.0,4.0|3.0,1.0,3.0,4.0,2.0|3.0,4.0,2.0,3.0,3.0|4.0,4.0,0.0,1.0,3.0|4.0,3.0,3.0,3.0,3.0"
13,3.098292063589724,"3.0,0.0,0.0,3.0,4.0|2.0,1.0,3.0,4.0,1.0|3.0,4.0,2.0,2.0,4.0|4.0,2.0,3.0,3.0,3.0|4.0,3.0,3.0,3.0,3.0"
14,2.9561191660876203,"2.0,0.0,4.0,1.0,4.0|1.0,1.0,2.0,4.0,1.0|4.0,4.0,0.0,3.0,4.0|4.0,1.0,3.0,3.0,1.0|4.0,3.0,3.0,3.0,3.0"
15,2.9409099356045725,"3.0,0.0,0.0,3.0,4.0|2.0,0.0,3.0,4.0,1.0|3.0,4.0,2.0,4.0,4.0|4.0,4.0,3.0,3.0,3.0|4.0,0.0,3.0,3.0,3.0"
16,2.726284832797346,"2.0,0.0,4.0,1.0,4.0|1.0,1.0,3.0,4.0,1.0|3.0,4.0,0.0,3.0,4.0|4.0,0.0,3.0,3.0,2.0|4.0,3.0,3.0,3.0,3.0"
17,2.435487195584787,"2.0,0.0,0.0,3.0,4.0|2.0,1.0,3.0,3.0,1.0|3.0,4.0,2.0,4.0,4.0|4.0,4.0,3.0,2.0,1.0|4.0,3.0,3.0,3.0,3.0"
18,2.0997458894676586,"2.0,0.0,0.0,3.0,4.0|2.0,1.0,3.0,4.0,1.0|3.0,2.0,2.0,4.0,4.0|4.0,4.0,3.0,3.0,3.0|4.0,3.0,3.0,3.0,3.0"
19,2.0896121453110728,"2.0,1.0,4.0,1.0,4.0|2.0,2.0,3.0,4.0,1.0|3.0,4.0,2.0,4.0,4.0|4.0,4.0,0.0,1.0,3.0|4.0,3.0,3.0,3.0,4.0"
20,2.055540461008496,"4.0,1.0,0.0,2.0,4.0|2.0,1.0,3.0,4.0,4.0|3.0,4.0,2.0,3.0,4.0|4.0,4.0,0.0,1.0,3.0|4.0,3.0,3.0,3.0,3.0"
21,1.9990364895591655,"2.0,0.0,0.0,3.0,4.0|2.0,1.0,3.0,4.0,3.0|3.0,4.0,2.0,4.0,4.0|4.0,4.0,3.0,3.0,1.0|4.0,3.0,3.0,3.0,0.0"
22,1.9498843119095133,"2.0,1.0,0.0,1.0,4.0|2.0,1.0,3.0,4.0,0.0|3.0,4.0,2.0,3.0,4.0|4.0,4.0,3.0,1.0,3.0|4.0,3.0,3.0,3.0,3.0"
23,1.8309285041516072,"4.0,3.0,0.0,1.0,4.0|2.0,1.0,3.0,4.0,4.0|3.0,4.0,2.0,3.0,4.0|4.0,4.0,3.0,1.0,1.0|4.0,3.0,3.0,3.0,3.0"
24,1.7493629115558376,"2.0,1.0,4.0,1.0,4.0|2.0,1.0,3.0,4.0,2.0|0.0,4.0,2.0,3.0,4.0|4.0,4.0,0.0,1.0,3.0|4.0,3.0,2.0,3.0,3.0"
25,1.6034988136451986,"0.0,1.0,1.0,1.0,4.0|2.0,1.0,3.0,4.0,1.0|2.0,4.0,2.0,3.0,4.0|0.0,4.0,0.0,1.0,3.0|4.0,3.0,3.0,3.0,1.0"
26,1.5560286488817947,"2.0,1.0,0.0,1.0,4.0|2.0,1.0,3.0,4.0,2.0|3.0,4.0,2.0,0.0,4.0|4.0,4.0,0.0,1.0,3.0|4.0,3.0,3.0,3.0,3.0"
27,1.1196067468754072,"4.0,1.0,4.0,1.0,4.0|0.0,1.0,3.0,4.0,4.0|3.0,4.0,2.0,3.0,4.0|4.0,4.0,3.0,1.0,3.0|4.0,3.0,3.0,3.0,3.0"
28,0.8811890755975518,"4.0,0.0,0.0,1.0,0.0|2.0,1.0,3.0,2.0,4.0|3.0,4.0,1.0,3.0,4.0|4.0,4.0,3.0,1.0,3.0|4.0,3.0,3.0,3.0,3.0"
29,-0.7329362192797535,"3.0,0.0,0.0,3.0,4.0|2.0,1.0,3.0,3.0,1.0|3.0,4.0,3.0,4.0,4.0|4.0,4.0,3.0,3.0,3.0|4.0,3.0,3.0,3.0,3.0"
