Individual,Fitness,RobotStructure
0,3.547547218826548,"0.0,3.0,1.0,4.0,0.0|2.0,2.0,1.0,4.0,0.0|3.0,0.0,1.0,4.0,3.0|4.0,3.0,1.0,3.0,1.0|3.0,0.0,3.0,3.0,2.0"
1,3.3642031595317756,"0.0,2.0,1.0,4.0,0.0|2.0,3.0,1.0,4.0,1.0|1.0,0.0,1.0,4.0,4.0|4.0,1.0,1.0,3.0,1.0|2.0,3.0,3.0,1.0,3.0"
2,3.3101645602240217,"0.0,3.0,1.0,4.0,0.0|2.0,2.0,1.0,4.0,1.0|1.0,0.0,1.0,4.0,3.0|4.0,1.0,1.0,3.0,1.0|3.0,3.0,3.0,1.0,3.0"
3,3.280438135484263,"3.0,3.0,1.0,4.0,0.0|2.0,2.0,1.0,4.0,1.0|1.0,0.0,1.0,4.0,3.0|4.0,2.0,1.0,3.0,1.0|3.0,3.0,3.0,1.0,3.0"
4,3.269738427084918,"1.0,3.0,1.0,4.0,0.0|0.0,1.0,3.0,4.0,1.0|2.0,1.0,1.0,4.0,1.0|4.0,0.0,1.0,3.0,1.0|3.0,3.0,3.0,1.0,3.0"
5,3.256809787913593,"0.0,4.0,1.0,4.0,0.0|3.0,2.0,1.0,4.0,0.0|3.0,0.0,1.0,4.0,3.0|4.0,3.0,1.0,3.0,1.0|3.0,0.0,3.0,1.0,3.0"
6,3.228216017577656,"0.0,3.0,1.0,4.0,0.0|2.0,2.0,1.0,4.0,1.0|1.0,0.0,1.0,4.0,4.0|4.0,1.0,1.0,3.0,1.0|2.0,3.0,3.0,1.0,3.0"
7,3.222348934767834,"3.0,3.0,1.0,4.0,4.0|2.0,2.0,1.0,4.0,1.0|1.0,0.0,1.0,4.0,3.0|4.0,2.0,1.0,3.0,1.0|3.0,4.0,3.0,1.0,3.0"
8,3.2049553461396605,"0.0,3.0,1.0,4.0,0.0|2.0,2.0,1.0,4.0,0.0|3.0,0.0,1.0,4.0,3.0|4.0,3.0,1.0,3.0,1.0|3.0,0.0,3.0,1.0,3.0"
9,3.1834364782424927,"0.0,3.0,1.0,4.0,0.0|2.0,2.0,1.0,4.0,0.0|3.0,0.0,1.0,4.0,3.0|4.0,1.0,1.0,3.0,1.0|3.0,3.0,3.0,1.0,3.0"
10,3.1655907208196905,"0.0,3.0,1.0,4.0,0.0|2.0,2.0,1.0,1.0,0.0|3.0,0.0,1.0,4.0,3.0|4.0,1.0,1.0,0.0,1.0|3.0,3.0,3.0,1.0,3.0"
11,3.14694342557823,"1.0,3.0,1.0,4.0,0.0|2.0,2.0,2.0,4.0,1.0|2.0,2.0,1.0,4.0,3.0|4.0,1.0,1.0,3.0,1.0|3.0,3.0,3.0,1.0,3.0"
12,2.9535328503645153,"0.0,4.0,1.0,2.0,0.0|2.0,2.0,1.0,4.0,0.0|3.0,0.0,1.0,4.0,3.0|4.0,3.0,1.0,3.0,1.0|3.0,0.0,3.0,1.0,3.0"
13,2.7797616226194886,"0.0,3.0,1.0,3.0,0.0|2.0,2.0,1.0,4.0,1.0|1.0,0.0,3.0,4.0,3.0|4.0,1.0,1.0,3.0,1.0|3.0,3.0,3.0,1.0,3.0"
14,2.5940824251970263,"3.0,0.0,1.0,4.0,0.0|2.0,2.0,1.0,4.0,1.0|1.0,0.0,1.0,4.0,3.0|4.0,2.0,1.0,0.0,1.0|3.0,3.0,3.0,1.0,3.0"
15,2.5003172463105283,"0.0,3.0,1.0,4.0,0.0|2.0,2.0,1.0,4.0,1.0|1.0,0.0,1.0,0.0,4.0|4.0,1.0,1.0,3.0,2.0|2.0,3.0,3.0,1.0,3.0"
16,2.3509439041007303,"3.0,3.0,1.0,4.0,0.0|2.0,2.0,1.0,4.0,1.0|1.0,0.0,1.0,4.0,3.0|4.0,2.0,4.0,3.0,2.0|3.0,3.0,3.0,1.0,3.0"
