Individual,Fitness,RobotStructure
0,3.4799914344027916,"4.0,4.0,0.0,0.0,0.0|3.0,3.0,4.0,4.0,0.0|1.0,4.0,1.0,1.0,0.0|4.0,1.0,3.0,2.0,3.0|3.0,2.0,3.0,3.0,1.0"
1,3.4599617770245765,"4.0,4.0,0.0,0.0,0.0|3.0,3.0,4.0,4.0,0.0|2.0,4.0,1.0,1.0,0.0|4.0,0.0,3.0,2.0,3.0|3.0,2.0,3.0,3.0,1.0"
2,3.4443563293106356,"3.0,3.0,0.0,0.0,0.0|3.0,2.0,4.0,3.0,0.0|1.0,4.0,0.0,1.0,1.0|4.0,1.0,0.0,2.0,3.0|3.0,3.0,2.0,3.0,1.0"
3,3.388793846498694,"3.0,3.0,4.0,0.0,0.0|2.0,3.0,4.0,3.0,0.0|1.0,4.0,0.0,1.0,1.0|4.0,1.0,2.0,2.0,3.0|3.0,3.0,2.0,3.0,1.0"
4,3.3587201303944565,"2.0,2.0,0.0,0.0,0.0|3.0,3.0,4.0,4.0,0.0|1.0,4.0,1.0,3.0,1.0|4.0,1.0,3.0,2.0,3.0|3.0,3.0,2.0,3.0,1.0"
5,3.329383990565285,"3.0,3.0,4.0,0.0,0.0|1.0,2.0,4.0,3.0,0.0|1.0,4.0,0.0,1.0,1.0|4.0,1.0,2.0,2.0,3.0|3.0,3.0,2.0,3.0,1.0"
6,3.309057071912132,"3.0,3.0,3.0,0.0,0.0|0.0,2.0,4.0,3.0,0.0|1.0,3.0,0.0,1.0,1.0|4.0,1.0,0.0,2.0,3.0|3.0,3.0,3.0,3.0,1.0"
7,3.3009288817912794,"2.0,2.0,0.0,0.0,0.0|3.0,3.0,4.0,4.0,0.0|1.0,4.0,1.0,1.0,3.0|4.0,1.0,3.0,2.0,1.0|3.0,3.0,2.0,3.0,2.0"
8,3.294673714844832,"3.0,3.0,3.0,0.0,0.0|0.0,2.0,4.0,3.0,0.0|1.0,4.0,0.0,1.0,1.0|4.0,1.0,0.0,2.0,3.0|3.0,3.0,1.0,3.0,1.0"
9,3.290755529976873,"4.0,2.0,0.0,0.0,0.0|3.0,3.0,4.0,4.0,0.0|1.0,4.0,1.0,1.0,1.0|4.0,1.0,3.0,2.0,3.0|3.0,3.0,2.0,3.0,1.0"
10,3.258640245861315,"3.0,3.0,4.0,0.0,0.0|2.0,3.0,4.0,3.0,4.0|1.0,4.0,0.0,1.0,1.0|4.0,1.0,2.0,3.0,3.0|3.0,3.0,2.0,3.0,1.0"
11,3.1703023686021705,"4.0,2.0,0.0,0.0,0.0|3.0,3.0,4.0,4.0,0.0|3.0,4.0,1.0,1.0,1.0|4.0,1.0,3.0,2.0,3.0|3.0,3.0,3.0,3.0,1.0"
12,3.1397028261853093,"4.0,4.0,0.0,0.0,0.0|3.0,3.0,4.0,4.0,0.0|1.0,4.0,1.0,1.0,3.0|4.0,2.0,3.0,2.0,3.0|3.0,2.0,3.0,3.0,1.0"
13,3.0896653184896996,"2.0,2.0,0.0,0.0,0.0|3.0,3.0,4.0,4.0,0.0|1.0,4.0,1.0,3.0,1.0|4.0,1.0,1.0,1.0,3.0|3.0,3.0,2.0,3.0,1.0"
14,3.0720287153386256,"1.0,4.0,0.0,1.0,0.0|3.0,3.0,4.0,4.0,0.0|2.0,4.0,1.0,1.0,0.0|4.0,0.0,3.0,2.0,3.0|3.0,2.0,3.0,3.0,1.0"
15,3.0428134005043113,"4.0,4.0,1.0,0.0,0.0|3.0,3.0,4.0,4.0,0.0|1.0,0.0,1.0,1.0,0.0|4.0,1.0,3.0,2.0,3.0|3.0,2.0,3.0,3.0,1.0"
16,3.0316642757937724,"3.0,3.0,3.0,0.0,0.0|0.0,2.0,4.0,3.0,0.0|1.0,3.0,0.0,3.0,0.0|4.0,1.0,0.0,2.0,3.0|3.0,3.0,3.0,3.0,1.0"
17,3.006528538583275,"3.0,3.0,4.0,0.0,0.0|2.0,3.0,4.0,3.0,0.0|1.0,4.0,0.0,1.0,1.0|4.0,0.0,4.0,2.0,3.0|3.0,3.0,2.0,3.0,1.0"
18,2.9945405105332643,"2.0,2.0,0.0,2.0,0.0|3.0,3.0,4.0,4.0,0.0|1.0,4.0,4.0,3.0,1.0|4.0,1.0,3.0,2.0,3.0|3.0,3.0,2.0,3.0,1.0"
19,2.9741262686173324,"2.0,2.0,0.0,0.0,0.0|3.0,3.0,4.0,4.0,3.0|1.0,4.0,1.0,1.0,3.0|4.0,1.0,3.0,2.0,3.0|3.0,3.0,2.0,3.0,2.0"
20,2.953812505718526,"3.0,3.0,4.0,0.0,0.0|2.0,3.0,4.0,3.0,0.0|1.0,4.0,0.0,1.0,2.0|4.0,1.0,2.0,2.0,1.0|3.0,3.0,2.0,3.0,1.0"
21,2.931492230965057,"3.0,3.0,4.0,0.0,0.0|3.0,3.0,4.0,3.0,0.0|1.0,4.0,1.0,1.0,1.0|4.0,1.0,2.0,2.0,3.0|3.0,3.0,2.0,3.0,1.0"
22,2.873696279311758,"3.0,3.0,3.0,0.0,0.0|4.0,2.0,4.0,3.0,0.0|0.0,3.0,0.0,1.0,1.0|4.0,1.0,0.0,2.0,3.0|3.0,3.0,3.0,3.0,1.0"
23,2.651882474609786,"3.0,3.0,4.0,0.0,0.0|1.0,4.0,4.0,3.0,0.0|1.0,4.0,0.0,1.0,1.0|4.0,1.0,2.0,2.0,3.0|3.0,4.0,2.0,3.0,1.0"
24,2.1433128901092826,"4.0,2.0,0.0,0.0,0.0|3.0,3.0,4.0,4.0,0.0|1.0,4.0,1.0,1.0,1.0|4.0,1.0,3.0,2.0,4.0|3.0,0.0,2.0,3.0,1.0"
25,1.9113568636169258,"1.0,3.0,4.0,0.0,0.0|1.0,2.0,4.0,3.0,0.0|1.0,4.0,0.0,1.0,1.0|4.0,0.0,2.0,2.0,3.0|3.0,3.0,2.0,3.0,1.0"
26,1.3399805357830146,"4.0,4.0,0.0,0.0,0.0|3.0,3.0,1.0,4.0,0.0|1.0,4.0,1.0,1.0,0.0|0.0,1.0,3.0,2.0,3.0|3.0,2.0,3.0,3.0,1.0"
27,0.994913768867806,"4.0,2.0,0.0,0.0,0.0|3.0,3.0,4.0,4.0,0.0|1.0,4.0,1.0,4.0,1.0|1.0,1.0,3.0,2.0,3.0|3.0,3.0,2.0,3.0,1.0"
28,0.8861594759216946,"2.0,2.0,0.0,0.0,0.0|3.0,3.0,4.0,4.0,0.0|1.0,4.0,1.0,1.0,3.0|4.0,1.0,3.0,2.0,1.0|3.0,3.0,2.0,2.0,4.0"
29,0.45390609226348216,"3.0,3.0,4.0,0.0,0.0|1.0,1.0,4.0,3.0,0.0|1.0,4.0,0.0,1.0,1.0|4.0,1.0,2.0,2.0,3.0|0.0,3.0,2.0,3.0,1.0"
