Individual,Fitness,RobotStructure
0,2.6727762627269374,"0.0,0.0,2.0,2.0,0.0|0.0,2.0,3.0,4.0,0.0|4.0,0.0,3.0,1.0,1.0|3.0,3.0,3.0,3.0,1.0|0.0,4.0,0.0,1.0,2.0"
1,2.021516148458147,"1.0,3.0,4.0,2.0,0.0|2.0,2.0,1.0,3.0,0.0|2.0,4.0,0.0,1.0,0.0|2.0,2.0,0.0,2.0,1.0|1.0,2.0,3.0,3.0,3.0"
2,1.6940132545054654,"2.0,1.0,4.0,4.0,1.0|2.0,0.0,1.0,3.0,0.0|2.0,4.0,1.0,1.0,0.0|2.0,2.0,1.0,2.0,1.0|1.0,4.0,3.0,3.0,3.0"
3,1.593973256516039,"0.0,3.0,2.0,2.0,2.0|0.0,1.0,1.0,4.0,1.0|2.0,1.0,1.0,2.0,1.0|1.0,4.0,3.0,3.0,3.0|0.0,4.0,0.0,1.0,0.0"
4,1.558694161386881,"0.0,0.0,2.0,2.0,0.0|2.0,1.0,1.0,4.0,0.0|4.0,1.0,1.0,3.0,1.0|0.0,4.0,0.0,3.0,3.0|0.0,4.0,0.0,1.0,0.0"
5,1.2642760951050789,"1.0,4.0,0.0,2.0,3.0|2.0,2.0,1.0,1.0,0.0|2.0,0.0,1.0,1.0,2.0|1.0,4.0,3.0,4.0,4.0|4.0,0.0,4.0,4.0,0.0"
6,1.224183775069632,"0.0,2.0,1.0,0.0,2.0|1.0,3.0,2.0,1.0,3.0|3.0,2.0,1.0,1.0,0.0|1.0,3.0,3.0,1.0,1.0|1.0,4.0,0.0,0.0,0.0"
7,1.1918014203433218,"1.0,4.0,0.0,2.0,2.0|2.0,4.0,1.0,3.0,0.0|1.0,4.0,3.0,1.0,3.0|1.0,0.0,3.0,4.0,4.0|4.0,1.0,4.0,0.0,0.0"
8,1.1700978271786877,"1.0,3.0,2.0,2.0,0.0|2.0,2.0,0.0,3.0,0.0|2.0,2.0,0.0,4.0,0.0|0.0,1.0,2.0,1.0,3.0|2.0,2.0,4.0,3.0,3.0"
9,1.166102697107487,"0.0,0.0,0.0,0.0,0.0|0.0,1.0,3.0,3.0,0.0|0.0,0.0,3.0,3.0,1.0|0.0,4.0,1.0,1.0,2.0|2.0,4.0,0.0,0.0,0.0"
10,1.1638165115718135,"4.0,2.0,0.0,2.0,2.0|2.0,2.0,2.0,1.0,0.0|4.0,2.0,1.0,1.0,4.0|3.0,3.0,1.0,0.0,3.0|4.0,4.0,0.0,0.0,0.0"
11,1.1510143174693144,"0.0,3.0,2.0,2.0,2.0|0.0,1.0,1.0,4.0,3.0|4.0,0.0,3.0,2.0,1.0|1.0,4.0,3.0,3.0,0.0|0.0,4.0,0.0,1.0,0.0"
12,1.131314509217682,"0.0,3.0,2.0,1.0,0.0|1.0,2.0,4.0,1.0,2.0|3.0,4.0,1.0,1.0,3.0|2.0,3.0,3.0,1.0,2.0|0.0,4.0,0.0,1.0,0.0"
13,1.1234184446043982,"0.0,2.0,1.0,0.0,0.0|1.0,3.0,2.0,4.0,2.0|3.0,0.0,3.0,3.0,4.0|1.0,3.0,3.0,1.0,1.0|1.0,4.0,0.0,0.0,0.0"
14,1.0646184902689675,"0.0,2.0,1.0,4.0,1.0|2.0,0.0,2.0,3.0,0.0|2.0,0.0,0.0,1.0,0.0|4.0,2.0,1.0,1.0,1.0|3.0,0.0,3.0,3.0,3.0"
15,1.0444856061923173,"0.0,0.0,2.0,4.0,0.0|0.0,1.0,4.0,2.0,4.0|3.0,2.0,4.0,2.0,1.0|2.0,3.0,0.0,3.0,3.0|0.0,4.0,3.0,0.0,0.0"
16,1.0336421591035478,"0.0,3.0,1.0,4.0,0.0|1.0,2.0,2.0,1.0,0.0|3.0,2.0,1.0,1.0,4.0|3.0,4.0,3.0,2.0,0.0|1.0,4.0,0.0,3.0,1.0"
17,0.9835259372601164,"0.0,0.0,1.0,4.0,0.0|1.0,2.0,3.0,4.0,3.0|4.0,2.0,1.0,2.0,4.0|1.0,4.0,3.0,1.0,3.0|3.0,4.0,3.0,3.0,0.0"
18,0.9817607463554016,"3.0,4.0,0.0,4.0,3.0|2.0,1.0,0.0,1.0,0.0|2.0,0.0,1.0,3.0,2.0|1.0,4.0,3.0,4.0,4.0|4.0,0.0,4.0,4.0,0.0"
19,0.908386782050718,"1.0,1.0,4.0,2.0,0.0|4.0,2.0,1.0,3.0,0.0|2.0,4.0,1.0,1.0,0.0|2.0,2.0,1.0,2.0,1.0|1.0,2.0,3.0,3.0,3.0"
20,0.8129382576079467,"2.0,4.0,0.0,4.0,2.0|2.0,4.0,1.0,3.0,0.0|1.0,4.0,1.0,1.0,0.0|1.0,3.0,3.0,2.0,1.0|4.0,1.0,4.0,0.0,3.0"
21,0.7063794236159774,"2.0,4.0,4.0,2.0,2.0|0.0,3.0,2.0,4.0,0.0|2.0,0.0,3.0,1.0,0.0|1.0,4.0,3.0,2.0,1.0|1.0,4.0,3.0,1.0,1.0"
22,0.6532017648993553,"4.0,2.0,0.0,0.0,3.0|2.0,2.0,2.0,1.0,2.0|4.0,0.0,1.0,1.0,2.0|1.0,4.0,3.0,0.0,4.0|4.0,4.0,4.0,4.0,0.0"
23,0.6507575558116817,"2.0,0.0,4.0,4.0,2.0|1.0,4.0,3.0,0.0,2.0|3.0,0.0,1.0,1.0,1.0|1.0,1.0,3.0,1.0,3.0|2.0,1.0,3.0,0.0,1.0"
24,0.5684272865699083,"3.0,0.0,1.0,2.0,0.0|2.0,2.0,2.0,1.0,0.0|4.0,0.0,1.0,1.0,0.0|3.0,3.0,1.0,2.0,1.0|0.0,4.0,0.0,1.0,3.0"
25,0.5578815469878646,"0.0,2.0,0.0,2.0,2.0|2.0,2.0,1.0,1.0,3.0|1.0,4.0,3.0,1.0,3.0|1.0,3.0,3.0,1.0,4.0|4.0,4.0,0.0,0.0,0.0"
26,0.5356166941109622,"0.0,2.0,0.0,1.0,2.0|2.0,2.0,1.0,1.0,0.0|1.0,0.0,1.0,4.0,0.0|1.0,4.0,4.0,4.0,4.0|2.0,4.0,4.0,3.0,1.0"
27,0.5052190640032539,"0.0,0.0,0.0,0.0,2.0|4.0,1.0,3.0,1.0,3.0|1.0,0.0,3.0,2.0,2.0|1.0,1.0,3.0,4.0,4.0|4.0,0.0,4.0,2.0,0.0"
28,0.5004262425630144,"1.0,0.0,4.0,2.0,0.0|2.0,2.0,1.0,3.0,0.0|2.0,4.0,0.0,1.0,0.0|2.0,2.0,0.0,2.0,1.0|4.0,2.0,3.0,4.0,3.0"
29,0.2966759966940489,"3.0,0.0,4.0,1.0,2.0|2.0,4.0,3.0,0.0,0.0|4.0,4.0,3.0,4.0,1.0|1.0,1.0,1.0,1.0,3.0|2.0,4.0,0.0,0.0,0.0"
30,0.29291391560504393,"0.0,0.0,2.0,2.0,2.0|1.0,1.0,3.0,2.0,3.0|4.0,0.0,1.0,2.0,1.0|1.0,2.0,3.0,1.0,0.0|0.0,4.0,0.0,2.0,1.0"
31,0.14387961614873535,"0.0,1.0,0.0,0.0,0.0|0.0,4.0,1.0,3.0,0.0|0.0,0.0,3.0,3.0,0.0|0.0,2.0,1.0,1.0,1.0|0.0,4.0,0.0,0.0,3.0"
32,0.13100619657568774,"0.0,3.0,0.0,1.0,0.0|2.0,1.0,2.0,1.0,2.0|0.0,2.0,3.0,3.0,4.0|0.0,4.0,3.0,1.0,3.0|2.0,4.0,4.0,0.0,0.0"
33,0.08880515925008436,"4.0,4.0,0.0,3.0,0.0|2.0,2.0,2.0,1.0,0.0|4.0,2.0,3.0,3.0,3.0|0.0,2.0,3.0,1.0,2.0|0.0,4.0,0.0,0.0,0.0"
34,0.06750009900918691,"0.0,3.0,1.0,1.0,3.0|1.0,2.0,3.0,1.0,0.0|4.0,4.0,1.0,1.0,0.0|2.0,1.0,3.0,1.0,1.0|0.0,4.0,2.0,3.0,1.0"
35,0.06561486204770828,"0.0,1.0,1.0,0.0,2.0|1.0,3.0,1.0,3.0,3.0|3.0,1.0,1.0,2.0,0.0|2.0,2.0,3.0,1.0,1.0|0.0,2.0,3.0,0.0,0.0"
36,0.042878945317191774,"0.0,1.0,4.0,2.0,0.0|2.0,2.0,3.0,3.0,0.0|4.0,0.0,0.0,1.0,1.0|1.0,0.0,0.0,2.0,3.0|1.0,2.0,2.0,1.0,1.0"
37,0.0241217982876733,"2.0,0.0,4.0,4.0,2.0|2.0,1.0,1.0,0.0,0.0|3.0,4.0,3.0,1.0,0.0|0.0,2.0,1.0,1.0,2.0|2.0,3.0,0.0,0.0,0.0"
38,-0.004449073904874867,"2.0,2.0,2.0,2.0,0.0|2.0,2.0,2.0,1.0,0.0|3.0,0.0,1.0,1.0,0.0|2.0,3.0,1.0,2.0,1.0|1.0,4.0,0.0,3.0,0.0"
39,-0.008865813830498448,"0.0,4.0,2.0,0.0,0.0|0.0,0.0,1.0,3.0,4.0|3.0,1.0,0.0,1.0,1.0|0.0,4.0,1.0,1.0,2.0|2.0,1.0,3.0,0.0,0.0"
40,-0.17220993957712455,"1.0,3.0,4.0,2.0,0.0|2.0,2.0,1.0,3.0,0.0|2.0,1.0,1.0,0.0,1.0|2.0,2.0,0.0,2.0,1.0|0.0,2.0,3.0,3.0,0.0"
41,-0.1797130278082309,"0.0,0.0,0.0,0.0,1.0|2.0,2.0,3.0,1.0,3.0|2.0,1.0,4.0,1.0,0.0|2.0,2.0,3.0,3.0,0.0|0.0,4.0,3.0,4.0,1.0"
42,-0.3655747846889907,"0.0,4.0,0.0,4.0,1.0|2.0,2.0,2.0,3.0,3.0|2.0,0.0,1.0,1.0,0.0|2.0,0.0,3.0,2.0,0.0|1.0,4.0,3.0,3.0,2.0"
43,-0.45759635055781667,"0.0,1.0,2.0,2.0,0.0|2.0,1.0,2.0,4.0,0.0|2.0,4.0,1.0,3.0,1.0|2.0,4.0,0.0,2.0,3.0|0.0,4.0,3.0,4.0,0.0"
44,-0.49702682758985045,"0.0,2.0,1.0,0.0,2.0|1.0,0.0,1.0,3.0,3.0|3.0,2.0,1.0,1.0,0.0|1.0,2.0,1.0,1.0,1.0|1.0,1.0,3.0,0.0,1.0"
45,-0.6344885373868551,"3.0,3.0,1.0,0.0,2.0|2.0,2.0,2.0,4.0,3.0|3.0,2.0,1.0,1.0,0.0|1.0,3.0,3.0,2.0,1.0|1.0,0.0,0.0,3.0,0.0"
46,-0.6392926683658037,"0.0,3.0,2.0,0.0,0.0|4.0,2.0,1.0,1.0,0.0|3.0,0.0,3.0,2.0,4.0|3.0,4.0,3.0,1.0,0.0|1.0,4.0,0.0,4.0,0.0"
