Individual,Fitness,RobotStructure
0,2.0227202278236223,"1.0,0.0,1.0,3.0,3.0|3.0,2.0,1.0,0.0,4.0|3.0,4.0,1.0,3.0,2.0|1.0,4.0,3.0,1.0,1.0|3.0,3.0,0.0,0.0,2.0"
1,1.6004964226470209,"2.0,3.0,3.0,3.0,0.0|0.0,2.0,4.0,2.0,4.0|0.0,4.0,0.0,0.0,3.0|1.0,4.0,3.0,3.0,2.0|4.0,3.0,0.0,0.0,2.0"
2,1.487814581916187,"1.0,2.0,0.0,4.0,3.0|4.0,1.0,1.0,1.0,4.0|3.0,0.0,0.0,1.0,4.0|3.0,3.0,3.0,4.0,3.0|1.0,4.0,0.0,0.0,0.0"
3,1.4669329392486674,"1.0,3.0,3.0,3.0,4.0|0.0,2.0,1.0,4.0,0.0|3.0,4.0,0.0,3.0,2.0|3.0,4.0,4.0,3.0,3.0|4.0,3.0,3.0,0.0,2.0"
4,1.3507060700358076,"2.0,3.0,4.0,3.0,4.0|3.0,0.0,3.0,4.0,3.0|2.0,3.0,0.0,3.0,3.0|3.0,3.0,3.0,1.0,1.0|4.0,0.0,2.0,0.0,2.0"
5,1.3499784077221806,"0.0,0.0,3.0,3.0,0.0|2.0,1.0,1.0,2.0,1.0|0.0,2.0,3.0,3.0,0.0|2.0,3.0,3.0,3.0,2.0|4.0,4.0,0.0,0.0,1.0"
6,1.2421105764415696,"0.0,3.0,3.0,3.0,0.0|0.0,1.0,0.0,1.0,0.0|3.0,1.0,4.0,3.0,3.0|0.0,4.0,3.0,2.0,2.0|3.0,3.0,0.0,2.0,1.0"
7,1.2389700803194819,"2.0,1.0,3.0,1.0,4.0|1.0,2.0,4.0,0.0,3.0|3.0,0.0,2.0,4.0,3.0|1.0,1.0,3.0,4.0,3.0|4.0,1.0,0.0,3.0,3.0"
8,1.1808714440613979,"1.0,3.0,3.0,3.0,1.0|3.0,1.0,2.0,4.0,1.0|4.0,1.0,1.0,4.0,3.0|3.0,4.0,4.0,3.0,3.0|4.0,2.0,0.0,3.0,0.0"
9,1.1757394913932722,"1.0,3.0,0.0,4.0,1.0|1.0,1.0,1.0,4.0,0.0|3.0,1.0,4.0,1.0,4.0|1.0,3.0,3.0,3.0,3.0|1.0,4.0,0.0,3.0,0.0"
10,1.1730544334324162,"1.0,3.0,1.0,3.0,0.0|3.0,1.0,0.0,3.0,0.0|3.0,1.0,4.0,3.0,3.0|0.0,3.0,3.0,3.0,3.0|3.0,4.0,0.0,3.0,2.0"
11,1.1481291102580558,"1.0,3.0,3.0,3.0,4.0|0.0,2.0,2.0,4.0,4.0|3.0,1.0,4.0,4.0,0.0|3.0,3.0,4.0,3.0,3.0|4.0,4.0,3.0,3.0,0.0"
12,1.1404524582923807,"1.0,3.0,3.0,3.0,0.0|0.0,4.0,0.0,4.0,4.0|1.0,1.0,2.0,4.0,3.0|3.0,3.0,4.0,1.0,2.0|4.0,3.0,4.0,3.0,0.0"
13,1.1395275805408625,"2.0,3.0,3.0,3.0,0.0|4.0,4.0,2.0,3.0,4.0|0.0,0.0,3.0,3.0,1.0|2.0,3.0,4.0,3.0,1.0|4.0,4.0,0.0,0.0,0.0"
14,1.1394664568941317,"0.0,3.0,3.0,3.0,0.0|1.0,4.0,0.0,1.0,1.0|0.0,0.0,3.0,3.0,0.0|2.0,4.0,3.0,3.0,1.0|4.0,4.0,0.0,0.0,0.0"
15,1.1293803371994777,"2.0,1.0,3.0,1.0,4.0|1.0,4.0,1.0,4.0,0.0|0.0,0.0,2.0,4.0,3.0|3.0,1.0,3.0,4.0,3.0|4.0,1.0,0.0,3.0,3.0"
16,1.1166004044659206,"0.0,2.0,4.0,1.0,2.0|4.0,2.0,3.0,4.0,3.0|3.0,3.0,4.0,1.0,3.0|3.0,3.0,3.0,1.0,2.0|4.0,0.0,3.0,0.0,2.0"
17,1.0953770169327817,"0.0,3.0,3.0,3.0,4.0|3.0,3.0,2.0,4.0,4.0|3.0,2.0,4.0,4.0,0.0|4.0,3.0,4.0,3.0,3.0|4.0,0.0,3.0,1.0,1.0"
18,1.0827050058782814,"2.0,3.0,2.0,3.0,0.0|4.0,1.0,2.0,1.0,2.0|3.0,0.0,3.0,1.0,1.0|3.0,3.0,4.0,3.0,1.0|4.0,4.0,0.0,0.0,2.0"
19,1.0510649844035518,"4.0,3.0,4.0,3.0,0.0|0.0,1.0,0.0,4.0,4.0|1.0,3.0,0.0,4.0,3.0|3.0,3.0,4.0,1.0,3.0|1.0,3.0,4.0,3.0,0.0"
20,1.0447249052047793,"1.0,3.0,2.0,4.0,0.0|0.0,1.0,1.0,2.0,4.0|2.0,3.0,3.0,0.0,3.0|1.0,4.0,3.0,3.0,2.0|4.0,4.0,0.0,1.0,0.0"
21,0.980822395480391,"2.0,4.0,4.0,1.0,1.0|3.0,3.0,4.0,2.0,0.0|0.0,3.0,1.0,2.0,3.0|3.0,4.0,3.0,4.0,3.0|4.0,0.0,0.0,1.0,2.0"
22,0.9740731490143522,"2.0,0.0,0.0,0.0,0.0|1.0,0.0,4.0,1.0,3.0|3.0,3.0,1.0,0.0,3.0|1.0,2.0,2.0,3.0,2.0|4.0,0.0,3.0,0.0,2.0"
23,0.9444747815447884,"0.0,1.0,1.0,1.0,4.0|1.0,4.0,4.0,1.0,2.0|0.0,3.0,2.0,4.0,0.0|1.0,4.0,3.0,3.0,1.0|4.0,4.0,3.0,0.0,0.0"
24,0.9268165048893146,"1.0,3.0,4.0,3.0,4.0|0.0,0.0,1.0,1.0,0.0|3.0,3.0,0.0,4.0,3.0|3.0,3.0,3.0,3.0,3.0|3.0,4.0,0.0,3.0,1.0"
25,0.9017173637148527,"0.0,2.0,0.0,1.0,3.0|3.0,1.0,1.0,1.0,4.0|3.0,0.0,0.0,2.0,4.0|3.0,3.0,3.0,0.0,3.0|4.0,0.0,3.0,2.0,0.0"
26,0.7748973329188754,"0.0,2.0,0.0,4.0,4.0|0.0,1.0,1.0,1.0,0.0|3.0,3.0,0.0,1.0,4.0|3.0,3.0,3.0,4.0,2.0|1.0,4.0,3.0,3.0,2.0"
27,0.7573124586537541,"1.0,3.0,3.0,1.0,4.0|0.0,4.0,4.0,1.0,0.0|0.0,4.0,0.0,2.0,0.0|2.0,3.0,3.0,2.0,3.0|3.0,3.0,0.0,1.0,0.0"
28,0.4686837012736233,"3.0,2.0,0.0,4.0,4.0|0.0,2.0,4.0,1.0,2.0|3.0,0.0,0.0,1.0,4.0|3.0,4.0,3.0,3.0,2.0|1.0,4.0,3.0,0.0,0.0"
29,0.3825806805374156,"2.0,4.0,2.0,1.0,2.0|4.0,2.0,2.0,1.0,0.0|1.0,3.0,1.0,2.0,0.0|3.0,2.0,4.0,4.0,0.0|4.0,0.0,0.0,0.0,0.0"
30,0.35338559203559466,"1.0,2.0,1.0,4.0,3.0|3.0,1.0,1.0,1.0,1.0|4.0,0.0,1.0,2.0,3.0|3.0,3.0,4.0,0.0,3.0|1.0,1.0,0.0,0.0,0.0"
31,0.32897449402885187,"1.0,1.0,2.0,1.0,2.0|3.0,3.0,0.0,4.0,4.0|1.0,3.0,2.0,4.0,3.0|4.0,3.0,4.0,3.0,2.0|4.0,3.0,4.0,1.0,0.0"
32,0.3074799476390298,"0.0,2.0,4.0,0.0,2.0|0.0,2.0,4.0,2.0,2.0|3.0,4.0,3.0,4.0,3.0|1.0,3.0,3.0,3.0,3.0|4.0,3.0,4.0,0.0,2.0"
33,0.29407618012253994,"1.0,2.0,3.0,3.0,3.0|1.0,0.0,2.0,1.0,3.0|3.0,0.0,2.0,4.0,3.0|3.0,4.0,3.0,3.0,3.0|1.0,4.0,0.0,0.0,0.0"
34,0.2827104804560472,"1.0,3.0,3.0,3.0,0.0|0.0,4.0,0.0,4.0,3.0|0.0,1.0,3.0,3.0,3.0|1.0,4.0,3.0,2.0,2.0|3.0,3.0,4.0,3.0,0.0"
35,0.2455334202861042,"1.0,2.0,4.0,1.0,2.0|3.0,0.0,0.0,1.0,0.0|3.0,3.0,0.0,2.0,0.0|2.0,3.0,4.0,3.0,2.0|4.0,0.0,2.0,1.0,4.0"
