Individual,Fitness,RobotStructure
0,1.0842003804433824,"0.0,1.0,0.0,0.0,4.0|0.0,3.0,1.0,1.0,4.0|4.0,3.0,1.0,4.0,3.0|4.0,3.0,4.0,3.0,2.0|3.0,1.0,0.0,0.0,2.0"
1,1.0797861678208398,"0.0,1.0,0.0,0.0,4.0|0.0,2.0,4.0,4.0,4.0|3.0,3.0,1.0,4.0,3.0|4.0,3.0,0.0,1.0,3.0|0.0,1.0,0.0,0.0,0.0"
2,1.020963163948131,"0.0,1.0,3.0,0.0,4.0|0.0,2.0,4.0,0.0,4.0|3.0,3.0,1.0,4.0,3.0|4.0,3.0,0.0,1.0,3.0|0.0,1.0,0.0,0.0,0.0"
3,0.8620998980258807,"3.0,1.0,3.0,2.0,3.0|0.0,2.0,0.0,4.0,4.0|2.0,3.0,4.0,3.0,0.0|4.0,3.0,3.0,3.0,4.0|0.0,0.0,0.0,1.0,1.0"
4,0.7626647444957445,"0.0,0.0,0.0,3.0,3.0|0.0,0.0,2.0,4.0,4.0|0.0,3.0,3.0,1.0,4.0|4.0,1.0,0.0,4.0,4.0|3.0,0.0,0.0,4.0,2.0"
5,0.7181115124847715,"3.0,1.0,3.0,3.0,0.0|0.0,2.0,4.0,0.0,0.0|2.0,3.0,2.0,2.0,1.0|4.0,3.0,3.0,1.0,4.0|0.0,0.0,0.0,0.0,1.0"
6,0.30500921041539175,"0.0,1.0,3.0,1.0,0.0|0.0,4.0,1.0,4.0,1.0|3.0,3.0,3.0,1.0,3.0|2.0,1.0,4.0,4.0,0.0|2.0,0.0,0.0,2.0,0.0"
7,0.2941011086018205,"0.0,0.0,3.0,3.0,0.0|0.0,0.0,0.0,4.0,4.0|0.0,3.0,4.0,4.0,0.0|4.0,1.0,0.0,4.0,2.0|4.0,0.0,0.0,1.0,0.0"
8,0.28276272823837817,"0.0,3.0,3.0,3.0,3.0|0.0,0.0,1.0,4.0,4.0|2.0,4.0,4.0,1.0,1.0|4.0,1.0,0.0,4.0,4.0|2.0,0.0,1.0,1.0,0.0"
9,0.2645039758333595,"0.0,1.0,3.0,0.0,0.0|0.0,2.0,2.0,4.0,4.0|3.0,3.0,3.0,4.0,2.0|2.0,1.0,4.0,4.0,0.0|3.0,0.0,0.0,2.0,2.0"
10,0.2629282855396735,"0.0,0.0,0.0,3.0,3.0|0.0,0.0,0.0,0.0,2.0|0.0,3.0,4.0,1.0,4.0|4.0,1.0,0.0,4.0,4.0|0.0,0.0,0.0,1.0,2.0"
11,0.25059958141902905,"0.0,1.0,3.0,3.0,4.0|0.0,2.0,0.0,4.0,2.0|0.0,3.0,1.0,4.0,3.0|4.0,1.0,0.0,1.0,3.0|0.0,0.0,0.0,1.0,0.0"
12,0.22795288343488113,"0.0,0.0,0.0,3.0,3.0|0.0,0.0,2.0,4.0,4.0|0.0,3.0,2.0,1.0,0.0|4.0,1.0,4.0,4.0,3.0|3.0,0.0,0.0,1.0,0.0"
