Individual,Fitness,RobotStructure
0,3.351809217312649,"0.0,0.0,3.0,3.0,0.0|3.0,3.0,4.0,2.0,4.0|0.0,2.0,2.0,4.0,3.0|4.0,3.0,3.0,3.0,3.0|4.0,0.0,0.0,0.0,1.0"
1,3.314776552401623,"0.0,0.0,3.0,3.0,0.0|3.0,3.0,3.0,2.0,4.0|0.0,2.0,0.0,4.0,2.0|4.0,3.0,3.0,3.0,3.0|4.0,0.0,0.0,0.0,1.0"
2,3.1352298957979183,"0.0,0.0,3.0,3.0,0.0|0.0,3.0,1.0,2.0,4.0|0.0,2.0,0.0,4.0,2.0|4.0,3.0,3.0,3.0,3.0|4.0,0.0,0.0,0.0,1.0"
3,3.1047710498898486,"0.0,2.0,3.0,3.0,0.0|3.0,3.0,4.0,2.0,4.0|0.0,2.0,1.0,3.0,3.0|4.0,3.0,3.0,3.0,3.0|4.0,0.0,0.0,0.0,1.0"
4,3.087695196846984,"0.0,1.0,3.0,0.0,0.0|3.0,3.0,1.0,2.0,4.0|0.0,2.0,4.0,0.0,3.0|4.0,3.0,3.0,3.0,3.0|4.0,0.0,0.0,0.0,1.0"
5,3.065552486993452,"0.0,0.0,4.0,3.0,0.0|3.0,3.0,4.0,2.0,4.0|0.0,2.0,0.0,3.0,3.0|4.0,3.0,3.0,3.0,3.0|4.0,0.0,0.0,0.0,1.0"
6,2.9959824786472837,"3.0,0.0,3.0,3.0,0.0|3.0,3.0,1.0,2.0,4.0|0.0,2.0,2.0,3.0,2.0|4.0,3.0,3.0,3.0,3.0|4.0,0.0,0.0,0.0,1.0"
7,2.9886820937466183,"0.0,0.0,3.0,0.0,0.0|0.0,3.0,3.0,2.0,4.0|0.0,2.0,1.0,4.0,3.0|4.0,3.0,3.0,3.0,3.0|4.0,0.0,0.0,0.0,1.0"
8,2.980889798462915,"1.0,0.0,3.0,3.0,0.0|3.0,3.0,4.0,2.0,4.0|0.0,2.0,1.0,1.0,3.0|4.0,3.0,3.0,3.0,3.0|4.0,0.0,0.0,0.0,1.0"
9,2.926472667850801,"0.0,0.0,3.0,3.0,0.0|4.0,3.0,4.0,2.0,4.0|0.0,2.0,1.0,3.0,2.0|4.0,3.0,3.0,3.0,3.0|4.0,0.0,0.0,0.0,1.0"
10,2.926472667850801,"0.0,0.0,3.0,3.0,0.0|4.0,3.0,4.0,2.0,4.0|0.0,2.0,1.0,3.0,2.0|4.0,3.0,3.0,3.0,3.0|4.0,0.0,0.0,0.0,1.0"
11,2.9249524245594287,"3.0,1.0,3.0,3.0,0.0|4.0,3.0,1.0,2.0,4.0|3.0,2.0,2.0,3.0,3.0|4.0,3.0,3.0,3.0,3.0|4.0,0.0,0.0,0.0,1.0"
12,2.918592811819179,"0.0,0.0,3.0,3.0,0.0|1.0,3.0,4.0,2.0,0.0|0.0,2.0,1.0,3.0,2.0|4.0,3.0,3.0,3.0,3.0|4.0,0.0,0.0,0.0,1.0"
13,2.8953465626855115,"0.0,2.0,3.0,3.0,0.0|3.0,3.0,4.0,2.0,4.0|0.0,2.0,0.0,1.0,3.0|4.0,3.0,3.0,3.0,3.0|4.0,0.0,0.0,0.0,1.0"
14,2.8836302857584895,"0.0,0.0,3.0,3.0,4.0|3.0,3.0,4.0,2.0,4.0|0.0,2.0,1.0,1.0,3.0|4.0,3.0,3.0,3.0,3.0|4.0,0.0,0.0,0.0,1.0"
15,2.683573745509694,"2.0,2.0,3.0,3.0,0.0|0.0,3.0,3.0,2.0,4.0|0.0,2.0,3.0,3.0,3.0|4.0,3.0,3.0,3.0,3.0|4.0,0.0,0.0,0.0,1.0"
16,2.6329639176638593,"3.0,3.0,3.0,1.0,0.0|4.0,3.0,4.0,2.0,4.0|0.0,2.0,2.0,3.0,3.0|4.0,3.0,3.0,3.0,3.0|3.0,0.0,0.0,0.0,1.0"
17,2.424545512918486,"3.0,0.0,1.0,3.0,0.0|3.0,2.0,4.0,2.0,4.0|0.0,2.0,2.0,3.0,3.0|4.0,3.0,3.0,3.0,3.0|4.0,0.0,0.0,0.0,1.0"
18,2.3227505039659126,"3.0,0.0,3.0,0.0,4.0|3.0,3.0,4.0,2.0,3.0|2.0,3.0,0.0,1.0,3.0|4.0,3.0,3.0,3.0,3.0|4.0,0.0,0.0,0.0,1.0"
19,2.2805999271296273,"0.0,4.0,3.0,3.0,0.0|3.0,3.0,4.0,2.0,4.0|0.0,2.0,1.0,3.0,3.0|4.0,3.0,0.0,3.0,3.0|4.0,0.0,0.0,0.0,1.0"
20,2.2713101516614134,"1.0,0.0,3.0,0.0,0.0|3.0,3.0,4.0,2.0,0.0|0.0,0.0,0.0,1.0,3.0|4.0,3.0,3.0,3.0,3.0|4.0,0.0,0.0,0.0,1.0"
21,2.259230893132236,"3.0,0.0,3.0,3.0,4.0|4.0,3.0,1.0,3.0,4.0|4.0,2.0,1.0,1.0,3.0|4.0,3.0,3.0,3.0,3.0|4.0,0.0,0.0,0.0,3.0"
22,2.2442693216465344,"0.0,0.0,4.0,3.0,0.0|3.0,3.0,1.0,2.0,4.0|0.0,2.0,2.0,4.0,3.0|3.0,3.0,3.0,3.0,3.0|4.0,0.0,2.0,0.0,1.0"
23,2.2382869129336687,"3.0,0.0,0.0,3.0,0.0|4.0,3.0,3.0,2.0,4.0|0.0,3.0,2.0,2.0,3.0|4.0,3.0,3.0,3.0,3.0|4.0,4.0,0.0,0.0,2.0"
24,2.1949512451987885,"0.0,0.0,3.0,3.0,0.0|3.0,1.0,4.0,2.0,4.0|4.0,2.0,2.0,4.0,3.0|4.0,3.0,3.0,3.0,3.0|4.0,0.0,0.0,0.0,0.0"
25,2.189974605575814,"3.0,0.0,3.0,3.0,4.0|1.0,2.0,3.0,2.0,0.0|0.0,2.0,1.0,4.0,3.0|4.0,3.0,3.0,3.0,3.0|2.0,0.0,0.0,0.0,1.0"
26,2.186475655469405,"3.0,0.0,3.0,0.0,0.0|4.0,3.0,1.0,2.0,4.0|3.0,2.0,2.0,3.0,3.0|4.0,3.0,3.0,1.0,3.0|4.0,0.0,0.0,2.0,1.0"
27,2.184309234688001,"0.0,0.0,3.0,3.0,0.0|0.0,3.0,3.0,2.0,4.0|3.0,2.0,0.0,4.0,3.0|2.0,3.0,3.0,3.0,3.0|4.0,0.0,0.0,0.0,3.0"
28,2.1337409789605397,"0.0,0.0,3.0,0.0,4.0|3.0,3.0,3.0,2.0,4.0|0.0,2.0,4.0,3.0,3.0|0.0,3.0,3.0,3.0,3.0|4.0,3.0,4.0,0.0,1.0"
29,2.123137722364203,"0.0,0.0,3.0,4.0,0.0|3.0,3.0,4.0,2.0,4.0|0.0,2.0,0.0,4.0,2.0|1.0,3.0,3.0,3.0,3.0|4.0,3.0,0.0,0.0,1.0"
30,2.09748195677643,"0.0,0.0,3.0,4.0,0.0|2.0,3.0,4.0,2.0,2.0|0.0,2.0,2.0,3.0,3.0|4.0,3.0,3.0,2.0,3.0|4.0,0.0,0.0,0.0,3.0"
31,2.092871999008116,"0.0,0.0,3.0,3.0,1.0|4.0,3.0,4.0,2.0,4.0|0.0,2.0,1.0,3.0,2.0|4.0,3.0,3.0,3.0,3.0|2.0,0.0,0.0,0.0,1.0"
32,2.070455484636979,"0.0,2.0,3.0,3.0,0.0|3.0,3.0,4.0,0.0,4.0|0.0,1.0,2.0,3.0,3.0|4.0,1.0,3.0,3.0,3.0|4.0,0.0,0.0,0.0,1.0"
33,1.979517828805374,"0.0,4.0,3.0,0.0,4.0|0.0,3.0,4.0,2.0,4.0|0.0,2.0,1.0,3.0,3.0|4.0,3.0,3.0,3.0,3.0|4.0,3.0,0.0,0.0,1.0"
34,1.9777663492487814,"2.0,0.0,3.0,3.0,0.0|3.0,3.0,1.0,2.0,4.0|4.0,2.0,1.0,4.0,3.0|4.0,3.0,1.0,3.0,3.0|1.0,0.0,0.0,0.0,1.0"
35,1.5377620645930241,"0.0,2.0,3.0,3.0,0.0|3.0,3.0,4.0,2.0,0.0|0.0,2.0,2.0,0.0,2.0|4.0,2.0,3.0,3.0,3.0|4.0,0.0,0.0,0.0,1.0"
36,1.5290630538834935,"0.0,4.0,0.0,3.0,0.0|0.0,3.0,1.0,2.0,4.0|0.0,3.0,1.0,3.0,2.0|4.0,3.0,3.0,3.0,3.0|2.0,0.0,0.0,0.0,3.0"
37,1.3884203513648272,"0.0,2.0,3.0,0.0,0.0|0.0,3.0,1.0,1.0,4.0|4.0,2.0,1.0,4.0,3.0|3.0,3.0,3.0,3.0,3.0|4.0,0.0,0.0,0.0,2.0"
38,1.2241738841017984,"3.0,0.0,3.0,3.0,2.0|2.0,1.0,3.0,2.0,4.0|3.0,2.0,2.0,3.0,3.0|4.0,3.0,3.0,3.0,3.0|1.0,0.0,0.0,4.0,1.0"
39,1.1585785907889425,"1.0,0.0,4.0,3.0,0.0|4.0,3.0,4.0,2.0,4.0|0.0,2.0,1.0,3.0,2.0|4.0,4.0,3.0,3.0,3.0|4.0,0.0,0.0,1.0,1.0"
40,1.1454299965646153,"0.0,2.0,4.0,3.0,0.0|4.0,3.0,1.0,2.0,3.0|3.0,0.0,2.0,4.0,3.0|4.0,3.0,3.0,3.0,3.0|4.0,1.0,0.0,0.0,1.0"
41,1.0568298446585564,"0.0,0.0,3.0,3.0,0.0|3.0,3.0,3.0,2.0,4.0|0.0,2.0,2.0,1.0,3.0|4.0,2.0,2.0,3.0,3.0|4.0,0.0,0.0,0.0,1.0"
42,0.29174644996265703,"0.0,1.0,3.0,3.0,0.0|3.0,3.0,4.0,2.0,4.0|2.0,2.0,1.0,3.0,3.0|4.0,3.0,3.0,0.0,3.0|4.0,4.0,0.0,0.0,1.0"
43,0.15599667748310397,"3.0,1.0,4.0,3.0,0.0|3.0,3.0,4.0,2.0,4.0|0.0,2.0,1.0,3.0,3.0|4.0,3.0,2.0,4.0,3.0|0.0,0.0,0.0,0.0,1.0"
44,0.15382896835427812,"0.0,0.0,3.0,4.0,4.0|3.0,4.0,4.0,2.0,4.0|2.0,2.0,1.0,3.0,3.0|4.0,4.0,3.0,4.0,3.0|4.0,0.0,0.0,0.0,1.0"
45,0.09059765470364617,"0.0,0.0,3.0,3.0,0.0|0.0,3.0,1.0,2.0,4.0|0.0,2.0,1.0,3.0,3.0|4.0,3.0,3.0,3.0,4.0|4.0,0.0,0.0,0.0,1.0"
46,0.04334849865405399,"0.0,0.0,3.0,3.0,0.0|3.0,3.0,0.0,2.0,4.0|0.0,2.0,1.0,4.0,2.0|4.0,2.0,4.0,2.0,3.0|4.0,4.0,0.0,0.0,1.0"
47,0.03125305450009369,"4.0,0.0,3.0,3.0,0.0|3.0,3.0,1.0,2.0,4.0|2.0,2.0,4.0,0.0,3.0|3.0,3.0,4.0,0.0,3.0|4.0,0.0,4.0,0.0,3.0"
48,-0.009677533193269083,"0.0,0.0,3.0,3.0,0.0|3.0,3.0,4.0,2.0,4.0|3.0,2.0,2.0,3.0,0.0|4.0,3.0,4.0,3.0,3.0|4.0,3.0,0.0,0.0,4.0"
