Individual,Fitness,RobotStructure
0,3.351809217312649,"0.0,0.0,3.0,3.0,0.0|3.0,3.0,4.0,2.0,4.0|0.0,2.0,2.0,4.0,3.0|4.0,3.0,3.0,3.0,3.0|4.0,0.0,0.0,0.0,1.0"
1,3.314776552401623,"0.0,0.0,3.0,3.0,0.0|3.0,3.0,3.0,2.0,4.0|0.0,2.0,0.0,4.0,2.0|4.0,3.0,3.0,3.0,3.0|4.0,0.0,0.0,0.0,1.0"
2,3.1047710498898486,"0.0,2.0,3.0,3.0,0.0|3.0,3.0,4.0,2.0,4.0|0.0,2.0,1.0,3.0,3.0|4.0,3.0,3.0,3.0,3.0|4.0,0.0,0.0,0.0,1.0"
3,3.087695196846984,"0.0,1.0,3.0,0.0,0.0|3.0,3.0,1.0,2.0,4.0|0.0,2.0,4.0,0.0,3.0|4.0,3.0,3.0,3.0,3.0|4.0,0.0,0.0,0.0,1.0"
4,3.065552486993452,"0.0,0.0,4.0,3.0,0.0|3.0,3.0,4.0,2.0,4.0|0.0,2.0,0.0,3.0,3.0|4.0,3.0,3.0,3.0,3.0|4.0,0.0,0.0,0.0,1.0"
5,2.9959824786472837,"3.0,0.0,3.0,3.0,0.0|3.0,3.0,1.0,2.0,4.0|0.0,2.0,2.0,3.0,2.0|4.0,3.0,3.0,3.0,3.0|4.0,0.0,0.0,0.0,1.0"
6,2.9886820937466183,"0.0,0.0,3.0,0.0,0.0|0.0,3.0,3.0,2.0,4.0|0.0,2.0,1.0,4.0,3.0|4.0,3.0,3.0,3.0,3.0|4.0,0.0,0.0,0.0,1.0"
7,2.926472667850801,"0.0,0.0,3.0,3.0,0.0|4.0,3.0,4.0,2.0,4.0|0.0,2.0,1.0,3.0,2.0|4.0,3.0,3.0,3.0,3.0|4.0,0.0,0.0,0.0,1.0"
8,2.9249524245594287,"3.0,1.0,3.0,3.0,0.0|4.0,3.0,1.0,2.0,4.0|3.0,2.0,2.0,3.0,3.0|4.0,3.0,3.0,3.0,3.0|4.0,0.0,0.0,0.0,1.0"
9,2.918592811819179,"0.0,0.0,3.0,3.0,0.0|1.0,3.0,4.0,2.0,0.0|0.0,2.0,1.0,3.0,2.0|4.0,3.0,3.0,3.0,3.0|4.0,0.0,0.0,0.0,1.0"
10,2.909675282560762,"0.0,0.0,3.0,3.0,0.0|3.0,3.0,4.0,2.0,4.0|0.0,2.0,1.0,4.0,3.0|4.0,3.0,3.0,3.0,3.0|4.0,0.0,0.0,0.0,1.0"
11,2.904535306396303,"0.0,0.0,3.0,4.0,0.0|3.0,3.0,4.0,2.0,2.0|0.0,2.0,2.0,3.0,3.0|4.0,3.0,3.0,3.0,3.0|4.0,0.0,0.0,0.0,1.0"
12,2.866919873583564,"0.0,1.0,3.0,3.0,0.0|0.0,3.0,3.0,2.0,4.0|0.0,2.0,1.0,3.0,3.0|4.0,3.0,3.0,3.0,3.0|4.0,0.0,0.0,0.0,1.0"
13,2.8218330882220903,"3.0,1.0,3.0,3.0,0.0|3.0,2.0,4.0,2.0,4.0|0.0,2.0,1.0,3.0,3.0|4.0,3.0,3.0,3.0,3.0|4.0,0.0,0.0,0.0,1.0"
14,2.525048986839531,"3.0,0.0,0.0,3.0,0.0|4.0,3.0,1.0,2.0,4.0|0.0,2.0,2.0,3.0,3.0|4.0,3.0,3.0,3.0,3.0|4.0,0.0,0.0,0.0,3.0"
15,2.492599715714699,"0.0,2.0,4.0,3.0,0.0|3.0,3.0,4.0,2.0,4.0|0.0,2.0,2.0,4.0,3.0|4.0,3.0,3.0,3.0,3.0|4.0,0.0,0.0,0.0,1.0"
16,2.48574111795027,"0.0,0.0,3.0,3.0,0.0|3.0,3.0,0.0,2.0,4.0|0.0,2.0,2.0,4.0,2.0|4.0,3.0,3.0,2.0,3.0|4.0,0.0,0.0,0.0,1.0"
17,2.4767179504830055,"0.0,0.0,3.0,3.0,4.0|3.0,3.0,4.0,2.0,4.0|2.0,2.0,1.0,1.0,3.0|4.0,3.0,3.0,3.0,3.0|4.0,0.0,0.0,0.0,1.0"
18,2.4299926311470172,"3.0,0.0,3.0,3.0,4.0|2.0,1.0,3.0,2.0,4.0|0.0,2.0,1.0,4.0,3.0|4.0,3.0,3.0,3.0,3.0|4.0,0.0,0.0,0.0,1.0"
19,2.393660958306442,"0.0,2.0,3.0,1.0,0.0|2.0,3.0,1.0,3.0,4.0|3.0,2.0,4.0,3.0,3.0|4.0,3.0,3.0,3.0,3.0|4.0,0.0,0.0,0.0,1.0"
20,2.3748995150896697,"1.0,0.0,3.0,0.0,0.0|3.0,3.0,4.0,2.0,4.0|0.0,2.0,4.0,1.0,3.0|4.0,3.0,3.0,3.0,3.0|4.0,0.0,0.0,1.0,1.0"
21,2.3404114004888834,"0.0,2.0,3.0,3.0,0.0|3.0,3.0,4.0,2.0,4.0|0.0,2.0,2.0,3.0,3.0|4.0,3.0,3.0,3.0,3.0|0.0,0.0,0.0,0.0,1.0"
22,2.3019413758436023,"0.0,0.0,3.0,3.0,4.0|2.0,4.0,1.0,2.0,4.0|0.0,2.0,1.0,4.0,4.0|4.0,3.0,3.0,3.0,3.0|4.0,0.0,0.0,0.0,1.0"
23,2.2363484186649476,"0.0,0.0,3.0,3.0,4.0|3.0,3.0,3.0,2.0,4.0|0.0,2.0,1.0,4.0,3.0|4.0,3.0,3.0,3.0,3.0|4.0,0.0,0.0,4.0,1.0"
24,2.2057037472635708,"3.0,0.0,3.0,3.0,0.0|3.0,1.0,1.0,2.0,4.0|3.0,2.0,1.0,4.0,3.0|4.0,3.0,3.0,3.0,3.0|1.0,0.0,0.0,0.0,1.0"
25,2.158482370575739,"0.0,0.0,4.0,3.0,0.0|0.0,3.0,4.0,2.0,4.0|0.0,2.0,0.0,4.0,3.0|4.0,3.0,3.0,4.0,3.0|4.0,0.0,0.0,0.0,1.0"
26,2.15174075116984,"0.0,0.0,3.0,1.0,0.0|0.0,3.0,3.0,2.0,4.0|2.0,0.0,1.0,4.0,2.0|4.0,3.0,3.0,1.0,3.0|3.0,0.0,0.0,0.0,1.0"
27,2.130435819409988,"0.0,3.0,0.0,3.0,1.0|3.0,3.0,1.0,2.0,4.0|4.0,2.0,4.0,3.0,3.0|4.0,3.0,3.0,3.0,3.0|4.0,0.0,4.0,0.0,1.0"
28,2.1268602043480804,"0.0,2.0,4.0,3.0,4.0|0.0,1.0,1.0,2.0,4.0|0.0,2.0,1.0,3.0,3.0|4.0,3.0,3.0,3.0,3.0|0.0,0.0,0.0,0.0,1.0"
29,2.1263733223889516,"0.0,4.0,3.0,0.0,0.0|0.0,3.0,1.0,2.0,4.0|0.0,2.0,1.0,3.0,3.0|4.0,3.0,3.0,3.0,3.0|1.0,0.0,0.0,0.0,1.0"
30,2.104732796706535,"0.0,2.0,3.0,3.0,0.0|2.0,3.0,1.0,2.0,3.0|3.0,2.0,4.0,3.0,1.0|2.0,3.0,3.0,3.0,3.0|4.0,0.0,0.0,0.0,1.0"
31,2.0935105533429086,"0.0,0.0,3.0,4.0,0.0|3.0,3.0,3.0,2.0,4.0|0.0,2.0,2.0,0.0,2.0|4.0,2.0,3.0,3.0,3.0|4.0,0.0,0.0,0.0,3.0"
32,2.0350188373396962,"0.0,2.0,3.0,0.0,0.0|3.0,3.0,1.0,2.0,4.0|4.0,3.0,3.0,0.0,3.0|4.0,3.0,3.0,2.0,3.0|4.0,0.0,0.0,0.0,3.0"
33,2.0191589745562935,"0.0,1.0,3.0,0.0,0.0|0.0,3.0,0.0,2.0,4.0|2.0,2.0,1.0,4.0,3.0|4.0,3.0,3.0,3.0,3.0|4.0,0.0,0.0,0.0,1.0"
34,1.8599921588031478,"0.0,1.0,3.0,0.0,0.0|3.0,3.0,1.0,2.0,4.0|4.0,2.0,1.0,0.0,3.0|4.0,3.0,3.0,3.0,3.0|3.0,0.0,0.0,0.0,1.0"
35,1.7186780436915172,"2.0,1.0,3.0,0.0,0.0|3.0,2.0,3.0,1.0,1.0|3.0,2.0,2.0,4.0,3.0|4.0,3.0,3.0,3.0,3.0|4.0,0.0,0.0,1.0,0.0"
36,1.5564469072459517,"0.0,0.0,0.0,3.0,1.0|4.0,3.0,4.0,3.0,4.0|4.0,2.0,0.0,3.0,3.0|4.0,3.0,3.0,2.0,3.0|4.0,0.0,0.0,0.0,1.0"
37,1.2185147301141026,"3.0,0.0,3.0,3.0,0.0|1.0,3.0,1.0,2.0,4.0|1.0,2.0,1.0,4.0,3.0|4.0,3.0,3.0,3.0,3.0|4.0,0.0,4.0,4.0,1.0"
38,1.2176517986767912,"3.0,0.0,3.0,3.0,0.0|3.0,3.0,4.0,2.0,4.0|0.0,2.0,1.0,3.0,3.0|4.0,4.0,3.0,3.0,3.0|4.0,0.0,1.0,0.0,3.0"
39,1.1639149206774781,"2.0,3.0,3.0,3.0,0.0|3.0,3.0,1.0,2.0,4.0|0.0,2.0,3.0,4.0,2.0|4.0,3.0,3.0,3.0,3.0|4.0,0.0,0.0,3.0,1.0"
40,1.160397362836428,"0.0,0.0,2.0,0.0,0.0|2.0,3.0,3.0,2.0,4.0|3.0,2.0,1.0,4.0,1.0|4.0,3.0,3.0,3.0,3.0|4.0,4.0,0.0,2.0,2.0"
41,1.1270854584244416,"0.0,2.0,3.0,3.0,0.0|3.0,3.0,4.0,2.0,4.0|0.0,2.0,2.0,3.0,3.0|4.0,3.0,2.0,3.0,3.0|4.0,2.0,0.0,0.0,1.0"
42,1.1247523569994071,"0.0,1.0,0.0,2.0,0.0|4.0,3.0,4.0,2.0,3.0|0.0,2.0,1.0,4.0,1.0|4.0,3.0,3.0,3.0,3.0|4.0,0.0,4.0,0.0,1.0"
43,1.1232023149865464,"0.0,0.0,4.0,3.0,0.0|3.0,3.0,4.0,3.0,4.0|0.0,0.0,4.0,4.0,2.0|4.0,3.0,3.0,0.0,3.0|4.0,0.0,0.0,0.0,1.0"
44,1.0543727778188225,"0.0,0.0,3.0,2.0,0.0|3.0,3.0,4.0,2.0,0.0|0.0,2.0,2.0,3.0,1.0|4.0,1.0,3.0,0.0,1.0|4.0,0.0,0.0,0.0,1.0"
45,0.16519129666533106,"0.0,0.0,4.0,3.0,0.0|2.0,3.0,4.0,2.0,1.0|4.0,2.0,2.0,4.0,0.0|4.0,3.0,3.0,3.0,3.0|4.0,0.0,0.0,0.0,4.0"
46,0.12044203934043646,"0.0,4.0,3.0,3.0,0.0|3.0,3.0,1.0,2.0,2.0|3.0,2.0,0.0,1.0,3.0|4.0,1.0,3.0,0.0,4.0|4.0,0.0,0.0,0.0,1.0"
47,0.10242425046688336,"0.0,0.0,4.0,1.0,0.0|2.0,3.0,4.0,4.0,4.0|2.0,2.0,1.0,3.0,3.0|4.0,4.0,3.0,1.0,3.0|4.0,0.0,0.0,4.0,1.0"
48,0.09861415493173664,"0.0,2.0,3.0,0.0,0.0|3.0,1.0,1.0,2.0,4.0|0.0,2.0,4.0,3.0,4.0|4.0,3.0,0.0,3.0,3.0|4.0,0.0,0.0,0.0,2.0"
