Individual,Fitness,RobotStructure
0,3.45472559470132,"0.0,0.0,3.0,3.0,0.0|3.0,3.0,3.0,2.0,4.0|0.0,2.0,2.0,1.0,3.0|3.0,3.0,3.0,3.0,3.0|4.0,0.0,0.0,0.0,1.0"
1,3.362720366363437,"0.0,0.0,3.0,3.0,0.0|3.0,3.0,3.0,2.0,4.0|0.0,2.0,2.0,4.0,3.0|4.0,3.0,3.0,3.0,3.0|4.0,0.0,0.0,0.0,1.0"
2,3.351809217312649,"0.0,0.0,3.0,3.0,0.0|3.0,3.0,4.0,2.0,4.0|0.0,2.0,2.0,4.0,3.0|4.0,3.0,3.0,3.0,3.0|4.0,0.0,0.0,0.0,1.0"
3,3.314776552401623,"0.0,0.0,3.0,3.0,0.0|3.0,3.0,3.0,2.0,4.0|0.0,2.0,0.0,4.0,2.0|4.0,3.0,3.0,3.0,3.0|4.0,0.0,0.0,0.0,1.0"
4,3.190133265279926,"4.0,0.0,3.0,3.0,0.0|3.0,3.0,3.0,2.0,4.0|0.0,2.0,4.0,1.0,3.0|2.0,3.0,3.0,3.0,3.0|4.0,0.0,0.0,0.0,1.0"
5,3.1526117167635057,"3.0,1.0,3.0,3.0,0.0|4.0,3.0,1.0,2.0,4.0|0.0,2.0,2.0,2.0,3.0|4.0,3.0,3.0,3.0,3.0|4.0,0.0,0.0,0.0,1.0"
6,3.139501339816636,"0.0,0.0,3.0,3.0,0.0|3.0,3.0,4.0,2.0,0.0|0.0,2.0,2.0,4.0,2.0|4.0,3.0,3.0,3.0,3.0|4.0,0.0,0.0,0.0,1.0"
7,3.1352298957979183,"0.0,0.0,3.0,3.0,0.0|0.0,3.0,1.0,2.0,4.0|0.0,2.0,0.0,4.0,2.0|4.0,3.0,3.0,3.0,3.0|4.0,0.0,0.0,0.0,1.0"
8,3.1172595550877555,"0.0,0.0,3.0,3.0,0.0|3.0,3.0,3.0,2.0,4.0|0.0,2.0,1.0,3.0,2.0|4.0,3.0,3.0,3.0,3.0|4.0,0.0,0.0,0.0,1.0"
9,3.108507639465515,"0.0,0.0,4.0,3.0,0.0|3.0,3.0,2.0,2.0,4.0|0.0,2.0,1.0,3.0,4.0|4.0,3.0,3.0,3.0,3.0|4.0,0.0,0.0,0.0,3.0"
10,3.1047710498898486,"0.0,2.0,3.0,3.0,0.0|3.0,3.0,4.0,2.0,4.0|0.0,2.0,1.0,3.0,3.0|4.0,3.0,3.0,3.0,3.0|4.0,0.0,0.0,0.0,1.0"
11,2.8997923752033516,"0.0,0.0,3.0,3.0,0.0|3.0,3.0,1.0,2.0,4.0|0.0,2.0,4.0,4.0,2.0|4.0,3.0,3.0,3.0,1.0|4.0,0.0,0.0,0.0,1.0"
12,2.8804321785106115,"0.0,3.0,3.0,3.0,0.0|2.0,2.0,3.0,2.0,4.0|0.0,2.0,2.0,1.0,2.0|2.0,3.0,3.0,3.0,3.0|4.0,0.0,0.0,0.0,1.0"
13,2.863609547002544,"0.0,0.0,4.0,3.0,0.0|3.0,3.0,2.0,2.0,1.0|0.0,2.0,0.0,3.0,4.0|4.0,3.0,3.0,3.0,3.0|4.0,0.0,0.0,0.0,3.0"
14,2.529777221815996,"3.0,2.0,3.0,1.0,3.0|4.0,3.0,0.0,2.0,4.0|0.0,2.0,4.0,3.0,3.0|3.0,3.0,3.0,3.0,3.0|4.0,0.0,0.0,0.0,1.0"
15,2.348194654651267,"2.0,0.0,3.0,3.0,1.0|3.0,3.0,2.0,2.0,4.0|4.0,2.0,2.0,2.0,3.0|4.0,3.0,3.0,3.0,3.0|4.0,0.0,0.0,0.0,1.0"
16,2.3252752662696374,"0.0,2.0,3.0,3.0,4.0|3.0,3.0,4.0,2.0,4.0|0.0,2.0,0.0,3.0,3.0|4.0,3.0,3.0,3.0,3.0|1.0,0.0,0.0,0.0,1.0"
17,2.2836291629178223,"1.0,3.0,3.0,3.0,0.0|0.0,3.0,3.0,2.0,4.0|0.0,2.0,2.0,1.0,2.0|4.0,4.0,3.0,3.0,3.0|4.0,0.0,0.0,0.0,1.0"
18,2.2402523671628685,"1.0,3.0,3.0,4.0,4.0|3.0,3.0,3.0,2.0,1.0|0.0,2.0,2.0,0.0,2.0|4.0,3.0,3.0,3.0,3.0|4.0,0.0,0.0,0.0,1.0"
19,2.237100531914462,"0.0,0.0,1.0,3.0,0.0|3.0,3.0,3.0,4.0,4.0|1.0,2.0,1.0,3.0,2.0|3.0,3.0,3.0,3.0,3.0|4.0,0.0,0.0,0.0,1.0"
20,2.233268324098355,"4.0,0.0,3.0,0.0,0.0|3.0,3.0,4.0,2.0,0.0|0.0,2.0,2.0,4.0,2.0|4.0,3.0,3.0,3.0,3.0|4.0,0.0,0.0,3.0,3.0"
21,2.2210372031499728,"0.0,2.0,3.0,3.0,0.0|3.0,4.0,3.0,2.0,4.0|2.0,2.0,1.0,3.0,3.0|3.0,3.0,3.0,3.0,3.0|4.0,0.0,0.0,0.0,1.0"
22,2.2086356660068764,"0.0,0.0,3.0,0.0,0.0|0.0,3.0,4.0,2.0,4.0|2.0,2.0,2.0,4.0,3.0|3.0,3.0,3.0,3.0,3.0|4.0,0.0,0.0,0.0,1.0"
23,2.20079347678352,"4.0,0.0,3.0,3.0,0.0|3.0,3.0,3.0,2.0,4.0|0.0,2.0,0.0,2.0,3.0|4.0,3.0,3.0,3.0,3.0|4.0,4.0,0.0,0.0,1.0"
24,2.1920574830429342,"0.0,3.0,3.0,0.0,0.0|3.0,3.0,4.0,2.0,4.0|0.0,2.0,2.0,1.0,2.0|3.0,3.0,1.0,3.0,3.0|4.0,0.0,0.0,0.0,1.0"
25,2.1881916903423733,"0.0,0.0,3.0,3.0,0.0|3.0,3.0,3.0,4.0,4.0|0.0,2.0,0.0,4.0,4.0|4.0,3.0,3.0,4.0,3.0|4.0,0.0,0.0,0.0,1.0"
26,2.187542500194677,"4.0,0.0,2.0,0.0,0.0|3.0,3.0,3.0,4.0,4.0|0.0,2.0,2.0,1.0,3.0|2.0,3.0,4.0,3.0,3.0|4.0,0.0,0.0,0.0,1.0"
27,2.1705193898849084,"0.0,0.0,3.0,3.0,4.0|3.0,3.0,3.0,2.0,0.0|0.0,2.0,3.0,4.0,2.0|4.0,3.0,3.0,3.0,3.0|4.0,0.0,0.0,0.0,1.0"
28,2.1319951438370213,"4.0,1.0,3.0,1.0,4.0|3.0,3.0,1.0,2.0,4.0|0.0,2.0,4.0,3.0,3.0|4.0,3.0,2.0,0.0,3.0|4.0,0.0,0.0,0.0,1.0"
29,2.0486365064534766,"0.0,0.0,3.0,3.0,0.0|0.0,3.0,3.0,2.0,4.0|0.0,2.0,1.0,4.0,3.0|4.0,3.0,3.0,3.0,3.0|4.0,4.0,0.0,3.0,1.0"
30,1.9858922142807736,"0.0,0.0,3.0,3.0,4.0|3.0,3.0,3.0,4.0,2.0|4.0,4.0,0.0,2.0,2.0|4.0,2.0,3.0,3.0,3.0|4.0,2.0,0.0,0.0,1.0"
31,1.959556649086136,"4.0,4.0,3.0,3.0,0.0|3.0,0.0,3.0,2.0,4.0|0.0,2.0,1.0,1.0,4.0|3.0,3.0,3.0,3.0,3.0|4.0,0.0,0.0,0.0,1.0"
32,1.7535908019378277,"0.0,0.0,3.0,3.0,0.0|3.0,3.0,3.0,2.0,0.0|0.0,2.0,2.0,0.0,2.0|4.0,3.0,3.0,3.0,3.0|4.0,0.0,0.0,0.0,1.0"
33,1.4262173497753294,"4.0,0.0,4.0,3.0,0.0|4.0,3.0,3.0,4.0,4.0|0.0,2.0,1.0,1.0,3.0|4.0,3.0,2.0,3.0,1.0|4.0,0.0,0.0,0.0,1.0"
34,1.2425038408060047,"4.0,0.0,2.0,0.0,0.0|3.0,3.0,3.0,2.0,4.0|2.0,2.0,2.0,2.0,3.0|3.0,3.0,3.0,3.0,3.0|4.0,0.0,1.0,0.0,1.0"
35,1.2265303889544414,"0.0,0.0,3.0,3.0,0.0|4.0,3.0,1.0,2.0,4.0|0.0,4.0,2.0,2.0,3.0|4.0,3.0,3.0,0.0,3.0|4.0,0.0,0.0,0.0,1.0"
36,1.1692879545502883,"1.0,3.0,3.0,0.0,0.0|3.0,0.0,3.0,2.0,4.0|0.0,4.0,2.0,1.0,3.0|4.0,3.0,3.0,3.0,3.0|4.0,0.0,0.0,3.0,3.0"
37,1.1304545118150868,"4.0,0.0,3.0,3.0,0.0|3.0,3.0,3.0,2.0,4.0|0.0,2.0,1.0,1.0,0.0|2.0,3.0,3.0,3.0,3.0|4.0,0.0,2.0,0.0,1.0"
38,1.0780486818908277,"0.0,1.0,3.0,2.0,4.0|2.0,3.0,1.0,2.0,2.0|4.0,2.0,1.0,1.0,3.0|2.0,3.0,2.0,3.0,3.0|4.0,0.0,0.0,0.0,1.0"
39,1.0451911519136061,"0.0,0.0,3.0,3.0,0.0|3.0,3.0,4.0,2.0,4.0|0.0,2.0,2.0,4.0,2.0|4.0,3.0,0.0,3.0,3.0|3.0,0.0,0.0,0.0,1.0"
