Individual,Fitness,RobotStructure
0,5.012341002239313,"1.0,3.0,3.0,0.0,4.0|0.0,3.0,3.0,4.0,3.0|4.0,4.0,3.0,2.0,0.0|2.0,4.0,1.0,3.0,1.0|3.0,0.0,3.0,0.0,3.0"
1,4.937838341807962,"3.0,3.0,0.0,0.0,3.0|3.0,3.0,3.0,4.0,2.0|4.0,1.0,3.0,3.0,0.0|2.0,4.0,4.0,2.0,1.0|3.0,0.0,0.0,3.0,3.0"
2,4.7883315208830535,"3.0,3.0,0.0,0.0,3.0|3.0,3.0,3.0,4.0,2.0|4.0,1.0,1.0,3.0,0.0|2.0,4.0,4.0,2.0,1.0|3.0,3.0,0.0,3.0,3.0"
3,4.611603244138073,"3.0,3.0,0.0,0.0,3.0|3.0,3.0,3.0,4.0,2.0|4.0,1.0,0.0,3.0,0.0|2.0,4.0,4.0,3.0,1.0|3.0,0.0,0.0,3.0,3.0"
4,4.610408317852163,"3.0,3.0,3.0,0.0,4.0|0.0,3.0,4.0,4.0,4.0|4.0,2.0,3.0,2.0,0.0|2.0,4.0,2.0,3.0,1.0|3.0,0.0,3.0,0.0,3.0"
5,4.57124546241059,"3.0,2.0,3.0,0.0,4.0|3.0,3.0,3.0,4.0,4.0|4.0,3.0,3.0,1.0,0.0|2.0,4.0,1.0,3.0,1.0|3.0,0.0,3.0,0.0,3.0"
6,4.535145884809617,"3.0,3.0,3.0,0.0,4.0|0.0,3.0,3.0,4.0,3.0|4.0,3.0,3.0,3.0,0.0|2.0,3.0,1.0,3.0,1.0|3.0,0.0,3.0,0.0,3.0"
7,4.505432311535491,"3.0,3.0,3.0,0.0,4.0|0.0,3.0,2.0,4.0,3.0|4.0,2.0,3.0,2.0,0.0|2.0,4.0,1.0,2.0,1.0|3.0,0.0,3.0,3.0,3.0"
8,4.4699489946812765,"3.0,3.0,3.0,0.0,4.0|0.0,3.0,3.0,4.0,3.0|4.0,3.0,3.0,2.0,0.0|2.0,4.0,1.0,3.0,1.0|3.0,0.0,3.0,0.0,3.0"
9,4.43693496803184,"3.0,3.0,3.0,0.0,4.0|0.0,3.0,3.0,4.0,4.0|4.0,2.0,3.0,2.0,0.0|2.0,4.0,1.0,3.0,1.0|3.0,0.0,3.0,0.0,3.0"
10,4.2482023933613755,"3.0,3.0,4.0,0.0,4.0|0.0,3.0,3.0,4.0,3.0|4.0,3.0,3.0,2.0,0.0|2.0,4.0,1.0,3.0,1.0|3.0,3.0,3.0,0.0,3.0"
11,3.6104391366254363,"3.0,3.0,3.0,0.0,4.0|0.0,3.0,3.0,4.0,3.0|4.0,2.0,3.0,2.0,0.0|2.0,1.0,1.0,3.0,1.0|3.0,0.0,3.0,0.0,3.0"
12,3.5790248841223624,"3.0,2.0,0.0,0.0,4.0|3.0,3.0,3.0,4.0,4.0|4.0,3.0,3.0,0.0,0.0|2.0,4.0,1.0,3.0,1.0|3.0,0.0,3.0,0.0,3.0"
13,3.354623703100751,"3.0,3.0,3.0,0.0,4.0|0.0,3.0,3.0,4.0,3.0|4.0,3.0,3.0,2.0,0.0|2.0,4.0,1.0,3.0,2.0|3.0,0.0,3.0,0.0,1.0"
14,3.210555163612929,"3.0,3.0,3.0,0.0,4.0|0.0,3.0,2.0,4.0,3.0|4.0,2.0,3.0,2.0,1.0|2.0,4.0,1.0,1.0,1.0|3.0,0.0,3.0,3.0,3.0"
15,3.073032575445051,"3.0,3.0,3.0,3.0,4.0|0.0,3.0,4.0,4.0,4.0|4.0,3.0,3.0,2.0,0.0|2.0,4.0,2.0,3.0,1.0|3.0,0.0,3.0,0.0,3.0"
16,2.6304724946546068,"3.0,3.0,3.0,0.0,4.0|0.0,3.0,2.0,4.0,3.0|4.0,2.0,3.0,0.0,0.0|2.0,1.0,1.0,2.0,1.0|3.0,0.0,3.0,3.0,3.0"
17,2.469234996650224,"3.0,3.0,3.0,0.0,4.0|0.0,3.0,3.0,4.0,4.0|4.0,2.0,3.0,2.0,0.0|2.0,4.0,1.0,3.0,1.0|2.0,0.0,3.0,3.0,3.0"
18,2.392870398392273,"3.0,3.0,0.0,0.0,3.0|3.0,3.0,3.0,4.0,1.0|4.0,1.0,1.0,3.0,0.0|2.0,4.0,4.0,2.0,1.0|3.0,3.0,0.0,4.0,3.0"
19,2.3244560623876738,"3.0,3.0,3.0,0.0,4.0|0.0,3.0,2.0,4.0,3.0|4.0,2.0,3.0,2.0,0.0|2.0,4.0,1.0,2.0,3.0|3.0,4.0,3.0,3.0,3.0"
20,2.219767462022261,"3.0,2.0,3.0,0.0,4.0|3.0,1.0,3.0,4.0,4.0|4.0,3.0,3.0,1.0,0.0|2.0,0.0,1.0,3.0,1.0|3.0,0.0,3.0,0.0,3.0"
21,2.171448111420337,"1.0,1.0,3.0,0.0,4.0|0.0,3.0,3.0,4.0,3.0|4.0,4.0,3.0,2.0,0.0|2.0,4.0,1.0,3.0,1.0|3.0,0.0,3.0,1.0,3.0"
22,1.5894552577239764,"3.0,3.0,0.0,0.0,3.0|3.0,3.0,3.0,4.0,2.0|0.0,1.0,0.0,3.0,0.0|2.0,4.0,0.0,3.0,1.0|3.0,0.0,0.0,3.0,3.0"
23,1.5122650645793474,"3.0,3.0,2.0,0.0,3.0|3.0,3.0,3.0,4.0,2.0|4.0,1.0,3.0,3.0,0.0|2.0,4.0,4.0,2.0,1.0|3.0,0.0,0.0,3.0,4.0"
24,1.0792602903954138,"3.0,3.0,0.0,0.0,3.0|3.0,3.0,3.0,3.0,2.0|4.0,1.0,0.0,3.0,0.0|2.0,2.0,4.0,3.0,1.0|3.0,0.0,0.0,3.0,3.0"
25,0.72383136868489,"3.0,3.0,3.0,0.0,4.0|0.0,3.0,3.0,4.0,4.0|4.0,2.0,3.0,2.0,0.0|2.0,1.0,1.0,3.0,1.0|3.0,0.0,2.0,0.0,3.0"
26,-0.11149529245055617,"3.0,4.0,0.0,0.0,3.0|2.0,3.0,3.0,4.0,2.0|4.0,1.0,0.0,3.0,0.0|2.0,4.0,4.0,3.0,1.0|3.0,0.0,0.0,3.0,3.0"
27,-0.6902644192734291,"3.0,3.0,0.0,0.0,3.0|3.0,3.0,3.0,4.0,2.0|4.0,1.0,0.0,3.0,0.0|1.0,4.0,4.0,3.0,3.0|3.0,0.0,0.0,3.0,3.0"
28,-0.8865862079740434,"3.0,3.0,0.0,0.0,3.0|3.0,3.0,3.0,4.0,2.0|4.0,1.0,2.0,3.0,0.0|2.0,4.0,4.0,3.0,1.0|0.0,0.0,0.0,3.0,3.0"
29,-1.023166079566443,"3.0,3.0,0.0,0.0,3.0|1.0,3.0,3.0,4.0,2.0|4.0,1.0,0.0,3.0,2.0|2.0,4.0,4.0,3.0,1.0|3.0,0.0,0.0,3.0,3.0"
